threshold_meV_per_atom,coordinate_endpoint,model_name,metric,bootstrap_ci_low_95,bootstrap_median,bootstrap_ci_high_95
50,alex_pbe_source_coordinate,MACE-MP,ap,0.9309538273399123,0.9348567328314719,0.9387414870708689
50,alex_pbe_source_coordinate,MACE-MP,auroc,0.8504259269813539,0.8569943470708458,0.8636330321969777
50,alex_pbe_source_coordinate,MACE-MP,expected_stable_hits_at_100,82.0,91.0,97.0
50,alex_pbe_source_coordinate,MACE-MP,expected_stable_hits_at_1000,887.0,905.0,923.0
50,alex_pbe_source_coordinate,MACE-MP,expected_stable_hits_at_300,244.0,257.0,268.0
50,alex_pbe_source_coordinate,MACE-MP,expected_stable_hits_at_500,423.0,438.0,452.0
50,alex_pbe_source_coordinate,MACE-MP,expected_stable_hits_at_5000,4718.975,4748.0,4778.0
50,alex_pbe_source_coordinate,MACE-MP,normalized_ap,0.6771216595487733,0.6954459713462053,0.7129111008291575
50,alexmp20_source_coordinate,ALIGNN-FF,ap,0.8564986012359935,0.8626048569368796,0.868520625648927
50,alexmp20_source_coordinate,ALIGNN-FF,auroc,0.6534231649100347,0.6622467228266038,0.6706789220871952
50,alexmp20_source_coordinate,ALIGNN-FF,expected_stable_hits_at_100,83.0,91.0,96.0
50,alexmp20_source_coordinate,ALIGNN-FF,expected_stable_hits_at_1000,852.0,875.0,896.0
50,alexmp20_source_coordinate,ALIGNN-FF,expected_stable_hits_at_300,244.0,258.0,269.025
50,alexmp20_source_coordinate,ALIGNN-FF,expected_stable_hits_at_500,421.975,436.0,450.0
50,alexmp20_source_coordinate,ALIGNN-FF,expected_stable_hits_at_5000,4386.975,4431.0,4476.0
50,alexmp20_source_coordinate,ALIGNN-FF,normalized_ap,0.3274602872647779,0.3518763953913405,0.3726896130066965
50,alexmp20_source_coordinate,CHGNet,ap,0.9188982675434167,0.9233305118469153,0.9273971897583261
50,alexmp20_source_coordinate,CHGNet,auroc,0.8218872015049156,0.829141272562512,0.8363415918327916
50,alexmp20_source_coordinate,CHGNet,expected_stable_hits_at_100,83.0,90.0,95.0
50,alexmp20_source_coordinate,CHGNet,expected_stable_hits_at_1000,876.0,894.0,912.0
50,alexmp20_source_coordinate,CHGNet,expected_stable_hits_at_300,246.975,260.0,272.0
50,alexmp20_source_coordinate,CHGNet,expected_stable_hits_at_500,423.0,438.0,452.0
50,alexmp20_source_coordinate,CHGNet,expected_stable_hits_at_5000,4661.0,4696.0,4728.0
50,alexmp20_source_coordinate,CHGNet,normalized_ap,0.6167049732891672,0.6378635711370896,0.656883029696139
50,alexmp20_source_coordinate,M3GNet,ap,0.9082138687963804,0.9128805101260618,0.9173332009338574
50,alexmp20_source_coordinate,M3GNet,auroc,0.7813184393144179,0.7891384222547375,0.7964171151198794
50,alexmp20_source_coordinate,M3GNet,expected_stable_hits_at_100,84.0,90.0,95.02499999999998
50,alexmp20_source_coordinate,M3GNet,expected_stable_hits_at_1000,886.0,905.0,922.0
50,alexmp20_source_coordinate,M3GNet,expected_stable_hits_at_300,250.975,263.0,274.0
50,alexmp20_source_coordinate,M3GNet,expected_stable_hits_at_500,424.0,439.0,452.0
50,alexmp20_source_coordinate,M3GNet,expected_stable_hits_at_5000,4659.975,4695.0,4726.0
50,alexmp20_source_coordinate,M3GNet,normalized_ap,0.5673295391956072,0.5886127468072295,0.606738267923298
50,alexmp20_source_coordinate,MACE-MP,ap,0.9346510519804948,0.9387638568598164,0.9424284199291816
50,alexmp20_source_coordinate,MACE-MP,auroc,0.8567341542249056,0.8639805976473868,0.870251634407466
50,alexmp20_source_coordinate,MACE-MP,expected_stable_hits_at_100,82.975,91.0,96.0
50,alexmp20_source_coordinate,MACE-MP,expected_stable_hits_at_1000,886.975,904.0,920.025
50,alexmp20_source_coordinate,MACE-MP,expected_stable_hits_at_300,248.0,260.0,272.0
50,alexmp20_source_coordinate,MACE-MP,expected_stable_hits_at_500,423.0,438.0,451.025
50,alexmp20_source_coordinate,MACE-MP,expected_stable_hits_at_5000,4726.0,4756.0,4783.025
50,alexmp20_source_coordinate,MACE-MP,normalized_ap,0.6910419115964823,0.7106901618329257,0.7267719882538553
50,mp_matched_pool_coordinate,ALIGNN-FF,ap,0.9037070816230698,0.9091271972685492,0.91420856389392
50,mp_matched_pool_coordinate,ALIGNN-FF,auroc,0.6966884747204395,0.7050471553000279,0.7133356260845707
50,mp_matched_pool_coordinate,ALIGNN-FF,expected_stable_hits_at_100,100.0,100.0,100.0
50,mp_matched_pool_coordinate,ALIGNN-FF,expected_stable_hits_at_1000,979.0,987.0,993.0
50,mp_matched_pool_coordinate,ALIGNN-FF,expected_stable_hits_at_300,300.0,300.0,300.0
50,mp_matched_pool_coordinate,ALIGNN-FF,expected_stable_hits_at_500,500.0,500.0,500.0
50,mp_matched_pool_coordinate,ALIGNN-FF,expected_stable_hits_at_5000,4747.0,4777.0,4808.0
50,mp_matched_pool_coordinate,ALIGNN-FF,normalized_ap,0.5028590747513162,0.5193516567943965,0.5351782324062029
50,mp_matched_pool_coordinate,CHGNet,ap,0.9531821249658762,0.9558533446489567,0.9585565272971717
50,mp_matched_pool_coordinate,CHGNet,auroc,0.8475690739528123,0.8541343730781917,0.860314663696755
50,mp_matched_pool_coordinate,CHGNet,expected_stable_hits_at_100,100.0,100.0,100.0
50,mp_matched_pool_coordinate,CHGNet,expected_stable_hits_at_1000,995.0,998.0,1000.0
50,mp_matched_pool_coordinate,CHGNet,expected_stable_hits_at_300,300.0,300.0,300.0
50,mp_matched_pool_coordinate,CHGNet,expected_stable_hits_at_500,500.0,500.0,500.0
50,mp_matched_pool_coordinate,CHGNet,expected_stable_hits_at_5000,4940.0,4955.0,4968.0
50,mp_matched_pool_coordinate,CHGNet,normalized_ap,0.7557068914806168,0.7671505096106817,0.7785355165310546
50,mp_matched_pool_coordinate,M3GNet,ap,0.9414543623729443,0.9448535591716662,0.9482997329260355
50,mp_matched_pool_coordinate,M3GNet,auroc,0.8064644576590844,0.8135365300273549,0.8206514653449917
50,mp_matched_pool_coordinate,M3GNet,expected_stable_hits_at_100,100.0,100.0,100.0
50,mp_matched_pool_coordinate,M3GNet,expected_stable_hits_at_1000,995.0,998.0,1000.0
50,mp_matched_pool_coordinate,M3GNet,expected_stable_hits_at_300,300.0,300.0,300.0
50,mp_matched_pool_coordinate,M3GNet,expected_stable_hits_at_500,499.0,500.0,500.0
50,mp_matched_pool_coordinate,M3GNet,expected_stable_hits_at_5000,4900.0,4918.0,4936.0
50,mp_matched_pool_coordinate,M3GNet,normalized_ap,0.6960724813930187,0.7091103569647517,0.7220170545529115
50,mp_matched_pool_coordinate,MACE-MP,ap,0.9602983200839003,0.9627713689644966,0.9651212280168211
50,mp_matched_pool_coordinate,MACE-MP,auroc,0.8686519980235022,0.8751982062052862,0.8811251478775565
50,mp_matched_pool_coordinate,MACE-MP,expected_stable_hits_at_100,100.0,100.0,100.0
50,mp_matched_pool_coordinate,MACE-MP,expected_stable_hits_at_1000,991.0,995.0,999.0
50,mp_matched_pool_coordinate,MACE-MP,expected_stable_hits_at_300,300.0,300.0,300.0
50,mp_matched_pool_coordinate,MACE-MP,expected_stable_hits_at_500,500.0,500.0,500.0
50,mp_matched_pool_coordinate,MACE-MP,expected_stable_hits_at_5000,4927.975,4945.0,4959.025
50,mp_matched_pool_coordinate,MACE-MP,normalized_ap,0.7923040935435315,0.8036748949758257,0.8143329254662647
50,mp_source_coordinate,ALIGNN-FF,ap,0.8686483005091894,0.87485396370883,0.8805819883387345
50,mp_source_coordinate,ALIGNN-FF,auroc,0.6712770668759458,0.6804404047744047,0.6890364080188224
50,mp_source_coordinate,ALIGNN-FF,expected_stable_hits_at_100,89.0,94.0,99.0
50,mp_source_coordinate,ALIGNN-FF,expected_stable_hits_at_1000,896.0,915.0,932.025
50,mp_source_coordinate,ALIGNN-FF,expected_stable_hits_at_300,264.0,275.0,283.0
50,mp_source_coordinate,ALIGNN-FF,expected_stable_hits_at_500,449.0,462.0,473.0
50,mp_source_coordinate,ALIGNN-FF,expected_stable_hits_at_5000,4497.0,4536.0,4575.0
50,mp_source_coordinate,ALIGNN-FF,normalized_ap,0.3936838428158558,0.4149802943735966,0.43452612412460717
50,mp_source_coordinate,CHGNet,ap,0.9287802986364391,0.9327010545476397,0.9364930326381077
50,mp_source_coordinate,CHGNet,auroc,0.8351692654796576,0.842284663323428,0.8491498946780065
50,mp_source_coordinate,CHGNet,expected_stable_hits_at_100,90.0,95.0,99.0
50,mp_source_coordinate,CHGNet,expected_stable_hits_at_1000,912.0,930.0,944.0
50,mp_source_coordinate,CHGNet,expected_stable_hits_at_300,264.0,275.0,283.0
50,mp_source_coordinate,CHGNet,expected_stable_hits_at_500,448.975,463.0,473.0
50,mp_source_coordinate,CHGNet,expected_stable_hits_at_5000,4745.975,4773.0,4799.0
50,mp_source_coordinate,CHGNet,normalized_ap,0.6670934599387379,0.6854604324041121,0.7017992332503361
50,mp_source_coordinate,M3GNet,ap,0.9176109159800786,0.9219472299762799,0.9262285422396836
50,mp_source_coordinate,M3GNet,auroc,0.795063622070828,0.8024107102089361,0.8097066039658779
50,mp_source_coordinate,M3GNet,expected_stable_hits_at_100,90.0,95.0,99.0
50,mp_source_coordinate,M3GNet,expected_stable_hits_at_1000,919.0,935.0,949.0
50,mp_source_coordinate,M3GNet,expected_stable_hits_at_300,266.975,277.0,286.0
50,mp_source_coordinate,M3GNet,expected_stable_hits_at_500,451.0,464.0,474.0
50,mp_source_coordinate,M3GNet,expected_stable_hits_at_5000,4739.975,4769.0,4795.025
50,mp_source_coordinate,M3GNet,normalized_ap,0.6175133182755276,0.6352188689516438,0.651745096246775
50,mp_source_coordinate,MACE-MP,ap,0.9408568525743984,0.9444604124999674,0.9479643690633489
50,mp_source_coordinate,MACE-MP,auroc,0.8647548487448119,0.871563347644949,0.8779574023750033
50,mp_source_coordinate,MACE-MP,expected_stable_hits_at_100,90.0,96.0,99.0
50,mp_source_coordinate,MACE-MP,expected_stable_hits_at_1000,921.0,936.0,951.0
50,mp_source_coordinate,MACE-MP,expected_stable_hits_at_300,263.0,273.0,282.0
50,mp_source_coordinate,MACE-MP,expected_stable_hits_at_500,446.0,461.0,472.0
50,mp_source_coordinate,MACE-MP,expected_stable_hits_at_5000,4764.0,4791.0,4819.0
50,mp_source_coordinate,MACE-MP,normalized_ap,0.7230645150806029,0.7402723467651806,0.7555558308655297
