threshold_meV_per_atom,metric,model_a,model_b,coordinate_endpoint,pairwise_margin_a_minus_b_ci_low_95,pairwise_margin_a_minus_b_median,pairwise_margin_a_minus_b_ci_high_95,difference_in_differences_vs_mp_ci_low_95,difference_in_differences_vs_mp_median,difference_in_differences_vs_mp_ci_high_95
0,expected_stable_hits_at_500,M3GNet,MACE-MP,alexmp20_source_coordinate,-8.0,1.0,9.0,-6.0,1.0,9.0
0,expected_stable_hits_at_500,M3GNet,MACE-MP,mp_matched_pool_coordinate,-7.0,0.0,0.0,-8.0,0.0,7.0
0,expected_stable_hits_at_500,M3GNet,MACE-MP,mp_source_coordinate,-8.0,-1.0,7.024999999999977,0.0,0.0,0.0
0,expected_stable_hits_at_5000,ALIGNN-FF,CHGNet,alex_pbe_matched_pool_coordinate,-514.025,-470.0,-426.0,-25.0,25.5,77.02499999999998
0,expected_stable_hits_at_5000,ALIGNN-FF,CHGNet,alex_pbe_source_coordinate,-591.0,-525.0,-459.0,-87.0,-27.0,34.02499999999998
0,expected_stable_hits_at_5000,ALIGNN-FF,CHGNet,alexmp20_source_coordinate,-588.025,-521.0,-460.975,-70.0,-25.0,22.049999999999955
0,expected_stable_hits_at_5000,ALIGNN-FF,CHGNet,mp_matched_pool_coordinate,-607.05,-553.0,-501.0,-106.0,-57.0,-2.9500000000000455
0,expected_stable_hits_at_5000,ALIGNN-FF,CHGNet,mp_source_coordinate,-558.0,-496.0,-437.0,0.0,0.0,0.0
0,expected_stable_hits_at_5000,ALIGNN-FF,M3GNet,alex_pbe_matched_pool_coordinate,-469.0,-425.0,-379.95000000000005,2.0,55.0,108.02499999999998
0,expected_stable_hits_at_5000,ALIGNN-FF,M3GNet,alex_pbe_source_coordinate,-605.0,-542.0,-474.975,-121.0,-63.0,-6.0
0,expected_stable_hits_at_5000,ALIGNN-FF,M3GNet,alexmp20_source_coordinate,-566.05,-502.0,-440.0,-71.0,-24.0,23.024999999999977
0,expected_stable_hits_at_5000,ALIGNN-FF,M3GNet,mp_matched_pool_coordinate,-506.025,-452.0,-398.975,-27.025,27.0,84.04999999999995
0,expected_stable_hits_at_5000,ALIGNN-FF,M3GNet,mp_source_coordinate,-542.025,-479.0,-416.0,0.0,0.0,0.0
0,expected_stable_hits_at_5000,ALIGNN-FF,MACE-MP,alex_pbe_matched_pool_coordinate,-531.0,-490.0,-442.0,41.0,92.0,147.02499999999998
0,expected_stable_hits_at_5000,ALIGNN-FF,MACE-MP,alex_pbe_source_coordinate,-721.0,-659.0,-593.95,-134.0,-78.0,-20.0
0,expected_stable_hits_at_5000,ALIGNN-FF,MACE-MP,alexmp20_source_coordinate,-715.0,-648.0,-589.0,-115.0,-68.0,-17.975000000000023
0,expected_stable_hits_at_5000,ALIGNN-FF,MACE-MP,mp_matched_pool_coordinate,-617.0,-564.0,-514.0,-33.025,17.0,70.0
0,expected_stable_hits_at_5000,ALIGNN-FF,MACE-MP,mp_source_coordinate,-643.05,-581.0,-522.95,0.0,0.0,0.0
0,expected_stable_hits_at_5000,CHGNet,M3GNet,alex_pbe_matched_pool_coordinate,23.0,46.0,68.0,-9.0,29.0,62.02499999999998
0,expected_stable_hits_at_5000,CHGNet,M3GNet,alex_pbe_source_coordinate,-63.025,-18.0,28.0,-76.0,-36.0,5.024999999999977
0,expected_stable_hits_at_5000,CHGNet,M3GNet,alexmp20_source_coordinate,-26.025,18.0,64.0,-34.0,0.5,36.02499999999998
0,expected_stable_hits_at_5000,CHGNet,M3GNet,mp_matched_pool_coordinate,68.975,101.0,131.02499999999998,47.0,84.0,120.0
0,expected_stable_hits_at_5000,CHGNet,M3GNet,mp_source_coordinate,-20.0,17.0,56.0,0.0,0.0,0.0
0,expected_stable_hits_at_5000,CHGNet,MACE-MP,alex_pbe_matched_pool_coordinate,-34.0,-19.0,-4.0,33.975,67.0,97.0
0,expected_stable_hits_at_5000,CHGNet,MACE-MP,alex_pbe_source_coordinate,-172.025,-135.0,-98.0,-87.025,-50.0,-13.975000000000023
0,expected_stable_hits_at_5000,CHGNet,MACE-MP,alexmp20_source_coordinate,-163.0,-128.5,-93.97500000000002,-74.0,-43.0,-12.975000000000023
0,expected_stable_hits_at_5000,CHGNet,MACE-MP,mp_matched_pool_coordinate,-34.0,-11.0,13.0,43.0,74.0,106.0
0,expected_stable_hits_at_5000,CHGNet,MACE-MP,mp_source_coordinate,-117.025,-85.0,-52.97500000000002,0.0,0.0,0.0
0,expected_stable_hits_at_5000,M3GNet,MACE-MP,alex_pbe_matched_pool_coordinate,-84.0,-65.0,-44.0,1.0,38.0,76.0
0,expected_stable_hits_at_5000,M3GNet,MACE-MP,alex_pbe_source_coordinate,-160.0,-118.0,-74.0,-55.025,-16.0,29.0
0,expected_stable_hits_at_5000,M3GNet,MACE-MP,alexmp20_source_coordinate,-188.0,-147.0,-104.0,-79.025,-43.0,-9.0
0,expected_stable_hits_at_5000,M3GNet,MACE-MP,mp_matched_pool_coordinate,-143.0,-113.0,-81.97500000000002,-47.0,-10.0,27.0
0,expected_stable_hits_at_5000,M3GNet,MACE-MP,mp_source_coordinate,-141.0,-103.0,-63.0,0.0,0.0,0.0
0,normalized_ap,ALIGNN-FF,CHGNet,alex_pbe_matched_pool_coordinate,-0.320008218183422,-0.3082123139444702,-0.29663482887453807,-0.12065727041458936,-0.10975450873921727,-0.09961571242739702
0,normalized_ap,ALIGNN-FF,CHGNet,alex_pbe_source_coordinate,-0.16810623107018405,-0.1581612150075587,-0.14872843383573522,0.030995784155881594,0.03967756309576001,0.048734395856073726
0,normalized_ap,ALIGNN-FF,CHGNet,alexmp20_source_coordinate,-0.18719960634372393,-0.1766658387329235,-0.16733989553737047,0.013784284558592477,0.02125607668683055,0.02876622629223904
0,normalized_ap,ALIGNN-FF,CHGNet,mp_matched_pool_coordinate,-0.2666068746093907,-0.25599960080869466,-0.245149291935144,-0.06717482119415721,-0.0580588680031833,-0.04838133388799286
0,normalized_ap,ALIGNN-FF,CHGNet,mp_source_coordinate,-0.20906378672128836,-0.19820886413983319,-0.18795552026297022,0.0,0.0,0.0
0,normalized_ap,ALIGNN-FF,M3GNet,alex_pbe_matched_pool_coordinate,-0.2574129070119696,-0.24560003734153368,-0.23419423193618588,-0.08722561032612267,-0.07691910655427564,-0.06667719065491885
0,normalized_ap,ALIGNN-FF,M3GNet,alex_pbe_source_coordinate,-0.15145693912306643,-0.14123243721746453,-0.1320720705950746,0.018423993256133534,0.027233591952251557,0.036136761018287986
0,normalized_ap,ALIGNN-FF,M3GNet,alexmp20_source_coordinate,-0.16368722677976158,-0.1527659328964353,-0.1437780552757911,0.008301396363647615,0.015780070003988622,0.023394942670142638
0,normalized_ap,ALIGNN-FF,M3GNet,mp_matched_pool_coordinate,-0.213800192182389,-0.20275264898372602,-0.19193727676370503,-0.043515509726603646,-0.03389324609669045,-0.024326063635871243
0,normalized_ap,ALIGNN-FF,M3GNet,mp_source_coordinate,-0.1786787284468533,-0.16876615683702093,-0.15834991251335456,0.0,0.0,0.0
0,normalized_ap,ALIGNN-FF,MACE-MP,alex_pbe_matched_pool_coordinate,-0.3742593098968311,-0.3624456660085194,-0.350492613315076,-0.10908968349220419,-0.09850669388067532,-0.08752994406159179
0,normalized_ap,ALIGNN-FF,MACE-MP,alex_pbe_source_coordinate,-0.23545330319248267,-0.2254102032479306,-0.21555332511713562,0.029267305275752498,0.038365499434890954,0.047766401902864186
0,normalized_ap,ALIGNN-FF,MACE-MP,alexmp20_source_coordinate,-0.25362554146182287,-0.24261988286421005,-0.2329247496941743,0.013146282565993575,0.021140777695817292,0.02918433093139245
0,normalized_ap,ALIGNN-FF,MACE-MP,mp_matched_pool_coordinate,-0.3157002069131687,-0.3048239518114388,-0.293637747242694,-0.0504479646466068,-0.040811073036113116,-0.03128408626283845
0,normalized_ap,ALIGNN-FF,MACE-MP,mp_source_coordinate,-0.27442445371055857,-0.2638836499655062,-0.2532888619867372,0.0,0.0,0.0
0,normalized_ap,CHGNet,M3GNet,alex_pbe_matched_pool_coordinate,0.05594820051374835,0.062421820652733384,0.06899614411917594,0.026474346631081475,0.03303417643413384,0.03872576479906343
0,normalized_ap,CHGNet,M3GNet,alex_pbe_source_coordinate,0.0111408810988775,0.01702471188152957,0.022927188184213437,-0.01818399493190433,-0.012491363742998085,-0.0067175897437615805
0,normalized_ap,CHGNet,M3GNet,alexmp20_source_coordinate,0.017842245241115693,0.02378538187586121,0.029499868152660313,-0.010563392374250852,-0.005623769101663373,-0.0009916719228134387
0,normalized_ap,CHGNet,M3GNet,mp_matched_pool_coordinate,0.04670500270396398,0.05337512141762435,0.059946030908288664,0.018225286808890268,0.02393722316675234,0.029306185251209396
0,normalized_ap,CHGNet,M3GNet,mp_source_coordinate,0.023188556971664723,0.029409314732589148,0.035735578957896086,0.0,0.0,0.0
0,normalized_ap,CHGNet,MACE-MP,alex_pbe_matched_pool_coordinate,-0.05887228520700103,-0.05443486151232296,-0.049929602303746726,0.006308338697801677,0.011465328655047069,0.01682968006641296
0,normalized_ap,CHGNet,MACE-MP,alex_pbe_source_coordinate,-0.07158900008400468,-0.06713742558565994,-0.06275243202827194,-0.006388131795806581,-0.0013670514205327555,0.0035837235170396386
0,normalized_ap,CHGNet,MACE-MP,alexmp20_source_coordinate,-0.0708048971632822,-0.06595702498196121,-0.061608506472100345,-0.0041856793054874135,-0.00024335196988342633,0.004061616668676006
0,normalized_ap,CHGNet,MACE-MP,mp_matched_pool_coordinate,-0.05342681389629911,-0.048590824669137056,-0.04353691374255327,0.012728726144770663,0.017170787236897023,0.022048795526756364
0,normalized_ap,CHGNet,MACE-MP,mp_source_coordinate,-0.07078662875573136,-0.06571920667270054,-0.060999243013500765,0.0,0.0,0.0
0,normalized_ap,M3GNet,MACE-MP,alex_pbe_matched_pool_coordinate,-0.12349354463948639,-0.11676178858719793,-0.10992034096346638,-0.028039811133810003,-0.02160494153780812,-0.015181502469245392
0,normalized_ap,M3GNet,MACE-MP,alex_pbe_source_coordinate,-0.09010959381610407,-0.08402135316688694,-0.07793033969498749,0.0054654449390422995,0.01127024940470206,0.01704871611036203
0,normalized_ap,M3GNet,MACE-MP,alexmp20_source_coordinate,-0.09629280570332523,-0.08959760252373028,-0.08381723700773046,0.0001591847127851376,0.005344632195420779,0.010394782042864264
0,normalized_ap,M3GNet,MACE-MP,mp_matched_pool_coordinate,-0.10882506450039887,-0.10202575516611007,-0.09531362879546815,-0.012354983645569629,-0.006845804658985627,-0.0012277888102292702
0,normalized_ap,M3GNet,MACE-MP,mp_source_coordinate,-0.10187329283171068,-0.09535075657412473,-0.08813298359588449,0.0,0.0,0.0
10,ap,ALIGNN-FF,CHGNet,alex_pbe_matched_pool_coordinate,-0.11239760687308703,-0.10683439315881738,-0.10097959438571594,-0.011160068157062187,-0.006465645428097133,-0.0017245777589170212
10,ap,ALIGNN-FF,CHGNet,alex_pbe_source_coordinate,-0.1059606271565044,-0.09983654519375351,-0.09379062768896364,-0.00392766298873731,0.0004927834018989552,0.004521353062286441
10,ap,ALIGNN-FF,CHGNet,alexmp20_source_coordinate,-0.10802239964143837,-0.1013583736400539,-0.09540538948394856,-0.004831393337521572,-0.00118769231662047,0.0027599057616583583
10,ap,ALIGNN-FF,CHGNet,mp_matched_pool_coordinate,-0.11289040558759218,-0.10710131826028968,-0.10133670813690143,-0.011379459655949265,-0.0068168799621065035,-0.002223594067933044
10,ap,ALIGNN-FF,CHGNet,mp_source_coordinate,-0.106362589626295,-0.1003540183366951,-0.09427431307763368,0.0,0.0,0.0
10,ap,ALIGNN-FF,M3GNet,alex_pbe_matched_pool_coordinate,-0.09225441979121413,-0.08676152859522646,-0.08147530699305111,-0.006124628293756309,-0.0015219343755211168,0.003158991092059684
10,ap,ALIGNN-FF,M3GNet,alex_pbe_source_coordinate,-0.09608650849338815,-0.08981397734607566,-0.08399376051527073,-0.009005457638059341,-0.004684920754761346,6.61482600678966e-05
10,ap,ALIGNN-FF,M3GNet,alexmp20_source_coordinate,-0.09405060528209289,-0.08781099895820343,-0.08199913734370182,-0.006253279826691336,-0.0027070562192855196,0.001274583189166288
10,ap,ALIGNN-FF,M3GNet,mp_matched_pool_coordinate,-0.08935360522438199,-0.08397148917778535,-0.07844873373292909,-0.0033420578265769413,0.0013938149850216686,0.005723868679323943
10,ap,ALIGNN-FF,M3GNet,mp_source_coordinate,-0.0913549986888287,-0.08513101100802412,-0.07919010142312584,0.0,0.0,0.0
10,ap,ALIGNN-FF,MACE-MP,alex_pbe_matched_pool_coordinate,-0.13455250187839454,-0.1284656472133392,-0.12244419989507432,0.0017923262730341256,0.0069464882940776795,0.011716033596564018
10,ap,ALIGNN-FF,MACE-MP,alex_pbe_source_coordinate,-0.14756845723440154,-0.141030509965961,-0.13485913602071767,-0.01012221159055945,-0.005652361567644648,-0.0010117095357888824
10,ap,ALIGNN-FF,MACE-MP,alexmp20_source_coordinate,-0.14649071511878636,-0.1400866335670607,-0.1335664715278141,-0.00872176967425801,-0.004730519774755415,-0.0005111888064139741
10,ap,ALIGNN-FF,MACE-MP,mp_matched_pool_coordinate,-0.13468926651539587,-0.1288356017334122,-0.12282454423702065,0.0014383198849002078,0.006527951091376216,0.011119634977252085
10,ap,ALIGNN-FF,MACE-MP,mp_source_coordinate,-0.14191391059652744,-0.13529059765090362,-0.12890147897392126,0.0,0.0,0.0
10,ap,CHGNet,M3GNet,alex_pbe_matched_pool_coordinate,0.017157340425372206,0.019980424915963746,0.022534258191610947,0.0020773267391041655,0.004904997252676846,0.0076485506151539465
10,ap,CHGNet,M3GNet,alex_pbe_source_coordinate,0.0065590017775133125,0.009923727697545348,0.01334502463203362,-0.008052896089979656,-0.005193253963572231,-0.0023231672793302075
10,ap,CHGNet,M3GNet,alexmp20_source_coordinate,0.010242920414511678,0.013649265217379247,0.017005526982290006,-0.003901922228213281,-0.0015200884555082173,0.0008580203646564115
10,ap,CHGNet,M3GNet,mp_matched_pool_coordinate,0.020203857781640706,0.02315506224228947,0.026218206732907583,0.005419401656404391,0.008088743303530765,0.01074886646887493
10,ap,CHGNet,M3GNet,mp_source_coordinate,0.01177498007621118,0.015123856912461542,0.018524262302856854,0.0,0.0,0.0
10,ap,CHGNet,MACE-MP,alex_pbe_matched_pool_coordinate,-0.02341195060442218,-0.02168264687838889,-0.019964977470983563,0.011053955876858836,0.013354929069098131,0.015706928707053834
10,ap,CHGNet,MACE-MP,alex_pbe_source_coordinate,-0.043774308385918614,-0.041194324893740475,-0.038623549859833954,-0.008598379899285821,-0.006167203189796522,-0.0037400338659394055
10,ap,CHGNet,MACE-MP,alexmp20_source_coordinate,-0.04101395094215426,-0.03864975878059784,-0.03628364639116461,-0.005589829909914201,-0.0035708485338213913,-0.0015954046845651744
10,ap,CHGNet,MACE-MP,mp_matched_pool_coordinate,-0.023932198284426928,-0.021800462382972452,-0.019488547976089756,0.011097826164890004,0.013235784546197338,0.015566801233388716
10,ap,CHGNet,MACE-MP,mp_source_coordinate,-0.03746245744844067,-0.03501034775778433,-0.03257363176875078,0.0,0.0,0.0
10,ap,M3GNet,MACE-MP,alex_pbe_matched_pool_coordinate,-0.044508047089591475,-0.04169654390887406,-0.03886091070951822,0.005486593384925853,0.008456280878172295,0.011263288000905283
10,ap,M3GNet,MACE-MP,alex_pbe_source_coordinate,-0.05480569885778162,-0.05109960346821402,-0.04741851607341532,-0.0039015573984796546,-0.0010397911852269015,0.0020359883521988307
10,ap,M3GNet,MACE-MP,alexmp20_source_coordinate,-0.05564412480406941,-0.05217143582482808,-0.04866970218823075,-0.004791149759047567,-0.0020647206279597596,0.0003983290545478634
10,ap,M3GNet,MACE-MP,mp_matched_pool_coordinate,-0.04822809704901634,-0.04495353573808397,-0.041707451764875135,0.002347938760877821,0.005160046616727587,0.007864363573357893
10,ap,M3GNet,MACE-MP,mp_source_coordinate,-0.053599214989220566,-0.050186048930821014,-0.04646216126556605,0.0,0.0,0.0
10,auroc,ALIGNN-FF,CHGNet,alex_pbe_matched_pool_coordinate,-0.1819398413499094,-0.1749241990019737,-0.16804339184924877,-0.04800989324187124,-0.04269314087544401,-0.03752088675934071
10,auroc,ALIGNN-FF,CHGNet,alex_pbe_source_coordinate,-0.13275007687641618,-0.1264068987740432,-0.12022169343736179,0.0013382718885358719,0.005810717201913063,0.010210476276232778
10,auroc,ALIGNN-FF,CHGNet,alexmp20_source_coordinate,-0.13711657226789006,-0.13071189027057145,-0.12470624839024366,-0.002262613921092027,0.0014183011939721268,0.005564110145419967
10,auroc,ALIGNN-FF,CHGNet,mp_matched_pool_coordinate,-0.15317065636251806,-0.1468905749595854,-0.14013980987307484,-0.019191381360273083,-0.014391496302940787,-0.01008194904104418
10,auroc,ALIGNN-FF,CHGNet,mp_source_coordinate,-0.13863611783202845,-0.13218412164830157,-0.125916439392539,0.0,0.0,0.0
10,auroc,ALIGNN-FF,M3GNet,alex_pbe_matched_pool_coordinate,-0.14244595757974582,-0.13537547349581347,-0.1283339079201087,-0.03608425447527491,-0.030908649309435654,-0.025391620323550756
10,auroc,ALIGNN-FF,M3GNet,alex_pbe_source_coordinate,-0.11103848370763504,-0.10450355872825479,-0.09826328316655908,-0.004700786808348273,3.624465002449728e-05,0.004609426263016533
10,auroc,ALIGNN-FF,M3GNet,alexmp20_source_coordinate,-0.1113135349611126,-0.1047947183052636,-0.09863174454463888,-0.004318571462392113,-0.00028817742578163275,0.0038781750235450936
10,auroc,ALIGNN-FF,M3GNet,mp_matched_pool_coordinate,-0.11741379255287153,-0.11062754005680336,-0.10448649509826713,-0.010820805303581213,-0.006199631513620241,-0.0014514496160461
10,auroc,ALIGNN-FF,M3GNet,mp_source_coordinate,-0.1108438495811414,-0.1045559708059296,-0.09830666476963741,0.0,0.0,0.0
10,auroc,ALIGNN-FF,MACE-MP,alex_pbe_matched_pool_coordinate,-0.21582587721434385,-0.2087486540804105,-0.20192008004609116,-0.041247524393139064,-0.03552077168544532,-0.030204355847574912
10,auroc,ALIGNN-FF,MACE-MP,alex_pbe_source_coordinate,-0.1768790711666807,-0.17050889442351774,-0.16477032690850918,-0.0019779269904485336,0.0025558220174521917,0.00705793400090637
10,auroc,ALIGNN-FF,MACE-MP,alexmp20_source_coordinate,-0.17871692730771307,-0.17248987233251506,-0.16641012451507603,-0.003115912309815172,0.0006416787289189596,0.004791196428616369
10,auroc,ALIGNN-FF,MACE-MP,mp_matched_pool_coordinate,-0.1824053380818256,-0.17603722036184594,-0.1693672772977938,-0.007255958459057302,-0.0028439865463784075,0.0015116954840187376
10,auroc,ALIGNN-FF,MACE-MP,mp_source_coordinate,-0.17971014768157254,-0.173107125430226,-0.16706783304861073,0.0,0.0,0.0
10,auroc,CHGNet,M3GNet,alex_pbe_matched_pool_coordinate,0.03526016136155191,0.03946562671868192,0.04364731974877365,0.008255949467020685,0.01180066925652662,0.015315303100606192
10,auroc,CHGNet,M3GNet,alex_pbe_source_coordinate,0.01793831795555226,0.0218985423603294,0.025680103939954978,-0.009120490192460006,-0.005895199582561073,-0.002888054559999087
10,auroc,CHGNet,M3GNet,alexmp20_source_coordinate,0.021921964223603718,0.0258652935407227,0.029675539106773896,-0.004486778256933022,-0.0019183764085458077,0.0006575787431518819
10,auroc,CHGNet,M3GNet,mp_matched_pool_coordinate,0.03223953463482982,0.03602093964770042,0.040040549813495065,0.005574512912102389,0.008167305854311802,0.01127152155695894
10,auroc,CHGNet,M3GNet,mp_source_coordinate,0.024130350858221048,0.027727379575965883,0.031634247653864425,0.0,0.0,0.0
10,auroc,CHGNet,MACE-MP,alex_pbe_matched_pool_coordinate,-0.037096532930340105,-0.033927389334163616,-0.030363068215166277,0.00405054059584288,0.007171700422237193,0.010229169690990336
10,auroc,CHGNet,MACE-MP,alex_pbe_source_coordinate,-0.0470543309180923,-0.04421144238859803,-0.04116182732133487,-0.005951233261345848,-0.003264889095705159,-0.0005712210949214404
10,auroc,CHGNet,MACE-MP,alexmp20_source_coordinate,-0.04465908882768694,-0.04182222249810319,-0.038964612223719323,-0.0030967022922719885,-0.0008598511092237082,0.0014597823605422486
10,auroc,CHGNet,MACE-MP,mp_matched_pool_coordinate,-0.03241824956002267,-0.029356414276779708,-0.026039532616161442,0.008873627625636652,0.011626789753745703,0.01422637841242752
10,auroc,CHGNet,MACE-MP,mp_source_coordinate,-0.044060025227703276,-0.040873896391765974,-0.03788207864751955,0.0,0.0,0.0
10,auroc,M3GNet,MACE-MP,alex_pbe_matched_pool_coordinate,-0.07783910418043875,-0.0733558452022759,-0.06886237633567446,-0.008319365972187482,-0.004647884572862526,-0.0011033216899294402
10,auroc,M3GNet,MACE-MP,alex_pbe_source_coordinate,-0.07034750368019461,-0.06610134108892729,-0.06211422989048593,-0.0005914777390714027,0.0025826010185392434,0.005950576715926798
10,auroc,M3GNet,MACE-MP,alexmp20_source_coordinate,-0.07154165425774306,-0.06764432347099403,-0.06370779899934398,-0.0016193152936967241,0.0010486586290925914,0.0037243989093212024
10,auroc,M3GNet,MACE-MP,mp_matched_pool_coordinate,-0.06948938719859318,-0.06544487146539268,-0.06121117807477148,0.0002771910272701823,0.0033375379330431443,0.006190251682368374
10,auroc,M3GNet,MACE-MP,mp_source_coordinate,-0.07272772471353131,-0.06868571836777893,-0.06469261186509818,0.0,0.0,0.0
10,expected_stable_hits_at_100,ALIGNN-FF,CHGNet,alex_pbe_matched_pool_coordinate,0.0,0.0,0.0,-4.0,0.0,6.0
10,expected_stable_hits_at_100,ALIGNN-FF,CHGNet,alex_pbe_source_coordinate,-7.0,-1.0,6.0,-7.0,-1.0,10.0
10,expected_stable_hits_at_100,ALIGNN-FF,CHGNet,alexmp20_source_coordinate,-6.0,1.0,7.0,-4.0,0.0,11.0
10,expected_stable_hits_at_100,ALIGNN-FF,CHGNet,mp_matched_pool_coordinate,0.0,0.0,0.0,-4.0,0.0,6.0
10,expected_stable_hits_at_100,ALIGNN-FF,CHGNet,mp_source_coordinate,-6.0,0.0,4.0,0.0,0.0,0.0
10,expected_stable_hits_at_100,ALIGNN-FF,M3GNet,alex_pbe_matched_pool_coordinate,0.0,0.0,0.0,-3.0,1.0,7.0
10,expected_stable_hits_at_100,ALIGNN-FF,M3GNet,alex_pbe_source_coordinate,-8.0,-2.0,4.0,-7.0,-1.0,8.0
10,expected_stable_hits_at_100,ALIGNN-FF,M3GNet,alexmp20_source_coordinate,-6.0,0.0,6.0,-4.0,0.0,9.024999999999977
10,expected_stable_hits_at_100,ALIGNN-FF,M3GNet,mp_matched_pool_coordinate,0.0,0.0,0.0,-3.0,1.0,7.0
10,expected_stable_hits_at_100,ALIGNN-FF,M3GNet,mp_source_coordinate,-7.0,-1.0,3.0,0.0,0.0,0.0
10,expected_stable_hits_at_100,ALIGNN-FF,MACE-MP,alex_pbe_matched_pool_coordinate,0.0,0.0,0.0,-4.024999999999999,0.0,4.0
10,expected_stable_hits_at_100,ALIGNN-FF,MACE-MP,alex_pbe_source_coordinate,-6.0,-1.0,3.0,-7.0,-2.0,4.0
10,expected_stable_hits_at_100,ALIGNN-FF,MACE-MP,alexmp20_source_coordinate,-4.0,0.0,4.0,-4.0,0.0,5.0
10,expected_stable_hits_at_100,ALIGNN-FF,MACE-MP,mp_matched_pool_coordinate,0.0,0.0,0.0,-4.024999999999999,0.0,4.0
10,expected_stable_hits_at_100,ALIGNN-FF,MACE-MP,mp_source_coordinate,-4.0,0.0,4.024999999999977,0.0,0.0,0.0
10,expected_stable_hits_at_100,CHGNet,M3GNet,alex_pbe_matched_pool_coordinate,0.0,0.0,0.0,-3.0,1.0,5.0
10,expected_stable_hits_at_100,CHGNet,M3GNet,alex_pbe_source_coordinate,-5.0,-1.0,2.0,-5.0,0.0,4.0
10,expected_stable_hits_at_100,CHGNet,M3GNet,alexmp20_source_coordinate,-4.0,-1.0,3.0,-5.0,0.0,4.0
10,expected_stable_hits_at_100,CHGNet,M3GNet,mp_matched_pool_coordinate,0.0,0.0,0.0,-3.0,1.0,5.0
10,expected_stable_hits_at_100,CHGNet,M3GNet,mp_source_coordinate,-5.0,-1.0,3.0,0.0,0.0,0.0
10,expected_stable_hits_at_100,CHGNet,MACE-MP,alex_pbe_matched_pool_coordinate,0.0,0.0,0.0,-6.0,0.0,3.0
10,expected_stable_hits_at_100,CHGNet,MACE-MP,alex_pbe_source_coordinate,-5.0,-1.0,5.0,-10.0,0.0,3.0
10,expected_stable_hits_at_100,CHGNet,MACE-MP,alexmp20_source_coordinate,-5.0,-1.0,5.0,-10.0,0.0,3.0
10,expected_stable_hits_at_100,CHGNet,MACE-MP,mp_matched_pool_coordinate,0.0,0.0,0.0,-6.0,0.0,3.0
10,expected_stable_hits_at_100,CHGNet,MACE-MP,mp_source_coordinate,-3.0,0.0,6.0,0.0,0.0,0.0
10,expected_stable_hits_at_100,M3GNet,MACE-MP,alex_pbe_matched_pool_coordinate,0.0,0.0,0.0,-6.0,-1.0,2.0
10,expected_stable_hits_at_100,M3GNet,MACE-MP,alex_pbe_source_coordinate,-4.0,0.0,5.0,-9.0,0.0,3.0
10,expected_stable_hits_at_100,M3GNet,MACE-MP,alexmp20_source_coordinate,-4.0,0.0,5.0,-9.0,0.0,3.0
10,expected_stable_hits_at_100,M3GNet,MACE-MP,mp_matched_pool_coordinate,0.0,0.0,0.0,-6.0,-1.0,2.0
10,expected_stable_hits_at_100,M3GNet,MACE-MP,mp_source_coordinate,-2.0,1.0,6.0,0.0,0.0,0.0
10,expected_stable_hits_at_1000,ALIGNN-FF,CHGNet,alex_pbe_matched_pool_coordinate,-35.0,-24.0,-16.0,-26.025,-8.0,12.0
10,expected_stable_hits_at_1000,ALIGNN-FF,CHGNet,alex_pbe_source_coordinate,-51.025,-28.0,-5.975000000000023,-28.0,-11.0,7.0
10,expected_stable_hits_at_1000,ALIGNN-FF,CHGNet,alexmp20_source_coordinate,-42.0,-19.0,4.0,-17.025,-2.0,14.0
10,expected_stable_hits_at_1000,ALIGNN-FF,CHGNet,mp_matched_pool_coordinate,-44.0,-32.0,-21.0,-33.0,-15.0,3.0
10,expected_stable_hits_at_1000,ALIGNN-FF,CHGNet,mp_source_coordinate,-37.0,-17.0,4.0,0.0,0.0,0.0
10,expected_stable_hits_at_1000,ALIGNN-FF,M3GNet,alex_pbe_matched_pool_coordinate,-34.0,-24.0,-14.975000000000023,-8.024999999999999,9.0,27.0
10,expected_stable_hits_at_1000,ALIGNN-FF,M3GNet,alex_pbe_source_coordinate,-70.025,-48.0,-26.0,-33.0,-15.0,2.0
10,expected_stable_hits_at_1000,ALIGNN-FF,M3GNet,alexmp20_source_coordinate,-68.0,-45.0,-23.0,-28.0,-12.0,4.0
10,expected_stable_hits_at_1000,ALIGNN-FF,M3GNet,mp_matched_pool_coordinate,-44.025,-32.0,-21.0,-16.0,0.0,17.0
10,expected_stable_hits_at_1000,ALIGNN-FF,M3GNet,mp_source_coordinate,-52.0,-33.0,-14.0,0.0,0.0,0.0
10,expected_stable_hits_at_1000,ALIGNN-FF,MACE-MP,alex_pbe_matched_pool_coordinate,-31.0,-21.0,-11.0,-0.02499999999999858,18.0,37.0
10,expected_stable_hits_at_1000,ALIGNN-FF,MACE-MP,alex_pbe_source_coordinate,-71.025,-47.0,-24.0,-27.0,-9.0,8.0
10,expected_stable_hits_at_1000,ALIGNN-FF,MACE-MP,alexmp20_source_coordinate,-65.0,-42.0,-19.0,-20.0,-3.0,13.0
10,expected_stable_hits_at_1000,ALIGNN-FF,MACE-MP,mp_matched_pool_coordinate,-43.0,-30.0,-18.975000000000023,-8.024999999999999,9.0,26.024999999999977
10,expected_stable_hits_at_1000,ALIGNN-FF,MACE-MP,mp_source_coordinate,-59.0,-39.0,-20.0,0.0,0.0,0.0
