row_id,mp_id,mattergen_id,official_alexandria_id,jarvis_id,formula,reduced_formula,chemical_system,structure_hash,match_status,duplicate_status,multiple_match_status,has_mp,has_alexmp20,has_alex_pbe,has_jarvis,in_d0_formula,in_d1_mp_alexmp20_exact,in_d2_triple_single_match,in_d3_jarvis_overlap,in_d4_source_union_pool,in_d5_model_complete,jarvis_match_count
SAS36K-16797,mp-1225615,,agm003200578,,Er2In3Cu,Er2In3Cu,Cu-Er-In,dc5cf33dc5ad44f3433b877b6c2e18646e5c89714fc9369344010b823028dfd9,no_jarvis_exact_match,no_match,no_match,True,True,True,False,True,True,True,False,False,False,
SAS36K-16798,mp-1225616,,agm003198910,,ErAlNi4,ErAlNi4,Al-Er-Ni,5b97c79c139f2b9f70529141b80f30748e952ca9e6978e5b1f07d5d5e1c7e3a4,no_jarvis_exact_match,no_match,no_match,True,True,True,False,True,True,True,False,False,False,
SAS36K-16799,mp-1225618,,agm003223629,JVASP-143201,Er2Ga6Cu11,Er2Ga6Cu11,Cu-Er-Ga,ef41841afa5c111449876e11a3697b9d1983ac1200c484ad188d676fd2bcc933,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-16800,mp-1225620,,agm003201281,,ErFeCo,ErFeCo,Co-Er-Fe,bd445eeb20059ae04f52488999b86be14bd3361a1df46ec8f3ae55a1e418b642,no_jarvis_exact_match,no_match,no_match,True,True,True,False,True,True,True,False,False,False,
SAS36K-16801,mp-1225622,,agm003210135,,ErAlFe,ErAlFe,Al-Er-Fe,087c735ba952e5ef44bee68e5e0aac9ea1060be5740957f84ce1f7cc46a03972,no_jarvis_exact_match,no_match,no_match,True,True,True,False,True,True,True,False,False,False,
SAS36K-16802,mp-1225623,,agm003224471,,Er3ScS6,Er3ScS6,Er-S-Sc,ca24307e455bfbe756e06f0812dce1eb60450f7d230e4251eb93a5195da08daf,no_jarvis_exact_match,no_match,no_match,True,True,True,False,True,True,True,False,False,False,
SAS36K-16803,mp-1225624,,agm003195639,,Eu2MgGa3,Eu2MgGa3,Eu-Ga-Mg,13aaeb8006404943bf1b01d56c21605bc0cae9961edc3d4138c45a9f05396e3a,no_jarvis_exact_match,no_match,no_match,True,True,True,False,True,True,True,False,False,False,
SAS36K-16804,mp-1225625,,agm003284968,,DyGaAg,DyGaAg,Ag-Dy-Ga,08a5b8e26b510331c13e1673279193c088d22dc3d183a2c7b3245df949391689,no_jarvis_exact_match,no_match,no_match,True,True,True,False,True,True,True,False,False,False,
SAS36K-16805,mp-1225626,,agm003212931,JVASP-144365,ErMn4(FeSn3)2,ErMn4(FeSn3)2,Er-Fe-Mn-Sn,233945374afbefca46112d39dfbb0f85412eca5eae5e3b0eec6aec8f6ec8ef2c,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-16806,mp-1225629,,agm005250948,,Dy(AlFe)6,Dy(AlFe)6,Al-Dy-Fe,252968b4e2f5236ed19a49d3f9af3570af7088ed28b6471b10c5e33f35583fe2,no_jarvis_exact_match,no_match,no_match,True,True,True,False,True,True,True,False,False,False,
SAS36K-16807,mp-1225632,,agm003216890,,Er6Al2Ge7,Er6Al2Ge7,Al-Er-Ge,347334adf944812d9a56e91c7605a0b213ebc8cdf0340e8dcdaf1ccc47034af4,no_jarvis_exact_match,no_match,no_match,True,True,True,False,True,True,True,False,False,False,
SAS36K-16808,mp-1225633,,agm003212932,,ErMn2(Fe2Sn3)2,ErMn2(Fe2Sn3)2,Er-Fe-Mn-Sn,6557e235bc6a2ec729eaec059150b055434008ce6da58f77c5646bde0d6805b0,no_jarvis_exact_match,no_match,no_match,True,True,True,False,True,True,True,False,False,False,
SAS36K-16809,mp-1225641,,agm005254227,JVASP-143202,ErAl7Fe5,ErAl7Fe5,Al-Er-Fe,55ac7df872a818b807cfbf092382b1c57bc82869bca81f5151fbccb9b392dd83,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-16810,mp-1225642,,agm003213431,,Eu2Al6Si3Au2,Eu2Al6Si3Au2,Al-Au-Eu-Si,c926f22646ff4f8ca6d53bd126c42a22412badcd825b8fdff7b565d30e4d4f01,no_jarvis_exact_match,no_match,no_match,True,True,True,False,True,True,True,False,False,False,
SAS36K-16811,mp-1225643,,agm003195228,JVASP-105519,Er2Ga3Ni,Er2Ga3Ni,Er-Ga-Ni,8860bb1dbdfd0e41e19002d362f2324485b5d339d1f1cd11a5d40e55b500d20f,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-16812,mp-1225648,,agm005287474,,Er4CrSe7,Er4CrSe7,Cr-Er-Se,316330743c246b655ac7f6a1f56897812f49ffaa7ef3b20f9973916dfdf5f8a1,no_jarvis_exact_match,no_match,no_match,True,True,True,False,True,True,True,False,False,False,
SAS36K-16813,mp-1225649,,agm005278156,,ErAlFe,ErAlFe,Al-Er-Fe,3f76a0796745e5e29d365c0b1e299960c92b5d80edbfb477438ba0bc2ef1f32a,no_jarvis_exact_match,no_match,no_match,True,True,True,False,True,True,True,False,False,False,
SAS36K-16814,mp-1225650,,agm005229983,,Er4Zr3O12,Er4Zr3O12,Er-O-Zr,8dc02831cd29c64342a65afbf95d006712c5dac206a238bb94f6bad192107b38,no_jarvis_exact_match,no_match,no_match,True,True,True,False,True,True,True,False,False,False,
SAS36K-16815,mp-1225654,,agm002143452,JVASP-111073;JVASP-1201,CuCl,CuCl,Cl-Cu,af9ca42f3affb4eedfcf5a3a74dcc5466a1c5f46b29c2fa45eeb4bae0df75c20,jarvis_exact_structure_overlap,multiple_match,multiple_match,True,True,True,True,True,True,True,True,False,False,2.0
SAS36K-16816,mp-1225656,,agm007998066,,CuPd,CuPd,Cu-Pd,33cd359fa0fe0e0d9495dab82d7f2c100deb00f93963ce5309523c80a89467a7,no_jarvis_exact_match,no_match,no_match,True,True,True,False,True,True,True,False,False,False,
SAS36K-16817,mp-1225658,,agm005479079,,Er2MnGa3,Er2MnGa3,Er-Ga-Mn,10560386dcc947b50ba3b542706ea10498c678fd11eff0bd44f134d98737491f,no_jarvis_exact_match,no_match,no_match,True,True,True,False,True,True,True,False,False,False,
SAS36K-16818,mp-1225659,,agm003211671,,ErAlNi,ErAlNi,Al-Er-Ni,8c7dc13e6845097355952a799b16fe114cbdb67d3ca00cb57274eb29379109ba,no_jarvis_exact_match,no_match,no_match,True,True,True,False,True,True,True,False,False,False,
SAS36K-16819,mp-1225660,,agm003221682,,Dy3(Ga2Cu)2,Dy3(Ga2Cu)2,Cu-Dy-Ga,a5a4dbab4e9f74a4397410797cf6ac42f2bfe3e68dba945aad9b1ba395dfeb3b,no_jarvis_exact_match,no_match,no_match,True,True,True,False,True,True,True,False,False,False,
SAS36K-16820,mp-1225662,,agm003260811,,Er4SiNi3,Er4SiNi3,Er-Ni-Si,8c65b031fd0c9063f2d0bf1ab28a72fc4061e1cf4556c412dce5d41cd001c313,no_jarvis_exact_match,no_match,no_match,True,True,True,False,True,True,True,False,False,False,
SAS36K-16821,mp-1225663,,agm005270244,,DyGaCu,DyGaCu,Cu-Dy-Ga,73e1ea6e2130b8e0e14919a6acb776ac3f3510994319927bdbb252759cdae81d,no_jarvis_exact_match,no_match,no_match,True,True,True,False,True,True,True,False,False,False,
SAS36K-16822,mp-1225665,,agm003695862,,Dy(AlCu)6,Dy(AlCu)6,Al-Cu-Dy,d4e57aa8178c59e898458e00ae42a3a2f732f2edda7e5a58c282acf527ead789,no_jarvis_exact_match,no_match,no_match,True,True,True,False,True,True,True,False,False,False,
SAS36K-16823,mp-1225666,,agm005268524,,Er4CrS7,Er4CrS7,Cr-Er-S,3845839f79e611bf4517cae1c8c0caa0f2e38e66450d433f9f2af3463da9040d,no_jarvis_exact_match,no_match,no_match,True,True,True,False,True,True,True,False,False,False,
SAS36K-16824,mp-1225668,,agm005472573,,DyFeNi,DyFeNi,Dy-Fe-Ni,1fdf102d6278bb466ae5936634a16df122ea30f4e76c8fb5939eab910768136b,no_jarvis_exact_match,no_match,no_match,True,True,True,False,True,True,True,False,False,False,
SAS36K-16825,mp-1225669,,agm003225416,JVASP-141996,Eu2TiCuO6,Eu2TiCuO6,Cu-Eu-O-Ti,491c1e023979960f3e116949e6b2ade39adb75bf0b350d1bd85b3fd18178e828,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-16826,mp-1225671,,agm005250860,,DyTiCo11,DyTiCo11,Co-Dy-Ti,28cdaa674cebeeeb9137597dcaa37d65f301aa9897af5fedd81e7385a3a22721,no_jarvis_exact_match,no_match,no_match,True,True,True,False,True,True,True,False,False,False,
SAS36K-16827,mp-1225673,,agm003162174,,CuGePSe,CuGePSe,Cu-Ge-P-Se,69f827843dfbeff71d810dac0e889128db492cfe78f9347e0438bb51792f8319,no_jarvis_exact_match,no_match,no_match,True,True,True,False,True,True,True,False,False,False,
SAS36K-16828,mp-1225676,,agm003195016,,Cu3Te2,Cu3Te2,Cu-Te,5d519b773e1829cfec775fe57ba2261a8384147afeaa342bbfe3ca697c86212c,no_jarvis_exact_match,no_match,no_match,True,True,True,False,True,True,True,False,False,False,
SAS36K-16829,mp-1225677,,agm002208296,JVASP-108134,CuAu,CuAu,Au-Cu,b2140cd0265a28fc9257237327f47cc45f4ebb6c9489b27217a6b5e1d6bf95a3,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-16830,mp-1225679,,agm005235255,,ErGaNi,ErGaNi,Er-Ga-Ni,cd0fa8ca3583c79bac69627213d02c13c6f8da50bd52967b74ea30e113fd52be,no_jarvis_exact_match,no_match,no_match,True,True,True,False,True,True,True,False,False,False,
SAS36K-16831,mp-1225683,,agm005226256,,Dy(CrFe5)2,Dy(CrFe5)2,Cr-Dy-Fe,12ede11a8e65a116397c0f2dfc619e82cb43ec40ec4966035ad52d1437c567b6,no_jarvis_exact_match,no_match,no_match,True,True,True,False,True,True,True,False,False,False,
SAS36K-16832,mp-1225686,,agm003200545,,DyGaCo4,DyGaCo4,Co-Dy-Ga,e9cbe95fb01b5b626cb22ba98bb3b1502b1c6d428bc8b7b6a3583cfbbab5c70a,no_jarvis_exact_match,no_match,no_match,True,True,True,False,True,True,True,False,False,False,
SAS36K-16833,mp-1225687,,agm002167984,JVASP-100409,CuNi,CuNi,Cu-Ni,ad4a3176ea6466f31e0171b685e97cd0f77b092387b5baac59efbf074c592cf1,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-16834,mp-1225693,,agm005245266,JVASP-103106,DyMn2SiGe,DyMn2SiGe,Dy-Ge-Mn-Si,d3bf53723cd1ac453d73d0143f2d48db4b630d30276a6347609369836343ac0b,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-16835,mp-1225701,,agm002208687,JVASP-104965,CuPd,CuPd,Cu-Pd,547d8ed72113c1ad30e6034c9a743abdade2224ad702fdc31852ff70f7e2241a,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-16836,mp-1225702,,agm003210811,,CuNi3S8,CuNi3S8,Cu-Ni-S,23ed9c76633dcaed62c7e3ce0cd7aff63de20a8405f2559b68bdd93d3620595c,no_jarvis_exact_match,no_match,no_match,True,True,True,False,True,True,True,False,False,False,
SAS36K-16837,mp-1225704,,agm002208738,,CuRh,CuRh,Cu-Rh,4f786f6539a92d6a3016c0662ec3d3419a4096a041360e1bf91a7c1544e544cb,no_jarvis_exact_match,no_match,no_match,True,True,True,False,True,True,True,False,False,False,
SAS36K-16838,mp-1225708,,agm003222042,,Er3S2OF3,Er3S2OF3,Er-F-O-S,abc2c5fb6b0569fb87830b61d74d160c59c5b5bf026fed80faef118b7bd133ed,no_jarvis_exact_match,no_match,no_match,True,True,True,False,True,True,True,False,False,False,
SAS36K-16839,mp-1225715,,agm003214603,,DyTiFe11C,DyTiFe11C,C-Dy-Fe-Ti,c75566d8ee1c8124a2d4b92fc6c590372b92cfe2e930db373bef780d3c7033dd,no_jarvis_exact_match,no_match,no_match,True,True,True,False,True,True,True,False,False,False,
SAS36K-16840,mp-1225719,,agm003222212,,Er3(Al2Fe)2,Er3(Al2Fe)2,Al-Er-Fe,93d5b7630bff23b74be0f8993348024716a04d9d59d0bc8edbfe8273f288a5ae,no_jarvis_exact_match,no_match,no_match,True,True,True,False,True,True,True,False,False,False,
SAS36K-16841,mp-1225721,,agm003214883,,Eu(GaGe2)2,Eu(GaGe2)2,Eu-Ga-Ge,4221829701675261902573589baddfe5bb2dc3145933fb9efb19fd9ecd57208f,no_jarvis_exact_match,no_match,no_match,True,True,True,False,True,True,True,False,False,False,
SAS36K-16842,mp-1225722,,agm003258212,,Cu5Ge2,Cu5Ge2,Cu-Ge,148dcea1a7207ae2f54fc929fb084957011d08c931e7f81359bc44471a46932f,no_jarvis_exact_match,no_match,no_match,True,True,True,False,True,True,True,False,False,False,
SAS36K-16843,mp-1225723,,agm003217673,JVASP-112370,ErLu(B2Ru)2,ErLu(B2Ru)2,B-Er-Lu-Ru,7a5cf59b1fb6d03d63cc64dd082af66db5c4f660d30b13ec982bcc995d8d693f,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-16844,mp-1225724,,agm003215744,JVASP-112686,Dy(CuS)3,Dy(CuS)3,Cu-Dy-S,371d52b5408b2d463c2410a78f6bfbcfafeaf706f2df6764b4bd78e3e3ce6e4b,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-16845,mp-1225727,,agm005270638,,DyTiFe11,DyTiFe11,Dy-Fe-Ti,6f1430c12fa7e9a006c072890cb328727a9e8efb628939ba414362f6c220e311,no_jarvis_exact_match,no_match,no_match,True,True,True,False,True,True,True,False,False,False,
SAS36K-16846,mp-1225728,,agm003209982,JVASP-141997,ErAlCo,ErAlCo,Al-Co-Er,902cac94550cbe39b03578e4ec027c400e0f3d8941ce273a8539f8dfbbfee966,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-16847,mp-1225729,,agm005232400,,ErAlNi,ErAlNi,Al-Er-Ni,e326f8d86c93490f2d06fc2d50b457603c09480eac5f555ebee1d71958911f26,no_jarvis_exact_match,no_match,no_match,True,True,True,False,True,True,True,False,False,False,
SAS36K-16848,mp-1225732,,agm005291015,,Er2VFeO6,Er2VFeO6,Er-Fe-O-V,d28fcbfd28844836a6c9d359092964c832699274d28e49d583a97c42ae87b343,no_jarvis_exact_match,no_match,no_match,True,True,True,False,True,True,True,False,False,False,
SAS36K-16849,mp-1225733,,agm003260738,JVASP-108789,Cu6SnGe,Cu6SnGe,Cu-Ge-Sn,09cadb21c5f86791adb5ad4dbb84ae55c5d9f649e7243331a4343ddbdf4501ec,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-16850,mp-1225734,,agm005261929,,Dy4CoSn8,Dy4CoSn8,Co-Dy-Sn,3fd685b622d474130bed2116013afe1dc725aed9ef47d6da11e4986045d03747,no_jarvis_exact_match,no_match,no_match,True,True,True,False,True,True,True,False,False,False,
SAS36K-16851,mp-1225738,,agm003213908,JVASP-144678,CuBi5S8,CuBi5S8,Bi-Cu-S,e1b922f2bf037fff028a5d901e81286605c1e5661f5e62b564f4ea0237d4b695,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-16852,mp-1225742,,agm003194951,,CuAu4,CuAu4,Au-Cu,9310dfe04b621249cbe08f30ba5da0b5242e8910aea902f7a10e0a8fbc82256a,no_jarvis_exact_match,no_match,no_match,True,True,True,False,True,True,True,False,False,False,
SAS36K-16853,mp-1225750,,agm003194089,JVASP-107348,Er2Si3,Er2Si3,Er-Si,948c6ba4e5b688c8cdced6770487e8ebe613bcc1c91a104c17f2176a0898021d,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-16854,mp-1225751,,agm003204840,JVASP-100410,Cu3Pd2,Cu3Pd2,Cu-Pd,6348ce6fea382368e3141043b55f7937057d39525eef362bca80d637d1593852,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-16855,mp-1225753,,agm003224481,,Eu2MnRhO6,Eu2MnRhO6,Eu-Mn-O-Rh,f0f88dc2380b455e0bd077115d827598627b722c7d235e49a65c6c356d5fb3e9,no_jarvis_exact_match,no_match,no_match,True,True,True,False,True,True,True,False,False,False,
SAS36K-16856,mp-1225754,,agm005277107,,DyGaNi,DyGaNi,Dy-Ga-Ni,6d5f74cc80b3cbaf4c76bfc8446132402853ee7fe304ed874a2fc90a9071d217,no_jarvis_exact_match,no_match,no_match,True,True,True,False,True,True,True,False,False,False,
SAS36K-16857,mp-1225756,,agm003206014,,CuNi4O5,CuNi4O5,Cu-Ni-O,f9fc1d66d6a4b50ca972cc058ad717d3799f5776f39b13c12ed8ac230c160ab6,no_jarvis_exact_match,no_match,no_match,True,True,True,False,True,True,True,False,False,False,
SAS36K-16858,mp-1225757,,agm003218040,JVASP-122485,Er5Ga2As,Er5Ga2As,As-Er-Ga,698f9750565acd975cbf965d4df383022c75376e8eee1127aa7ed380937b0fba,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-16859,mp-1225761,,agm003193288,,Cu4Au,Cu4Au,Au-Cu,b3add73beedbf4581127ddc5664ca47eca56b77fac326554142519328477fb0d,no_jarvis_exact_match,no_match,no_match,True,True,True,False,True,True,True,False,False,False,
SAS36K-16860,mp-1225764,,agm004016370,,Eu3Pd,Eu3Pd,Eu-Pd,09d7267466ab9759e268a58ac2c3e075f43ccd20e3f44a1f70da396569c7cbbe,no_jarvis_exact_match,no_match,no_match,True,True,True,False,True,True,True,False,False,False,
SAS36K-16861,mp-1225768,,agm005414431,,EuZnIn3,EuZnIn3,Eu-In-Zn,de6500933c4ce4b505035b503894cefd43864edeecbae759c33291fbb72c9adb,no_jarvis_exact_match,no_match,no_match,True,True,True,False,True,True,True,False,False,False,
SAS36K-16862,mp-1225769,,agm003258213,JVASP-105521,Cu5Ge2,Cu5Ge2,Cu-Ge,476f40ac4413609134a2774a695bc2d50bd3fa64c8948295e4294e51df602e18,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-16863,mp-1225771,,agm003260644,JVASP-108135,Cu3PdAu4,Cu3PdAu4,Au-Cu-Pd,f18762c2cffccaeb7374423c1f478f2b791d32d06644df225d2fa117f7858a53,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-16864,mp-1225783,,agm003277748,JVASP-112372,Cu3Ag3(PS4)2,Cu3Ag3(PS4)2,Ag-Cu-P-S,72508a7c7bc4c58f637f5b69137a3bedc94e1a75d87a7bdf70a4a82aa59a9e97,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-16865,mp-1225786,,agm002145902,JVASP-109764,Cu2SnSe3,Cu2SnSe3,Cu-Se-Sn,849c9926c9990a5a7a86994ec95b9302a2ea463a848bbb83d8485bce08d5c9d0,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-16866,mp-1225790,,agm003262707,JVASP-108790,CuNi3O4,CuNi3O4,Cu-Ni-O,5539b6808329731bf840865bcecfa4830f9de91699ef4425f83a42891674252f,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-16867,mp-1225807,,agm005235544,,DyTiFe5Co6,DyTiFe5Co6,Co-Dy-Fe-Ti,671afca474c533b326b21ab8beefdda61f13f4fccc057845e209e5a10e044916,no_jarvis_exact_match,no_match,no_match,True,True,True,False,True,True,True,False,False,False,
SAS36K-16868,mp-1225810,,agm002187341,JVASP-108137,Cu2SiTe3,Cu2SiTe3,Cu-Si-Te,8dbe461bc23066983a76a3d5650cbb7c0b30c611c0eb026951fa09b982472d6f,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-16869,mp-1225811,,agm003278077,JVASP-16727,Cu2S,Cu2S,Cu-S,714a48512b0836eb6a9b924e3a339edcc6d1e6c5a976ee6ab678d97e7ca94969,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-16870,mp-1225812,,agm005224771,,Eu(GaGe2)2,Eu(GaGe2)2,Eu-Ga-Ge,9fa329c14443682098c4b94db6c24ee5509f36125a39568f44b99a166d6d9bdd,no_jarvis_exact_match,no_match,no_match,True,True,True,False,True,True,True,False,False,False,
SAS36K-16871,mp-1225814,,agm003214851,JVASP-140879,CuNi3(SnS4)2,CuNi3(SnS4)2,Cu-Ni-S-Sn,e37cf9d75dae4e6e87052af01f419539f4d2b99569d6cce5b5434886dfa4e87f,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-16872,mp-1225815,,agm005284560,,Er4MnGe8,Er4MnGe8,Er-Ge-Mn,9c3f8d254aaf54838a9c3d6b685a0610fcb857f73e54dad493eed58f42f5cb49,no_jarvis_exact_match,no_match,no_match,True,True,True,False,True,True,True,False,False,False,
SAS36K-16873,mp-1225816,,agm003222681,,ErGa2Ni3,ErGa2Ni3,Er-Ga-Ni,2c4af0702fb40ca52a9cfd1636ce7506b8e6488f59f7d6b7302dd9af2466a7d0,no_jarvis_exact_match,no_match,no_match,True,True,True,False,True,True,True,False,False,False,
SAS36K-16874,mp-1225817,,agm005266490,,DyFe2Co2B,DyFe2Co2B,B-Co-Dy-Fe,648b502c2056418907aa78e82359fe84c16097de266c5d8f4106608d564d980a,no_jarvis_exact_match,no_match,no_match,True,True,True,False,True,True,True,False,False,False,
SAS36K-16875,mp-1225818,,agm003195572,,DyGaFeCo3,DyGaFeCo3,Co-Dy-Fe-Ga,71f5bd1671fb76c4a1a5dcd3845f32c6b31823ce87347fbeabc16857d6ec304c,no_jarvis_exact_match,no_match,no_match,True,True,True,False,True,True,True,False,False,False,
SAS36K-16876,mp-1225820,,agm003214876,,Er3Ga8Ni3,Er3Ga8Ni3,Er-Ga-Ni,ff0208025ff5bab76ee0825ceb890d41d541d9507455e2315d99fe8b0173cd6a,no_jarvis_exact_match,no_match,no_match,True,True,True,False,True,True,True,False,False,False,
SAS36K-16877,mp-1225823,,agm003212916,JVASP-140880,Dy(InCu)6,Dy(InCu)6,Cu-Dy-In,dbbe9ec5ab1661804b74a8cb366253f4cef9d87e9e19375dc38cdccb0b60f9bf,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-16878,mp-1225825,,agm003209173,,La3Gd(BrO)4,La3Gd(BrO)4,Br-Gd-La-O,404c3b4453c21fce9c2e82860098d23be066bed63b09f1a5c5125c402ea6f682,no_jarvis_exact_match,no_match,no_match,True,True,True,False,True,True,True,False,False,False,
SAS36K-16879,mp-1225826,,agm003268088,,Cu2B3Ir4,Cu2B3Ir4,B-Cu-Ir,5f049f2a5a25d510a7150d60bdae0dbc864f407e1e281ff7438665f44344718d,no_jarvis_exact_match,no_match,no_match,True,True,True,False,True,True,True,False,False,False,
SAS36K-16880,mp-1225828,,agm003209107,,Eu2(AlAg)5,Eu2(AlAg)5,Ag-Al-Eu,c073be52e11bb905286eb0a798598efa42a31a74168eedad7e5d5eb2e0a12d2e,no_jarvis_exact_match,no_match,no_match,True,True,True,False,True,True,True,False,False,False,
SAS36K-16881,mp-1225829,,agm003215775,,CsTiAlO4,CsTiAlO4,Al-Cs-O-Ti,2845107739f2bacdc283465dde4c11d9076a7c2bd209782943c6a775c796d48d,no_jarvis_exact_match,no_match,no_match,True,True,True,False,True,True,True,False,False,False,
SAS36K-16882,mp-1225830,,agm003225705,JVASP-122487,Cu4Si(GeO4)3,Cu4Si(GeO4)3,Cu-Ge-O-Si,d3a541ff05b97bec4c7126c8b54ecd784e9437ce9bad687c1e2d0718982aabdd,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-16883,mp-1225832,,agm002182239,JVASP-100411,Cu2SnS3,Cu2SnS3,Cu-S-Sn,009eaaa42e8202d319d08406a25ddef0a3955b1f9df45402e5f83fe5eee074a5,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-16884,mp-1225835,,agm003200297,JVASP-107349,Cu2S,Cu2S,Cu-S,bc4a4dfcf21640ff257fabd4716013b8ff74d71906255d3adacd0a6dff92a595,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-16885,mp-1225836,,agm003220111,,Cu4Bi3Pb(SeO)4,Cu4Bi3Pb(SeO)4,Bi-Cu-O-Pb-Se,1542e1fc2a168c606a35ca41e846291c409a35f5d5b049923553eb51f98e0c76,no_jarvis_exact_match,no_match,no_match,True,True,True,False,True,True,True,False,False,False,
SAS36K-16886,mp-1225837,,agm003224447,JVASP-121625,Cu4PtO5,Cu4PtO5,Cu-O-Pt,2a45bb73cc46255544bc099154d21ce27b18be40fddb738f1850c7a2f5d29119,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-16887,mp-1225839,,agm005230776,,Cu2SiS3,Cu2SiS3,Cu-S-Si,7ca8a7afed3b2ceb1431604e38300cbeef9531b6009f07442c0a86818b561bfc,no_jarvis_exact_match,no_match,no_match,True,True,True,False,True,True,True,False,False,False,
SAS36K-16888,mp-1225840,,agm003270074,,CuAgSe,CuAgSe,Ag-Cu-Se,ae9064415b2b4b4f161de02b686fec0949fbfe5de3acb3f4fda7d5af3dff00eb,no_jarvis_exact_match,no_match,no_match,True,True,True,False,True,True,True,False,False,False,
SAS36K-16889,mp-1225842,,agm005239657,,Cu2NiSnS4,Cu2NiSnS4,Cu-Ni-S-Sn,5f07c440c48b661db4abaf33d745b5d7e8fcda7165d439737228fc161b2cb2e7,no_jarvis_exact_match,no_match,no_match,True,True,True,False,True,True,True,False,False,False,
SAS36K-16890,mp-1225844,,agm003217699,JVASP-111820,Cu(Bi4Ir)3,Cu(Bi4Ir)3,Bi-Cu-Ir,f1b149e02d189a4b88f4f82e9b501d4b1f8e37ca017231114c127c3f5c13aeac,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-16891,mp-1225848,,agm005269525,,Er4CoSn8,Er4CoSn8,Co-Er-Sn,6012dc98aac850a75184f9f721c815f891f0f459ce4bd5c830902dad4e3896e4,no_jarvis_exact_match,no_match,no_match,True,True,True,False,True,True,True,False,False,False,
SAS36K-16892,mp-1225853,,agm003214024,JVASP-112688,Cu2NiSn3S8,Cu2NiSn3S8,Cu-Ni-S-Sn,549678ea9e30fa3ef6bf8551dfcf1698ac90025bd01040ac626f29f1a1c6a70a,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-16893,mp-1225854,,agm003222875,,CsTaWO6,CsTaWO6,Cs-O-Ta-W,549c571f89f54268ded3364e8ec93e4e443009aa36b251b009e2455ef63e6647,no_jarvis_exact_match,no_match,no_match,True,True,True,False,True,True,True,False,False,False,
