material_id,reduced_formula,chemical_system,num_sites,energy_above_hull
alex<agm003718773>,RbTlBr3,Br-Rb-Tl,10,0.0271756149999999
alex<agm001118161>,RbTlBr2,Br-Rb-Tl,4,0.0546638450000016
alex<agm003383865>,Rb3(TlBr2)4,Br-Rb-Tl,15,0.0251568393333343
alex<agm003317880>,Rb2Tl2Br7,Br-Rb-Tl,11,0.0533079790909076
alex<agm001967533>,HfMgZr2,Hf-Mg-Zr,4,0.0836010682885906
alex<agm003210263>,LiCuF4,Cu-F-Li,12,0.0561283633333342
alex<agm003368860>,Li5Cu2F12,Cu-F-Li,19,0.0881515526315706
alex<agm003758889>,LiCuF5,Cu-F-Li,14,0.0007773400000035
alex<agm003446554>,Li2CuF4,Cu-F-Li,7,0.0326572935714262
alex<agm001019519>,YTlPd,Pd-Tl-Y,18,0.021974686111112
alex<agm001187371>,YTlPd4,Pd-Tl-Y,6,0.0531036599999996
alex<agm002021416>,ZrCuSi,Cu-Si-Zr,6,0.0504071799999987
alex<agm002254334>,EuCdAs2,As-Cd-Eu,8,0.0591415324999999
alex<agm005067582>,CsScCuCl5,Cl-Cs-Cu-Sc,16,0.0511236110416684
alex<agm004911137>,KLiBi2F8,Bi-F-K-Li,12,0.046980480416666
alex<agm004681575>,Ti3Tl3VS8,S-Ti-Tl-V,15,0.0390393269841284
alex<agm001174808>,LuGaFe4,Fe-Ga-Lu,6,0.0793465358333342
alex<agm002156946>,Li3VO4,Li-O-V,8,0.0153169081249995
alex<agm003728984>,MnB3Mo,B-Mn-Mo,10,0.0530732454999967
alex<agm001187584>,DyZn4Ag,Ag-Dy-Zn,6,0.0853668913207159
alex<agm003301819>,Dy2Zn15Ag2,Ag-Dy-Zn,19,0.0
alex<agm003394448>,Dy(ZnAg)2,Ag-Dy-Zn,5,0.04605450950244
alex<agm003607134>,DyZnAg,Ag-Dy-Zn,6,0.0303214816666677
alex<agm003159784>,LiMgZn,Li-Mg-Zn,3,0.080683830833333
alex<agm003691397>,Li6Mg12Zn,Li-Mg-Zn,19,0.094059663947368
alex<agm003691398>,Li12MgZn6,Li-Mg-Zn,19,0.0452382815789471
alex<agm003364067>,Li5(Mg2Zn)2,Li-Mg-Zn,11,0.0779543615909088
alex<agm003536635>,Li9MgZn2,Li-Mg-Zn,12,0.0382381200000001
alex<agm002143276>,K2AgAuCl6,Ag-Au-Cl-K,10,0.0186107407499984
alex<agm005099133>,KAgAuCl6,Ag-Au-Cl-K,9,0.0560733841666678
alex<agm004962997>,K2NaNdCl6,Cl-K-Na-Nd,20,0.0121098072499998
alex<agm004690493>,Tb8Tl3PSe3,P-Se-Tb-Tl,15,0.093246515933334
alex<agm004456499>,Sb,Sb,6,0.0595683966666662
alex<agm002190295>,Sm2Te3,Sm-Te,10,0.0646263285000001
alex<agm003296547>,Sm3Te,Sm-Te,8,0.0632056662499991
alex<agm002324400>,CeZn3Au2,Au-Ce-Zn,6,0.0
alex<agm003679879>,CeZn5Au7,Au-Ce-Zn,13,0.0295649961538457
alex<agm003712687>,CeZn3Au,Au-Ce-Zn,20,0.0316620960588269
alex<agm003376607>,Ce3Zn8Au3,Au-Ce-Zn,14,0.0378433536029447
alex<agm002211701>,Lu3(FeGe)4,Fe-Ge-Lu,11,0.0779443647248783
alex<agm002240027>,ZrCo3Si2,Co-Si-Zr,6,0.0224433855994217
alex<agm003680482>,LiMn5O8,Li-Mn-O,14,0.0654918246428568
alex<agm003304427>,Li2Mn2O3,Li-Mn-O,7,0.0432786328571417
alex<agm001260576>,PrGaPt,Ga-Pr-Pt,3,0.0380887166666674
alex<agm003661402>,Pr(Ga2Pt3)2,Ga-Pr-Pt,11,0.0
alex<agm002213635>,PrGaPt2,Ga-Pr-Pt,8,0.0218795662499999
alex<agm001270349>,CeSbIr,Ce-Ir-Sb,3,0.0954191449999992
alex<agm002313567>,CeSbIr,Ce-Ir-Sb,12,0.0815509208333331
alex<agm003538120>,ZrZn2Cu9,Cu-Zn-Zr,12,0.0905354515369305
alex<agm002334921>,ZrZn3Cu2,Cu-Zn-Zr,6,0.0198801517690077
alex<agm003642742>,Zr5ZnCu4,Cu-Zn-Zr,10,0.0370806680769204
alex<agm002335314>,Zr2ZnCu2,Cu-Zn-Zr,10,0.050433293230772
alex<agm003571303>,Cs3BiBr6,Bi-Br-Cs,10,0.0017482320000015
alex<agm005067965>,RbLiBiCl5,Bi-Cl-Li-Rb,16,0.0132483106250003
alex<agm004908080>,RbIn(HgBr4)2,Br-Hg-In-Rb,12,0.0307209570833353
alex<agm002054039>,Cd,Cd,1,0.02365108
alex<agm003287719>,Er3Au2,Au-Er,20,0.0709958470000016
alex<agm001191731>,BaMg,Ba-Mg,2,0.039965601875
alex<agm003212270>,Ba2Mg,Ba-Mg,12,0.04930148875
alex<agm003261118>,Ba3Mg,Ba-Mg,8,0.0904168371875
alex<agm003298047>,Ba4Mg,Ba-Mg,10,0.0946052157500001
alex<agm002138340>,BaPb3,Ba-Pb,8,0.0254367562499999
alex<agm003185217>,BaPb3,Ba-Pb,4,0.0543439024999998
alex<agm002257344>,Ba3Pb,Ba-Pb,8,0.0794952387500003
alex<agm002201183>,BaPb,Ba-Pb,8,0.0870557962500009
alex<agm002138302>,Ba2Pb,Ba-Pb,3,0.0674463466666668
alex<agm003298505>,BaPb4,Ba-Pb,5,0.0550854319999993
alex<agm002070691>,MgH2,H-Mg,6,0.0804430766666666
alex<agm003300271>,La8Mg,La-Mg,9,0.0794687744444448
alex<agm003161403>,La2Mg,La-Mg,3,0.0518891233333334
alex<agm003261701>,La3Mg,La-Mg,8,0.0808996075000001
alex<agm003164844>,La3Mg,La-Mg,4,0.0571508750000004
alex<agm003218087>,Tl3Au,Au-Tl,16,0.0616062404166664
alex<agm002072452>,TlAu,Au-Tl,2,0.08839642
alex<agm002072507>,TlAu,Au-Tl,4,0.06418714
alex<agm002254429>,TlAu,Au-Tl,4,0.0353034375
alex<agm003183376>,TlAu,Au-Tl,4,0.0586423800000002
alex<agm003157949>,TlAu2,Au-Tl,3,0.0610824333333335
alex<agm003261092>,TlAu7,Au-Tl,8,0.0508464762499998
alex<agm003286747>,Tl3Au2,Au-Tl,5,0.0446714080000005
alex<agm003297749>,Tl4Au,Au-Tl,10,0.0050155266666664
alex<agm003188526>,FeIr3,Fe-Ir,4,0.0257808850000014
alex<agm005477983>,Fe2Ir,Fe-Ir,3,0.0769866622222235
alex<agm003197263>,Fe2Ir,Fe-Ir,6,0.0367794472222229
alex<agm005423297>,FeIr5,Fe-Ir,6,0.0296228149999997
alex<agm003203719>,FeIr5,Fe-Ir,6,0.0164599816666655
alex<agm004122541>,FeIr2,Fe-Ir,3,0.0224868250000014
alex<agm003267020>,Fe5Ir4,Fe-Ir,9,0.0611279018518544
alex<agm002100525>,MnGa,Ga-Mn,4,0.0395188874999998
alex<agm003201548>,MgCd2,Cd-Mg,3,0.0626510633333332
alex<agm002286526>,Mg2Cd,Cd-Mg,9,0.0719403611111109
alex<agm003261258>,MgCd3,Cd-Mg,8,0.09557053
alex<agm003190535>,MgCd3,Cd-Mg,4,0.0568430474999999
alex<agm003299572>,MgCd6,Cd-Mg,7,0.0613007371428572
alex<agm003266918>,MgCd8,Cd-Mg,9,0.0346083522222221
alex<agm001417781>,EuCu,Cu-Eu,4,0.0037960237500005
alex<agm002147244>,EuCu,Cu-Eu,8,0.0181592250000006
alex<agm001850445>,Eu2Cu,Cu-Eu,3,0.030767874166667
alex<agm002207964>,EuCu3,Cu-Eu,8,0.0315691349999998
alex<agm003727987>,SmNiSb3,Ni-Sb-Sm,20,0.0702034576666656
alex<agm004460091>,O2,O,8,0.0240330750000001
alex<agm002119088>,O2,O,4,0.0624748000000003
alex<agm004465957>,CsK,Cs-K,8,0.0600090972844827
alex<agm004465960>,CsK,Cs-K,12,0.0892268231178161
alex<agm004465964>,CsK,Cs-K,6,0.0492608806178161
alex<agm003299866>,CsK7,Cs-K,8,0.0429934999461207
alex<agm003297807>,Na4O,Na-O,10,0.0757321013793101
alex<agm002212576>,Tm2Fe,Fe-Tm,12,0.0972744958333331
alex<agm002221451>,MgZn5,Mg-Zn,6,0.0750844021428573
alex<agm003296436>,MgZn3,Mg-Zn,12,0.0416465902380955
alex<agm002099771>,MgZn,Mg-Zn,4,0.071046376298596
alex<agm003193706>,MgZn4,Mg-Zn,5,0.0970790690476188
alex<agm003200360>,Y2Al,Al-Y,6,0.0945895950000004
alex<agm003195721>,Y5Al,Al-Y,6,0.0973135583333331
alex<agm002328239>,YAl2,Al-Y,6,0.0349490750000001
alex<agm002133771>,YAl2,Al-Y,12,0.0110404183333336
alex<agm002133770>,YAl2,Al-Y,3,0.0300419483333334
alex<agm002195715>,YAl3,Al-Y,8,0.0841835837499997
alex<agm001827970>,CdIn3,Cd-In,4,0.0500558999999998
alex<agm003218172>,CdIn3,Cd-In,16,0.0397358968749999
alex<agm003193394>,Cd4In,Cd-In,5,0.080649414
alex<agm003190524>,Cd3In,Cd-In,4,0.03867221
alex<agm003163364>,Cd3In,Cd-In,4,0.041516405
alex<agm002142082>,Cd3In,Cd-In,4,0.0418347199999999
alex<agm002142193>,CdIn,Cd-In,2,0.0517548349999998
alex<agm003163348>,CdIn,Cd-In,4,0.0607110024999999
alex<agm003163344>,CdIn,Cd-In,4,0.0465746724999998
alex<agm003298613>,Cd5In,Cd-In,6,0.032324615
alex<agm003292776>,Cd5In6,Cd-In,11,0.0865015872727272
alex<agm003161355>,Cd2In,Cd-In,3,0.0488431933333333
alex<agm003285227>,Cd2In,Cd-In,3,0.0442583566666667
alex<agm003209479>,Cd2In,Cd-In,12,0.0515478908333333
alex<agm003266912>,Cd5In4,Cd-In,9,0.0339976066666665
alex<agm003288868>,Cd5In2,Cd-In,7,0.0670243528571428
alex<agm002261410>,CdIn2,Cd-In,6,0.0881111349999996
alex<agm003285460>,Cd13In2,Cd-In,15,0.0188531373333333
alex<agm003289936>,Cd4In3,Cd-In,7,0.0639659342857139
alex<agm002206542>,Sm3Co,Co-Sm,8,0.0755245468750001
alex<agm002265250>,Sm2Co,Co-Sm,6,0.0839710689583324
alex<agm002264473>,SmCo,Co-Sm,8,0.0268748828124998
alex<agm003288916>,Pr2Pt7,Pr-Pt,18,0.0
alex<agm004227537>,MnZn,Mn-Zn,4,0.0867015848563212
alex<agm002290310>,MnZn5,Mn-Zn,6,0.0499691589999997
alex<agm003158281>,MnZn2,Mn-Zn,3,0.0476332957854412
alex<agm003261182>,Ca3Cd5,Ca-Cd,8,0.0726489837500001
alex<agm003163159>,Ca3Cd,Ca-Cd,4,0.0506085668749998
alex<agm003218142>,Ca3Cd,Ca-Cd,16,0.0678320968749999
alex<agm003299222>,Ca5Cd,Ca-Cd,6,0.0039599245833332
alex<agm003196419>,Ca5Cd,Ca-Cd,6,0.0538917945833332
alex<agm003163153>,CaCd3,Ca-Cd,4,0.0708134570312495
alex<agm003202302>,Ca2Cd,Ca-Cd,6,0.0609020058333333
alex<agm002152240>,LuGe3,Ge-Lu,8,0.0973659615625006
alex<agm002187091>,SiBr2,Br-Si,12,0.035429825
alex<agm001956114>,Mn2ZnN,Mn-N-Zn,4,0.0074274706250001
alex<agm003316181>,Tm5(ZnPd)2,Pd-Tm-Zn,18,0.0854850630555557
alex<agm002324198>,TmZn2Pd3,Pd-Tm-Zn,6,0.0871869375000002
alex<agm001187987>,TmZn4Pd,Pd-Tm-Zn,6,0.0607297194673539
alex<agm003676278>,NaMg5Sn6,Mg-Na-Sn,12,0.0828060456249994
alex<agm003378091>,Na3(MgSn)4,Mg-Na-Sn,11,0.0634983745833333
alex<agm003477481>,Li5Ag2Sn,Ag-Li-Sn,16,0.086663888249999
alex<agm003676228>,Li5Ag6Sn,Ag-Li-Sn,12,0.0259043130555567
alex<agm003759392>,Li5AgSn,Ag-Li-Sn,14,0.0959230840476195
alex<agm003713129>,LiAgSn3,Ag-Li-Sn,10,0.0823525266666656
alex<agm001127086>,LiAg2Sn,Ag-Li-Sn,4,0.0942583899999998
alex<agm002274624>,Nd(Fe2Ge3)2,Fe-Ge-Nd,11,0.0297421274526508
alex<agm002137898>,ErBO3,B-Er-O,20,0.089120587
alex<agm002226060>,Pr3Ni2Ge7,Ge-Ni-Pr,12,0.084671138541668
alex<agm003337612>,Pr3(Ni2Ge)2,Ge-Ni-Pr,9,0.0471159229111135
alex<agm001209049>,CeTmIn2,Ce-In-Tm,4,0.0266999400000003
alex<agm003726124>,CeTm3In,Ce-In-Tm,10,0.064434612666667
alex<agm001154562>,CeTm2In,Ce-In-Tm,4,0.0609262237500001
alex<agm003346648>,Tb2Al3Au5,Al-Au-Tb,20,0.0325407680000005
alex<agm002197775>,TbAlAu,Al-Au-Tb,6,0.0508723958333332
alex<agm003335719>,Tb2Al3Au4,Al-Au-Tb,18,0.0388489769444424
alex<agm003191635>,BeIr2Ru,Be-Ir-Ru,4,0.0255682743749998
alex<agm003199439>,Be4IrRu,Be-Ir-Ru,6,0.0759840754999991
alex<agm002288897>,Lu6MnSe2,Lu-Mn-Se,9,0.0550284489855075
alex<agm002214684>,Y3(GeIr)4,Ge-Ir-Y,11,0.0552325227272652
alex<agm002305677>,SmPPd,P-Pd-Sm,9,0.0707204455555547
alex<agm002226017>,Lu2GaNi2,Ga-Lu-Ni,10,0.0547982519999994
alex<agm002295584>,LuGa6Ni,Ga-Lu-Ni,8,0.0744439702083337
alex<agm002167242>,SmInNi2,In-Ni-Sm,8,0.0
alex<agm002155565>,KInBr3,Br-In-K,5,0.0744908255000007
alex<agm003186971>,KInBr2,Br-In-K,4,8.407500000195967e-06
alex<agm003177406>,KInBr2,Br-In-K,4,0.0580644999999999
alex<agm003186972>,KInBr2,Br-In-K,4,0.0243867775000001
alex<agm001118272>,KInBr2,Br-In-K,4,0.0652373700000001
alex<agm003571297>,K3InBr6,Br-In-K,20,0.0095576107499999
alex<agm003182997>,MgZr2Zn,Mg-Zn-Zr,4,0.099906704211409
alex<agm003645265>,MgZr5Zn4,Mg-Zn-Zr,10,0.036345009684565
alex<agm003438167>,MgZr2Zn3,Mg-Zn-Zr,6,0.0463418452684565
alex<agm003434082>,Er3CdHg2,Cd-Er-Hg,6,0.0024224483333332
alex<agm003369619>,Er5(CdHg6)2,Cd-Er-Hg,19,0.0943875973684207
alex<agm003369620>,Er2Cd5Hg12,Cd-Er-Hg,19,0.064550986842106
alex<agm003676177>,ErCd5Hg6,Cd-Er-Hg,12,0.0277807212499996
alex<agm003561532>,ErCd3Hg4,Cd-Er-Hg,8,0.0523821559375001
alex<agm003641981>,Er5CdHg4,Cd-Er-Hg,10,0.0084358729999975
alex<agm003262231>,Y2MgCu,Cu-Mg-Y,8,0.0978617824999998
alex<agm003312337>,Y2Mg3Cu2,Cu-Mg-Y,7,0.0604714993154753
alex<agm003209901>,YMg2Cu3,Cu-Mg-Y,12,0.0776893775109655
alex<agm003629121>,Y2CuSn,Cu-Sn-Y,8,0.0754042666071423
alex<agm002207898>,Y2Cu2Sn,Cu-Sn-Y,10,0.0293925721428554
alex<agm001262334>,YCuSn,Cu-Sn-Y,3,0.0742900633333327
alex<agm002147231>,LuInCu4,Cu-In-Lu,6,0.0
alex<agm005087126>,KAgBiF6,Ag-Bi-F-K,18,0.0763184896296271
alex<agm004962957>,CsNa2PrCl6,Cl-Cs-Na-Pr,10,0.0265849212916684
alex<agm004969450>,CaPr2CrO6,Ca-Cr-O-Pr,20,0.0397674527500022
alex<agm004498012>,KTl2In3F12,F-In-K-Tl,18,0.0018776908333348
alex<agm004854314>,RbIn2GaBr4,Br-Ga-In-Rb,8,0.0451325447916661
alex<agm003261809>,MgZr7,Mg-Zr,8,0.0781800516442956
alex<agm003273455>,MgZr2,Mg-Zr,3,0.0914254943847874
alex<agm001907202>,MgZr2,Mg-Zr,3,0.031305634384787
alex<agm003198105>,MgZr5,Mg-Zr,6,0.0634227921923944
alex<agm001417305>,MgZr,Mg-Zr,4,0.033517134077182
alex<agm001281719>,Zr3Ti,Ti-Zr,4,0.0431978641666663
alex<agm002245095>,Zr5Ti,Ti-Zr,6,0.0224688394444445
alex<agm002028541>,ZrTi,Ti-Zr,4,0.040501425833332
alex<agm003286399>,Y2Pd17,Pd-Y,19,0.0605245384210526
alex<agm002192671>,YPd2,Pd-Y,6,0.0867965926666665
alex<agm002191956>,VCo,Co-V,8,0.0249131260416657
alex<agm001281077>,VCo3,Co-V,4,0.0796463595833323
alex<agm003188609>,LiAu3,Au-Li,4,0.0518459624999998
alex<agm003219896>,Li5Au3,Au-Li,16,0.0265613656249987
alex<agm002156156>,Li2Au,Au-Li,3,0.0171416100000003
alex<agm003200389>,Li2Au,Au-Li,6,0.0763515116666666
alex<agm003281063>,LiAu,Au-Li,2,0.0
alex<agm003196039>,Li5Au,Au-Li,6,0.052203416597222
alex<agm003298918>,Li5Au,Au-Li,6,0.0170480682638887
alex<agm003201571>,LiAu5,Au-Li,6,0.0873756083333332
alex<agm003291213>,Li3Au7,Au-Li,10,0.0075314665000001
alex<agm002176298>,CuO,Cu-O,4,0.0893539500000013
alex<agm002324007>,Yb2Pt3,Pt-Yb,10,0.018327384
alex<agm002146118>,LaCu3,Cu-La,12,0.0534365841666657
alex<agm003193509>,La2Cu3,Cu-La,5,0.0742083144999998
alex<agm002336616>,Y3Fe2Ge7,Fe-Ge-Y,12,0.0394987827430552
alex<agm002212148>,YFeGe3,Fe-Ge-Y,5,0.0541692895416678
alex<agm002231293>,VOF3,F-O-V,10,0.0136532799999997
alex<agm003274605>,V2OF7,F-O-V,10,0.0506339794999997
alex<agm002316391>,LuCoSi3,Co-Lu-Si,5,0.0307669216470625
alex<agm003606256>,CeSnHg,Ce-Hg-Sn,6,0.0806208230833327
alex<agm003412527>,Ce2SnHg3,Ce-Hg-Sn,12,0.0405580390416666
alex<agm003642566>,Ce5Sn4Hg,Ce-Hg-Sn,10,0.0196963361071436
alex<agm003567453>,Ce5SnHg3,Ce-Hg-Sn,18,0.0766762783333332
alex<agm003770171>,SrSiAu6,Au-Si-Sr,8,0.0417337357812499
alex<agm003161547>,SrSiAu,Au-Si-Sr,3,0.0214716094444424
alex<agm002188314>,SrSiAu,Au-Si-Sr,12,0.0426437736111093
alex<agm002240683>,TbSi2Ir3,Ir-Si-Tb,6,0.0
alex<agm002316496>,TbSi3Ir,Ir-Si-Tb,10,0.0562470739999998
alex<agm002356113>,Tb2SiIr3,Ir-Si-Tb,6,0.0
alex<agm003427876>,Tb2Si3Ir,Ir-Si-Tb,12,0.0
alex<agm003338188>,Tb3(Si2Ir)2,Ir-Si-Tb,9,0.0238278144444441
alex<agm002242620>,TbSiIr,Ir-Si-Tb,6,0.0585557666666671
alex<agm003715844>,SmSi3Rh,Rh-Si-Sm,10,0.0664855299999995
alex<agm003475376>,SmSi2Rh5,Rh-Si-Sm,8,0.0436345303289451
alex<agm002317695>,SmSiRh,Rh-Si-Sm,6,0.0367789797916664
alex<agm002242381>,SmSiRh,Rh-Si-Sm,12,0.0628337822916664
alex<agm002263851>,HoCoGe,Co-Ge-Ho,6,0.0458599116666667
alex<agm003390424>,Ho2Co2Ge,Co-Ge-Ho,10,0.041188898571427
alex<agm002264734>,Ho2Co3Ge,Co-Ge-Ho,12,0.0649587541666658
alex<agm003436680>,Ca3CdSn2,Ca-Cd-Sn,6,0.0600178825000008
alex<agm003402995>,Ca2Cd2Sn,Ca-Cd-Sn,10,0.0648760569999984
alex<agm003345928>,Ca2Cd5Sn3,Ca-Cd-Sn,20,0.0725036247500008
alex<agm003525883>,Ti8Ge2Sb,Ge-Sb-Ti,11,0.0988144843434346
alex<agm003680622>,LiCo5S8,Co-Li-S,14,0.0253163421428554
alex<agm003190165>,Mg2CdNi,Cd-Mg-Ni,4,0.0475374254166669
alex<agm003764250>,NaCrF6,Cr-F-Na,8,0.0495968424999997
alex<agm002264950>,Er2Ga3Co,Co-Er-Ga,12,0.0439569383333342
alex<agm003413107>,Er2Ga3Co,Co-Er-Ga,6,0.0302097650000003
alex<agm002262918>,Er2GaCo2,Co-Er-Ga,5,0.0501129480000006
alex<agm001267975>,ErGaCo,Co-Er-Ga,3,0.083056949166667
alex<agm002332742>,ErGaCo2,Co-Er-Ga,4,0.0910200651644741
alex<agm003390115>,Er(GaCo)2,Co-Er-Ga,5,0.0327466455000031
alex<agm001953145>,ErGa2Co,Co-Er-Ga,4,0.0865853850000002
alex<agm003547742>,La(AlGe)3,Al-Ge-La,14,0.0730990687500003
alex<agm003138756>,ScAgS2,Ag-S-Sc,8,0.0471612125000007
alex<agm003138753>,ScAgS2,Ag-S-Sc,8,0.0620374625000001
alex<agm003470316>,Cu2PS5,Cu-P-S,8,0.0630278962500003
alex<agm003498358>,Cu(PS3)2,Cu-P-S,18,0.0971749911111059
alex<agm001211782>,LiDyGe2,Dy-Ge-Li,4,0.0958319373611091
alex<agm003468392>,K2TiF5,F-K-Ti,8,0.0
alex<agm002269923>,KTiF6,F-K-Ti,8,0.0518514602430579
alex<agm002362666>,KTiF6,F-K-Ti,8,0.051602387743058
alex<agm001134876>,AlGaNi2,Al-Ga-Ni,4,0.020050045833333
alex<agm002329441>,AlGaNi2,Al-Ga-Ni,8,0.0624714920833335
alex<agm003489568>,Al6Ga2Ni,Al-Ga-Ni,9,0.0323350566666666
alex<agm001079762>,Cs2NiF4,Cs-F-Ni,7,0.014222934285712
alex<agm003001802>,Na(MgPb)2,Mg-Na-Pb,10,0.0722336413750013
alex<agm002934959>,Na(MgPb)2,Mg-Na-Pb,5,0.0886661223750016
alex<agm003335869>,Na2Mg3Pb4,Mg-Na-Pb,18,0.0953812907638882
alex<agm003363207>,Na5(MgPb2)2,Mg-Na-Pb,11,0.0899950138999989
alex<agm003214437>,LiVOF4,F-Li-O-V,14,0.0228763413095185
alex<agm004958145>,RbY(InCl3)2,Cl-In-Rb-Y,10,0.0044222320833338
alex<agm004452793>,Tl,Tl,12,0.0611707574999997
alex<agm004445928>,Cs,Cs,8,0.0842880145689655
alex<agm004445934>,Cs,Cs,4,0.0279325220689655
alex<agm003164083>,Cu3Rh,Cu-Rh,4,0.04779496
alex<agm003220641>,Cu3Rh,Cu-Rh,16,0.0156871943750003
alex<agm003257915>,Cu3Rh4,Cu-Rh,7,0.0610979099999999
alex<agm003164073>,CuRh3,Cu-Rh,4,0.0529297299999997
alex<agm003164070>,CuRh3,Cu-Rh,4,0.0716211449999999
alex<agm003164068>,CuRh3,Cu-Rh,4,0.0903578200000003
alex<agm003164074>,CuRh3,Cu-Rh,4,0.0815815374999999
alex<agm003197208>,CuRh5,Cu-Rh,6,0.0818461466666669
alex<agm003292527>,Cu5Rh4,Cu-Rh,9,0.0689887355555551
alex<agm003264638>,Cu7Rh,Cu-Rh,8,0.0058414137499998
alex<agm002134090>,Tb4Al3,Al-Tb,7,0.0739727550000006
alex<agm002135547>,Tb2Al,Al-Tb,6,0.0208397783333333
alex<agm001194385>,Tb5Al,Al-Tb,6,0.0552627233333336
alex<agm002195518>,Tb3Al2,Al-Tb,10,0.041163655500001
alex<agm002146092>,GaCu3,Cu-Ga,8,0.0
alex<agm004445696>,GaCu,Cu-Ga,4,0.0762007520000001
alex<agm002146435>,GaCu,Cu-Ga,10,0.0
alex<agm002245211>,TmPt5,Pt-Tm,6,0.0244736983333337
alex<agm002017915>,BiSe2,Bi-Se,6,0.0179201850000003
alex<agm002017913>,BiSe2,Bi-Se,6,0.027137783333333
alex<agm003286417>,Ce2Cd17,Cd-Ce,19,0.0278402849342098
alex<agm003197816>,La5Rh,La-Rh,6,0.0918017066666667
alex<agm003186098>,LaRh,La-Rh,4,0.0
alex<agm003277997>,La5Rh3,La-Rh,16,0.0771033506249994
alex<agm003286423>,Ga17Sn2,Ga-Sn,19,0.0637505272368423
alex<agm003293656>,GaSn,Ga-Sn,4,0.0615237512499997
alex<agm001416892>,GaSn,Ga-Sn,4,0.0524341512499999
alex<agm003296432>,GaSn3,Ga-Sn,8,0.0839665156249998
alex<agm003571571>,Cs3InF6,Cs-F-In,20,0.0
alex<agm002306682>,CaPAu,Au-Ca-P,12,0.0770111116666658
alex<agm002182549>,SrTiS3,S-Sr-Ti,20,0.0204200895000035
alex<agm003452681>,Sr(TiS2)2,S-Sr-Ti,14,0.0920577507142859
alex<agm003404744>,Ho2FeC2,C-Fe-Ho,10,0.0
alex<agm002201861>,HoFeC2,C-Fe-Ho,8,0.0025838062499996
alex<agm002202121>,Ho3FeC4,C-Fe-Ho,8,0.0756927126562496
alex<agm003609836>,HoFeC,C-Fe-Ho,6,0.0657120984259256
alex<agm003359464>,Sm3Al9Pd2,Al-Pd-Sm,14,0.0111562050000069
alex<agm003532973>,Sm8Al2Pd,Al-Pd-Sm,11,0.0928962379545454
alex<agm002196549>,SmAl6Pd,Al-Pd-Sm,8,0.0293260428125003
alex<agm003534543>,Sm2Al8Pd,Al-Pd-Sm,11,0.0388558268686844
alex<agm002328184>,Sm(AlPd)2,Al-Pd-Sm,10,0.015093036499997
alex<agm003554863>,Sm4Al3Pd,Al-Pd-Sm,8,0.0866337589062498
alex<agm001209153>,LuIn2Au,Au-In-Lu,4,0.0936308374999974
alex<agm002268245>,Y2In3Cu2,Cu-In-Y,7,0.071830639444447
alex<agm003436435>,Y3InCu2,Cu-In-Y,6,0.0285932966666688
alex<agm003301111>,Y2In2Cu15,Cu-In-Y,19,0.0687093831578984
alex<agm002243030>,Ce2SiIr2,Ce-Ir-Si,10,0.0321643105000042
alex<agm003619882>,CeSi2Ir,Ce-Ir-Si,16,0.0353409950000003
alex<agm001932794>,CeSi2Ir,Ce-Ir-Si,4,0.0382721412500002
alex<agm003412006>,Ce2Si3Ir,Ce-Ir-Si,6,0.0
alex<agm003577877>,Ce6SiIr3,Ce-Ir-Si,20,0.0763625811250019
alex<agm003617791>,HoGa2Ni,Ga-Ho-Ni,16,0.0527112874999993
alex<agm003376407>,Ho3Ga3Ni8,Ga-Ho-Ni,14,0.099883469449403
alex<agm002168111>,HoGaNi,Ga-Ho-Ni,9,0.0118782652777778
alex<agm003381893>,Ho3(GaNi)4,Ga-Ho-Ni,11,0.0489752753787868
alex<agm002348820>,HoGa3Ni2,Ga-Ho-Ni,12,0.0326362890476206
alex<agm002174285>,Na2V2O5,Na-O-V,9,0.0462072513611229
alex<agm002171900>,NaVO3,Na-O-V,10,0.0513568620000128
alex<agm003217101>,NaV4O10,Na-O-V,15,0.0437518436666497
alex<agm003645351>,Ba5ZnIn4,Ba-In-Zn,10,0.0443342892500004
alex<agm003172099>,BaZn2In,Ba-In-Zn,4,0.0935117524999999
alex<agm002193619>,BaZnIn,Ba-In-Zn,6,0.0617035533333334
alex<agm003645350>,Ba5Zn4In,Ba-In-Zn,10,0.0269973779999994
alex<agm003554496>,Ba4Zn3In,Ba-In-Zn,8,0.0315259534375
alex<agm002178719>,Lu2NiP,Lu-Ni-P,8,0.0852117550000013
alex<agm002167160>,Zr2GaNi2,Ga-Ni-Zr,10,0.0237570190000004
alex<agm002348844>,Zr2GaNi2,Ga-Ni-Zr,10,0.0468233520000005
alex<agm003352219>,Zr3Ga2Ni7,Ga-Ni-Zr,12,0.0886771297222273
alex<agm002168102>,ZrGa5Ni,Ga-Ni-Zr,7,0.0261594991428557
alex<agm002226813>,SmCd2Ni,Cd-Ni-Sm,8,0.0207055253125001
alex<agm002349050>,SmCdNi,Cd-Ni-Sm,12,0.0445115016666655
alex<agm001204566>,EuHgPb2,Eu-Hg-Pb,4,0.0135362637499989
alex<agm002157130>,Li5TiO5,Li-O-Ti,11,0.0611826972727262
alex<agm003219773>,KNbCl6,Cl-K-Nb,8,0.0001070925000004
alex<agm004713030>,Ce8C4NO3,C-Ce-N-O,16,0.0434742011458322
