model_name,metric,view_a,view_b,point_delta_a_minus_b,bootstrap_ci_low_95,bootstrap_median,bootstrap_ci_high_95,probability_delta_gt_zero,probability_delta_lt_zero,bootstrap_replicates,cluster
MACE-MP,auprc,mp_native,alexmp20_native,0.0750252316979465,0.0698304490204349,0.07510282952381714,0.08021428847020728,1.0,0.0,1000,chemical_system
MACE-MP,auprc,mp_native,alex_pbe_native,0.14210585360457506,0.1362430801542767,0.142179973934228,0.14799968466763672,1.0,0.0,1000,chemical_system
MACE-MP,auprc,mp_native,common_pool,-0.16771805953129648,-0.17324806056167408,-0.16757757398138534,-0.16165717459633247,0.0,1.0,1000,chemical_system
MACE-MP,auprc,mp_native,audit_view,0.18592362288785935,0.18055114879515177,0.18601355222696875,0.19162440883660503,1.0,0.0,1000,chemical_system
MACE-MP,auprc,alexmp20_native,alex_pbe_native,0.06708062190662856,0.061463255044234805,0.06711338463257671,0.0726296786906398,1.0,0.0,1000,chemical_system
MACE-MP,auprc,alexmp20_native,common_pool,-0.24274329122924299,-0.24913546526845595,-0.24254742369978882,-0.2353106174432574,0.0,1.0,1000,chemical_system
MACE-MP,auprc,alexmp20_native,audit_view,0.11089839118991285,0.10616450157041166,0.11082671366741792,0.11549291586160258,1.0,0.0,1000,chemical_system
MACE-MP,auprc,alex_pbe_native,common_pool,-0.30982391313587154,-0.3168359126516504,-0.309682590148845,-0.3024895553545019,0.0,1.0,1000,chemical_system
MACE-MP,auprc,alex_pbe_native,audit_view,0.04381776928328429,0.04083575017066718,0.04376652463158304,0.047081584474991583,1.0,0.0,1000,chemical_system
MACE-MP,auprc,common_pool,audit_view,0.35364168241915583,0.3463619019458816,0.3535121972118304,0.36047475980422156,1.0,0.0,1000,chemical_system
MACE-MP,ap_lift,mp_native,alexmp20_native,0.02830710920798668,0.025518120332025444,0.02831285969180064,0.031189771545086852,1.0,0.0,1000,chemical_system
MACE-MP,ap_lift,mp_native,alex_pbe_native,0.053658313443932515,0.04997974774763468,0.05377067709841579,0.0572804286898939,1.0,0.0,1000,chemical_system
MACE-MP,ap_lift,mp_native,common_pool,-0.0647750374429431,-0.06879048163541482,-0.06482305179322753,-0.06085878587629302,0.0,1.0,1000,chemical_system
MACE-MP,ap_lift,mp_native,audit_view,0.06926950642199592,0.06525666780218313,0.0693561372352623,0.07365794789277717,1.0,0.0,1000,chemical_system
MACE-MP,ap_lift,alexmp20_native,alex_pbe_native,0.025351204235945834,0.02234232959072783,0.025352454005852815,0.02831233703955922,1.0,0.0,1000,chemical_system
MACE-MP,ap_lift,alexmp20_native,common_pool,-0.09308214665092979,-0.09814724115895568,-0.09303422165538916,-0.08803108866248018,0.0,1.0,1000,chemical_system
MACE-MP,ap_lift,alexmp20_native,audit_view,0.04096239721400924,0.03809432777441151,0.04093466791343678,0.04379741463178582,1.0,0.0,1000,chemical_system
MACE-MP,ap_lift,alex_pbe_native,common_pool,-0.11843335088687562,-0.12445767372151803,-0.11832185582705312,-0.11261892923825531,0.0,1.0,1000,chemical_system
MACE-MP,ap_lift,alex_pbe_native,audit_view,0.015611192978063404,0.013856029376273869,0.015627575672981897,0.01746831330332472,1.0,0.0,1000,chemical_system
MACE-MP,ap_lift,common_pool,audit_view,0.13404454386493903,0.12806680954092298,0.13386254023504238,0.1405522356503833,1.0,0.0,1000,chemical_system
MACE-MP,stable_yield_at_1000,mp_native,alexmp20_native,0.041000000000000036,0.052999999999999936,0.07599999999999996,0.10099999999999998,1.0,0.0,1000,chemical_system
MACE-MP,stable_yield_at_1000,mp_native,alex_pbe_native,0.119,0.12,0.14449999999999996,0.1710249999999999,1.0,0.0,1000,chemical_system
MACE-MP,stable_yield_at_1000,mp_native,common_pool,-0.08799999999999997,-0.19599999999999995,-0.17000000000000004,-0.14900000000000002,0.0,1.0,1000,chemical_system
MACE-MP,stable_yield_at_1000,mp_native,audit_view,0.14800000000000002,0.16600000000000004,0.18899999999999995,0.21499999999999997,1.0,0.0,1000,chemical_system
MACE-MP,stable_yield_at_1000,alexmp20_native,alex_pbe_native,0.07799999999999996,0.04500000000000004,0.06899999999999995,0.09299999999999997,1.0,0.0,1000,chemical_system
MACE-MP,stable_yield_at_1000,alexmp20_native,common_pool,-0.129,-0.276,-0.248,-0.21699999999999997,0.0,1.0,1000,chemical_system
MACE-MP,stable_yield_at_1000,alexmp20_native,audit_view,0.10699999999999998,0.09399999999999997,0.11299999999999999,0.133,1.0,0.0,1000,chemical_system
MACE-MP,stable_yield_at_1000,alex_pbe_native,common_pool,-0.20699999999999996,-0.348,-0.31599999999999995,-0.28600000000000003,0.0,1.0,1000,chemical_system
MACE-MP,stable_yield_at_1000,alex_pbe_native,audit_view,0.029000000000000026,0.03200000000000003,0.04400000000000004,0.05699999999999994,1.0,0.0,1000,chemical_system
MACE-MP,stable_yield_at_1000,common_pool,audit_view,0.236,0.32999999999999996,0.36,0.391,1.0,0.0,1000,chemical_system
