denominator,model_a,model_b,label_view,metric,pairwise_n,metric_value_a,metric_value_b,margin_a_minus_b,winner,metric_status_a,metric_status_b
D5_pairwise_complete,MACE-MP,random_baseline,common_pool,balanced_accuracy,31873,0.4795682448669686,0.49816406808273117,-0.018595823215762586,random_baseline,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,common_pool,f1,31873,0.49751304136843383,0.5154676695377897,-0.017954628169355835,random_baseline,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,common_pool,false_positive_burden@100,31873,0.29000000000000004,0.53,-0.24,random_baseline,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,common_pool,false_positive_burden@1000,31873,0.43500000000000005,0.51,-0.07499999999999996,random_baseline,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,common_pool,false_positive_burden@10000,31873,0.49939999999999996,0.48640000000000005,0.0129999999999999,MACE-MP,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,common_pool,false_positive_burden@300,31873,0.3633333333333333,0.5133333333333333,-0.15000000000000002,random_baseline,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,common_pool,false_positive_burden@500,31873,0.384,0.522,-0.138,random_baseline,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,common_pool,false_positive_burden@5000,31873,0.4738,0.48640000000000005,-0.012600000000000056,random_baseline,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,common_pool,precision,31873,0.49751304136843383,0.5154676695377897,-0.017954628169355835,random_baseline,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,common_pool,precision@100,31873,0.71,0.47,0.24,MACE-MP,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,common_pool,precision@1000,31873,0.565,0.49,0.07499999999999996,MACE-MP,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,common_pool,precision@10000,31873,0.5006,0.5136,-0.0129999999999999,random_baseline,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,common_pool,precision@300,31873,0.6366666666666667,0.4866666666666667,0.15000000000000002,MACE-MP,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,common_pool,precision@500,31873,0.616,0.478,0.138,MACE-MP,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,common_pool,precision@5000,31873,0.5262,0.5136,0.012600000000000056,MACE-MP,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,common_pool,recall,31873,0.49751304136843383,0.5154676695377897,-0.017954628169355835,random_baseline,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,common_pool,recall@100,31873,0.004306684459541429,0.0028509037971612278,0.0014557806623802013,MACE-MP,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,common_pool,recall@1000,31873,0.034271503093533905,0.029722188523595778,0.004549314569938127,MACE-MP,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,common_pool,recall@10000,31873,0.30365158316147034,0.3115370617493631,-0.007885478587892736,random_baseline,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,common_pool,recall@300,31873,0.011585587771442436,0.00885599902947956,0.0027295887419628764,MACE-MP,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,common_pool,recall@500,31873,0.01868251850054592,0.014497149096202838,0.004185369404343081,MACE-MP,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,common_pool,recall@5000,31873,0.15958995511342958,0.15576853087468154,0.003821424238748039,MACE-MP,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,common_pool,stable_yield@100,31873,0.71,0.47,0.24,MACE-MP,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,common_pool,stable_yield@1000,31873,0.565,0.49,0.07499999999999996,MACE-MP,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,common_pool,stable_yield@10000,31873,0.5006,0.5136,-0.0129999999999999,random_baseline,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,common_pool,stable_yield@300,31873,0.6366666666666667,0.4866666666666667,0.15000000000000002,MACE-MP,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,common_pool,stable_yield@500,31873,0.616,0.478,0.138,MACE-MP,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,common_pool,stable_yield@5000,31873,0.5262,0.5136,0.012600000000000056,MACE-MP,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,common_pool,uncertain_fraction@100,31873,0.0,0.0,0.0,tie,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,common_pool,uncertain_fraction@1000,31873,0.0,0.0,0.0,tie,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,common_pool,uncertain_fraction@10000,31873,0.0,0.0,0.0,tie,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,common_pool,uncertain_fraction@300,31873,0.0,0.0,0.0,tie,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,common_pool,uncertain_fraction@500,31873,0.0,0.0,0.0,tie,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,common_pool,uncertain_fraction@5000,31873,0.0,0.0,0.0,tie,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,consensus,DAF@100,24615,1.4789237904500896,1.0378412564562034,0.4410825339938862,MACE-MP,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,consensus,DAF@1000,24615,1.0637872878676082,1.0118952250447981,0.051892062822810114,MACE-MP,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,consensus,DAF@10000,24615,0.9415814799198904,0.9984032887108675,-0.05682180879097709,random_baseline,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,consensus,DAF@300,24615,1.2281121534731738,0.977300516496258,0.2508116369769158,MACE-MP,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,consensus,DAF@500,24615,1.1468145883841045,0.9133003056814588,0.23351428270264574,MACE-MP,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,consensus,DAF@5000,24615,0.9916573205439021,1.001516812480236,-0.009859491936333953,random_baseline,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,consensus,auprc,24615,0.38636983239392975,0.38405910074240507,0.002310731651524678,MACE-MP,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,consensus,auroc,24615,0.49759783587627526,0.4982534687869514,-0.0006556329106761627,random_baseline,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,consensus,balanced_accuracy,24615,0.4810965227709805,0.4996196017796515,-0.018523079008671006,random_baseline,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,consensus,f1,24615,0.36217982502371665,0.3849478233371983,-0.02276799831348164,random_baseline,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,consensus,false_positive_burden@100,24615,0.43000000000000005,0.6,-0.16999999999999993,random_baseline,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,consensus,false_positive_burden@1000,24615,0.5900000000000001,0.61,-0.019999999999999907,random_baseline,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,consensus,false_positive_burden@10000,24615,0.6371,0.6152,0.02190000000000003,MACE-MP,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,consensus,false_positive_burden@300,24615,0.5266666666666666,0.6233333333333333,-0.09666666666666668,random_baseline,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,consensus,false_positive_burden@500,24615,0.558,0.648,-0.08999999999999997,random_baseline,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,consensus,false_positive_burden@5000,24615,0.6178,0.614,0.0038000000000000256,MACE-MP,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,consensus,precision,24615,0.36217982502371665,0.3849478233371983,-0.02276799831348164,random_baseline,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,consensus,precision@100,24615,0.57,0.4,0.16999999999999993,MACE-MP,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,consensus,precision@1000,24615,0.41,0.39,0.019999999999999962,MACE-MP,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,consensus,precision@10000,24615,0.3629,0.3848,-0.021899999999999975,random_baseline,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,consensus,precision@300,24615,0.47333333333333333,0.37666666666666665,0.09666666666666668,MACE-MP,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,consensus,precision@500,24615,0.442,0.352,0.09000000000000002,MACE-MP,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,consensus,precision@5000,24615,0.3822,0.386,-0.0038000000000000256,random_baseline,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,consensus,recall,24615,0.36217982502371665,0.3849478233371983,-0.02276799831348164,random_baseline,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,consensus,recall@100,24615,0.0060082217771687575,0.004216295983978075,0.0017919257931906822,MACE-MP,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,consensus,recall@1000,24615,0.04321703383577527,0.04110888584378623,0.0021081479919890372,MACE-MP,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,consensus,recall@10000,24615,0.3825234531464109,0.4056076736586908,-0.02308422051227993,random_baseline,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,consensus,recall@300,24615,0.014967850743122168,0.011911036154738062,0.003056814588384105,MACE-MP,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,consensus,recall@500,24615,0.023295035311478866,0.018551702329503532,0.004743332981975334,MACE-MP,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,consensus,recall@5000,24615,0.20143354063455254,0.20343628122694213,-0.0020027405923895847,random_baseline,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,consensus,stable_yield@100,24615,0.57,0.4,0.16999999999999993,MACE-MP,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,consensus,stable_yield@1000,24615,0.41,0.39,0.019999999999999962,MACE-MP,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,consensus,stable_yield@10000,24615,0.3629,0.3848,-0.021899999999999975,random_baseline,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,consensus,stable_yield@300,24615,0.47333333333333333,0.37666666666666665,0.09666666666666668,MACE-MP,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,consensus,stable_yield@500,24615,0.442,0.352,0.09000000000000002,MACE-MP,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,consensus,stable_yield@5000,24615,0.3822,0.386,-0.0038000000000000256,random_baseline,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,consensus,uncertain_fraction@100,24615,0.0,0.0,0.0,tie,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,consensus,uncertain_fraction@1000,24615,0.0,0.0,0.0,tie,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,consensus,uncertain_fraction@10000,24615,0.0,0.0,0.0,tie,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,consensus,uncertain_fraction@300,24615,0.0,0.0,0.0,tie,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,consensus,uncertain_fraction@500,24615,0.0,0.0,0.0,tie,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,consensus,uncertain_fraction@5000,24615,0.0,0.0,0.0,tie,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,mp_native,DAF@100,36802,1.4932300119728614,0.9791672209658109,0.5140627910070505,MACE-MP,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,mp_native,DAF@1000,36802,1.138281894372755,0.9424484501795929,0.19583344419316218,MACE-MP,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,mp_native,DAF@10000,36802,0.9346151124118663,0.9953234801117468,-0.06070836769988042,random_baseline,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,mp_native,DAF@300,36802,1.3708341093521352,0.9302088599175203,0.4406252494346149,MACE-MP,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,mp_native,DAF@500,36802,1.2973965677796995,0.9351046960223494,0.3622918717573501,MACE-MP,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,mp_native,DAF@5000,36802,1.0007088998270586,0.9879797259545031,0.012729173872555455,MACE-MP,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,mp_native,auprc,36802,0.4051540421249722,0.40613889545115955,-0.0009848533261873627,random_baseline,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,mp_native,auroc,36802,0.48718680234394107,0.4978849820842205,-0.010698179740279423,random_baseline,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,mp_native,balanced_accuracy,36802,0.4753979366724656,0.49929460086477023,-0.02389666419230463,random_baseline,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,mp_native,f1,36802,0.37940667819608886,0.40767593454835704,-0.02826925635226818,random_baseline,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,mp_native,false_positive_burden@100,36802,0.39,0.6,-0.20999999999999996,random_baseline,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,mp_native,false_positive_burden@1000,36802,0.5349999999999999,0.615,-0.08000000000000007,random_baseline,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,mp_native,false_positive_burden@10000,36802,0.6182000000000001,0.5933999999999999,0.024800000000000155,MACE-MP,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,mp_native,false_positive_burden@300,36802,0.43999999999999995,0.62,-0.18000000000000005,random_baseline,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,mp_native,false_positive_burden@500,36802,0.47,0.618,-0.14800000000000002,random_baseline,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,mp_native,false_positive_burden@5000,36802,0.5912,0.5964,-0.0052000000000000934,random_baseline,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,mp_native,precision,36802,0.37940667819608886,0.40767593454835704,-0.02826925635226818,random_baseline,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,mp_native,precision@100,36802,0.61,0.4,0.20999999999999996,MACE-MP,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,mp_native,precision@1000,36802,0.465,0.385,0.08000000000000002,MACE-MP,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,mp_native,precision@10000,36802,0.3818,0.4066,-0.024800000000000044,random_baseline,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,mp_native,precision@300,36802,0.56,0.38,0.18000000000000005,MACE-MP,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,mp_native,precision@500,36802,0.53,0.382,0.14800000000000002,MACE-MP,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,mp_native,precision@5000,36802,0.4088,0.4036,0.005199999999999982,MACE-MP,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,mp_native,recall,36802,0.37940667819608886,0.40767593454835704,-0.02826925635226818,random_baseline,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,mp_native,recall@100,36802,0.004057469735266729,0.002660635891978183,0.0013968338432885459,MACE-MP,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,mp_native,recall@1000,36802,0.030929892244246374,0.02560862046029001,0.005321271783956364,MACE-MP,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,mp_native,recall@10000,36802,0.25395769588931755,0.27045363841958225,-0.016495942530264707,random_baseline,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,mp_native,recall@300,36802,0.011174670746308367,0.007582812292137821,0.0035918584541705456,MACE-MP,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,mp_native,recall@500,36802,0.017626712784355462,0.012704536384195823,0.004922176400159638,MACE-MP,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,mp_native,recall@5000,36802,0.13595849408008515,0.13422908075029932,0.0017294133297858227,MACE-MP,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,mp_native,stable_yield@100,36802,0.61,0.4,0.20999999999999996,MACE-MP,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,mp_native,stable_yield@1000,36802,0.465,0.385,0.08000000000000002,MACE-MP,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,mp_native,stable_yield@10000,36802,0.3818,0.4066,-0.024800000000000044,random_baseline,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,mp_native,stable_yield@300,36802,0.56,0.38,0.18000000000000005,MACE-MP,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,mp_native,stable_yield@500,36802,0.53,0.382,0.14800000000000002,MACE-MP,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,mp_native,stable_yield@5000,36802,0.4088,0.4036,0.005199999999999982,MACE-MP,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,mp_native,uncertain_fraction@100,36802,0.0,0.0,0.0,tie,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,mp_native,uncertain_fraction@1000,36802,0.0,0.0,0.0,tie,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,mp_native,uncertain_fraction@10000,36802,0.0,0.0,0.0,tie,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,mp_native,uncertain_fraction@300,36802,0.0,0.0,0.0,tie,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,mp_native,uncertain_fraction@500,36802,0.0,0.0,0.0,tie,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,mp_native,uncertain_fraction@5000,36802,0.0,0.0,0.0,tie,ok,ok
D5_pairwise_complete,MACE-MP,random_baseline,source_union,DAF@100,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,MACE-MP,random_baseline,source_union,DAF@1000,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,MACE-MP,random_baseline,source_union,DAF@10000,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,MACE-MP,random_baseline,source_union,DAF@300,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,MACE-MP,random_baseline,source_union,DAF@500,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,MACE-MP,random_baseline,source_union,DAF@5000,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,MACE-MP,random_baseline,source_union,auprc,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,MACE-MP,random_baseline,source_union,auroc,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,MACE-MP,random_baseline,source_union,balanced_accuracy,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,MACE-MP,random_baseline,source_union,f1,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,MACE-MP,random_baseline,source_union,false_positive_burden@100,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,MACE-MP,random_baseline,source_union,false_positive_burden@1000,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,MACE-MP,random_baseline,source_union,false_positive_burden@10000,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,MACE-MP,random_baseline,source_union,false_positive_burden@300,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,MACE-MP,random_baseline,source_union,false_positive_burden@500,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,MACE-MP,random_baseline,source_union,false_positive_burden@5000,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,MACE-MP,random_baseline,source_union,precision,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,MACE-MP,random_baseline,source_union,precision@100,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,MACE-MP,random_baseline,source_union,precision@1000,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,MACE-MP,random_baseline,source_union,precision@10000,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,MACE-MP,random_baseline,source_union,precision@300,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,MACE-MP,random_baseline,source_union,precision@500,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,MACE-MP,random_baseline,source_union,precision@5000,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,MACE-MP,random_baseline,source_union,recall,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,MACE-MP,random_baseline,source_union,recall@100,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,MACE-MP,random_baseline,source_union,recall@1000,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,MACE-MP,random_baseline,source_union,recall@10000,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,MACE-MP,random_baseline,source_union,recall@300,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,MACE-MP,random_baseline,source_union,recall@500,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,MACE-MP,random_baseline,source_union,recall@5000,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,MACE-MP,random_baseline,source_union,stable_yield@100,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,MACE-MP,random_baseline,source_union,stable_yield@1000,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,MACE-MP,random_baseline,source_union,stable_yield@10000,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,MACE-MP,random_baseline,source_union,stable_yield@300,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,MACE-MP,random_baseline,source_union,stable_yield@500,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,MACE-MP,random_baseline,source_union,stable_yield@5000,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,MACE-MP,random_baseline,source_union,uncertain_fraction@100,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,MACE-MP,random_baseline,source_union,uncertain_fraction@1000,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,MACE-MP,random_baseline,source_union,uncertain_fraction@10000,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,MACE-MP,random_baseline,source_union,uncertain_fraction@300,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,MACE-MP,random_baseline,source_union,uncertain_fraction@500,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,MACE-MP,random_baseline,source_union,uncertain_fraction@5000,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,MACE-MP,random_baseline,uncertain,DAF@100,36802,1.1777123164027241,0.7247460408632148,0.4529662755395093,MACE-MP,uncertainty_indicator_not_primary_stability_metric,uncertainty_indicator_not_primary_stability_metric
D5_pairwise_complete,MACE-MP,random_baseline,uncertain,DAF@1000,36802,1.0690004102732418,0.9451896282924427,0.12381078198079909,MACE-MP,uncertainty_indicator_not_primary_stability_metric,uncertainty_indicator_not_primary_stability_metric
D5_pairwise_complete,MACE-MP,random_baseline,uncertain,DAF@10000,36802,0.9657240994502337,0.9892783457782883,-0.023554246328054584,random_baseline,uncertainty_indicator_not_primary_stability_metric,uncertainty_indicator_not_primary_stability_metric
D5_pairwise_complete,MACE-MP,random_baseline,uncertain,DAF@300,36802,1.1877782336369354,0.9361303027816525,0.2516479308552828,MACE-MP,uncertainty_indicator_not_primary_stability_metric,uncertainty_indicator_not_primary_stability_metric
D5_pairwise_complete,MACE-MP,random_baseline,uncertain,DAF@500,36802,1.0750399606137686,0.9180116517600722,0.15702830885369645,MACE-MP,uncertainty_indicator_not_primary_stability_metric,uncertainty_indicator_not_primary_stability_metric
D5_pairwise_complete,MACE-MP,random_baseline,uncertain,DAF@5000,36802,0.9717636497907606,0.9765952900631821,-0.004831640272421556,random_baseline,uncertainty_indicator_not_primary_stability_metric,uncertainty_indicator_not_primary_stability_metric
D5_pairwise_complete,MACE-MP,random_baseline,uncertain,auprc,36802,0.324247917183357,0.32881496598353377,-0.004567048800176776,random_baseline,uncertainty_indicator_not_primary_stability_metric,uncertainty_indicator_not_primary_stability_metric
D5_pairwise_complete,MACE-MP,random_baseline,uncertain,auroc,36802,0.4831995649220195,0.49886389063940473,-0.01566432571738524,random_baseline,uncertainty_indicator_not_primary_stability_metric,uncertainty_indicator_not_primary_stability_metric
D5_pairwise_complete,MACE-MP,random_baseline,uncertain,balanced_accuracy,36802,0.4890366205912232,0.4991577439528616,-0.010121123361638396,random_baseline,uncertainty_indicator_not_primary_stability_metric,uncertainty_indicator_not_primary_stability_metric
D5_pairwise_complete,MACE-MP,random_baseline,uncertain,f1,36802,0.3164847788627226,0.3300237958480348,-0.013539016985312236,random_baseline,uncertainty_indicator_not_primary_stability_metric,uncertainty_indicator_not_primary_stability_metric
D5_pairwise_complete,MACE-MP,random_baseline,uncertain,false_positive_burden@100,36802,0.61,0.76,-0.15000000000000002,random_baseline,uncertainty_indicator_not_primary_stability_metric,uncertainty_indicator_not_primary_stability_metric
D5_pairwise_complete,MACE-MP,random_baseline,uncertain,false_positive_burden@1000,36802,0.646,0.687,-0.041000000000000036,random_baseline,uncertainty_indicator_not_primary_stability_metric,uncertainty_indicator_not_primary_stability_metric
D5_pairwise_complete,MACE-MP,random_baseline,uncertain,false_positive_burden@10000,36802,0.6802,0.6724,0.007800000000000029,MACE-MP,uncertainty_indicator_not_primary_stability_metric,uncertainty_indicator_not_primary_stability_metric
D5_pairwise_complete,MACE-MP,random_baseline,uncertain,false_positive_burden@300,36802,0.6066666666666667,0.69,-0.08333333333333326,random_baseline,uncertainty_indicator_not_primary_stability_metric,uncertainty_indicator_not_primary_stability_metric
D5_pairwise_complete,MACE-MP,random_baseline,uncertain,false_positive_burden@500,36802,0.644,0.696,-0.051999999999999935,random_baseline,uncertainty_indicator_not_primary_stability_metric,uncertainty_indicator_not_primary_stability_metric
D5_pairwise_complete,MACE-MP,random_baseline,uncertain,false_positive_burden@5000,36802,0.6782,0.6766,0.0016000000000000458,MACE-MP,uncertainty_indicator_not_primary_stability_metric,uncertainty_indicator_not_primary_stability_metric
