material_id,formula,chemical_system,num_sites,mp_e_above_hull_original,mp_e_above_hull_requeried,alex_e_above_hull,mp_stable_exact,alex_stable_exact,mp_formation_energy_per_atom,mp_energy_per_atom,mp_uncorrected_energy_per_atom
mp-1226464,CeZnSi,Ce-Si-Zn,3,0.0,0.0,0.0085965083333325,True,False,-0.5182204099999991,-4.72555758,-16.809161926666665
mp-1226482,CeZn4Ni,Ce-Ni-Zn,6,0.0,0.0,0.01210247346491,True,False,-0.30780722999999605,-3.100484061666664,-13.406107563333334
mp-1226503,CeSmB12,B-Ce-Sm,14,0.001321465,0.0013214650000000002,0.0,False,True,-0.550204870714286,-11.17376226,-11.17376226
mp-1226516,CeNiSb,Ce-Ni-Sb,3,0.0,0.0,0.0463945637179508,True,False,-0.8291752266666631,-6.111204489999999,-23.73156824666667
mp-1226542,CeYCu4,Ce-Cu-Y,6,0.0,0.0,0.0183757074999997,True,False,-0.18515620333333202,-15.94205849,-15.94205849
mp-1226612,CeYCo17,Ce-Co-Y,19,0.005014734473684,0.005014734473684001,0.0,False,True,-0.06560909473684101,-7.103194653157894,-14.589562466842105
mp-1226613,CeGa3Cu,Ce-Cu-Ga,5,0.0,0.0,0.0276650919999994,True,False,-0.527511801999997,-15.730662323999999,-15.730662323999999
mp-1226635,CeEuAl4,Al-Ce-Eu,6,0.0,0.0,0.0192968808333358,True,False,-0.483847925833333,-16.532165391666666,-16.532165391666666
mp-1226636,CeB2Ir2Rh,B-Ce-Ir-Rh,6,0.0,0.0,0.0190257556666804,True,False,-0.6816856547222211,-8.071170595,-8.071170595
mp-1226657,CeAs2Au,As-Au-Ce,8,0.0,0.0,0.0076778650000006,True,False,-0.782787381249998,-5.420556614999999,-28.591013565
mp-1226702,CeGaCu4,Ce-Cu-Ga,6,0.0,0.0,0.001144914226189,True,False,-0.26112830000000004,-14.539559751666667,-14.539559751666667
mp-1226730,CdH6(NCl)2,Cd-Cl-H-N,11,0.0,0.0,0.0026360909090907,True,False,-0.781625260681818,-4.5729570709090925,-4.395684343636364
mp-1226734,CeEuB12,B-Ce-Eu,14,0.0,0.0,0.0014550135714292,True,False,-0.57125431892857,-11.822523022142857,-11.822523022142857
mp-1226771,CdAg2Sn3S8,Ag-Cd-S-Sn,14,0.0,0.0,0.0058303364285707,True,False,-0.634293034880951,-4.332420378571428,-4.044991807142857
mp-1226772,Ce2SbTe,Ce-Sb-Te,4,0.0,0.0,0.0216380175000008,True,False,-1.3885194291666632,-6.175071147499999,-29.7548197
mp-1226785,Ce2NiRu3,Ce-Ni-Ru,6,0.0,0.0,5.970666666588187e-05,True,False,-0.333143676666664,-7.912684349999999,-25.306669111666665
mp-1226818,Ce2ZnBi4,Bi-Ce-Zn,7,0.0,0.0,0.0052572638311696,True,False,-0.509233060000004,-4.608344572857147,-44.18668756857143
mp-1226845,Ce3SiS2,Ce-S-Si,6,0.0,0.0,0.0136409087500002,True,False,-1.8340435767708332,-21.394664465,-21.394664465
mp-1226865,Ce2Si2NiPt,Ce-Ni-Pt-Si,6,0.0,0.0,0.0732293593171284,True,False,-0.9237029666666641,-6.686337266666666,-6.686337266666666
mp-1226887,CeAlCu4,Al-Ce-Cu,6,0.001234513166666,0.001234513166666,0.0,False,True,-0.25851480333333404,-13.751833318333333,-13.751833318333333
mp-1226899,Ce2SiGe,Ce-Ge-Si,8,0.0,0.0,0.0048239306250001,True,False,-0.674127509999997,-6.154688916249999,-21.877155195
mp-1226905,Ce2(TlSn)3,Ce-Sn-Tl,8,0.0,0.0,0.0011725716071424,True,False,-0.397468231875002,-4.27459718875,-37.40779836
mp-1226949,Ce2Ga5Cu3,Ce-Cu-Ga,10,0.0,0.0,0.017665814499999,True,False,-0.501104523999998,-15.644657051,-15.644657051
mp-1226991,Ce2Al6CuAu,Al-Au-Ce-Cu,10,0.0,0.0,0.0014019690000006,True,False,-0.543583871999998,-4.715628211,-4.715628211
mp-1227010,Ce2AlGaNi2,Al-Ce-Ga-Ni,18,0.0,0.0,0.003232121111111,True,False,-0.5919274706944431,-5.626568296111111,-5.626568296111111
mp-1227011,Cd3(CuP5)2,Cd-Cu-P,15,0.0,0.0,0.0033022643333353,True,False,-0.17161916331746102,-11.640240376000001,-11.640240376000001
mp-1227014,Cd2Ga2Se5,Cd-Ga-Se,18,0.008911973888891,0.008911973888891,0.0,False,True,-0.8658309663020831,-3.6942498344444443,-3.432027612222222
mp-1227020,CaZnAg,Ag-Ca-Zn,6,0.0,0.0,0.0040077208333331,True,False,-0.314119315555553,-2.350213038333331,-12.731366103333334
mp-1227042,CaGaSi,Ca-Ga-Si,3,0.0,0.0,0.0068581683333337,True,False,-0.5264824650000001,-9.611427213333334,-9.611427213333334
mp-1227046,CaSiAu,Au-Ca-Si,3,0.0,0.0,0.0360072333333336,True,False,-0.712450351666665,-22.844789833333333,-22.844789833333333
mp-1227072,CaGa3Pt,Ca-Ga-Pt,5,0.0,0.0,0.0054618240000001,True,False,-0.6547267465000011,-4.086931000000002,-19.298492578
mp-1227074,CeCdIn,Cd-Ce-In,6,0.0,0.0,0.0203867800000003,True,False,-0.508248183333336,-25.016317126666667,-25.016317126666667
mp-1227085,CaYb3(InGe2)2,Ca-Ge-In-Yb,10,0.0,0.0,0.0139689651249992,True,False,-0.7153895105000031,-22.442541624,-22.442541624
mp-1227116,CaFeSi2Rh,Ca-Fe-Rh-Si,5,0.0133370199375,0.013337019937500002,0.0,False,True,-0.6734796739999991,-6.411592678,-6.439992678
mp-1227182,CaLa3Mn4O12,Ca-La-Mn-O,20,0.15446641105,0.15446641105,0.0,False,True,-2.8939826793362062,-8.5358434005,-7.790043400499999
mp-1227227,CaCeN2,Ca-Ce-N,4,0.0,0.0,0.0880919874999994,True,False,-1.460997576875,-15.4951035275,-15.4951035275
mp-1227238,CaBiIO2,Bi-Ca-I-O,5,0.0,0.0,0.0144589620000061,True,False,-2.168917279,-5.6320310419999995,-5.2814310419999995
mp-1227251,CaMnFeGe2,Ca-Fe-Ge-Mn,5,0.005466961333334,0.005466961333334,0.0,False,True,-0.341918731586206,-6.11865715,-6.11865715
mp-1227310,Ce2(InSn)3,Ce-In-Sn,8,0.0,0.0,0.0010702787499994,True,False,-0.482971990624998,-4.5054890575,-26.025253375
mp-1227319,Bi3Sb,Bi-Sb,4,0.006644767499999,0.006644767499999001,0.0,False,True,0.003182081249995,-50.30010216,-50.30010216
mp-1227331,Ce4Ni3Bi8,Bi-Ce-Ni,15,0.0,0.0,0.023646095666665,True,False,-0.513652624000004,-5.327551557333337,-42.426599315333334
mp-1227351,Ca2Ga7Ag,Ag-Ca-Ga,10,0.0,0.0,0.0034263154583333,True,False,-0.422191242499999,-11.975380862,-11.975380862
mp-1227357,Be3Cu,Be-Cu,12,0.000412952083333,0.000412952083333,0.0,False,True,-0.104867697916667,-3.9342290141666663,-6.080608039166666
mp-1227372,BiTeIr,Bi-Ir-Te,12,0.0,0.0,0.0462240609722224,True,False,-0.307808057500011,-45.734091892500004,-45.734091892500004
mp-1227383,Ca2AlZn16,Al-Ca-Zn,19,0.0,0.0,9.379026316325144e-05,True,False,-0.188522674736838,-1.65761074578947,-8.800638582105265
mp-1227389,BiPbIO2,Bi-I-O-Pb,5,0.0,0.0,0.0151954109999996,True,False,-1.4530009430000002,-5.257524144,-4.9069241439999995
mp-1227429,Ca10Si6F,Ca-F-Si,17,0.00653858235294,0.00653858235294,0.0,False,True,-0.875490980588236,-8.296170540588236,-8.296170540588236
mp-1227444,BiPbBrO2,Bi-Br-O-Pb,5,0.0,0.0,0.0201219707499999,True,False,-1.588329075,-5.41543906,-5.03383906
mp-1227448,Ca(B2Pt3)2,B-Ca-Pt,11,0.0,0.0,0.0397366647319366,True,False,-0.45419479363636106,-31.84965042,-31.84965042
mp-1227477,Ca2LaTaO6,Ca-La-O-Ta,20,0.000489894999997,0.0004898949999970001,0.0,False,True,-3.592058270233335,-8.642248314000001,-16.2853877075
mp-1227567,Bi4PbS7,Bi-Pb-S,12,0.003211824583333,0.0032118245833330002,0.0,False,True,-0.663987993541667,-4.683535351666667,-29.330853108333333
mp-1227574,Ca4Cd3Au5,Au-Ca-Cd,12,0.0,0.0,0.0038135987500025,True,False,-0.6343471850000001,-2.9070005258333342,-29.146401780833333
mp-1227575,Ca2MnRuO6,Ca-Mn-O-Ru,20,0.0,0.0,0.0049554386500068,True,False,-2.394197838793103,-7.607736201,-7.028736200999999
mp-1227577,Ce4Ni4Bi3Sb5,Bi-Ce-Ni-Sb,16,0.0,0.0,0.0647309174739598,True,False,-0.724094156874998,-5.673060114999999,-5.613060115
mp-1227665,BaSrGa4,Ba-Ga-Sr,6,0.000556858333331,0.0005568583333310001,0.0,False,True,-0.480673801666668,-3.101304988333334,-15.135540058333333
mp-1227698,Ca2TlIn,Ca-In-Tl,4,0.014311585000001,0.014311585000001,0.0,False,True,-0.533947884999996,-22.992568475,-22.992568475
mp-1227713,Ca2Tl2O5,Ca-O-Tl,18,0.000986394259262,0.0009863942592620001,0.0,False,True,-2.089511071296295,-5.811060962222219,-18.59649789777778
mp-1227729,BaSiAu,Au-Ba-Si,3,0.0,0.0,0.0414918116666642,True,False,-0.579091880000001,-4.118483536666669,-29.251860339999997
mp-1227757,Ca3BiAu14,Au-Bi-Ca,18,0.005090945347212,0.005090945347212,0.0,False,True,-0.44327400027778,-44.210307163888885,-44.210307163888885
mp-1227788,Ca2(TlPb)3,Ca-Pb-Tl,8,0.0,0.0,0.0010564774999974,True,False,-0.2875282175,-3.070472882499999,-43.153898515
mp-1227860,BaPPd,Ba-P-Pd,12,0.0,0.0,0.018041774166666,True,False,-0.949516123214285,-5.120959548333334,-20.5371804925
mp-1227971,BaCdSn,Ba-Cd-Sn,6,0.0,0.0,0.0256113058333333,True,False,-0.515772764999995,-2.811958426666663,-24.372834586666666
mp-1227983,BaGa2GeS6,Ba-Ga-Ge-S,10,0.0,0.0,0.0069027283124984,True,False,-1.225585044499999,-4.967843156,-4.666043156
mp-1227993,BaGa2SiS6,Ba-Ga-S-Si,10,0.0,0.0,0.0046482409999999,True,False,-1.330769891999999,-5.153257021,-11.83606393
mp-1227997,AlSi3W2,Al-Si-W,6,0.0,0.0,0.0010496302083309,True,False,-0.264832075833335,-22.896328888333333,-22.896328888333333
mp-1228001,AlV,Al-V,2,0.0,0.0,0.0070527274999996,True,False,-0.28638329500000004,-10.697220325,-10.697220325
mp-1228081,BaHgPb,Ba-Hg-Pb,6,0.0,0.0,0.0004246650000041,True,False,-0.498360987500001,-2.478792336666667,-44.645920741666664
mp-1228125,BaCdPb,Ba-Cd-Pb,6,0.0,0.0,0.0212348625000018,True,False,-0.43958682666666005,-2.6367975599999953,-34.84263503666667
mp-1228144,BaEuFeCuO5,Ba-Cu-Eu-Fe-O,9,0.060192860579372,0.060192860579372,0.0,False,True,-2.258450407777778,-7.760241492222223,-7.127908158888889
mp-1228220,Ba4La2SbRuO12,Ba-La-O-Ru-Sb,20,0.000591650999999,0.000591650999999,0.0,False,True,-2.905572134,-7.4219146245,-7.009714624500001
mp-1228234,Ba3SrEr2(MoO6)2,Ba-Er-Mo-O-Sr,20,0.0,0.0,0.0054576003750002,True,False,-3.087167533499999,-7.969748674,-7.237348674000001
mp-1228332,Ba2TlSbO6,Ba-O-Sb-Tl,10,0.0,0.0,0.0109654050000003,True,False,-2.281407364333334,-6.284026291,-5.871826291
mp-1228360,Ba2InCuO4,Ba-Cu-In-O,8,0.0,0.0,2.825687499985463e-05,True,False,-2.225249320833332,-6.036271109999999,-5.69277111
mp-1228392,Ba2CePbO6,Ba-Ce-O-Pb,10,0.0,0.0,0.0005881360000001,True,False,-2.8738340829999993,-7.191365368,-6.779165367999999
mp-1228434,Ba2LaTlCu2O7,Ba-Cu-La-O-Tl,13,0.000195189471152,0.00019518947115200003,0.0,False,True,-2.194981044102564,-6.347255619230769,-5.977332542307693
mp-1228443,Al2Si4Mo3,Al-Mo-Si,9,0.020085916666669,0.020085916666669,0.0,False,True,-0.415967468492063,-14.502100064047617,-7.313486313333333
mp-1228491,Al2S3,Al-S,10,0.0,0.0,0.006541508333334,True,False,-1.236956223687499,-8.750217892,-8.750217892
mp-1228580,Ba2As6O11,As-Ba-O,19,0.000628501315789,0.000628501315789,0.0,False,True,-2.062195705263159,-6.603577606842106,-12.682288236842107
mp-1228689,Ba(TeMo)6,Ba-Mo-Te,13,0.158889196538462,0.158889196538462,0.0,False,True,-0.481912555384616,-7.085967244615385,-7.085967244615385
mp-1228721,Al4InAgSe8,Ag-Al-In-Se,14,0.0,0.0,0.0022870496428621,True,False,-0.8813140376785701,-14.120981372857143,-14.120981372857143
mp-1228724,AsRhSe,As-Rh-Se,12,0.0,0.0,0.0084983049999998,True,False,-0.6661096080208321,-18.384549557499998,-18.384549557499998
mp-1228745,AsRhS,As-Rh-S,12,0.0,0.0,0.0051636983333329,True,False,-0.731231218437502,-16.357163500000002,-16.357163500000002
mp-1228775,Ba3WO6,Ba-O-W,20,0.0,0.0,0.0205642600000004,True,False,-2.865173970999999,-7.705456078999999,-6.849456078999999
mp-1228784,Ba10IBr4N5,Ba-Br-I-N,20,0.0,0.0,0.0523040079999992,True,False,-1.366714386,-4.81436123,-4.59836123
mp-1228807,AlV6Ga,Al-Ga-V,8,0.0,0.0,0.0096953524999996,True,False,-0.20036260250000001,-13.039403685,-13.039403685
mp-1228810,AsIrSe,As-Ir-Se,12,0.0,0.0,0.0071376791666635,True,False,-0.622789714687499,-27.7489379375,-27.7489379375
mp-1228812,CsTi2(CuTe4)2,Cs-Cu-Te-Ti,13,0.0,0.0,0.0023088467948726,True,False,-0.771644519973474,-4.621169296153845,-4.361476988461538
mp-1228823,AsIrS,As-Ir-S,12,0.0,0.0,0.0045586441666669,True,False,-0.699005755937501,-25.73264631083333,-25.73264631083333
mp-1228829,AlV6Ge,Al-Ge-V,8,0.0,0.0,0.0028155393750015,True,False,-0.23588536937499902,-8.0948903825,-13.41597532875
mp-1228832,AlNi6Ge,Al-Ge-Ni,8,0.0,0.0,0.0026075575000001,True,False,-0.336871960000001,-11.89866931875,-11.89866931875
mp-1228848,CsBS2,B-Cs-S,8,0.0,0.0,0.0181510818749996,True,False,-1.093259212205459,-5.05880040375,-13.109359055
mp-1228856,AlPPd4,Al-P-Pd,18,0.0,0.0,0.0058791389444419,True,False,-0.66189478299602,-5.641990882222212,-18.59971642388889
mp-1228880,AlNi4Ge,Al-Ge-Ni,12,2.2983055561809355e-05,2.2983055561809355e-05,0.0,False,True,-0.393435677499998,-11.815259769166666,-11.815259769166666
mp-1228885,Ba2V2CuF12,Ba-Cu-F-V,17,0.0,0.0,0.0087507229411709,True,False,-3.326447592352941,-6.212988603529412,-5.686870956470589
mp-1228891,AlGaAs2,Al-As-Ga,4,0.0,0.0,0.0052791025000011,True,False,-0.537332601249999,-12.434816665,-12.434816665
mp-1228909,Al3SiPd4,Al-Pd-Si,8,0.005202613020832,0.005202613020832,0.0,False,True,-0.823905626874999,-15.92538988,-15.92538988
mp-1228910,Al2FeNi,Al-Fe-Ni,4,0.0,0.0,0.011137165,True,False,-0.5236166949999991,-5.9589440825,-10.40538212
mp-1228913,Al2CoNi,Al-Co-Ni,4,0.0,0.0,0.0111020874999994,True,False,-0.625177445,-10.2952136825,-10.2952136825
mp-1228914,Al4CrNi15,Al-Cr-Ni,20,0.001804654999997,0.001804654999997,0.0,False,True,-0.33933116699999805,-11.4257058225,-11.4257058225
mp-1228931,CsCuNiF6,Cs-Cu-F-Ni,18,0.157524051666674,0.15752405166667402,0.0,False,True,-2.094899824166641,-9.505248030833307,-3.986932450555555
mp-1228984,AlCu(PSe3)2,Al-Cu-P-Se,10,0.0,0.0,0.0043071128333327,True,False,-0.55887899333482,-4.523998834999999,-4.240798835
mp-1228986,AlH6N2F3,Al-F-H-N,12,0.0,0.0,0.0120352766666647,True,False,-1.618079401875,-5.495969991666667,-5.320303325
mp-1229015,AgPt,Ag-Pt,2,0.003116314999999,0.003116314999999,0.0,False,True,-0.0792769675,-36.50107399,-36.50107399
mp-1229032,AgPt4,Ag-Pt,5,0.008742394000002,0.008742394000002,0.0,False,True,-0.024214919000002003,-45.485563868,-45.485563868
mp-1229114,Al(V4Sn)3,Al-Sn-V,16,0.003547279374997,0.0035472793749970004,0.0,False,True,-0.114187503749997,-15.742034905625,-15.742034905625
mp-1229122,Ag2HgI4,Ag-Hg-I,7,0.001123387142858,0.0011233871428580002,0.0,False,True,-0.5112391594047601,-2.238610281428569,-27.518631687142857
mp-1229155,Ag4Hg4S4BrCl3,Ag-Br-Cl-Hg-S,16,0.0,0.0,0.0201269653124991,True,False,-0.597054644479167,-2.868467435,-2.594217435
mp-12317,SrCN2,C-N-Sr,4,0.000506667499999,0.000506667499999,0.0,False,True,-0.9915116593750011,-11.82911106,-11.82911106
mp-1232083,Dy2MgSe4,Dy-Mg-Se,14,0.0,0.0,0.0092274021428533,True,False,-1.953513270386902,-5.503637124999999,-19.894961399285712
mp-1232155,EuS2,Eu-S,12,0.041497492708334,0.041497492708334006,0.0,False,True,-1.623697453541666,-19.82001651,-19.82001651
mp-12322,RbGd2CuS4,Cu-Gd-Rb-S,16,0.00106782270833,0.00106782270833,0.0,False,True,-1.9047816453125002,-8.127478654375,-7.875978654375
mp-1232230,EuSe2,Eu-Se,6,0.0136282903125,0.013628290312500001,0.0,False,True,-1.557903364374998,-23.939237756666667,-23.939237756666667
mp-1232290,Cu3SbF12,Cu-F-Sb,16,0.0,0.0,0.0108482446874997,True,False,-2.04949965375,-4.511552763125,-7.9058030775
mp-1232302,RbCuCl3,Cl-Cu-Rb,10,0.000887255999999,0.000887255999999,0.0,False,True,-1.4847116834999992,-3.6097855119999993,-9.944297148
mp-1232332,ZnCu2SiSe4,Cu-Se-Si-Zn,8,0.0,0.0,0.0044718706250002,True,False,-0.6375325786718741,-4.245922689999999,-4.00992269
mp-1232659,MnO,Mn-O,8,0.0,0.0,0.0027148787499999,True,False,-2.032569766465519,-9.087557915000001,-12.297904145
mp-1235,TiIr,Ir-Ti,2,0.0,0.0,0.0151988675000023,True,False,-0.8576200016666671,-9.2245831,-9.2245831
mp-1236,NdAg,Ag-Nd,2,0.0,0.0,0.0082381712500003,True,False,-0.279320871249996,-25.666263935,-25.666263935
mp-12386,ErSi3Ni,Er-Ni-Si,10,0.020331149999997,0.020331149999997,0.0,False,True,-0.6392581580000001,-5.964020074000001,-15.147090823
mp-1238775,NaBC,B-C-Na,6,0.0,0.0,0.0299753695522033,True,False,-0.12882825583333302,-7.081418241666667,-7.081418241666667
mp-1238817,Li(CrS2)2,Cr-Li-S,14,0.0,0.0,0.0518020492857109,True,False,-1.093155952619045,-6.48810004642857,-10.28368813857143
mp-1238827,Cr2AgS4,Ag-Cr-S,14,0.0,0.0,0.0214829685714397,True,False,-0.8334234516666661,-6.361798232857143,-12.722311885
mp-1238887,TiCrCuS4,Cr-Cu-S-Ti,14,0.000663361428571,0.0006633614285710001,0.0,False,True,-1.185712821904761,-6.642475251428571,-6.35504668
mp-1239142,Mn2InCuSe4,Cu-In-Mn-Se,8,0.170577324374999,0.170577324374999,0.0,False,True,-0.582260846901938,-15.58704792875,-5.119183125
mp-1239146,HfCrCuS4,Cr-Cu-Hf-S,14,0.000146436428571,0.000146436428571,0.0,False,True,-1.287564739999998,-7.038855314285714,-6.751426742857142
mp-12433,NaSnN,N-Na-Sn,6,0.0,0.0,0.0640367756944426,True,False,-0.19462483379310302,-4.75781496,-4.637481626666667
mp-12453,HoCuS2,Cu-Ho-S,16,0.0,0.0,0.00112450625,True,False,-1.59167361328125,-16.540727205625,-16.540727205625
mp-12454,ErCuS2,Cu-Er-S,16,0.0,0.0,0.0022243881249996,True,False,-1.588405923489585,-16.79848232875,-16.79848232875
mp-12455,TmCuS2,Cu-S-Tm,16,0.0,0.0,0.0027957025000002,True,False,-1.591410292656252,-17.100389978749998,-17.100389978749998
mp-1245502,Li2TiN2,Li-N-Ti,5,0.01230257945833,0.012302579458330002,0.0,False,True,-1.184363372,-6.86234202,-8.455794145999999
mp-1245535,CdGeN2,Cd-Ge-N,16,0.0,0.0,0.0070873335416665,True,False,-0.119496214999999,-13.178112868125,-13.178112868125
mp-1245798,LiFeN,Fe-Li-N,12,0.0,0.0,0.0150094608333315,True,False,-0.45836739944444305,-6.697441339999998,-9.037432461666667
mp-1245993,Sr3RhN3,N-Rh-Sr,14,0.0,0.0,0.0690722040476181,True,False,-0.619139701607143,-14.470491680714286,-14.470491680714286
mp-1246000,LiMnN2,Li-Mn-N,8,0.0,0.0,0.0001643136458335,True,False,-0.517870325316093,-7.4547437375,-7.2742437375
mp-12463,Ni(TePd)2,Ni-Pd-Te,10,0.0,0.0,0.0585357856666677,True,False,-0.298515630999997,-22.045930231,-22.045930231
mp-12464,Co(PdSe)2,Co-Pd-Se,10,0.061122488000002,0.06112248800000201,0.0,False,True,-0.252444538624999,-17.808096301,-17.808096301
mp-1247259,Ca3RhN3,Ca-N-Rh,14,0.0,0.0,0.0592049012500011,True,False,-0.7603484701785721,-11.137114433571428,-11.137114433571428
mp-1247749,CsSnBr3,Br-Cs-Sn,20,0.0,0.0,0.0070906270000001,True,False,-1.572084271431037,-3.537762077500002,-19.2818131055
mp-1247807,Hf6Ga2Co,Co-Ga-Hf,9,0.006139018888887,0.006139018888887001,0.0,False,True,-0.402625630000001,-34.51687844888889,-34.51687844888889
mp-1250,Lu2In,In-Lu,6,0.0,0.0,0.0011078100000005,True,False,-0.440979852777777,-33.353763435,-33.353763435
mp-12516,NdZnSbO,Nd-O-Sb-Zn,8,0.0,0.0,0.0156044870500018,True,False,-1.874198885624999,-5.6504122075000005,-5.4306622075
mp-12543,Dy3Pd2,Dy-Pd,10,0.0,0.0,0.0156927295000004,True,False,-0.761640371999999,-29.134903751000003,-29.134903751000003
mp-12545,Er3Pd2,Er-Pd,10,0.0,0.0,0.0099739930000017,True,False,-0.7811134539999951,-30.320555997999996,-30.320555997999996
mp-12550,AlCuPt2,Al-Cu-Pt,4,0.0,0.0,0.0061807475000001,True,False,-0.7594491199999991,-30.8980311525,-30.8980311525
mp-12571,HfBeSi,Be-Hf-Si,6,0.0,0.0,6.531833333323078e-05,True,False,-0.630915291666667,-7.004888600000001,-20.101532851666665
mp-1259,YbAl3,Al-Yb,4,0.0,0.0,0.0854211475000008,True,False,-0.451476316249998,-14.63289476,-14.63289476
mp-12593,ScIr3,Ir-Sc,4,0.0,0.0,0.0101972400000001,True,False,-0.621093358749999,-8.833036270000001,-42.789617725
mp-12599,PrTl,Pr-Tl,2,0.0,0.0,0.0061488,True,False,-0.5041326808333361,-41.795763155,-41.795763155
mp-12608,CuPt7,Cu-Pt,8,0.0,0.0,0.0119233887500005,True,False,-0.105695779999997,-46.5132975675,-46.5132975675
mp-12613,LaNiSn,La-Ni-Sn,12,0.0,0.0,0.0027821300000008,True,False,-0.6333772400000001,-5.541949120000001,-22.810623888333335
mp-12630,MgSeO4,Mg-O-Se,12,0.0,0.0,0.0016770120833324,True,False,-1.8707510703906252,-6.023788655833333,-8.634295173333333
mp-1264,CdAu3,Au-Cd,4,0.011046036249993,0.011046036249993,0.0,False,True,-0.14286626500000202,-43.1078333,-43.1078333
mp-12640,Ba2DyNbO6,Ba-Dy-Nb-O,10,0.0,0.0,0.0021983270000003,True,False,-3.458601736166666,-8.283141384,-7.870941384
mp-12641,Ba2HoNbO6,Ba-Ho-Nb-O,10,0.0,0.0,0.0012144869999985,True,False,-3.4687507135,-8.291220755000001,-7.879020755000001
mp-12642,Ba2TmNbO6,Ba-Nb-O-Tm,10,0.0,0.0,4.7923000000338334e-05,True,False,-3.4924325310000013,-8.303384774,-7.891184774
mp-12644,Ba2LuNbO6,Ba-Lu-Nb-O,10,0.0,0.0,2.1679999999690835e-06,True,False,-3.506273435666666,-8.321144276,-18.547436588
mp-12646,EuNbO4,Eu-Nb-O,12,0.016763981488098,0.016763981488098,0.0,False,True,-3.188677660833333,-9.885554489999999,-17.552624795
mp-12657,HfAl2,Al-Hf,12,0.0,0.0,0.0009988150000008,True,False,-0.514484086666667,-20.053021436666665,-20.053021436666665
mp-12674,MnAu,Au-Mn,2,0.0,0.0,0.0729252630172414,True,False,-0.373967652241375,-33.008115065,-33.008115065
mp-12700,NbPt3,Nb-Pt,16,0.0,0.0,0.0026242768749993,True,False,-0.707492294375001,-45.506798631875,-45.506798631875
mp-12710,PrZnPd,Pd-Pr-Zn,9,0.0,0.0,0.0070039916666662,True,False,-0.674469673888891,-4.419501966666669,-21.10915304888889
mp-1271107,Cr2NiO4,Cr-Ni-O,14,0.001933539999999,0.0019335399999990002,0.0,False,True,-2.040816852857141,-8.451970515714285,-11.443232275
mp-1271278,Zn3SbN3,N-Sb-Zn,14,0.018494859821428,0.018494859821428,0.0,False,True,-0.019501071607144,-11.422983294285714,-11.422983294285714
mp-12723,CaAu,Au-Ca,4,0.0,0.0,0.0003373175000001,True,False,-0.8549962350000011,-29.66662316,-29.66662316
mp-1272338,V3O5,O-V,16,0.007672148906252,0.007672148906252001,0.0,False,True,-2.522345725624999,-9.02128613,-7.95441113
mp-12732,Dy3(CuSi)4,Cu-Dy-Si,11,0.005187968181818,0.005187968181818,0.0,False,True,-0.684120739545454,-16.541180017272726,-16.541180017272726
mp-1274785,V2FeO4,Fe-O-V,14,0.025213975892857,0.025213975892857003,0.0,False,True,-2.208468487142857,-8.84127954,-7.640708111428571
mp-1275545,Mg2MnWO6,Mg-Mn-O-W,20,0.003009911500001,0.0030099115000010003,0.0,False,True,-2.548564660793102,-8.055449819,-7.032649818999999
mp-1275560,V2Cu3NiO6,Cu-Ni-O-V,12,0.004153573333342,0.0041535733333420005,0.0,False,True,-1.621221091249999,-7.115665662916666,-6.277082329583333
mp-12759,Zn2CuAu,Au-Cu-Zn,8,0.0,0.0,0.0053160393421056,True,False,-0.155826837499998,-2.628970809999998,-19.9771802625
mp-1276026,LiVO2,Li-O-V,16,0.010559560625,0.010559560625,0.0,False,True,-2.483221481458334,-7.705409218125,-6.936909218125
mp-12764,SmC2,C-Sm,3,0.0,0.0,0.0226380212500023,True,False,-0.32605572333333505,-16.868520623333335,-16.868520623333335
mp-12765,GdC2,C-Gd,3,0.0,0.0,0.0149722837500032,True,False,-0.304990589999998,-21.40214915,-21.40214915
mp-12778,VOs,Os-V,2,0.0,0.0,0.0408355259999986,True,False,-0.33667420999999803,-33.8740765,-33.8740765
mp-12798,Ni3Pt,Ni-Pt,4,0.0,0.0,0.0008286000000001,True,False,-0.069345527499999,-5.9222313675,-21.9462575075
mp-12806,Cu2GeTe3,Cu-Ge-Te,6,0.009490157222227,0.009490157222227001,0.0,False,True,-0.120982610000001,-18.757189695,-18.757189695
mp-1281818,Sr2MnNbO6,Mn-Nb-O-Sr,20,0.004637322750001,0.004637322750001001,0.0,False,True,-2.9902245710431052,-8.223818825250001,-7.644818825250001
mp-12826,Sb8Te3,Sb-Te,11,0.002967736753248,0.0029677367532480003,0.0,False,True,-0.18058348636363503,-4.040758722727272,-3.925667813636363
mp-1284552,Sr2TaMnO6,Mn-O-Sr-Ta,20,0.0,0.0,0.0002113480000005,True,False,-3.103931391526438,-8.514087896000001,-7.935087896000001
mp-12846,YbGaGe,Ga-Ge-Yb,12,0.064515651111108,0.064515651111108,0.0,False,True,-0.5852841283333341,-21.1999949,-21.1999949
mp-12856,Pr(AlSi)2,Al-Pr-Si,5,0.0,0.0,0.024254705999998,True,False,-0.35958566633333405,-4.9870375020000015,-12.514302014
mp-12879,Tb2Si5Rh3,Rh-Si-Tb,20,0.0080303325,0.008030332500000001,0.0,False,True,-0.941607311833331,-6.791131412499999,-18.90887024
