denominator,model_name,metric,label_view_band,min_over_label_views,max_over_label_views,n_label_views,reference_model_spread_median,uncertainty_dominance_ratio,label_choice_dominates_model_choice
D5_full_complete,MP_source_native_public_hull_rank,balanced_accuracy,0.47905623167238987,0.5209437683276101,1.0,7,0.5396527121370195,0.8877120801919661,False
D5_full_complete,MP_source_native_public_hull_rank,f1,0.6413821472645003,0.3586178527354998,1.0,7,0.6701802466533151,0.9570293222866174,False
D5_full_complete,MP_source_native_public_hull_rank,precision,0.6413821472645003,0.3586178527354998,1.0,7,0.6701802466533151,0.9570293222866174,False
D5_full_complete,MP_source_native_public_hull_rank,recall,0.6413821472645003,0.3586178527354998,1.0,7,0.6701802466533151,0.9570293222866174,False
D5_full_complete,MP_source_native_public_hull_rank,stable_yield@100,0.6799999999999999,0.32,1.0,7,0.6699999999999999,1.0149253731343284,True
D5_full_complete,MP_source_native_public_hull_rank,stable_yield@1000,0.6970000000000001,0.303,1.0,7,0.677,1.0295420974889218,True
D5_full_complete,MP_source_native_public_hull_rank,stable_yield@10000,0.6294,0.3706,1.0,7,0.6596,0.954214675560946,False
D5_full_complete,MP_source_native_public_hull_rank,stable_yield@300,0.6833333333333333,0.31666666666666665,1.0,7,0.7,0.9761904761904763,False
D5_full_complete,MP_source_native_public_hull_rank,stable_yield@500,0.6779999999999999,0.322,1.0,7,0.65,1.043076923076923,True
D5_full_complete,MP_source_native_public_hull_rank,stable_yield@5000,0.6224000000000001,0.3776,1.0,7,0.6739999999999999,0.9234421364985165,False
D5_full_complete,MatterGen_alex_mp20_source_native_public_hull_rank,auprc,0.6538068668319222,0.34619313316807776,1.0,7,0.6399212352308321,1.0216989698678796,True
D5_full_complete,MatterGen_alex_mp20_source_native_public_hull_rank,auroc,0.4293599068423535,0.5706400931576465,1.0,7,0.5274674214171879,0.8140027031219458,False
D5_full_complete,MatterGen_alex_mp20_source_native_public_hull_rank,balanced_accuracy,0.5346061076898142,0.4653938923101858,1.0,7,0.5396527121370195,0.9906484219689718,False
D5_full_complete,MatterGen_alex_mp20_source_native_public_hull_rank,f1,0.7157548334018922,0.2842451665981078,1.0,7,0.6701802466533151,1.068003476641043,True
D5_full_complete,MatterGen_alex_mp20_source_native_public_hull_rank,precision,0.7157548334018922,0.2842451665981078,1.0,7,0.6701802466533151,1.068003476641043,True
D5_full_complete,MatterGen_alex_mp20_source_native_public_hull_rank,recall,0.7157548334018922,0.2842451665981078,1.0,7,0.6701802466533151,1.068003476641043,True
D5_full_complete,MatterGen_alex_mp20_source_native_public_hull_rank,stable_yield@100,0.74,0.26,1.0,7,0.6699999999999999,1.1044776119402986,True
D5_full_complete,MatterGen_alex_mp20_source_native_public_hull_rank,stable_yield@1000,0.747,0.253,1.0,7,0.677,1.103397341211226,True
D5_full_complete,MatterGen_alex_mp20_source_native_public_hull_rank,stable_yield@10000,0.7171000000000001,0.2829,1.0,7,0.6596,1.0871740448756824,True
D5_full_complete,MatterGen_alex_mp20_source_native_public_hull_rank,stable_yield@300,0.7333333333333334,0.26666666666666666,1.0,7,0.7,1.0476190476190477,True
D5_full_complete,MatterGen_alex_mp20_source_native_public_hull_rank,stable_yield@500,0.734,0.266,1.0,7,0.65,1.1292307692307693,True
D5_full_complete,MatterGen_alex_mp20_source_native_public_hull_rank,stable_yield@5000,0.6772,0.3228,1.0,7,0.6739999999999999,1.0047477744807123,True
D5_full_complete,consensus_oracle_proxy,auprc,0.8127034460745527,0.18729655392544733,1.0,7,0.6399212352308321,1.270005433999068,True
D5_full_complete,consensus_oracle_proxy,auroc,1.0,0.0,1.0,7,0.5274674214171879,1.895851685613534,True
D5_full_complete,consensus_oracle_proxy,balanced_accuracy,0.7469123263183555,0.2530876736816446,1.0,7,0.5396527121370195,1.3840610998888339,True
D5_full_complete,consensus_oracle_proxy,f1,1.0,0.0,1.0,7,0.6701802466533151,1.4921358917898708,True
D5_full_complete,consensus_oracle_proxy,precision,1.0,0.0,1.0,7,0.6701802466533151,1.4921358917898708,True
D5_full_complete,consensus_oracle_proxy,recall,1.0,0.0,1.0,7,0.6701802466533151,1.4921358917898708,True
D5_full_complete,consensus_oracle_proxy,stable_yield@100,1.0,0.0,1.0,7,0.6699999999999999,1.492537313432836,True
D5_full_complete,consensus_oracle_proxy,stable_yield@1000,1.0,0.0,1.0,7,0.677,1.4771048744460855,True
D5_full_complete,consensus_oracle_proxy,stable_yield@10000,0.9487,0.0,0.9487,7,0.6596,1.4382959369314736,True
D5_full_complete,consensus_oracle_proxy,stable_yield@300,1.0,0.0,1.0,7,0.7,1.4285714285714286,True
D5_full_complete,consensus_oracle_proxy,stable_yield@500,1.0,0.0,1.0,7,0.65,1.5384615384615383,True
D5_full_complete,consensus_oracle_proxy,stable_yield@5000,1.0,0.0,1.0,7,0.6739999999999999,1.483679525222552,True
D5_full_complete,official_Alexandria_PBE_common_pool_public_hull_rank,auprc,0.5306273101068838,0.4693726898931162,1.0,7,0.6399212352308321,0.8292072225349361,False
D5_full_complete,official_Alexandria_PBE_common_pool_public_hull_rank,auroc,0.23821613361473504,0.761783866385265,1.0,7,0.5274674214171879,0.45162245845383425,False
D5_full_complete,official_Alexandria_PBE_common_pool_public_hull_rank,balanced_accuracy,0.3898170409278441,0.6101829590721559,1.0,7,0.5396527121370195,0.7223479696491701,False
D5_full_complete,official_Alexandria_PBE_common_pool_public_hull_rank,f1,0.5784758090017919,0.4215241909982081,1.0,7,0.6701802466533151,0.8631645171437557,False
D5_full_complete,official_Alexandria_PBE_common_pool_public_hull_rank,precision,0.5784758090017919,0.4215241909982081,1.0,7,0.6701802466533151,0.8631645171437557,False
D5_full_complete,official_Alexandria_PBE_common_pool_public_hull_rank,recall,0.5784758090017919,0.4215241909982081,1.0,7,0.6701802466533151,0.8631645171437557,False
D5_full_complete,official_Alexandria_PBE_common_pool_public_hull_rank,stable_yield@100,0.78,0.22,1.0,7,0.6699999999999999,1.1641791044776122,True
D5_full_complete,official_Alexandria_PBE_common_pool_public_hull_rank,stable_yield@1000,0.611,0.389,1.0,7,0.677,0.9025110782865583,False
D5_full_complete,official_Alexandria_PBE_common_pool_public_hull_rank,stable_yield@10000,0.5716,0.4284,1.0,7,0.6596,0.8665858095815646,False
D5_full_complete,official_Alexandria_PBE_common_pool_public_hull_rank,stable_yield@300,0.6766666666666667,0.3233333333333333,1.0,7,0.7,0.9666666666666669,False
D5_full_complete,official_Alexandria_PBE_common_pool_public_hull_rank,stable_yield@500,0.64,0.36,1.0,7,0.65,0.9846153846153846,False
D5_full_complete,official_Alexandria_PBE_common_pool_public_hull_rank,stable_yield@5000,0.502,0.498,1.0,7,0.6739999999999999,0.7448071216617211,False
D5_full_complete,official_Alexandria_PBE_source_native_public_hull_rank,auprc,0.6750691332778758,0.32493086672212423,1.0,7,0.6399212352308321,1.0549253503587284,True
D5_full_complete,official_Alexandria_PBE_source_native_public_hull_rank,auroc,0.4554860722947751,0.5445139277052249,1.0,7,0.5274674214171879,0.8635340379335373,False
D5_full_complete,official_Alexandria_PBE_source_native_public_hull_rank,balanced_accuracy,0.5822290655587344,0.41777093444126556,1.0,7,0.5396527121370195,1.0788958388685068,True
D5_full_complete,official_Alexandria_PBE_source_native_public_hull_rank,f1,0.7795146030440148,0.22048539695598518,1.0,7,0.6701802466533151,1.1631417173763081,True
D5_full_complete,official_Alexandria_PBE_source_native_public_hull_rank,precision,0.7795146030440148,0.22048539695598518,1.0,7,0.6701802466533151,1.1631417173763081,True
D5_full_complete,official_Alexandria_PBE_source_native_public_hull_rank,recall,0.7795146030440148,0.22048539695598518,1.0,7,0.6701802466533151,1.1631417173763081,True
D5_full_complete,official_Alexandria_PBE_source_native_public_hull_rank,stable_yield@100,0.88,0.12,1.0,7,0.6699999999999999,1.3134328358208958,True
D5_full_complete,official_Alexandria_PBE_source_native_public_hull_rank,stable_yield@1000,0.813,0.187,1.0,7,0.677,1.2008862629246675,True
D5_full_complete,official_Alexandria_PBE_source_native_public_hull_rank,stable_yield@10000,0.7809,0.2191,1.0,7,0.6596,1.183899332929048,True
D5_full_complete,official_Alexandria_PBE_source_native_public_hull_rank,stable_yield@300,0.8233333333333334,0.17666666666666667,1.0,7,0.7,1.1761904761904762,True
D5_full_complete,official_Alexandria_PBE_source_native_public_hull_rank,stable_yield@500,0.83,0.17,1.0,7,0.65,1.2769230769230768,True
D5_full_complete,official_Alexandria_PBE_source_native_public_hull_rank,stable_yield@5000,0.746,0.254,1.0,7,0.6739999999999999,1.1068249258160239,True
D5_full_complete,prevalence_dummy,auprc,0.2592402624040178,0.2580162637003998,0.5172565261044176,7,0.6399212352308321,0.4051127672150226,False
D5_full_complete,prevalence_dummy,auroc,0.0,0.5,0.5,7,0.5274674214171879,0.0,False
D5_full_complete,prevalence_dummy,balanced_accuracy,0.08106724637994073,0.42451531418462524,0.505582560564566,7,0.5396527121370195,0.15022114140576673,False
D5_full_complete,prevalence_dummy,f1,0.21574839746034533,0.22862864973121114,0.44437704719155646,7,0.6701802466533151,0.3219259274467279,False
D5_full_complete,prevalence_dummy,precision,0.21574839746034533,0.22862864973121114,0.44437704719155646,7,0.6701802466533151,0.3219259274467279,False
D5_full_complete,prevalence_dummy,recall,0.21574839746034533,0.22862864973121114,0.44437704719155646,7,0.6701802466533151,0.3219259274467279,False
D5_full_complete,prevalence_dummy,stable_yield@100,0.28,0.25,0.53,7,0.6699999999999999,0.4179104477611941,False
D5_full_complete,prevalence_dummy,stable_yield@1000,0.194,0.257,0.451,7,0.677,0.2865583456425406,False
D5_full_complete,prevalence_dummy,stable_yield@10000,0.2751,0.2362,0.5113,7,0.6596,0.4170709520921771,False
D5_full_complete,prevalence_dummy,stable_yield@300,0.23333333333333328,0.27,0.5033333333333333,7,0.7,0.33333333333333326,False
D5_full_complete,prevalence_dummy,stable_yield@500,0.26800000000000007,0.282,0.55,7,0.65,0.41230769230769243,False
D5_full_complete,prevalence_dummy,stable_yield@5000,0.23399999999999999,0.2712,0.5052,7,0.6739999999999999,0.34718100890207715,False
D5_full_complete,random_baseline,auprc,0.2553350635195184,0.25805879993313385,0.5133938634526523,7,0.6399212352308321,0.3990101429083128,False
D5_full_complete,random_baseline,auroc,0.0026824883355918705,0.4964320784455725,0.4991145667811644,7,0.5274674214171879,0.0050856000326704905,False
D5_full_complete,random_baseline,balanced_accuracy,0.002421874831528281,0.4980895260787122,0.5005114009102405,7,0.5396527121370195,0.004487839636601993,False
D5_full_complete,random_baseline,f1,0.2566925035211353,0.25877516601665435,0.5154676695377897,7,0.6701802466533151,0.38302009765728384,False
D5_full_complete,random_baseline,precision,0.2566925035211353,0.25877516601665435,0.5154676695377897,7,0.6701802466533151,0.38302009765728384,False
D5_full_complete,random_baseline,recall,0.2566925035211353,0.25877516601665435,0.5154676695377897,7,0.6701802466533151,0.38302009765728384,False
D5_full_complete,random_baseline,stable_yield@100,0.22999999999999998,0.24,0.47,7,0.6699999999999999,0.34328358208955223,False
D5_full_complete,random_baseline,stable_yield@1000,0.239,0.251,0.49,7,0.677,0.3530280649926144,False
D5_full_complete,random_baseline,stable_yield@10000,0.25479999999999997,0.2588,0.5136,7,0.6596,0.38629472407519705,False
D5_full_complete,random_baseline,stable_yield@300,0.23000000000000004,0.25666666666666665,0.4866666666666667,7,0.7,0.3285714285714286,False
D5_full_complete,random_baseline,stable_yield@500,0.21599999999999997,0.262,0.478,7,0.65,0.33230769230769225,False
D5_full_complete,random_baseline,stable_yield@5000,0.25379999999999997,0.2598,0.5136,7,0.6739999999999999,0.3765578635014837,False
D5_max_coverage_union,ALIGNN-FF,auprc,0.25068384565157964,0.2456887829605552,0.4963726286121348,7,0.6399212352308321,0.3917417204652586,False
D5_max_coverage_union,ALIGNN-FF,auroc,0.025065320585665463,0.46338782650053,0.48845314708619547,7,0.5274325544538472,0.0475232716941798,False
D5_max_coverage_union,ALIGNN-FF,balanced_accuracy,0.032561671730652,0.4507703156931023,0.4833319874237543,7,0.5395322778480539,0.06035166581789236,False
D5_max_coverage_union,ALIGNN-FF,f1,0.2582296318933968,0.22515020554442922,0.48337983743782603,7,0.6701802466533151,0.38531370207182375,False
D5_max_coverage_union,ALIGNN-FF,precision,0.2582296318933968,0.22515020554442922,0.48337983743782603,7,0.6701802466533151,0.38531370207182375,False
D5_max_coverage_union,ALIGNN-FF,recall,0.2582296318933968,0.22515020554442922,0.48337983743782603,7,0.6701802466533151,0.38531370207182375,False
D5_max_coverage_union,ALIGNN-FF,stable_yield@100,0.31999999999999995,0.25,0.57,7,0.6699999999999999,0.47761194029850745,False
D5_max_coverage_union,ALIGNN-FF,stable_yield@1000,0.254,0.245,0.499,7,0.677,0.37518463810930575,False
D5_max_coverage_union,ALIGNN-FF,stable_yield@10000,0.2435,0.2273,0.4708,7,0.6596,0.36916312916919347,False
D5_max_coverage_union,ALIGNN-FF,stable_yield@300,0.29666666666666663,0.18666666666666668,0.48333333333333334,7,0.7,0.4238095238095238,False
D5_max_coverage_union,ALIGNN-FF,stable_yield@500,0.276,0.204,0.48,7,0.65,0.4246153846153846,False
D5_max_coverage_union,ALIGNN-FF,stable_yield@5000,0.23960000000000004,0.2264,0.466,7,0.6739999999999999,0.35548961424332354,False
D5_max_coverage_union,CHGNet,auprc,0.2534026088487148,0.24775629953573888,0.5011589083844536,7,0.6399212352308321,0.3959903108345944,False
D5_max_coverage_union,CHGNet,auroc,0.02159854278196721,0.4663785149428588,0.487977057724826,7,0.5274325544538472,0.04095034066361784,False
D5_max_coverage_union,CHGNet,balanced_accuracy,0.024687942972541566,0.4599252536351364,0.484613196607678,7,0.5395322778480539,0.045758046341565356,False
D5_max_coverage_union,CHGNet,f1,0.26134011563817044,0.2232528723516391,0.48459298798980954,7,0.6701802466533151,0.3899549665082295,False
D5_max_coverage_union,CHGNet,precision,0.26134011563817044,0.2232528723516391,0.48459298798980954,7,0.6701802466533151,0.3899549665082295,False
D5_max_coverage_union,CHGNet,recall,0.26134011563817044,0.2232528723516391,0.48459298798980954,7,0.6701802466533151,0.3899549665082295,False
D5_max_coverage_union,CHGNet,stable_yield@100,0.37999999999999995,0.34,0.72,7,0.6699999999999999,0.5671641791044776,False
D5_max_coverage_union,CHGNet,stable_yield@1000,0.279,0.261,0.54,7,0.677,0.4121122599704579,False
D5_max_coverage_union,CHGNet,stable_yield@10000,0.24219999999999997,0.2232,0.4654,7,0.6596,0.3671922377198302,False
D5_max_coverage_union,CHGNet,stable_yield@300,0.33666666666666667,0.2833333333333333,0.62,7,0.7,0.48095238095238096,False
D5_max_coverage_union,CHGNet,stable_yield@500,0.31199999999999994,0.266,0.578,7,0.65,0.47999999999999987,False
D5_max_coverage_union,CHGNet,stable_yield@5000,0.2486,0.2294,0.478,7,0.6739999999999999,0.3688427299703264,False
D5_max_coverage_union,M3GNet,auprc,0.2547196125862757,0.25546418772278606,0.5101838003090617,7,0.6399212352308321,0.3980483824613092,False
D5_max_coverage_union,M3GNet,auroc,0.017419219645728068,0.4806903353990174,0.49810955504474547,7,0.5274325544538472,0.03302644006069279,False
D5_max_coverage_union,M3GNet,balanced_accuracy,0.01769298900609495,0.47061860383400467,0.4883115928400996,7,0.5395322778480539,0.03279319835444164,False
D5_max_coverage_union,M3GNet,f1,0.25034577731857566,0.24043427848634974,0.4907800558049254,7,0.6701802466533151,0.37354991969508133,False
D5_max_coverage_union,M3GNet,precision,0.25034577731857566,0.24043427848634974,0.4907800558049254,7,0.6701802466533151,0.37354991969508133,False
D5_max_coverage_union,M3GNet,recall,0.25034577731857566,0.24043427848634974,0.4907800558049254,7,0.6701802466533151,0.37354991969508133,False
D5_max_coverage_union,M3GNet,stable_yield@100,0.37000000000000005,0.31,0.68,7,0.6699999999999999,0.5522388059701494,False
D5_max_coverage_union,M3GNet,stable_yield@1000,0.274,0.279,0.553,7,0.677,0.40472673559822747,False
D5_max_coverage_union,M3GNet,stable_yield@10000,0.2444,0.2398,0.4842,7,0.6596,0.3705275924802911,False
D5_max_coverage_union,M3GNet,stable_yield@300,0.33,0.2866666666666667,0.6166666666666667,7,0.7,0.4714285714285715,False
D5_max_coverage_union,M3GNet,stable_yield@500,0.306,0.292,0.598,7,0.65,0.4707692307692307,False
D5_max_coverage_union,M3GNet,stable_yield@5000,0.255,0.249,0.504,7,0.6739999999999999,0.37833827893175076,False
D5_max_coverage_union,MACE-MP,auprc,0.2571445875680926,0.2611515151497135,0.5182961027178061,7,0.6399212352308321,0.401837872242723,False
D5_max_coverage_union,MACE-MP,auroc,0.022942130446119313,0.4831995649220195,0.5061416953681388,7,0.5274325544538472,0.04349775199195987,False
D5_max_coverage_union,MACE-MP,balanced_accuracy,0.022499825327582268,0.4753979366724656,0.49789776200004787,7,0.5395322778480539,0.04170246387727482,False
D5_max_coverage_union,MACE-MP,f1,0.24284876393615806,0.25466427743227577,0.49751304136843383,7,0.6701802466533151,0.36236335694594707,False
D5_max_coverage_union,MACE-MP,precision,0.24284876393615806,0.25466427743227577,0.49751304136843383,7,0.6701802466533151,0.36236335694594707,False
D5_max_coverage_union,MACE-MP,recall,0.24284876393615806,0.25466427743227577,0.49751304136843383,7,0.6701802466533151,0.36236335694594707,False
D5_max_coverage_union,MACE-MP,stable_yield@100,0.36999999999999994,0.34,0.71,7,0.6699999999999999,0.5522388059701492,False
D5_max_coverage_union,MACE-MP,stable_yield@1000,0.2879999999999999,0.277,0.565,7,0.677,0.4254062038404725,False
D5_max_coverage_union,MACE-MP,stable_yield@10000,0.24890000000000007,0.2517,0.5006,7,0.6596,0.37734990903577936,False
D5_max_coverage_union,MACE-MP,stable_yield@300,0.33333333333333337,0.30333333333333334,0.6366666666666667,7,0.7,0.4761904761904763,False
D5_max_coverage_union,MACE-MP,stable_yield@500,0.312,0.304,0.616,7,0.65,0.48,False
D5_max_coverage_union,MACE-MP,stable_yield@5000,0.2574,0.2688,0.5262,7,0.6739999999999999,0.3818991097922849,False
D5_max_coverage_union,MP_common_pool_public_hull_rank,auprc,0.5406403115020154,0.4593596884979845,0.9999999999999999,7,0.6399212352308321,0.8448544629199496,False
D5_max_coverage_union,MP_common_pool_public_hull_rank,auroc,0.3130612134397488,0.6869387865602512,1.0,7,0.5274325544538472,0.59355686484677,False
D5_max_coverage_union,MP_common_pool_public_hull_rank,balanced_accuracy,0.3979996846541637,0.6020003153458363,1.0,7,0.5395322778480539,0.7376753921778347,False
D5_max_coverage_union,MP_common_pool_public_hull_rank,f1,0.5328671328671328,0.4671328671328671,1.0,7,0.6701802466533151,0.7951101745062109,False
D5_max_coverage_union,MP_common_pool_public_hull_rank,precision,0.5328671328671328,0.4671328671328671,1.0,7,0.6701802466533151,0.7951101745062109,False
D5_max_coverage_union,MP_common_pool_public_hull_rank,recall,0.5328671328671328,0.4671328671328671,1.0,7,0.6701802466533151,0.7951101745062109,False
D5_max_coverage_union,MP_common_pool_public_hull_rank,stable_yield@100,0.69,0.31,1.0,7,0.6699999999999999,1.0298507462686568,True
D5_max_coverage_union,MP_common_pool_public_hull_rank,stable_yield@1000,0.507,0.493,1.0,7,0.677,0.7488921713441654,False
D5_max_coverage_union,MP_common_pool_public_hull_rank,stable_yield@10000,0.5112,0.4888,1.0,7,0.6596,0.7750151607034567,False
D5_max_coverage_union,MP_common_pool_public_hull_rank,stable_yield@300,0.5633333333333334,0.43666666666666665,1.0,7,0.7,0.8047619047619048,False
D5_max_coverage_union,MP_common_pool_public_hull_rank,stable_yield@500,0.5700000000000001,0.43,1.0,7,0.65,0.876923076923077,False
D5_max_coverage_union,MP_common_pool_public_hull_rank,stable_yield@5000,0.5246,0.4754,1.0,7,0.6739999999999999,0.7783382789317508,False
D5_max_coverage_union,MP_source_native_public_hull_rank,auprc,0.6136826304875042,0.38631736951249585,1.0,7,0.6399212352308321,0.9589971338677905,False
D5_max_coverage_union,MP_source_native_public_hull_rank,auroc,0.38578656314213533,0.6142134368578647,1.0,7,0.5274325544538472,0.7314424562617579,False
D5_max_coverage_union,MP_source_native_public_hull_rank,balanced_accuracy,0.47894382550104797,0.521056174498952,1.0,7,0.5395322778480539,0.8877018950772224,False
D5_max_coverage_union,MP_source_native_public_hull_rank,f1,0.6406826946746533,0.35931730532534667,1.0,7,0.6701802466533151,0.9559856439727015,False
D5_max_coverage_union,MP_source_native_public_hull_rank,precision,0.6406826946746533,0.35931730532534667,1.0,7,0.6701802466533151,0.9559856439727015,False
D5_max_coverage_union,MP_source_native_public_hull_rank,recall,0.6406826946746533,0.35931730532534667,1.0,7,0.6701802466533151,0.9559856439727015,False
D5_max_coverage_union,MP_source_native_public_hull_rank,stable_yield@100,0.6799999999999999,0.32,1.0,7,0.6699999999999999,1.0149253731343284,True
D5_max_coverage_union,MP_source_native_public_hull_rank,stable_yield@1000,0.696,0.304,1.0,7,0.677,1.0280649926144756,True
D5_max_coverage_union,MP_source_native_public_hull_rank,stable_yield@10000,0.6289,0.3711,1.0,7,0.6596,0.9534566403881141,False
D5_max_coverage_union,MP_source_native_public_hull_rank,stable_yield@300,0.6833333333333333,0.31666666666666665,1.0,7,0.7,0.9761904761904763,False
D5_max_coverage_union,MP_source_native_public_hull_rank,stable_yield@500,0.6779999999999999,0.322,1.0,7,0.65,1.043076923076923,True
D5_max_coverage_union,MP_source_native_public_hull_rank,stable_yield@5000,0.622,0.378,1.0,7,0.6739999999999999,0.9228486646884274,False
D5_max_coverage_union,MatterGen_alex_mp20_source_native_public_hull_rank,auprc,0.6533870232456249,0.34661297675437513,1.0,7,0.6399212352308321,1.021042883519775,True
D5_max_coverage_union,MatterGen_alex_mp20_source_native_public_hull_rank,auroc,0.4297254072776556,0.5702745927223444,1.0,7,0.5274325544538472,0.8147494947911081,False
D5_max_coverage_union,MatterGen_alex_mp20_source_native_public_hull_rank,balanced_accuracy,0.5344566536360952,0.4655433463639048,1.0,7,0.5395322778480539,0.9905925476188319,False
D5_max_coverage_union,MatterGen_alex_mp20_source_native_public_hull_rank,f1,0.7149421514728809,0.2850578485271191,1.0,7,0.6701802466533151,1.066790844766156,True
D5_max_coverage_union,MatterGen_alex_mp20_source_native_public_hull_rank,precision,0.7149421514728809,0.2850578485271191,1.0,7,0.6701802466533151,1.066790844766156,True
D5_max_coverage_union,MatterGen_alex_mp20_source_native_public_hull_rank,recall,0.7149421514728809,0.2850578485271191,1.0,7,0.6701802466533151,1.066790844766156,True
D5_max_coverage_union,MatterGen_alex_mp20_source_native_public_hull_rank,stable_yield@100,0.74,0.26,1.0,7,0.6699999999999999,1.1044776119402986,True
D5_max_coverage_union,MatterGen_alex_mp20_source_native_public_hull_rank,stable_yield@1000,0.746,0.254,1.0,7,0.677,1.10192023633678,True
D5_max_coverage_union,MatterGen_alex_mp20_source_native_public_hull_rank,stable_yield@10000,0.7166,0.2834,1.0,7,0.6596,1.0864160097028503,True
D5_max_coverage_union,MatterGen_alex_mp20_source_native_public_hull_rank,stable_yield@300,0.7333333333333334,0.26666666666666666,1.0,7,0.7,1.0476190476190477,True
D5_max_coverage_union,MatterGen_alex_mp20_source_native_public_hull_rank,stable_yield@500,0.734,0.266,1.0,7,0.65,1.1292307692307693,True
D5_max_coverage_union,MatterGen_alex_mp20_source_native_public_hull_rank,stable_yield@5000,0.6768000000000001,0.3232,1.0,7,0.6739999999999999,1.0041543026706234,True
D5_max_coverage_union,consensus_oracle_proxy,auprc,0.8123322684688636,0.18766773153113636,1.0,7,0.6399212352308321,1.269425397605128,True
D5_max_coverage_union,consensus_oracle_proxy,auroc,1.0,0.0,1.0,7,0.5274325544538472,1.8959770146070964,True
D5_max_coverage_union,consensus_oracle_proxy,balanced_accuracy,0.7475523055047735,0.25244769449522647,1.0,7,0.5395322778480539,1.3855562237840815,True
D5_max_coverage_union,consensus_oracle_proxy,f1,1.0,0.0,1.0,7,0.6701802466533151,1.4921358917898708,True
D5_max_coverage_union,consensus_oracle_proxy,precision,1.0,0.0,1.0,7,0.6701802466533151,1.4921358917898708,True
D5_max_coverage_union,consensus_oracle_proxy,recall,1.0,0.0,1.0,7,0.6701802466533151,1.4921358917898708,True
D5_max_coverage_union,consensus_oracle_proxy,stable_yield@100,1.0,0.0,1.0,7,0.6699999999999999,1.492537313432836,True
D5_max_coverage_union,consensus_oracle_proxy,stable_yield@1000,1.0,0.0,1.0,7,0.677,1.4771048744460855,True
D5_max_coverage_union,consensus_oracle_proxy,stable_yield@10000,0.9487,0.0,0.9487,7,0.6596,1.4382959369314736,True
D5_max_coverage_union,consensus_oracle_proxy,stable_yield@300,1.0,0.0,1.0,7,0.7,1.4285714285714286,True
D5_max_coverage_union,consensus_oracle_proxy,stable_yield@500,1.0,0.0,1.0,7,0.65,1.5384615384615383,True
D5_max_coverage_union,consensus_oracle_proxy,stable_yield@5000,1.0,0.0,1.0,7,0.6739999999999999,1.483679525222552,True
D5_max_coverage_union,official_Alexandria_PBE_common_pool_public_hull_rank,auprc,0.5308810807813724,0.46911891921862753,1.0,7,0.6399212352308321,0.8296037880191196,False
D5_max_coverage_union,official_Alexandria_PBE_common_pool_public_hull_rank,auroc,0.23907940718175014,0.7609205928182499,1.0,7,0.5274325544538472,0.45328906068248903,False
D5_max_coverage_union,official_Alexandria_PBE_common_pool_public_hull_rank,balanced_accuracy,0.38976653717744836,0.6102334628225516,1.0,7,0.5395322778480539,0.7224156054797088,False
D5_max_coverage_union,official_Alexandria_PBE_common_pool_public_hull_rank,f1,0.5785812164013914,0.4214187835986086,1.0,7,0.6701802466533151,0.8633217993079584,False
D5_max_coverage_union,official_Alexandria_PBE_common_pool_public_hull_rank,precision,0.5785812164013914,0.4214187835986086,1.0,7,0.6701802466533151,0.8633217993079584,False
D5_max_coverage_union,official_Alexandria_PBE_common_pool_public_hull_rank,recall,0.5785812164013914,0.4214187835986086,1.0,7,0.6701802466533151,0.8633217993079584,False
D5_max_coverage_union,official_Alexandria_PBE_common_pool_public_hull_rank,stable_yield@100,0.78,0.22,1.0,7,0.6699999999999999,1.1641791044776122,True
D5_max_coverage_union,official_Alexandria_PBE_common_pool_public_hull_rank,stable_yield@1000,0.611,0.389,1.0,7,0.677,0.9025110782865583,False
D5_max_coverage_union,official_Alexandria_PBE_common_pool_public_hull_rank,stable_yield@10000,0.5721,0.4279,1.0,7,0.6596,0.8673438447543967,False
D5_max_coverage_union,official_Alexandria_PBE_common_pool_public_hull_rank,stable_yield@300,0.6766666666666667,0.3233333333333333,1.0,7,0.7,0.9666666666666669,False
D5_max_coverage_union,official_Alexandria_PBE_common_pool_public_hull_rank,stable_yield@500,0.64,0.36,1.0,7,0.65,0.9846153846153846,False
D5_max_coverage_union,official_Alexandria_PBE_common_pool_public_hull_rank,stable_yield@5000,0.5018,0.4982,1.0,7,0.6739999999999999,0.7445103857566767,False
D5_max_coverage_union,official_Alexandria_PBE_source_native_public_hull_rank,auprc,0.6746147276592962,0.32538527234070386,1.0,7,0.6399212352308321,1.0542152541881962,True
D5_max_coverage_union,official_Alexandria_PBE_source_native_public_hull_rank,auroc,0.4558265175722205,0.5441734824277795,1.0,7,0.5274325544538472,0.8642365999653278,False
D5_max_coverage_union,official_Alexandria_PBE_source_native_public_hull_rank,balanced_accuracy,0.5819339232234173,0.4180660767765827,1.0,7,0.5395322778480539,1.0785896360908824,True
D5_max_coverage_union,official_Alexandria_PBE_source_native_public_hull_rank,f1,0.7784524493312546,0.22154755066874537,1.0,7,0.6701802466533151,1.161556839698901,True
D5_max_coverage_union,official_Alexandria_PBE_source_native_public_hull_rank,precision,0.7784524493312546,0.22154755066874537,1.0,7,0.6701802466533151,1.161556839698901,True
D5_max_coverage_union,official_Alexandria_PBE_source_native_public_hull_rank,recall,0.7784524493312546,0.22154755066874537,1.0,7,0.6701802466533151,1.161556839698901,True
