denominator,model_name,label_view,K,K_effective,n_ranked,stable_n,precision_at_k,recall_at_k,stable_yield_at_k,uncertain_fraction_at_k,false_positive_burden_at_k,DAF_at_k,metric_status
D5_full_complete,MACE-MP,consensus,1000,1000,24614,410,0.41,0.04321703383577527,0.41,0.0,0.5900000000000001,1.0637440708337724,ok
D5_full_complete,MACE-MP,consensus,5000,5000,24614,1911,0.3822,0.20143354063455254,0.3822,0.0,0.6178,0.9916170338357753,ok
D5_full_complete,MACE-MP,consensus,10000,10000,24614,3629,0.3629,0.3825234531464109,0.3629,0.0,0.6371,0.9415432275745758,ok
D5_full_complete,MACE-MP,uncertain,100,100,36769,39,0.39,0.0032085561497326204,0.39,0.39,0.61,1.1797540106951871,uncertainty_indicator_not_primary_stability_metric
D5_full_complete,MACE-MP,uncertain,300,300,36769,118,0.3933333333333333,0.009707939119703825,0.3933333333333333,0.3933333333333333,0.6066666666666667,1.1898373783079663,uncertainty_indicator_not_primary_stability_metric
D5_full_complete,MACE-MP,uncertain,500,500,36769,178,0.356,0.014644179350061704,0.356,0.356,0.644,1.0769036610448375,uncertainty_indicator_not_primary_stability_metric
D5_full_complete,MACE-MP,uncertain,1000,1000,36769,354,0.354,0.029123817359111476,0.354,0.354,0.646,1.0708536404771698,uncertainty_indicator_not_primary_stability_metric
D5_full_complete,MACE-MP,uncertain,5000,5000,36769,1606,0.3212,0.1321266968325792,0.3212,0.3212,0.6788000000000001,0.9716333031674207,uncertainty_indicator_not_primary_stability_metric
D5_full_complete,MACE-MP,uncertain,10000,10000,36769,3191,0.3191,0.26252570958453314,0.3191,0.3191,0.6809000000000001,0.9652807815713698,uncertainty_indicator_not_primary_stability_metric
D5_full_complete,MACE-MP,audit_view,100,100,36769,34,0.34,0.003583851586381364,0.34,0.39,0.6599999999999999,1.3177463897965638,ok
D5_full_complete,MACE-MP,audit_view,300,300,36769,91,0.30333333333333334,0.009592073363550122,0.30333333333333334,0.3933333333333333,0.6966666666666667,1.1756364850145813,ok
D5_full_complete,MACE-MP,audit_view,500,500,36769,152,0.304,0.016021924739116684,0.304,0.356,0.696,1.1782203014651627,ok
D5_full_complete,MACE-MP,audit_view,1000,1000,36769,277,0.277,0.02919784968904817,0.277,0.354,0.723,1.0735757352166122,ok
D5_full_complete,MACE-MP,audit_view,5000,5000,36769,1346,0.2692,0.14187835986086222,0.2692,0.3212,0.7308,1.0433450827448085,ok
D5_full_complete,MACE-MP,audit_view,10000,10000,36769,2520,0.252,0.2656266469906187,0.252,0.3191,0.748,0.976682618319806,ok
D5_full_complete,MP_common_pool_public_hull_rank,mp_native,100,100,36769,55,0.55,0.0036603221083455345,0.55,0.0,0.44999999999999996,1.3458638360175696,ok
D5_full_complete,MP_common_pool_public_hull_rank,mp_native,300,300,36769,197,0.6566666666666666,0.013110608278983096,0.6566666666666666,0.0,0.3433333333333334,1.6068798526997647,ok
D5_full_complete,MP_common_pool_public_hull_rank,mp_native,500,500,36769,344,0.688,0.022893651004924798,0.688,0.0,0.31200000000000006,1.6835533076001596,ok
D5_full_complete,MP_common_pool_public_hull_rank,mp_native,1000,1000,36769,736,0.736,0.048981764940769335,0.736,0.0,0.264,1.8010105151071476,ok
D5_full_complete,MP_common_pool_public_hull_rank,mp_native,5000,5000,36769,3816,0.7632,0.25395980300811927,0.7632,0.0,0.2368,1.8675695993611074,ok
D5_full_complete,MP_common_pool_public_hull_rank,mp_native,10000,10000,36769,7444,0.7444,0.4954079595368029,0.7444,0.0,0.25560000000000005,1.8215655264208703,ok
D5_full_complete,MP_common_pool_public_hull_rank,alexmp20_native,100,100,36769,46,0.46,0.0034607282575985555,0.46,0.0,0.54,1.272475173036413,ok
D5_full_complete,MP_common_pool_public_hull_rank,alexmp20_native,300,300,36769,169,0.5633333333333334,0.012714414685525128,0.5633333333333334,0.0,0.43666666666666665,1.558321045240245,ok
D5_full_complete,MP_common_pool_public_hull_rank,alexmp20_native,500,500,36769,283,0.566,0.021291002106530243,0.566,0.0,0.43400000000000005,1.5656977129100211,ok
D5_full_complete,MP_common_pool_public_hull_rank,alexmp20_native,1000,1000,36769,624,0.624,0.046945531146554316,0.624,0.0,0.376,1.7261402347276558,ok
D5_full_complete,MP_common_pool_public_hull_rank,alexmp20_native,5000,5000,36769,3231,0.6462,0.2430785434848029,0.6462,0.0,0.3538,1.7875509930785436,ok
D5_full_complete,MP_common_pool_public_hull_rank,alexmp20_native,10000,10000,36769,6418,0.6418,0.48284682515798977,0.6418,0.0,0.35819999999999996,1.775379491423413,ok
D5_full_complete,MP_common_pool_public_hull_rank,alex_pbe_native,100,100,36769,40,0.4,0.0032875811621599408,0.4,0.0,0.6,1.2088107175145888,ok
D5_full_complete,MP_common_pool_public_hull_rank,alex_pbe_native,300,300,36769,153,0.51,0.012574997945261774,0.51,0.0,0.49,1.5412336648311007,ok
D5_full_complete,MP_common_pool_public_hull_rank,alex_pbe_native,500,500,36769,253,0.506,0.020793950850661626,0.506,0.0,0.494,1.5291455576559547,ok
D5_full_complete,MP_common_pool_public_hull_rank,alex_pbe_native,1000,1000,36769,557,0.557,0.04577956768307718,0.557,0.0,0.44299999999999995,1.6832689241390648,ok
D5_full_complete,MP_common_pool_public_hull_rank,alex_pbe_native,5000,5000,36769,2861,0.5722,0.23514424262348976,0.5722,0.0,0.42779999999999996,1.7292037314046194,ok
D5_full_complete,MP_common_pool_public_hull_rank,alex_pbe_native,10000,10000,36769,5619,0.5619,0.46182296375441767,0.5619,0.0,0.43810000000000004,1.6980768554286183,ok
D5_full_complete,MP_common_pool_public_hull_rank,common_pool,100,100,31872,100,1.0,0.006065752759917505,1.0,0.0,0.0,1.9332767196409075,ok
D5_full_complete,MP_common_pool_public_hull_rank,common_pool,300,300,31872,300,1.0,0.018197258279752517,1.0,0.0,0.0,1.9332767196409075,ok
D5_full_complete,MP_common_pool_public_hull_rank,common_pool,500,500,31872,500,1.0,0.03032876379958753,1.0,0.0,0.0,1.9332767196409075,ok
D5_full_complete,MP_common_pool_public_hull_rank,common_pool,1000,1000,31872,1000,1.0,0.06065752759917506,1.0,0.0,0.0,1.9332767196409075,ok
D5_full_complete,MP_common_pool_public_hull_rank,common_pool,5000,5000,31872,5000,1.0,0.30328763799587527,1.0,0.0,0.0,1.9332767196409075,ok
D5_full_complete,MP_common_pool_public_hull_rank,common_pool,10000,10000,31872,10000,1.0,0.6065752759917505,1.0,0.0,0.0,1.9332767196409075,ok
D5_full_complete,MP_common_pool_public_hull_rank,source_union,100,0,0,0,,,,,,,not_evaluable_full_source_union_incomplete
D5_full_complete,MP_common_pool_public_hull_rank,source_union,300,0,0,0,,,,,,,not_evaluable_full_source_union_incomplete
D5_full_complete,MP_common_pool_public_hull_rank,source_union,500,0,0,0,,,,,,,not_evaluable_full_source_union_incomplete
D5_full_complete,MP_common_pool_public_hull_rank,source_union,1000,0,0,0,,,,,,,not_evaluable_full_source_union_incomplete
D5_full_complete,MP_common_pool_public_hull_rank,source_union,5000,0,0,0,,,,,,,not_evaluable_full_source_union_incomplete
D5_full_complete,MP_common_pool_public_hull_rank,source_union,10000,0,0,0,,,,,,,not_evaluable_full_source_union_incomplete
D5_full_complete,MP_common_pool_public_hull_rank,consensus,100,100,24614,100,1.0,0.010540739959945188,1.0,0.0,0.0,2.594497733740909,ok
D5_full_complete,MP_common_pool_public_hull_rank,consensus,300,300,24614,300,1.0,0.031622219879835566,1.0,0.0,0.0,2.594497733740909,ok
D5_full_complete,MP_common_pool_public_hull_rank,consensus,500,500,24614,500,1.0,0.05270369979972594,1.0,0.0,0.0,2.594497733740909,ok
D5_full_complete,MP_common_pool_public_hull_rank,consensus,1000,1000,24614,1000,1.0,0.10540739959945188,1.0,0.0,0.0,2.594497733740909,ok
D5_full_complete,MP_common_pool_public_hull_rank,consensus,5000,5000,24614,5000,1.0,0.5270369979972594,1.0,0.0,0.0,2.594497733740909,ok
D5_full_complete,MP_common_pool_public_hull_rank,consensus,10000,10000,24614,9487,0.9487,1.0,0.9487,0.0,0.05130000000000001,2.4614000000000003,ok
D5_full_complete,MP_common_pool_public_hull_rank,uncertain,100,100,36769,69,0.69,0.005676676264911559,0.69,0.69,0.31000000000000005,2.087257095845331,uncertainty_indicator_not_primary_stability_metric
D5_full_complete,MP_common_pool_public_hull_rank,uncertain,300,300,36769,169,0.5633333333333334,0.013903743315508022,0.5633333333333334,0.5633333333333334,0.43666666666666665,1.7040891265597147,uncertainty_indicator_not_primary_stability_metric
D5_full_complete,MP_common_pool_public_hull_rank,uncertain,500,500,36769,285,0.57,0.023447141094199916,0.57,0.57,0.43000000000000005,1.7242558617852732,uncertainty_indicator_not_primary_stability_metric
D5_full_complete,MP_common_pool_public_hull_rank,uncertain,1000,1000,36769,507,0.507,0.04171122994652406,0.507,0.507,0.493,1.5336802139037433,uncertainty_indicator_not_primary_stability_metric
D5_full_complete,MP_common_pool_public_hull_rank,uncertain,5000,5000,36769,2377,0.4754,0.1955573837926779,0.4754,0.4754,0.5246,1.4380898889345948,uncertainty_indicator_not_primary_stability_metric
D5_full_complete,MP_common_pool_public_hull_rank,uncertain,10000,10000,36769,4888,0.4888,0.4021390374331551,0.4888,0.4888,0.5112,1.478625026737968,uncertainty_indicator_not_primary_stability_metric
D5_full_complete,MP_common_pool_public_hull_rank,audit_view,100,100,36769,31,0.31,0.0032676293875830084,0.31,0.69,0.69,1.2014746495203963,ok
D5_full_complete,MP_common_pool_public_hull_rank,audit_view,300,300,36769,131,0.43666666666666665,0.013808369347528196,0.43666666666666665,0.5633333333333334,0.5633333333333334,1.6923997751308806,ok
D5_full_complete,MP_common_pool_public_hull_rank,audit_view,500,500,36769,215,0.43,0.022662590913882154,0.43,0.57,0.5700000000000001,1.6665616106250658,ok
D5_full_complete,MP_common_pool_public_hull_rank,audit_view,1000,1000,36769,493,0.493,0.05196584800252978,0.493,0.507,0.507,1.9107322652050172,ok
D5_full_complete,MP_common_pool_public_hull_rank,audit_view,5000,5000,36769,2623,0.5246,0.27648360914936226,0.5246,0.4754,0.47540000000000004,2.03320516496258,ok
D5_full_complete,MP_common_pool_public_hull_rank,audit_view,10000,10000,36769,5112,0.5112,0.538842626752398,0.5112,0.4888,0.4888,1.981270454305892,ok
D5_full_complete,MP_source_native_public_hull_rank,mp_native,100,100,36769,100,1.0,0.00665513110608279,1.0,0.0,0.0,2.447025156395581,ok
D5_full_complete,MP_source_native_public_hull_rank,mp_native,300,300,36769,300,1.0,0.01996539331824837,1.0,0.0,0.0,2.447025156395581,ok
D5_full_complete,MP_source_native_public_hull_rank,mp_native,500,500,36769,500,1.0,0.03327565553041395,1.0,0.0,0.0,2.447025156395581,ok
D5_full_complete,MP_source_native_public_hull_rank,mp_native,1000,1000,36769,1000,1.0,0.0665513110608279,1.0,0.0,0.0,2.447025156395581,ok
D5_full_complete,MP_source_native_public_hull_rank,mp_native,5000,5000,36769,5000,1.0,0.3327565553041395,1.0,0.0,0.0,2.447025156395581,ok
D5_full_complete,MP_source_native_public_hull_rank,mp_native,10000,10000,36769,10000,1.0,0.665513110608279,1.0,0.0,0.0,2.447025156395581,ok
D5_full_complete,MP_source_native_public_hull_rank,alexmp20_native,100,100,36769,86,0.86,0.006470057177249473,0.86,0.0,0.14,2.378975323502859,ok
D5_full_complete,MP_source_native_public_hull_rank,alexmp20_native,300,300,36769,258,0.86,0.01941017153174842,0.86,0.0,0.14,2.378975323502859,ok
D5_full_complete,MP_source_native_public_hull_rank,alexmp20_native,500,500,36769,428,0.856,0.03219981944026482,0.856,0.0,0.14400000000000002,2.3679103219981945,ok
D5_full_complete,MP_source_native_public_hull_rank,alexmp20_native,1000,1000,36769,865,0.865,0.0650767378874511,0.865,0.0,0.135,2.39280657538369,ok
D5_full_complete,MP_source_native_public_hull_rank,alexmp20_native,5000,5000,36769,4035,0.807,0.3035660547697863,0.807,0.0,0.19299999999999995,2.232364053566055,ok
D5_full_complete,MP_source_native_public_hull_rank,alexmp20_native,10000,10000,36769,8083,0.8083,0.6081101414384592,0.8083,0.0,0.19169999999999998,2.2359601790550707,ok
D5_full_complete,MP_source_native_public_hull_rank,alex_pbe_native,100,100,36769,73,0.73,0.005999835620941892,0.73,0.0,0.27,2.2060795594641243,ok
D5_full_complete,MP_source_native_public_hull_rank,alex_pbe_native,300,300,36769,235,0.7833333333333333,0.019314539327689652,0.7833333333333333,0.0,0.21666666666666667,2.3672543217994026,ok
D5_full_complete,MP_source_native_public_hull_rank,alex_pbe_native,500,500,36769,386,0.772,0.03172515821484343,0.772,0.0,0.22799999999999998,2.3330046848031563,ok
D5_full_complete,MP_source_native_public_hull_rank,alex_pbe_native,1000,1000,36769,780,0.78,0.06410783266211885,0.78,0.0,0.21999999999999997,2.357180899153448,ok
D5_full_complete,MP_source_native_public_hull_rank,alex_pbe_native,5000,5000,36769,3616,0.7232,0.29719733705925866,0.7232,0.0,0.27680000000000005,2.1855297772663764,ok
D5_full_complete,MP_source_native_public_hull_rank,alex_pbe_native,10000,10000,36769,7187,0.7187,0.5906961453110874,0.7187,0.0,0.2813,2.1719306566943373,ok
D5_full_complete,MP_source_native_public_hull_rank,common_pool,100,100,31872,100,1.0,0.006065752759917505,1.0,0.0,0.0,1.9332767196409075,ok
D5_full_complete,MP_source_native_public_hull_rank,common_pool,300,300,31872,296,0.9866666666666667,0.017954628169355818,0.9866666666666667,0.0,0.013333333333333308,1.907499696712362,ok
D5_full_complete,MP_source_native_public_hull_rank,common_pool,500,500,31872,488,0.976,0.029600873468397428,0.976,0.0,0.02400000000000002,1.8868780783695258,ok
D5_full_complete,MP_source_native_public_hull_rank,common_pool,1000,1000,31872,987,0.987,0.05986897974038578,0.987,0.0,0.013000000000000012,1.9081441222855757,ok
D5_full_complete,MP_source_native_public_hull_rank,common_pool,5000,5000,31872,4950,0.99,0.3002547616159165,0.99,0.0,0.010000000000000009,1.9139439524444986,ok
D5_full_complete,MP_source_native_public_hull_rank,common_pool,10000,10000,31872,9925,0.9925,0.6020259614218124,0.9925,0.0,0.007499999999999951,1.9187771442436008,ok
D5_full_complete,MP_source_native_public_hull_rank,source_union,100,0,0,0,,,,,,,not_evaluable_full_source_union_incomplete
D5_full_complete,MP_source_native_public_hull_rank,source_union,300,0,0,0,,,,,,,not_evaluable_full_source_union_incomplete
D5_full_complete,MP_source_native_public_hull_rank,source_union,500,0,0,0,,,,,,,not_evaluable_full_source_union_incomplete
D5_full_complete,MP_source_native_public_hull_rank,source_union,1000,0,0,0,,,,,,,not_evaluable_full_source_union_incomplete
D5_full_complete,MP_source_native_public_hull_rank,source_union,5000,0,0,0,,,,,,,not_evaluable_full_source_union_incomplete
D5_full_complete,MP_source_native_public_hull_rank,source_union,10000,0,0,0,,,,,,,not_evaluable_full_source_union_incomplete
D5_full_complete,MP_source_native_public_hull_rank,consensus,100,100,24614,100,1.0,0.010540739959945188,1.0,0.0,0.0,2.594497733740909,ok
D5_full_complete,MP_source_native_public_hull_rank,consensus,300,300,24614,300,1.0,0.031622219879835566,1.0,0.0,0.0,2.594497733740909,ok
D5_full_complete,MP_source_native_public_hull_rank,consensus,500,500,24614,500,1.0,0.05270369979972594,1.0,0.0,0.0,2.594497733740909,ok
D5_full_complete,MP_source_native_public_hull_rank,consensus,1000,1000,24614,1000,1.0,0.10540739959945188,1.0,0.0,0.0,2.594497733740909,ok
D5_full_complete,MP_source_native_public_hull_rank,consensus,5000,5000,24614,5000,1.0,0.5270369979972594,1.0,0.0,0.0,2.594497733740909,ok
D5_full_complete,MP_source_native_public_hull_rank,consensus,10000,10000,24614,9487,0.9487,1.0,0.9487,0.0,0.05130000000000001,2.4614000000000003,ok
D5_full_complete,MP_source_native_public_hull_rank,uncertain,100,100,36769,32,0.32,0.0026326614561908677,0.32,0.32,0.6799999999999999,0.9680032908268202,uncertainty_indicator_not_primary_stability_metric
D5_full_complete,MP_source_native_public_hull_rank,uncertain,300,300,36769,95,0.31666666666666665,0.00781571369806664,0.31666666666666665,0.31666666666666665,0.6833333333333333,0.9579199232140407,uncertainty_indicator_not_primary_stability_metric
D5_full_complete,MP_source_native_public_hull_rank,uncertain,500,500,36769,161,0.322,0.013245577951460304,0.322,0.322,0.6779999999999999,0.9740533113944878,uncertainty_indicator_not_primary_stability_metric
D5_full_complete,MP_source_native_public_hull_rank,uncertain,1000,1000,36769,303,0.303,0.02492801316330728,0.303,0.303,0.6970000000000001,0.9165781160016453,uncertainty_indicator_not_primary_stability_metric
D5_full_complete,MP_source_native_public_hull_rank,uncertain,5000,5000,36769,1888,0.3776,0.1553270259152612,0.3776,0.3776,0.6224000000000001,1.1422438831756478,uncertainty_indicator_not_primary_stability_metric
D5_full_complete,MP_source_native_public_hull_rank,uncertain,10000,10000,36769,3706,0.3706,0.3048951048951049,0.3706,0.3706,0.6294,1.121068811188811,uncertainty_indicator_not_primary_stability_metric
D5_full_complete,MP_source_native_public_hull_rank,audit_view,100,100,36769,68,0.68,0.007167703172762728,0.68,0.32,0.31999999999999995,2.6354927795931276,ok
D5_full_complete,MP_source_native_public_hull_rank,audit_view,300,300,36769,205,0.6833333333333333,0.021608516917887635,0.6833333333333333,0.31666666666666665,0.31666666666666665,2.648411861846035,ok
D5_full_complete,MP_source_native_public_hull_rank,audit_view,500,500,36769,339,0.678,0.03573310846421419,0.678,0.322,0.32199999999999995,2.627741330241383,ok
D5_full_complete,MP_source_native_public_hull_rank,audit_view,1000,1000,36769,697,0.697,0.07346895752081796,0.697,0.303,0.30300000000000005,2.701380099082955,ok
D5_full_complete,MP_source_native_public_hull_rank,audit_view,5000,5000,36769,3112,0.6224,0.32802782755349424,0.6224,0.3776,0.37760000000000005,2.4122510382628857,ok
D5_full_complete,MP_source_native_public_hull_rank,audit_view,10000,10000,36769,6294,0.6294,0.6634341730789501,0.6294,0.3706,0.37060000000000004,2.4393811109939914,ok
D5_full_complete,MatterGen_alex_mp20_source_native_public_hull_rank,mp_native,100,100,36769,92,0.92,0.006122720617596167,0.92,0.0,0.07999999999999996,2.251263143883935,ok
D5_full_complete,MatterGen_alex_mp20_source_native_public_hull_rank,mp_native,300,300,36769,280,0.9333333333333333,0.018634367097031812,0.9333333333333333,0.0,0.06666666666666665,2.283890145969209,ok
D5_full_complete,MatterGen_alex_mp20_source_native_public_hull_rank,mp_native,500,500,36769,464,0.928,0.030879808332224146,0.928,0.0,0.07199999999999995,2.270839345135099,ok
D5_full_complete,MatterGen_alex_mp20_source_native_public_hull_rank,mp_native,1000,1000,36769,927,0.927,0.06169306535338746,0.927,0.0,0.07299999999999995,2.268392319978704,ok
D5_full_complete,MatterGen_alex_mp20_source_native_public_hull_rank,mp_native,5000,5000,36769,4500,0.9,0.29948089977372555,0.9,0.0,0.09999999999999998,2.202322640756023,ok
D5_full_complete,MatterGen_alex_mp20_source_native_public_hull_rank,mp_native,10000,10000,36769,9094,0.9094,0.605217622787169,0.9094,0.0,0.09060000000000001,2.2253246772261415,ok
D5_full_complete,MatterGen_alex_mp20_source_native_public_hull_rank,alexmp20_native,100,100,36769,100,1.0,0.007523322299127295,1.0,0.0,0.0,2.766250376166115,ok
D5_full_complete,MatterGen_alex_mp20_source_native_public_hull_rank,alexmp20_native,300,300,36769,300,1.0,0.022569966897381884,1.0,0.0,0.0,2.766250376166115,ok
D5_full_complete,MatterGen_alex_mp20_source_native_public_hull_rank,alexmp20_native,500,500,36769,500,1.0,0.03761661149563647,1.0,0.0,0.0,2.766250376166115,ok
D5_full_complete,MatterGen_alex_mp20_source_native_public_hull_rank,alexmp20_native,1000,1000,36769,1000,1.0,0.07523322299127294,1.0,0.0,0.0,2.766250376166115,ok
D5_full_complete,MatterGen_alex_mp20_source_native_public_hull_rank,alexmp20_native,5000,5000,36769,5000,1.0,0.3761661149563647,1.0,0.0,0.0,2.766250376166115,ok
D5_full_complete,MatterGen_alex_mp20_source_native_public_hull_rank,alexmp20_native,10000,10000,36769,10000,1.0,0.7523322299127294,1.0,0.0,0.0,2.766250376166115,ok
D5_full_complete,MatterGen_alex_mp20_source_native_public_hull_rank,alex_pbe_native,100,100,36769,82,0.82,0.006739541382427878,0.82,0.0,0.18000000000000005,2.4780619709049065,ok
D5_full_complete,MatterGen_alex_mp20_source_native_public_hull_rank,alex_pbe_native,300,300,36769,257,0.8566666666666667,0.02112270896687762,0.8566666666666667,0.0,0.1433333333333333,2.588869620010411,ok
D5_full_complete,MatterGen_alex_mp20_source_native_public_hull_rank,alex_pbe_native,500,500,36769,426,0.852,0.03501273937700337,0.852,0.0,0.14800000000000002,2.574766828306074,ok
D5_full_complete,MatterGen_alex_mp20_source_native_public_hull_rank,alex_pbe_native,1000,1000,36769,856,0.856,0.07035423687022273,0.856,0.0,0.14400000000000002,2.58685493548122,ok
D5_full_complete,MatterGen_alex_mp20_source_native_public_hull_rank,alex_pbe_native,5000,5000,36769,4001,0.8002,0.3288403057450481,0.8002,0.0,0.19979999999999998,2.418225840387935,ok
D5_full_complete,MatterGen_alex_mp20_source_native_public_hull_rank,alex_pbe_native,10000,10000,36769,8155,0.8155,0.6702556094353579,0.8155,0.0,0.1845,2.464462850332868,ok
D5_full_complete,MatterGen_alex_mp20_source_native_public_hull_rank,common_pool,100,100,31872,98,0.98,0.005944437704719156,0.98,0.0,0.020000000000000018,1.8946111852480894,ok
D5_full_complete,MatterGen_alex_mp20_source_native_public_hull_rank,common_pool,300,300,31872,294,0.98,0.017833313114157468,0.98,0.0,0.020000000000000018,1.8946111852480894,ok
D5_full_complete,MatterGen_alex_mp20_source_native_public_hull_rank,common_pool,500,500,31872,492,0.984,0.029843503578794128,0.984,0.0,0.016000000000000014,1.9023442921266531,ok
D5_full_complete,MatterGen_alex_mp20_source_native_public_hull_rank,common_pool,1000,1000,31872,986,0.986,0.059808322212786605,0.986,0.0,0.014000000000000012,1.9062108455659348,ok
D5_full_complete,MatterGen_alex_mp20_source_native_public_hull_rank,common_pool,5000,5000,31872,4888,0.9776,0.2964939949047677,0.9776,0.0,0.022399999999999975,1.8899713211209512,ok
D5_full_complete,MatterGen_alex_mp20_source_native_public_hull_rank,common_pool,10000,10000,31872,9838,0.9838,0.5967487565206843,0.9838,0.0,0.016199999999999992,1.901957636782725,ok
D5_full_complete,MatterGen_alex_mp20_source_native_public_hull_rank,source_union,100,0,0,0,,,,,,,not_evaluable_full_source_union_incomplete
D5_full_complete,MatterGen_alex_mp20_source_native_public_hull_rank,source_union,300,0,0,0,,,,,,,not_evaluable_full_source_union_incomplete
D5_full_complete,MatterGen_alex_mp20_source_native_public_hull_rank,source_union,500,0,0,0,,,,,,,not_evaluable_full_source_union_incomplete
