threshold_meV_per_atom,model_name,coordinate_endpoint,support_n,positive_n,positive_rate_pi,random_expected_hits,excess_hits_over_random,enrichment,K,boundary_score,strictly_before_boundary_n,strictly_before_boundary_positive_n,boundary_tie_n,boundary_tie_positive_n,selected_from_boundary_n,expected_stable_hits,expected_stable_yield,tie_interval_low_hits,tie_interval_high_hits,tie_interval_low_yield,tie_interval_high_yield,best_worst_low_hits,best_worst_high_hits,best_worst_low_yield,best_worst_high_yield,tie_interval_level,tie_decimals
50,M3GNet,mp_source_coordinate,36650,28804,0.7859208731241474,392.9604365620737,70.03956343792629,1.178235661713651,500,0.568228340149,499,462,1,1,1,463.0,0.926,463,463,0.926,0.926,463,463,0.926,0.926,0.95,12
50,M3GNet,mp_source_coordinate,36650,28804,0.7859208731241474,785.9208731241474,149.07912687585258,1.1896871962227469,1000,0.320195028517,999,934,1,1,1,935.0,0.935,935,935,0.935,0.935,935,935,0.935,0.935,0.95,12
50,M3GNet,mp_source_coordinate,36650,28804,0.7859208731241474,3929.604365620737,837.3956343792629,1.213099222330232,5000,0.10314065218,4999,4766,1,1,1,4767.0,0.9534,4767,4767,0.9534,0.9534,4767,4767,0.9534,0.9534,0.95,12
50,M3GNet,alexmp20_source_coordinate,36650,28885,0.788130968622101,78.8130968622101,11.186903137789898,1.1419421845248399,100,1.754652756232,99,89,1,1,1,90.0,0.9,90,90,0.9,0.9,90,90,0.9,0.9,0.95,12
50,M3GNet,alexmp20_source_coordinate,36650,28885,0.788130968622101,236.43929058663028,26.56070941336972,1.112336276037159,300,0.925812516894,299,262,1,1,1,263.0,0.8766666666666667,263,263,0.8766666666666667,0.8766666666666667,263,263,0.8766666666666667,0.8766666666666667,0.95,12
50,M3GNet,alexmp20_source_coordinate,36650,28885,0.788130968622101,394.0654843110505,43.93451568894949,1.1114903929375108,500,0.568228340149,499,437,1,1,1,438.0,0.876,438,438,0.876,0.876,438,438,0.876,0.876,0.95,12
50,M3GNet,alexmp20_source_coordinate,36650,28885,0.788130968622101,788.130968622101,117.86903137789898,1.1495551324216722,1000,0.320195028517,999,905,1,1,1,906.0,0.906,906,906,0.906,0.906,906,906,0.906,0.906,0.95,12
50,M3GNet,alexmp20_source_coordinate,36650,28885,0.788130968622101,3940.6548431105048,753.3451568894952,1.1911725809243552,5000,0.10314065218,4999,4693,1,1,1,4694.0,0.9388,4694,4694,0.9388,0.9388,4694,4694,0.9388,0.9388,0.95,12
50,M3GNet,alex_pbe_source_coordinate,36650,28804,0.7859208731241474,78.59208731241473,11.407912687585267,1.145153450909596,100,1.754652756232,99,89,1,1,1,90.0,0.9,90,90,0.9,0.9,90,90,0.9,0.9,0.95,12
50,M3GNet,alex_pbe_source_coordinate,36650,28804,0.7859208731241474,235.77626193724421,25.223738062755785,1.1069816692126093,300,0.925812516894,299,260,1,1,1,261.0,0.87,261,261,0.87,0.87,261,261,0.87,0.87,0.95,12
50,M3GNet,alex_pbe_source_coordinate,36650,28804,0.7859208731241474,392.9604365620737,49.03956343792629,1.1247951673378698,500,0.568228340149,499,441,1,1,1,442.0,0.884,442,442,0.884,0.884,442,442,0.884,0.884,0.95,12
50,M3GNet,alex_pbe_source_coordinate,36650,28804,0.7859208731241474,785.9208731241474,117.07912687585258,1.1489706290792945,1000,0.320195028517,999,902,1,1,1,903.0,0.903,903,903,0.903,0.903,903,903,0.903,0.903,0.95,12
50,M3GNet,alex_pbe_source_coordinate,36650,28804,0.7859208731241474,3929.604365620737,757.3956343792629,1.1927409387585057,5000,0.10314065218,4999,4687,1,0,1,4687.0,0.9374,4687,4687,0.9374,0.9374,4687,4687,0.9374,0.9374,0.95,12
50,M3GNet,mp_matched_pool_coordinate,36650,29707,0.8105593451568895,81.05593451568896,18.94406548431104,1.233715959201535,100,1.754652756232,99,99,1,1,1,100.0,1.0,100,100,1.0,1.0,100,100,1.0,1.0,0.95,12
50,M3GNet,mp_matched_pool_coordinate,36650,29707,0.8105593451568895,243.16780354706685,56.83219645293315,1.233715959201535,300,0.925812516894,299,299,1,1,1,300.0,1.0,300,300,1.0,1.0,300,300,1.0,1.0,0.95,12
50,M3GNet,mp_matched_pool_coordinate,36650,29707,0.8105593451568895,405.2796725784448,94.72032742155523,1.233715959201535,500,0.568228340149,499,499,1,1,1,500.0,1.0,500,500,1.0,1.0,500,500,1.0,1.0,0.95,12
50,M3GNet,mp_matched_pool_coordinate,36650,29707,0.8105593451568895,810.5593451568895,187.44065484311045,1.231248527283132,1000,0.320195028517,999,997,1,1,1,998.0,0.998,998,998,0.998,0.998,998,998,0.998,0.998,0.95,12
50,M3GNet,mp_matched_pool_coordinate,36650,29707,0.8105593451568895,4052.7967257844475,865.2032742155525,1.2134830174706297,5000,0.10314065218,4999,4917,1,1,1,4918.0,0.9836,4918,4918,0.9836,0.9836,4918,4918,0.9836,0.9836,0.95,12
50,M3GNet,alex_pbe_matched_pool_coordinate,36650,31681,0.8644201909959073,86.44201909959072,13.557980900409277,1.1568447965657649,100,1.754652756232,99,99,1,1,1,100.0,1.0,100,100,1.0,1.0,100,100,1.0,1.0,0.95,12
50,M3GNet,alex_pbe_matched_pool_coordinate,36650,31681,0.8644201909959073,259.3260572987722,40.673942701227816,1.1568447965657649,300,0.925812516894,299,299,1,1,1,300.0,1.0,300,300,1.0,1.0,300,300,1.0,1.0,0.95,12
50,M3GNet,alex_pbe_matched_pool_coordinate,36650,31681,0.8644201909959073,432.21009549795366,67.78990450204634,1.1568447965657649,500,0.568228340149,499,499,1,1,1,500.0,1.0,500,500,1.0,1.0,500,500,1.0,1.0,0.95,12
50,M3GNet,alex_pbe_matched_pool_coordinate,36650,31681,0.8644201909959073,864.4201909959073,135.57980900409268,1.1568447965657649,1000,0.320195028517,999,999,1,1,1,1000.0,1.0,1000,1000,1.0,1.0,1000,1000,1.0,1.0,0.95,12
50,M3GNet,alex_pbe_matched_pool_coordinate,36650,31681,0.8644201909959073,4322.100954979536,655.8990450204637,1.1517546794608755,5000,0.10314065218,4999,4977,1,1,1,4978.0,0.9956,4978,4978,0.9956,0.9956,4978,4978,0.9956,0.9956,0.95,12
100,M3GNet,mp_source_coordinate,36650,35843,0.977980900409277,97.7980900409277,-0.7980900409277041,0.9918394107636079,100,1.754652756232,99,96,1,1,1,97.0,0.97,97,97,0.97,0.97,97,97,0.97,0.97,0.95,12
100,M3GNet,mp_source_coordinate,36650,35843,0.977980900409277,293.3942701227831,-3.394270122783098,0.9884310279087501,300,0.925812516894,299,289,1,1,1,290.0,0.9666666666666667,290,290,0.9666666666666667,0.9666666666666667,290,290,0.9666666666666667,0.9666666666666667,0.95,12
100,M3GNet,mp_source_coordinate,36650,35843,0.977980900409277,488.9904502046385,-1.9904502046384778,0.9959294701894372,500,0.568228340149,499,486,1,1,1,487.0,0.974,487,487,0.974,0.974,487,487,0.974,0.974,0.95,12
100,M3GNet,mp_source_coordinate,36650,35843,0.977980900409277,977.980900409277,4.0190995907230445,1.0041095890410958,1000,0.320195028517,999,981,1,1,1,982.0,0.982,982,982,0.982,0.982,982,982,0.982,0.982,0.95,12
100,M3GNet,mp_source_coordinate,36650,35843,0.977980900409277,4889.904502046385,68.09549795361545,1.0139257316630863,5000,0.10314065218,4999,4957,1,1,1,4958.0,0.9916,4958,4958,0.9916,0.9916,4958,4958,0.9916,0.9916,0.95,12
100,M3GNet,alexmp20_source_coordinate,36650,36650,1.0,100.0,0.0,1.0,100,1.754652756232,99,99,1,1,1,100.0,1.0,100,100,1.0,1.0,100,100,1.0,1.0,0.95,12
100,M3GNet,alexmp20_source_coordinate,36650,36650,1.0,300.0,0.0,1.0,300,0.925812516894,299,299,1,1,1,300.0,1.0,300,300,1.0,1.0,300,300,1.0,1.0,0.95,12
100,M3GNet,alexmp20_source_coordinate,36650,36650,1.0,500.0,0.0,1.0,500,0.568228340149,499,499,1,1,1,500.0,1.0,500,500,1.0,1.0,500,500,1.0,1.0,0.95,12
100,M3GNet,alexmp20_source_coordinate,36650,36650,1.0,1000.0,0.0,1.0,1000,0.320195028517,999,999,1,1,1,1000.0,1.0,1000,1000,1.0,1.0,1000,1000,1.0,1.0,0.95,12
100,M3GNet,alexmp20_source_coordinate,36650,36650,1.0,5000.0,0.0,1.0,5000,0.10314065218,4999,4999,1,1,1,5000.0,1.0,5000,5000,1.0,1.0,5000,5000,1.0,1.0,0.95,12
100,M3GNet,alex_pbe_source_coordinate,36650,35733,0.9749795361527968,97.49795361527967,1.5020463847203303,1.0154059272940978,100,1.754652756232,99,98,1,1,1,99.0,0.99,99,99,0.99,0.99,99,99,0.99,0.99,0.95,12
100,M3GNet,alex_pbe_source_coordinate,36650,35733,0.9749795361527968,292.49386084583904,1.5061391541609623,1.0051493017658746,300,0.925812516894,299,293,1,1,1,294.0,0.98,294,294,0.98,0.98,294,294,0.98,0.98,0.95,12
100,M3GNet,alex_pbe_source_coordinate,36650,35733,0.9749795361527968,487.4897680763984,3.510231923601623,1.0072006268715192,500,0.568228340149,499,490,1,1,1,491.0,0.982,491,491,0.982,0.982,491,491,0.982,0.982,0.95,12
100,M3GNet,alex_pbe_source_coordinate,36650,35733,0.9749795361527968,974.9795361527968,10.020463847203246,1.0102776145299863,1000,0.320195028517,999,984,1,1,1,985.0,0.985,985,985,0.985,0.985,985,985,0.985,0.985,0.95,12
100,M3GNet,alex_pbe_source_coordinate,36650,35733,0.9749795361527968,4874.897680763984,83.10231923601623,1.0170469873786137,5000,0.10314065218,4999,4957,1,1,1,4958.0,0.9916,4958,4958,0.9916,0.9916,4958,4958,0.9916,0.9916,0.95,12
100,M3GNet,mp_matched_pool_coordinate,36650,35761,0.9757435197817189,97.57435197817189,2.42564802182811,1.0248594837951959,100,1.754652756232,99,99,1,1,1,100.0,1.0,100,100,1.0,1.0,100,100,1.0,1.0,0.95,12
100,M3GNet,mp_matched_pool_coordinate,36650,35761,0.9757435197817189,292.7230559345157,7.276944065484315,1.0248594837951959,300,0.925812516894,299,299,1,1,1,300.0,1.0,300,300,1.0,1.0,300,300,1.0,1.0,0.95,12
100,M3GNet,mp_matched_pool_coordinate,36650,35761,0.9757435197817189,487.87175989085944,12.128240109140563,1.0248594837951959,500,0.568228340149,499,499,1,1,1,500.0,1.0,500,500,1.0,1.0,500,500,1.0,1.0,0.95,12
100,M3GNet,mp_matched_pool_coordinate,36650,35761,0.9757435197817189,975.7435197817189,22.256480218281126,1.0228097648276055,1000,0.320195028517,999,997,1,1,1,998.0,0.998,998,998,0.998,0.998,998,998,0.998,0.998,0.95,12
100,M3GNet,mp_matched_pool_coordinate,36650,35761,0.9757435197817189,4878.7175989085945,92.28240109140552,1.0189152987891839,5000,0.10314065218,4999,4970,1,1,1,4971.0,0.9942,4971,4971,0.9942,0.9942,4971,4971,0.9942,0.9942,0.95,12
100,M3GNet,alex_pbe_matched_pool_coordinate,36650,36229,0.9885129604365621,98.8512960436562,1.1487039563437946,1.0116205249937895,100,1.754652756232,99,99,1,1,1,100.0,1.0,100,100,1.0,1.0,100,100,1.0,1.0,0.95,12
100,M3GNet,alex_pbe_matched_pool_coordinate,36650,36229,0.9885129604365621,296.55388813096863,3.4461118690313697,1.0116205249937895,300,0.925812516894,299,299,1,1,1,300.0,1.0,300,300,1.0,1.0,300,300,1.0,1.0,0.95,12
100,M3GNet,alex_pbe_matched_pool_coordinate,36650,36229,0.9885129604365621,494.25648021828107,5.7435197817189305,1.0116205249937895,500,0.568228340149,499,499,1,1,1,500.0,1.0,500,500,1.0,1.0,500,500,1.0,1.0,0.95,12
100,M3GNet,alex_pbe_matched_pool_coordinate,36650,36229,0.9885129604365621,988.5129604365621,11.487039563437861,1.0116205249937895,1000,0.320195028517,999,999,1,1,1,1000.0,1.0,1000,1000,1.0,1.0,1000,1000,1.0,1.0,0.95,12
100,M3GNet,alex_pbe_matched_pool_coordinate,36650,36229,0.9885129604365621,4942.56480218281,54.435197817189874,1.0110135526787931,5000,0.10314065218,4999,4996,1,1,1,4997.0,0.9994,4997,4997,0.9994,0.9994,4997,4997,0.9994,0.9994,0.95,12
0,MACE-MP,mp_source_coordinate,36650,15001,0.4093042291950887,40.93042291950887,25.06957708049113,1.6124925004999666,100,1.754118760427,99,65,1,1,1,66.0,0.66,66,66,0.66,0.66,66,66,0.66,0.66,0.95,12
0,MACE-MP,mp_source_coordinate,36650,15001,0.4093042291950887,122.79126875852661,82.20873124147339,1.669499811123703,300,0.874098658562,299,204,1,1,1,205.0,0.6833333333333333,205,205,0.6833333333333333,0.6833333333333333,205,205,0.6833333333333333,0.6833333333333333,0.95,12
0,MACE-MP,mp_source_coordinate,36650,15001,0.4093042291950887,204.65211459754434,151.34788540245566,1.7395373641757215,500,0.53250863817,499,355,1,1,1,356.0,0.712,356,356,0.712,0.712,356,356,0.712,0.712,0.95,12
0,MACE-MP,mp_source_coordinate,36650,15001,0.4093042291950887,409.3042291950887,349.6957708049113,1.8543663755749615,1000,0.293626475334,999,758,1,1,1,759.0,0.759,759,759,0.759,0.759,759,759,0.759,0.759,0.95,12
0,MACE-MP,mp_source_coordinate,36650,15001,0.4093042291950887,2046.5211459754435,2007.4788540245565,1.9809226051596558,5000,0.097941322327,4999,4053,1,1,1,4054.0,0.8108,4054,4054,0.8108,0.8108,4054,4054,0.8108,0.8108,0.95,12
0,MACE-MP,alexmp20_source_coordinate,36650,13266,0.36196452933151435,36.196452933151434,34.803547066848566,1.9615181667420472,100,1.754118760427,99,70,1,1,1,71.0,0.71,71,71,0.71,0.71,71,71,0.71,0.71,0.95,12
0,MACE-MP,alexmp20_source_coordinate,36650,13266,0.36196452933151435,108.5893587994543,79.4106412005457,1.7312930298004925,300,0.874098658562,299,188,1,0,1,188.0,0.6266666666666667,188,188,0.6266666666666667,0.6266666666666667,188,188,0.6266666666666667,0.6266666666666667,0.95,12
0,MACE-MP,alexmp20_source_coordinate,36650,13266,0.36196452933151435,180.98226466575719,140.01773533424281,1.7736544549977384,500,0.53250863817,499,320,1,1,1,321.0,0.642,321,321,0.642,0.642,321,321,0.642,0.642,0.95,12
0,MACE-MP,alexmp20_source_coordinate,36650,13266,0.36196452933151435,361.96452933151437,305.03547066848563,1.842721996080205,1000,0.293626475334,999,666,1,1,1,667.0,0.667,667,667,0.667,0.667,667,667,0.667,0.667,0.95,12
0,MACE-MP,alexmp20_source_coordinate,36650,13266,0.36196452933151435,1809.8226466575718,1860.1773533424282,2.027823006181215,5000,0.097941322327,4999,3669,1,1,1,3670.0,0.734,3670,3670,0.734,0.734,3670,3670,0.734,0.734,0.95,12
0,MACE-MP,alex_pbe_source_coordinate,36650,12148,0.3314597544338336,33.14597544338336,12.854024556616643,1.3878004609812316,100,1.754118760427,99,45,1,1,1,46.0,0.46,46,46,0.46,0.46,46,46,0.46,0.46,0.95,12
0,MACE-MP,alex_pbe_source_coordinate,36650,12148,0.3314597544338336,99.43792633015008,53.56207366984992,1.5386483371748436,300,0.874098658562,299,152,1,1,1,153.0,0.51,153,153,0.51,0.51,153,153,0.51,0.51,0.95,12
0,MACE-MP,alex_pbe_source_coordinate,36650,12148,0.3314597544338336,165.72987721691678,116.27012278308322,1.7015640434639445,500,0.53250863817,499,281,1,1,1,282.0,0.564,282,282,0.564,0.564,282,282,0.564,0.564,0.95,12
0,MACE-MP,alex_pbe_source_coordinate,36650,12148,0.3314597544338336,331.45975443383355,266.54024556616645,1.8041405992756008,1000,0.293626475334,999,597,1,1,1,598.0,0.598,598,598,0.598,0.598,598,598,0.598,0.598,0.95,12
0,MACE-MP,alex_pbe_source_coordinate,36650,12148,0.3314597544338336,1657.298772169168,1795.701227830832,2.0835108659861703,5000,0.097941322327,4999,3452,1,1,1,3453.0,0.6906,3453,3453,0.6906,0.6906,3453,3453,0.6906,0.6906,0.95,12
0,MACE-MP,mp_matched_pool_coordinate,36650,17844,0.48687585266030015,48.68758526603001,48.31241473396999,1.9922943286258685,100,1.754118760427,99,96,1,1,1,97.0,0.97,97,97,0.97,0.97,97,97,0.97,0.97,0.95,12
0,MACE-MP,mp_matched_pool_coordinate,36650,17844,0.48687585266030015,146.06275579809005,146.93724420190995,2.005987073152507,300,0.874098658562,299,292,1,1,1,293.0,0.9766666666666667,293,293,0.9766666666666667,0.9766666666666667,293,293,0.9766666666666667,0.9766666666666667,0.95,12
0,MACE-MP,mp_matched_pool_coordinate,36650,17844,0.48687585266030015,243.43792633015008,242.56207366984992,1.99640215198386,500,0.53250863817,499,485,1,1,1,486.0,0.972,486,486,0.972,0.972,486,486,0.972,0.972,0.95,12
0,MACE-MP,mp_matched_pool_coordinate,36650,17844,0.48687585266030015,486.87585266030015,483.12414733969985,1.9922943286258685,1000,0.293626475334,999,969,1,1,1,970.0,0.97,970,970,0.97,0.97,970,970,0.97,0.97,0.95,12
0,MACE-MP,mp_matched_pool_coordinate,36650,17844,0.48687585266030015,2434.379263301501,2333.620736698499,1.9586101770903384,5000,0.097941322327,4999,4767,1,1,1,4768.0,0.9536,4768,4768,0.9536,0.9536,4768,4768,0.9536,0.9536,0.95,12
0,MACE-MP,alex_pbe_matched_pool_coordinate,36650,19985,0.545293315143247,54.529331514324696,45.470668485675304,1.833875406554916,100,1.754118760427,99,99,1,1,1,100.0,1.0,100,100,1.0,1.0,100,100,1.0,1.0,0.95,12
0,MACE-MP,alex_pbe_matched_pool_coordinate,36650,19985,0.545293315143247,163.5879945429741,136.4120054570259,1.833875406554916,300,0.874098658562,299,299,1,1,1,300.0,1.0,300,300,1.0,1.0,300,300,1.0,1.0,0.95,12
0,MACE-MP,alex_pbe_matched_pool_coordinate,36650,19985,0.545293315143247,272.6466575716235,227.3533424283765,1.833875406554916,500,0.53250863817,499,499,1,1,1,500.0,1.0,500,500,1.0,1.0,500,500,1.0,1.0,0.95,12
0,MACE-MP,alex_pbe_matched_pool_coordinate,36650,19985,0.545293315143247,545.293315143247,450.706684856753,1.8265399049286963,1000,0.293626475334,999,995,1,1,1,996.0,0.996,996,996,0.996,0.996,996,996,0.996,0.996,0.95,12
0,MACE-MP,alex_pbe_matched_pool_coordinate,36650,19985,0.545293315143247,2726.4665757162347,2245.5334242837653,1.8236057042782083,5000,0.097941322327,4999,4971,1,1,1,4972.0,0.9944,4972,4972,0.9944,0.9944,4972,4972,0.9944,0.9944,0.95,12
10,MACE-MP,mp_source_coordinate,36650,19197,0.5237926330150068,52.37926330150068,24.62073669849932,1.4700474032400896,100,1.754118760427,99,76,1,1,1,77.0,0.77,77,77,0.77,0.77,77,77,0.77,0.77,0.95,12
10,MACE-MP,mp_source_coordinate,36650,19197,0.5237926330150068,157.13778990450203,70.86221009549797,1.450955878522686,300,0.874098658562,299,227,1,1,1,228.0,0.76,228,228,0.76,0.76,228,228,0.76,0.76,0.95,12
10,MACE-MP,mp_source_coordinate,36650,19197,0.5237926330150068,261.8963165075034,132.1036834924966,1.5044121477314165,500,0.53250863817,499,393,1,1,1,394.0,0.788,394,394,0.788,0.788,394,394,0.788,0.788,0.95,12
10,MACE-MP,mp_source_coordinate,36650,19197,0.5237926330150068,523.7926330150068,302.2073669849932,1.5769599416575506,1000,0.293626475334,999,825,1,1,1,826.0,0.826,826,826,0.826,0.826,826,826,0.826,0.826,0.95,12
10,MACE-MP,mp_source_coordinate,36650,19197,0.5237926330150068,2618.963165075034,1762.0368349249661,1.6727993957389176,5000,0.097941322327,4999,4380,1,1,1,4381.0,0.8762,4381,4381,0.8762,0.8762,4381,4381,0.8762,0.8762,0.95,12
10,MACE-MP,alexmp20_source_coordinate,36650,18157,0.4954160982264666,49.54160982264666,24.458390177353337,1.4936938921628022,100,1.754118760427,99,73,1,1,1,74.0,0.74,74,74,0.74,0.74,74,74,0.74,0.74,0.95,12
10,MACE-MP,alexmp20_source_coordinate,36650,18157,0.4954160982264666,148.62482946793997,66.37517053206003,1.4465954361036146,300,0.874098658562,299,215,1,0,1,215.0,0.7166666666666667,215,215,0.7166666666666667,0.7166666666666667,215,215,0.7166666666666667,0.7166666666666667,0.95,12
10,MACE-MP,alexmp20_source_coordinate,36650,18157,0.4954160982264666,247.7080491132333,113.2919508867667,1.4573607974885718,500,0.53250863817,499,360,1,1,1,361.0,0.722,361,361,0.722,0.722,361,361,0.722,0.722,0.95,12
10,MACE-MP,alexmp20_source_coordinate,36650,18157,0.4954160982264666,495.4160982264666,259.5839017735334,1.5239714710579941,1000,0.293626475334,999,754,1,1,1,755.0,0.755,755,755,0.755,0.755,755,755,0.755,0.755,0.95,12
10,MACE-MP,alexmp20_source_coordinate,36650,18157,0.4954160982264666,2477.080491132333,1661.919508867667,1.6709186539626588,5000,0.097941322327,4999,4138,1,1,1,4139.0,0.8278,4139,4139,0.8278,0.8278,4139,4139,0.8278,0.8278,0.95,12
10,MACE-MP,alex_pbe_source_coordinate,36650,17667,0.4820463847203274,48.20463847203274,24.79536152796726,1.5143770872247693,100,1.754118760427,99,72,1,1,1,73.0,0.73,73,73,0.73,0.73,73,73,0.73,0.73,0.95,12
10,MACE-MP,alex_pbe_source_coordinate,36650,17667,0.4820463847203274,144.61391541609822,67.38608458390178,1.4659723401445257,300,0.874098658562,299,211,1,1,1,212.0,0.7066666666666667,212,212,0.7066666666666667,0.7066666666666667,212,212,0.7066666666666667,0.7066666666666667,0.95,12
10,MACE-MP,alex_pbe_source_coordinate,36650,17667,0.4820463847203274,241.0231923601637,115.9768076398363,1.4811852606554594,500,0.53250863817,499,356,1,1,1,357.0,0.714,357,357,0.714,0.714,357,357,0.714,0.714,0.95,12
10,MACE-MP,alex_pbe_source_coordinate,36650,17667,0.4820463847203274,482.0463847203274,269.9536152796726,1.5600158487575706,1000,0.293626475334,999,751,1,1,1,752.0,0.752,752,752,0.752,0.752,752,752,0.752,0.752,0.95,12
10,MACE-MP,alex_pbe_source_coordinate,36650,17667,0.4820463847203274,2410.231923601637,1658.768076398363,1.6882192788815304,5000,0.097941322327,4999,4068,1,1,1,4069.0,0.8138,4069,4069,0.8138,0.8138,4069,4069,0.8138,0.8138,0.95,12
10,MACE-MP,mp_matched_pool_coordinate,36650,21308,0.5813915416098226,58.139154160982265,41.860845839017735,1.720011263375258,100,1.754118760427,99,99,1,1,1,100.0,1.0,100,100,1.0,1.0,100,100,1.0,1.0,0.95,12
10,MACE-MP,mp_matched_pool_coordinate,36650,21308,0.5813915416098226,174.4174624829468,123.5825375170532,1.708544521619423,300,0.874098658562,299,297,1,1,1,298.0,0.9933333333333333,298,298,0.9933333333333333,0.9933333333333333,298,298,0.9933333333333333,0.9933333333333333,0.95,12
10,MACE-MP,mp_matched_pool_coordinate,36650,21308,0.5813915416098226,290.6957708049113,206.30422919508868,1.7096911957950065,500,0.53250863817,499,496,1,1,1,497.0,0.994,497,497,0.994,0.994,497,497,0.994,0.994,0.95,12
10,MACE-MP,mp_matched_pool_coordinate,36650,21308,0.5813915416098226,581.3915416098226,407.60845839017736,1.7010911394781303,1000,0.293626475334,999,988,1,1,1,989.0,0.989,989,989,0.989,0.989,989,989,0.989,0.989,0.95,12
10,MACE-MP,mp_matched_pool_coordinate,36650,21308,0.5813915416098226,2906.957708049113,1971.042291950887,1.6780429885489019,5000,0.097941322327,4999,4877,1,1,1,4878.0,0.9756,4878,4878,0.9756,0.9756,4878,4878,0.9756,0.9756,0.95,12
10,MACE-MP,alex_pbe_matched_pool_coordinate,36650,23820,0.6499317871759891,64.99317871759891,35.00682128240109,1.538623005877414,100,1.754118760427,99,99,1,1,1,100.0,1.0,100,100,1.0,1.0,100,100,1.0,1.0,0.95,12
10,MACE-MP,alex_pbe_matched_pool_coordinate,36650,23820,0.6499317871759891,194.97953615279673,105.02046384720327,1.538623005877414,300,0.874098658562,299,299,1,1,1,300.0,1.0,300,300,1.0,1.0,300,300,1.0,1.0,0.95,12
10,MACE-MP,alex_pbe_matched_pool_coordinate,36650,23820,0.6499317871759891,324.9658935879946,175.03410641200543,1.538623005877414,500,0.53250863817,499,499,1,1,1,500.0,1.0,500,500,1.0,1.0,500,500,1.0,1.0,0.95,12
10,MACE-MP,alex_pbe_matched_pool_coordinate,36650,23820,0.6499317871759891,649.9317871759891,346.06821282401086,1.5324685138539043,1000,0.293626475334,999,995,1,1,1,996.0,0.996,996,996,0.996,0.996,996,996,0.996,0.996,0.95,12
10,MACE-MP,alex_pbe_matched_pool_coordinate,36650,23820,0.6499317871759891,3249.6589358799456,1729.3410641200544,1.532160789252729,5000,0.097941322327,4999,4978,1,1,1,4979.0,0.9958,4979,4979,0.9958,0.9958,4979,4979,0.9958,0.9958,0.95,12
25,MACE-MP,mp_source_coordinate,36650,23695,0.6465211459754434,64.65211459754434,22.34788540245566,1.3456636421185904,100,1.754118760427,99,86,1,1,1,87.0,0.87,87,87,0.87,0.87,87,87,0.87,0.87,0.95,12
25,MACE-MP,mp_source_coordinate,36650,23695,0.6465211459754434,193.95634379263302,53.04365620736698,1.273482450587325,300,0.874098658562,299,246,1,1,1,247.0,0.8233333333333334,247,247,0.8233333333333334,0.8233333333333334,247,247,0.8233333333333334,0.8233333333333334,0.95,12
25,MACE-MP,mp_source_coordinate,36650,23695,0.6465211459754434,323.26057298772173,100.73942701227827,1.3116353661109938,500,0.53250863817,499,423,1,1,1,424.0,0.848,424,424,0.848,0.848,424,424,0.848,0.848,0.95,12
25,MACE-MP,mp_source_coordinate,36650,23695,0.6465211459754434,646.5211459754435,233.47885402455654,1.3611310403038615,1000,0.293626475334,999,879,1,1,1,880.0,0.88,880,880,0.88,0.88,880,880,0.88,0.88,0.95,12
25,MACE-MP,mp_source_coordinate,36650,23695,0.6465211459754434,3232.605729877217,1402.394270122783,1.433827811774636,5000,0.097941322327,4999,4634,1,1,1,4635.0,0.927,4635,4635,0.927,0.927,4635,4635,0.927,0.927,0.95,12
25,MACE-MP,alexmp20_source_coordinate,36650,23331,0.6365893587994543,63.65893587994543,21.34106412005457,1.335240666923835,100,1.754118760427,99,84,1,1,1,85.0,0.85,85,85,0.85,0.85,85,85,0.85,0.85,0.95,12
25,MACE-MP,alexmp20_source_coordinate,36650,23331,0.6365893587994543,190.9768076398363,48.023192360163705,1.2514608603717514,300,0.874098658562,299,239,1,0,1,239.0,0.7966666666666666,239,239,0.7966666666666666,0.7966666666666666,239,239,0.7966666666666666,0.7966666666666666,0.95,12
25,MACE-MP,alexmp20_source_coordinate,36650,23331,0.6365893587994543,318.29467939972716,87.70532060027284,1.2755475547554755,500,0.53250863817,499,405,1,1,1,406.0,0.812,406,406,0.812,0.812,406,406,0.812,0.812,0.95,12
25,MACE-MP,alexmp20_source_coordinate,36650,23331,0.6365893587994543,636.5893587994543,206.41064120054568,1.324244567313874,1000,0.293626475334,999,842,1,1,1,843.0,0.843,843,843,0.843,0.843,843,843,0.843,0.843,0.95,12
25,MACE-MP,alexmp20_source_coordinate,36650,23331,0.6365893587994543,3182.9467939972715,1331.0532060027285,1.418182675410398,5000,0.097941322327,4999,4513,1,1,1,4514.0,0.9028,4514,4514,0.9028,0.9028,4514,4514,0.9028,0.9028,0.95,12
25,MACE-MP,alex_pbe_source_coordinate,36650,23054,0.6290313778990451,62.903137789904505,23.096862210095495,1.3671814001908562,100,1.754118760427,99,85,1,1,1,86.0,0.86,86,86,0.86,0.86,86,86,0.86,0.86,0.95,12
25,MACE-MP,alex_pbe_source_coordinate,36650,23054,0.6290313778990451,188.70941336971353,46.29058663028647,1.245300887770741,300,0.874098658562,299,234,1,1,1,235.0,0.7833333333333333,235,235,0.7833333333333333,0.7833333333333333,235,235,0.7833333333333333,0.7833333333333333,0.95,12
25,MACE-MP,alex_pbe_source_coordinate,36650,23054,0.6290313778990451,314.51568894952254,90.48431105047746,1.2876941094820855,500,0.53250863817,499,404,1,1,1,405.0,0.81,405,405,0.81,0.81,405,405,0.81,0.81,0.95,12
