threshold_meV_per_atom,metric,model_a,model_b,coordinate_endpoint,pairwise_margin_a_minus_b,difference_in_differences_vs_mp,pairwise_margin_range_across_endpoints,pairwise_margin_changes_sign
25,excess_hits_over_random,M3GNet,MACE-MP,alex_pbe_source_coordinate,2.0,4.0,5.0,True
25,excess_hits_over_random,M3GNet,MACE-MP,alexmp20_source_coordinate,3.0,5.0,5.0,True
25,excess_hits_over_random,M3GNet,MACE-MP,mp_matched_pool_coordinate,2.0,4.0,5.0,True
25,excess_hits_over_random,M3GNet,MACE-MP,mp_source_coordinate,-2.0,0.0,5.0,True
25,expected_stable_hits,ALIGNN-FF,CHGNet,alex_pbe_matched_pool_coordinate,-15.0,0.0,8.0,False
25,expected_stable_hits,ALIGNN-FF,CHGNet,alex_pbe_source_coordinate,-22.0,-7.0,8.0,False
25,expected_stable_hits,ALIGNN-FF,CHGNet,alexmp20_source_coordinate,-18.0,-3.0,8.0,False
25,expected_stable_hits,ALIGNN-FF,CHGNet,mp_matched_pool_coordinate,-23.0,-8.0,8.0,False
25,expected_stable_hits,ALIGNN-FF,CHGNet,mp_source_coordinate,-15.0,0.0,8.0,False
25,expected_stable_hits,ALIGNN-FF,M3GNet,alex_pbe_matched_pool_coordinate,-14.0,12.0,23.0,False
25,expected_stable_hits,ALIGNN-FF,M3GNet,alex_pbe_source_coordinate,-37.0,-11.0,23.0,False
25,expected_stable_hits,ALIGNN-FF,M3GNet,alexmp20_source_coordinate,-37.0,-11.0,23.0,False
25,expected_stable_hits,ALIGNN-FF,M3GNet,mp_matched_pool_coordinate,-23.0,3.0,23.0,False
25,expected_stable_hits,ALIGNN-FF,M3GNet,mp_source_coordinate,-26.0,0.0,23.0,False
25,expected_stable_hits,ALIGNN-FF,MACE-MP,alex_pbe_matched_pool_coordinate,-13.0,15.0,22.0,False
25,expected_stable_hits,ALIGNN-FF,MACE-MP,alex_pbe_source_coordinate,-35.0,-7.0,22.0,False
25,expected_stable_hits,ALIGNN-FF,MACE-MP,alexmp20_source_coordinate,-34.0,-6.0,22.0,False
25,expected_stable_hits,ALIGNN-FF,MACE-MP,mp_matched_pool_coordinate,-21.0,7.0,22.0,False
25,expected_stable_hits,ALIGNN-FF,MACE-MP,mp_source_coordinate,-28.0,0.0,22.0,False
25,expected_stable_hits,CHGNet,M3GNet,alex_pbe_matched_pool_coordinate,1.0,12.0,20.0,True
25,expected_stable_hits,CHGNet,M3GNet,alex_pbe_source_coordinate,-15.0,-4.0,20.0,True
25,expected_stable_hits,CHGNet,M3GNet,alexmp20_source_coordinate,-19.0,-8.0,20.0,True
25,expected_stable_hits,CHGNet,M3GNet,mp_matched_pool_coordinate,0.0,11.0,20.0,True
25,expected_stable_hits,CHGNet,M3GNet,mp_source_coordinate,-11.0,0.0,20.0,True
25,expected_stable_hits,CHGNet,MACE-MP,alex_pbe_matched_pool_coordinate,2.0,15.0,18.0,True
25,expected_stable_hits,CHGNet,MACE-MP,alex_pbe_source_coordinate,-13.0,0.0,18.0,True
25,expected_stable_hits,CHGNet,MACE-MP,alexmp20_source_coordinate,-16.0,-3.0,18.0,True
25,expected_stable_hits,CHGNet,MACE-MP,mp_matched_pool_coordinate,2.0,15.0,18.0,True
25,expected_stable_hits,CHGNet,MACE-MP,mp_source_coordinate,-13.0,0.0,18.0,True
25,expected_stable_hits,M3GNet,MACE-MP,alex_pbe_matched_pool_coordinate,1.0,3.0,5.0,True
25,expected_stable_hits,M3GNet,MACE-MP,alex_pbe_source_coordinate,2.0,4.0,5.0,True
25,expected_stable_hits,M3GNet,MACE-MP,alexmp20_source_coordinate,3.0,5.0,5.0,True
25,expected_stable_hits,M3GNet,MACE-MP,mp_matched_pool_coordinate,2.0,4.0,5.0,True
25,expected_stable_hits,M3GNet,MACE-MP,mp_source_coordinate,-2.0,0.0,5.0,True
25,expected_stable_yield,ALIGNN-FF,CHGNet,alex_pbe_matched_pool_coordinate,-0.015000000000000013,0.0,0.008000000000000007,False
25,expected_stable_yield,ALIGNN-FF,CHGNet,alex_pbe_source_coordinate,-0.02199999999999991,-0.006999999999999895,0.008000000000000007,False
25,expected_stable_yield,ALIGNN-FF,CHGNet,alexmp20_source_coordinate,-0.017999999999999905,-0.0029999999999998916,0.008000000000000007,False
25,expected_stable_yield,ALIGNN-FF,CHGNet,mp_matched_pool_coordinate,-0.02300000000000002,-0.008000000000000007,0.008000000000000007,False
25,expected_stable_yield,ALIGNN-FF,CHGNet,mp_source_coordinate,-0.015000000000000013,0.0,0.008000000000000007,False
25,expected_stable_yield,ALIGNN-FF,M3GNet,alex_pbe_matched_pool_coordinate,-0.014000000000000012,0.01200000000000001,0.02299999999999991,False
25,expected_stable_yield,ALIGNN-FF,M3GNet,alex_pbe_source_coordinate,-0.03699999999999992,-0.010999999999999899,0.02299999999999991,False
25,expected_stable_yield,ALIGNN-FF,M3GNet,alexmp20_source_coordinate,-0.03699999999999992,-0.010999999999999899,0.02299999999999991,False
25,expected_stable_yield,ALIGNN-FF,M3GNet,mp_matched_pool_coordinate,-0.02300000000000002,0.0030000000000000027,0.02299999999999991,False
25,expected_stable_yield,ALIGNN-FF,M3GNet,mp_source_coordinate,-0.026000000000000023,0.0,0.02299999999999991,False
25,expected_stable_yield,ALIGNN-FF,MACE-MP,alex_pbe_matched_pool_coordinate,-0.013000000000000012,0.015000000000000013,0.02199999999999991,False
25,expected_stable_yield,ALIGNN-FF,MACE-MP,alex_pbe_source_coordinate,-0.03499999999999992,-0.006999999999999895,0.02199999999999991,False
25,expected_stable_yield,ALIGNN-FF,MACE-MP,alexmp20_source_coordinate,-0.03399999999999992,-0.005999999999999894,0.02199999999999991,False
25,expected_stable_yield,ALIGNN-FF,MACE-MP,mp_matched_pool_coordinate,-0.02100000000000002,0.007000000000000006,0.02199999999999991,False
25,expected_stable_yield,ALIGNN-FF,MACE-MP,mp_source_coordinate,-0.028000000000000025,0.0,0.02199999999999991,False
25,expected_stable_yield,CHGNet,M3GNet,alex_pbe_matched_pool_coordinate,0.0010000000000000009,0.01200000000000001,0.020000000000000018,True
25,expected_stable_yield,CHGNet,M3GNet,alex_pbe_source_coordinate,-0.015000000000000013,-0.0040000000000000036,0.020000000000000018,True
25,expected_stable_yield,CHGNet,M3GNet,alexmp20_source_coordinate,-0.019000000000000017,-0.008000000000000007,0.020000000000000018,True
25,expected_stable_yield,CHGNet,M3GNet,mp_matched_pool_coordinate,0.0,0.01100000000000001,0.020000000000000018,True
25,expected_stable_yield,CHGNet,M3GNet,mp_source_coordinate,-0.01100000000000001,0.0,0.020000000000000018,True
25,expected_stable_yield,CHGNet,MACE-MP,alex_pbe_matched_pool_coordinate,0.0020000000000000018,0.015000000000000013,0.018000000000000016,True
25,expected_stable_yield,CHGNet,MACE-MP,alex_pbe_source_coordinate,-0.013000000000000012,0.0,0.018000000000000016,True
25,expected_stable_yield,CHGNet,MACE-MP,alexmp20_source_coordinate,-0.016000000000000014,-0.0030000000000000027,0.018000000000000016,True
25,expected_stable_yield,CHGNet,MACE-MP,mp_matched_pool_coordinate,0.0020000000000000018,0.015000000000000013,0.018000000000000016,True
25,expected_stable_yield,CHGNet,MACE-MP,mp_source_coordinate,-0.013000000000000012,0.0,0.018000000000000016,True
25,expected_stable_yield,M3GNet,MACE-MP,alex_pbe_matched_pool_coordinate,0.0010000000000000009,0.0030000000000000027,0.0050000000000000044,True
25,expected_stable_yield,M3GNet,MACE-MP,alex_pbe_source_coordinate,0.0020000000000000018,0.0040000000000000036,0.0050000000000000044,True
25,expected_stable_yield,M3GNet,MACE-MP,alexmp20_source_coordinate,0.0030000000000000027,0.0050000000000000044,0.0050000000000000044,True
25,expected_stable_yield,M3GNet,MACE-MP,mp_matched_pool_coordinate,0.0020000000000000018,0.0040000000000000036,0.0050000000000000044,True
25,expected_stable_yield,M3GNet,MACE-MP,mp_source_coordinate,-0.0020000000000000018,0.0,0.0050000000000000044,True
25,normalized_ap,ALIGNN-FF,CHGNet,alex_pbe_matched_pool_coordinate,-0.3072483097168175,-0.07679088319270078,0.08816978751871729,False
25,normalized_ap,ALIGNN-FF,CHGNet,alex_pbe_source_coordinate,-0.2190785221981002,0.011378904326016515,0.08816978751871729,False
25,normalized_ap,ALIGNN-FF,CHGNet,alexmp20_source_coordinate,-0.22931554340736748,0.0011418831167492316,0.08816978751871729,False
25,normalized_ap,ALIGNN-FF,CHGNet,mp_matched_pool_coordinate,-0.257393360883327,-0.026935934359210267,0.08816978751871729,False
25,normalized_ap,ALIGNN-FF,CHGNet,mp_source_coordinate,-0.23045742652411672,0.0,0.08816978751871729,False
25,normalized_ap,ALIGNN-FF,M3GNet,alex_pbe_matched_pool_coordinate,-0.2508464240453294,-0.0580101403413078,0.0580101403413078,False
25,normalized_ap,ALIGNN-FF,M3GNet,alex_pbe_source_coordinate,-0.19727280595651264,-0.004436522252491026,0.0580101403413078,False
25,normalized_ap,ALIGNN-FF,M3GNet,alexmp20_source_coordinate,-0.19762561949768265,-0.0047893357936610315,0.0580101403413078,False
25,normalized_ap,ALIGNN-FF,M3GNet,mp_matched_pool_coordinate,-0.20300546856281398,-0.010169184858792368,0.0580101403413078,False
25,normalized_ap,ALIGNN-FF,M3GNet,mp_source_coordinate,-0.19283628370402162,0.0,0.0580101403413078,False
25,normalized_ap,ALIGNN-FF,MACE-MP,alex_pbe_matched_pool_coordinate,-0.36590846890219975,-0.06347693113515218,0.06347693113515218,False
25,normalized_ap,ALIGNN-FF,MACE-MP,alex_pbe_source_coordinate,-0.30478680760370613,-0.002355269836658569,0.06347693113515218,False
25,normalized_ap,ALIGNN-FF,MACE-MP,alexmp20_source_coordinate,-0.3122928961477258,-0.009861358380678253,0.06347693113515218,False
25,normalized_ap,ALIGNN-FF,MACE-MP,mp_matched_pool_coordinate,-0.3068209090611701,-0.004389371294122535,0.06347693113515218,False
25,normalized_ap,ALIGNN-FF,MACE-MP,mp_source_coordinate,-0.30243153776704756,0.0,0.06347693113515218,False
25,normalized_ap,CHGNet,M3GNet,alex_pbe_matched_pool_coordinate,0.05640188567148807,0.018780742851392973,0.034596169429900514,False
25,normalized_ap,CHGNet,M3GNet,alex_pbe_source_coordinate,0.02180571624158756,-0.01581542657850754,0.034596169429900514,False
25,normalized_ap,CHGNet,M3GNet,alexmp20_source_coordinate,0.031689923909684836,-0.005931218910410263,0.034596169429900514,False
25,normalized_ap,CHGNet,M3GNet,mp_matched_pool_coordinate,0.054387892320513,0.0167667495004179,0.034596169429900514,False
25,normalized_ap,CHGNet,M3GNet,mp_source_coordinate,0.0376211428200951,0.0,0.034596169429900514,False
25,normalized_ap,CHGNet,MACE-MP,alex_pbe_matched_pool_coordinate,-0.058660159185382255,0.013313952057548595,0.036280737227762816,False
25,normalized_ap,CHGNet,MACE-MP,alex_pbe_source_coordinate,-0.08570828540560593,-0.013734174162675084,0.036280737227762816,False
25,normalized_ap,CHGNet,MACE-MP,alexmp20_source_coordinate,-0.08297735274035833,-0.011003241497427485,0.036280737227762816,False
25,normalized_ap,CHGNet,MACE-MP,mp_matched_pool_coordinate,-0.04942754817784312,0.022546563065087732,0.036280737227762816,False
25,normalized_ap,CHGNet,MACE-MP,mp_source_coordinate,-0.07197411124293085,0.0,0.036280737227762816,False
25,normalized_ap,M3GNet,MACE-MP,alex_pbe_matched_pool_coordinate,-0.11506204485687033,-0.005466790793844378,0.011246604358514212,False
25,normalized_ap,M3GNet,MACE-MP,alex_pbe_source_coordinate,-0.10751400164719349,0.0020812524158324575,0.011246604358514212,False
25,normalized_ap,M3GNet,MACE-MP,alexmp20_source_coordinate,-0.11466727665004317,-0.005072022587017222,0.011246604358514212,False
25,normalized_ap,M3GNet,MACE-MP,mp_matched_pool_coordinate,-0.10381544049835612,0.005779813564669833,0.011246604358514212,False
25,normalized_ap,M3GNet,MACE-MP,mp_source_coordinate,-0.10959525406302595,0.0,0.011246604358514212,False
50,ap,ALIGNN-FF,CHGNet,alex_pbe_matched_pool_coordinate,-0.041590630424261144,0.016465033185118272,0.01912369707699213,False
50,ap,ALIGNN-FF,CHGNet,alex_pbe_source_coordinate,-0.05873762238433433,-0.0006819587749549161,0.01912369707699213,False
50,ap,ALIGNN-FF,CHGNet,alexmp20_source_coordinate,-0.060714327501253273,-0.002658663891873858,0.01912369707699213,False
50,ap,ALIGNN-FF,CHGNet,mp_matched_pool_coordinate,-0.046950246705955156,0.011105416903424259,0.01912369707699213,False
50,ap,ALIGNN-FF,CHGNet,mp_source_coordinate,-0.058055663609379415,0.0,0.01912369707699213,False
50,ap,ALIGNN-FF,M3GNet,alex_pbe_matched_pool_coordinate,-0.03316343956586565,0.014143760913797099,0.017539969983142334,False
50,ap,ALIGNN-FF,M3GNet,alex_pbe_source_coordinate,-0.05070340954900798,-0.003396209069345235,0.017539969983142334,False
50,ap,ALIGNN-FF,M3GNet,alexmp20_source_coordinate,-0.050264247819292285,-0.002957047339629537,0.017539969983142334,False
50,ap,ALIGNN-FF,M3GNet,mp_matched_pool_coordinate,-0.03590962785350016,0.011397572626162589,0.017539969983142334,False
50,ap,ALIGNN-FF,M3GNet,mp_source_coordinate,-0.04730720047966275,0.0,0.017539969983142334,False
50,ap,ALIGNN-FF,MACE-MP,alex_pbe_matched_pool_coordinate,-0.047463285800750654,0.022342325156873066,0.029092735008104387,False
50,ap,ALIGNN-FF,MACE-MP,alex_pbe_source_coordinate,-0.07655602080885504,-0.00675040985123132,0.029092735008104387,False
50,ap,ALIGNN-FF,MACE-MP,alexmp20_source_coordinate,-0.07612313050009556,-0.006317519542471839,0.029092735008104387,False
50,ap,ALIGNN-FF,MACE-MP,mp_matched_pool_coordinate,-0.05383930754651267,0.01596630341111105,0.029092735008104387,False
50,ap,ALIGNN-FF,MACE-MP,mp_source_coordinate,-0.06980561095762372,0.0,0.029092735008104387,False
50,ap,CHGNet,M3GNet,alex_pbe_matched_pool_coordinate,0.008427190858395495,-0.002321272271321173,0.003006406017128649,False
50,ap,CHGNet,M3GNet,alex_pbe_source_coordinate,0.008034212835326349,-0.002714250294390319,0.003006406017128649,False
50,ap,CHGNet,M3GNet,alexmp20_source_coordinate,0.010450079681960989,-0.00029838344775567904,0.003006406017128649,False
50,ap,CHGNet,M3GNet,mp_matched_pool_coordinate,0.011040618852454998,0.0002921557227383298,0.003006406017128649,False
50,ap,CHGNet,M3GNet,mp_source_coordinate,0.010748463129716668,0.0,0.003006406017128649,False
50,ap,CHGNet,MACE-MP,alex_pbe_matched_pool_coordinate,-0.005872655376489511,0.0058772919717547945,0.011945743048031199,False
50,ap,CHGNet,MACE-MP,alex_pbe_source_coordinate,-0.01781839842452071,-0.006068451076276404,0.011945743048031199,False
50,ap,CHGNet,MACE-MP,alexmp20_source_coordinate,-0.015408802998842286,-0.003658855650597981,0.011945743048031199,False
50,ap,CHGNet,MACE-MP,mp_matched_pool_coordinate,-0.006889060840557515,0.00486088650768679,0.011945743048031199,False
50,ap,CHGNet,MACE-MP,mp_source_coordinate,-0.011749947348244305,0.0,0.011945743048031199,False
50,ap,M3GNet,MACE-MP,alex_pbe_matched_pool_coordinate,-0.014299846234885005,0.008198564243075968,0.01155903644591827,False
50,ap,M3GNet,MACE-MP,alex_pbe_source_coordinate,-0.025852611259847058,-0.0033542007818860853,0.01155903644591827,False
50,ap,M3GNet,MACE-MP,alexmp20_source_coordinate,-0.025858882680803275,-0.0033604722028423017,0.01155903644591827,False
50,ap,M3GNet,MACE-MP,mp_matched_pool_coordinate,-0.017929679693012512,0.00456873078494846,0.01155903644591827,False
50,ap,M3GNet,MACE-MP,mp_source_coordinate,-0.022498410477960973,0.0,0.01155903644591827,False
50,auroc,ALIGNN-FF,CHGNet,alex_pbe_matched_pool_coordinate,-0.18981275016493948,-0.02762258238759341,0.04058963850898578,False
50,auroc,ALIGNN-FF,CHGNet,alex_pbe_source_coordinate,-0.15865107925893107,0.003539088518415001,0.04058963850898578,False
50,auroc,ALIGNN-FF,CHGNet,alexmp20_source_coordinate,-0.1670698902468778,-0.004879722469531722,0.04058963850898578,False
50,auroc,ALIGNN-FF,CHGNet,mp_matched_pool_coordinate,-0.1492231116559537,0.012967056121392373,0.04058963850898578,False
50,auroc,ALIGNN-FF,CHGNet,mp_source_coordinate,-0.16219016777734607,0.0,0.04058963850898578,False
50,auroc,ALIGNN-FF,M3GNet,alex_pbe_matched_pool_coordinate,-0.1451306486949303,-0.022862916068081995,0.036519941735610906,False
50,auroc,ALIGNN-FF,M3GNet,alex_pbe_source_coordinate,-0.12605117040383296,-0.003783437776984644,0.036519941735610906,False
50,auroc,ALIGNN-FF,M3GNet,alexmp20_source_coordinate,-0.12689622602497785,-0.004628493398129541,0.036519941735610906,False
50,auroc,ALIGNN-FF,M3GNet,mp_matched_pool_coordinate,-0.1086107069593194,0.01365702566752891,0.036519941735610906,False
50,auroc,ALIGNN-FF,M3GNet,mp_source_coordinate,-0.12226773262684831,0.0,0.036519941735610906,False
50,auroc,ALIGNN-FF,MACE-MP,alex_pbe_matched_pool_coordinate,-0.21754984753201934,-0.026099849420546772,0.047349773886539936,False
50,auroc,ALIGNN-FF,MACE-MP,alex_pbe_source_coordinate,-0.2012968856146703,-0.009846887503197732,0.047349773886539936,False
50,auroc,ALIGNN-FF,MACE-MP,alexmp20_source_coordinate,-0.20171892870466523,-0.010268930593192671,0.047349773886539936,False
50,auroc,ALIGNN-FF,MACE-MP,mp_matched_pool_coordinate,-0.1702000736454794,0.021249924465993164,0.047349773886539936,False
50,auroc,ALIGNN-FF,MACE-MP,mp_source_coordinate,-0.19144999811147256,0.0,0.047349773886539936,False
50,auroc,CHGNet,M3GNet,alex_pbe_matched_pool_coordinate,0.04468210147000917,0.004759666319511413,0.012082192614911058,False
50,auroc,CHGNet,M3GNet,alex_pbe_source_coordinate,0.032599908855098114,-0.007322526295399645,0.012082192614911058,False
50,auroc,CHGNet,M3GNet,alexmp20_source_coordinate,0.04017366422189994,0.0002512290714021814,0.012082192614911058,False
50,auroc,CHGNet,M3GNet,mp_matched_pool_coordinate,0.0406124046966343,0.0006899695461365374,0.012082192614911058,False
50,auroc,CHGNet,M3GNet,mp_source_coordinate,0.03992243515049776,0.0,0.012082192614911058,False
50,auroc,CHGNet,MACE-MP,alex_pbe_matched_pool_coordinate,-0.027737097367079855,0.001522732967046636,0.021668844366213524,False
50,auroc,CHGNet,MACE-MP,alex_pbe_source_coordinate,-0.042645806355739224,-0.013385976021612733,0.021668844366213524,False
50,auroc,CHGNet,MACE-MP,alexmp20_source_coordinate,-0.03464903845778744,-0.005389208123660949,0.021668844366213524,False
50,auroc,CHGNet,MACE-MP,mp_matched_pool_coordinate,-0.0209769619895257,0.008282868344600791,0.021668844366213524,False
50,auroc,CHGNet,MACE-MP,mp_source_coordinate,-0.02925983033412649,0.0,0.021668844366213524,False
50,auroc,M3GNet,MACE-MP,alex_pbe_matched_pool_coordinate,-0.07241919883708903,-0.003236933352464777,0.013656348524677342,False
50,auroc,M3GNet,MACE-MP,alex_pbe_source_coordinate,-0.07524571521083734,-0.006063449726213088,0.013656348524677342,False
50,auroc,M3GNet,MACE-MP,alexmp20_source_coordinate,-0.07482270267968738,-0.0056404371950631305,0.013656348524677342,False
50,auroc,M3GNet,MACE-MP,mp_matched_pool_coordinate,-0.061589366686159996,0.007592898798464254,0.013656348524677342,False
50,auroc,M3GNet,MACE-MP,mp_source_coordinate,-0.06918226548462425,0.0,0.013656348524677342,False
50,excess_hits_over_random,ALIGNN-FF,CHGNet,alex_pbe_matched_pool_coordinate,-7.0,7.0,17.0,False
50,excess_hits_over_random,ALIGNN-FF,CHGNet,alex_pbe_source_coordinate,-24.0,-10.0,17.0,False
50,excess_hits_over_random,ALIGNN-FF,CHGNet,alexmp20_source_coordinate,-20.0,-6.0,17.0,False
50,excess_hits_over_random,ALIGNN-FF,CHGNet,mp_matched_pool_coordinate,-12.0,2.0,17.0,False
50,excess_hits_over_random,ALIGNN-FF,CHGNet,mp_source_coordinate,-14.0,0.0,17.0,False
50,excess_hits_over_random,ALIGNN-FF,M3GNet,alex_pbe_matched_pool_coordinate,-7.0,13.0,25.0,False
50,excess_hits_over_random,ALIGNN-FF,M3GNet,alex_pbe_source_coordinate,-32.0,-12.0,25.0,False
50,excess_hits_over_random,ALIGNN-FF,M3GNet,alexmp20_source_coordinate,-32.0,-12.0,25.0,False
50,excess_hits_over_random,ALIGNN-FF,M3GNet,mp_matched_pool_coordinate,-12.0,8.0,25.0,False
50,excess_hits_over_random,ALIGNN-FF,M3GNet,mp_source_coordinate,-20.0,0.0,25.0,False
50,excess_hits_over_random,ALIGNN-FF,MACE-MP,alex_pbe_matched_pool_coordinate,-5.0,16.0,29.0,False
50,excess_hits_over_random,ALIGNN-FF,MACE-MP,alex_pbe_source_coordinate,-34.0,-13.0,29.0,False
50,excess_hits_over_random,ALIGNN-FF,MACE-MP,alexmp20_source_coordinate,-30.0,-9.0,29.0,False
50,excess_hits_over_random,ALIGNN-FF,MACE-MP,mp_matched_pool_coordinate,-9.0,12.0,29.0,False
50,excess_hits_over_random,ALIGNN-FF,MACE-MP,mp_source_coordinate,-21.0,0.0,29.0,False
50,excess_hits_over_random,CHGNet,M3GNet,alex_pbe_matched_pool_coordinate,0.0,6.0,12.0,False
50,excess_hits_over_random,CHGNet,M3GNet,alex_pbe_source_coordinate,-8.0,-2.0,12.0,False
50,excess_hits_over_random,CHGNet,M3GNet,alexmp20_source_coordinate,-12.0,-6.0,12.0,False
50,excess_hits_over_random,CHGNet,M3GNet,mp_matched_pool_coordinate,0.0,6.0,12.0,False
50,excess_hits_over_random,CHGNet,M3GNet,mp_source_coordinate,-6.0,0.0,12.0,False
50,excess_hits_over_random,CHGNet,MACE-MP,alex_pbe_matched_pool_coordinate,2.0,9.0,13.0,True
50,excess_hits_over_random,CHGNet,MACE-MP,alex_pbe_source_coordinate,-10.0,-3.0,13.0,True
50,excess_hits_over_random,CHGNet,MACE-MP,alexmp20_source_coordinate,-10.0,-3.0,13.0,True
50,excess_hits_over_random,CHGNet,MACE-MP,mp_matched_pool_coordinate,3.0,10.0,13.0,True
50,excess_hits_over_random,CHGNet,MACE-MP,mp_source_coordinate,-7.0,0.0,13.0,True
50,excess_hits_over_random,M3GNet,MACE-MP,alex_pbe_matched_pool_coordinate,2.0,3.0,5.0,True
50,excess_hits_over_random,M3GNet,MACE-MP,alex_pbe_source_coordinate,-2.0,-1.0,5.0,True
50,excess_hits_over_random,M3GNet,MACE-MP,alexmp20_source_coordinate,2.0,3.0,5.0,True
50,excess_hits_over_random,M3GNet,MACE-MP,mp_matched_pool_coordinate,3.0,4.0,5.0,True
50,excess_hits_over_random,M3GNet,MACE-MP,mp_source_coordinate,-1.0,0.0,5.0,True
50,expected_stable_hits,ALIGNN-FF,CHGNet,alex_pbe_matched_pool_coordinate,-7.0,7.0,17.0,False
50,expected_stable_hits,ALIGNN-FF,CHGNet,alex_pbe_source_coordinate,-24.0,-10.0,17.0,False
50,expected_stable_hits,ALIGNN-FF,CHGNet,alexmp20_source_coordinate,-20.0,-6.0,17.0,False
50,expected_stable_hits,ALIGNN-FF,CHGNet,mp_matched_pool_coordinate,-12.0,2.0,17.0,False
50,expected_stable_hits,ALIGNN-FF,CHGNet,mp_source_coordinate,-14.0,0.0,17.0,False
50,expected_stable_hits,ALIGNN-FF,M3GNet,alex_pbe_matched_pool_coordinate,-7.0,13.0,25.0,False
50,expected_stable_hits,ALIGNN-FF,M3GNet,alex_pbe_source_coordinate,-32.0,-12.0,25.0,False
50,expected_stable_hits,ALIGNN-FF,M3GNet,alexmp20_source_coordinate,-32.0,-12.0,25.0,False
50,expected_stable_hits,ALIGNN-FF,M3GNet,mp_matched_pool_coordinate,-12.0,8.0,25.0,False
50,expected_stable_hits,ALIGNN-FF,M3GNet,mp_source_coordinate,-20.0,0.0,25.0,False
50,expected_stable_hits,ALIGNN-FF,MACE-MP,alex_pbe_matched_pool_coordinate,-5.0,16.0,29.0,False
50,expected_stable_hits,ALIGNN-FF,MACE-MP,alex_pbe_source_coordinate,-34.0,-13.0,29.0,False
50,expected_stable_hits,ALIGNN-FF,MACE-MP,alexmp20_source_coordinate,-30.0,-9.0,29.0,False
50,expected_stable_hits,ALIGNN-FF,MACE-MP,mp_matched_pool_coordinate,-9.0,12.0,29.0,False
50,expected_stable_hits,ALIGNN-FF,MACE-MP,mp_source_coordinate,-21.0,0.0,29.0,False
50,expected_stable_hits,CHGNet,M3GNet,alex_pbe_matched_pool_coordinate,0.0,6.0,12.0,False
50,expected_stable_hits,CHGNet,M3GNet,alex_pbe_source_coordinate,-8.0,-2.0,12.0,False
50,expected_stable_hits,CHGNet,M3GNet,alexmp20_source_coordinate,-12.0,-6.0,12.0,False
50,expected_stable_hits,CHGNet,M3GNet,mp_matched_pool_coordinate,0.0,6.0,12.0,False
50,expected_stable_hits,CHGNet,M3GNet,mp_source_coordinate,-6.0,0.0,12.0,False
50,expected_stable_hits,CHGNet,MACE-MP,alex_pbe_matched_pool_coordinate,2.0,9.0,13.0,True
50,expected_stable_hits,CHGNet,MACE-MP,alex_pbe_source_coordinate,-10.0,-3.0,13.0,True
50,expected_stable_hits,CHGNet,MACE-MP,alexmp20_source_coordinate,-10.0,-3.0,13.0,True
50,expected_stable_hits,CHGNet,MACE-MP,mp_matched_pool_coordinate,3.0,10.0,13.0,True
50,expected_stable_hits,CHGNet,MACE-MP,mp_source_coordinate,-7.0,0.0,13.0,True
50,expected_stable_hits,M3GNet,MACE-MP,alex_pbe_matched_pool_coordinate,2.0,3.0,5.0,True
50,expected_stable_hits,M3GNet,MACE-MP,alex_pbe_source_coordinate,-2.0,-1.0,5.0,True
50,expected_stable_hits,M3GNet,MACE-MP,alexmp20_source_coordinate,2.0,3.0,5.0,True
50,expected_stable_hits,M3GNet,MACE-MP,mp_matched_pool_coordinate,3.0,4.0,5.0,True
50,expected_stable_hits,M3GNet,MACE-MP,mp_source_coordinate,-1.0,0.0,5.0,True
50,expected_stable_yield,ALIGNN-FF,CHGNet,alex_pbe_matched_pool_coordinate,-0.007000000000000006,0.007000000000000006,0.017000000000000015,False
50,expected_stable_yield,ALIGNN-FF,CHGNet,alex_pbe_source_coordinate,-0.02400000000000002,-0.010000000000000009,0.017000000000000015,False
50,expected_stable_yield,ALIGNN-FF,CHGNet,alexmp20_source_coordinate,-0.020000000000000018,-0.006000000000000005,0.017000000000000015,False
50,expected_stable_yield,ALIGNN-FF,CHGNet,mp_matched_pool_coordinate,-0.01200000000000001,0.0020000000000000018,0.017000000000000015,False
50,expected_stable_yield,ALIGNN-FF,CHGNet,mp_source_coordinate,-0.014000000000000012,0.0,0.017000000000000015,False
50,expected_stable_yield,ALIGNN-FF,M3GNet,alex_pbe_matched_pool_coordinate,-0.007000000000000006,0.013000000000000012,0.025000000000000022,False
50,expected_stable_yield,ALIGNN-FF,M3GNet,alex_pbe_source_coordinate,-0.03200000000000003,-0.01200000000000001,0.025000000000000022,False
50,expected_stable_yield,ALIGNN-FF,M3GNet,alexmp20_source_coordinate,-0.03200000000000003,-0.01200000000000001,0.025000000000000022,False
50,expected_stable_yield,ALIGNN-FF,M3GNet,mp_matched_pool_coordinate,-0.01200000000000001,0.008000000000000007,0.025000000000000022,False
50,expected_stable_yield,ALIGNN-FF,M3GNet,mp_source_coordinate,-0.020000000000000018,0.0,0.025000000000000022,False
50,expected_stable_yield,ALIGNN-FF,MACE-MP,alex_pbe_matched_pool_coordinate,-0.0050000000000000044,0.016000000000000014,0.029000000000000026,False
50,expected_stable_yield,ALIGNN-FF,MACE-MP,alex_pbe_source_coordinate,-0.03400000000000003,-0.013000000000000012,0.029000000000000026,False
