sample_role,material_id,formula,chemical_system,native_mp_ehull,native_alex_ehull,native_mp_stable,native_alex_stable,native_discordant,mp_common_composition_ehull,alex_common_composition_ehull,mp_common_composition_stable,alex_common_composition_stable,common_formula_count,mp_competitor_formula_count,alex_competitor_formula_count,mechanism_class,claim_scope
discordant_mechanism_sample,mp-1078181,SiBr3,Br-Si,0.004102783359373,0.0,False,True,True,,,,,3,3,7,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-31076,Tl2TeBr6,Br-Te-Tl,0.0,0.0023818594444455,True,False,True,,,,,2,2,46,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-568560,TlBr,Br-Tl,0.004668182499997,0.0,False,True,True,,,,,5,5,11,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1206321,YbTlBr3,Br-Tl-Yb,0.226913215000017,0.0,False,True,True,,,,,1,1,23,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1205567,Y2Br3,Br-Y,0.005704992,0.0,False,True,True,,,,,3,3,10,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-754815,YBr3,Br-Y,0.0,0.0002019112499995,True,False,True,,,,,3,3,10,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-573376,Lu2CCl2,C-Cl-Lu,0.0,0.0001053579999998,True,False,True,,,,,0,1,8,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-20345,GdCoC,C-Co-Gd,0.0,0.0041727988095239,True,False,True,,,,,2,2,13,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-9241,HoCoC2,C-Co-Ho,0.0,0.0003286787499998,True,False,True,,,,,2,2,37,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-21402,PrCr2Si2C,C-Cr-Pr-Si,0.010237575457604,0.0,False,True,True,,,,,1,1,44,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1206170,YCr2Si2C,C-Cr-Si-Y,0.00558814587427,0.0,False,True,True,,,,,1,1,58,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-23118,CsEr6CI12,C-Cs-Er-I,0.0,0.0164386585833371,True,False,True,,,,,1,1,48,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1029718,CsC2N3,C-Cs-N,0.0,0.0279654723379634,True,False,True,,,,,0,3,6,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1225916,CsCNO,C-Cs-N-O,0.0,0.0314042869328723,True,False,True,,,,,0,1,6,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1181428,DyWC2,C-Dy-W,0.0,0.0162138228125012,True,False,True,,,,,1,1,15,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1188587,ErWC2,C-Er-W,0.0,0.0145685134374993,True,False,True,,,,,1,1,16,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1212716,EuCN2,C-Eu-N,0.0,0.0150578031249999,True,False,True,,,,,0,2,5,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-23778,H4CN2O,C-H-N-O,0.0,0.0585131502604161,True,False,True,,,,,0,81,1,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1224399,Hf4C3N,C-Hf-N,0.0,0.0102135175000004,True,False,True,,,,,0,3,7,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1001581,LiC6,C-Li,0.000490129480517,0.0,False,True,True,,,,,6,6,9,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1552,Mo2C,C-Mo,0.0,0.001189965,True,False,True,,,,,4,4,6,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1189984,YMoC2,C-Mo-Y,0.0,0.0659472328124994,True,False,True,,,,,1,1,21,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1215389,Zr4C3N,C-N-Zr,0.0,0.0091195712500002,True,False,True,,,,,0,3,9,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1216707,TiNbC2,C-Nb-Ti,0.0,3.316195312486059e-05,True,False,True,,,,,1,1,41,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-556872,RbCO2,C-O-Rb,0.0,0.0065278346874979,True,False,True,,,,,0,8,8,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-27814,CS14,C-S,0.056117046041666,0.0,False,True,True,,,,,11,11,13,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-559976,Ta2CS2,C-S-Ta,0.0,0.0059601219999994,True,False,True,,,,,1,1,34,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-623089,CaCdPb,Ca-Cd-Pb,0.0,0.0032797238888875,True,False,True,,,,,2,2,79,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1097916,CsCaCl3,Ca-Cl-Cs,0.000111732,0.0,False,True,True,,,,,0,3,4,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1206863,CsCaCl3,Ca-Cl-Cs,0.0,0.0003285049999961,True,False,True,,,,,0,3,4,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-866216,CaDyRh2,Ca-Dy-Rh,0.0,0.0282849094387751,True,False,True,,,,,1,1,35,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1392416,CaFeF5,Ca-F-Fe,0.002854745000005,0.0,False,True,True,,,,,0,4,2,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-16577,Li2CaHfF8,Ca-F-Hf-Li,0.0,0.0033664925000005,True,False,True,,,,,0,1,32,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1227429,Ca10Si6F,Ca-F-Si,0.00653858235294,0.0,False,True,True,,,,,0,1,11,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-4782,CaSnF6,Ca-F-Sn,0.0,0.0014265875000001,True,False,True,,,,,0,6,18,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1025456,CaZrF6,Ca-F-Zr,0.012040444687499,0.0,False,True,True,,,,,0,2,2,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-40066,CaLaMnFeO6,Ca-Fe-La-Mn-O,0.057458161166655,0.0,False,True,True,,,,,0,3,50,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-867805,LiCa2Ga,Ca-Ga-Li,0.000945809583332,0.0,False,True,True,,,,,2,2,114,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1227042,CaGaSi,Ca-Ga-Si,0.0,0.0068581683333337,True,False,True,,,,,3,3,42,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1009755,Ca2Ge,Ca-Ge,0.0,0.0158432116666666,True,False,True,,,,,8,8,13,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-24119,Ca2HN,Ca-H-N,0.0,0.0037804437500001,True,False,True,,,,,0,5,1,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1183554,CaHoHg2,Ca-Hg-Ho,0.0,0.0043344924999999,True,False,True,,,,,1,1,57,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1183566,CaTbHg2,Ca-Hg-Tb,0.0,0.0005084800000001,True,False,True,,,,,1,1,57,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-989635,CaMoN3,Ca-Mo-N,0.0,0.0583779104999973,True,False,True,,,,,0,5,2,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1247259,Ca3RhN3,Ca-N-Rh,0.0,0.0592049012500011,True,False,True,,,,,0,7,12,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-6440,CaTiSiO5,Ca-O-Si-Ti,0.00011766625,0.0,False,True,True,,,,,0,6,21,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1227713,Ca2Tl2O5,Ca-O-Tl,0.000986394259262,0.0,False,True,True,,,,,0,7,23,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-861935,CaSnRh2,Ca-Rh-Sn,0.0,0.0134246758333338,True,False,True,,,,,3,3,64,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1096861,Cd,Cd,0.037120430000001,0.0,False,True,True,0.037120430000001,0.0,False,True,1,1,1,energy_or_correction_driven_common_composition,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-21458,GdCdCu,Cd-Cu-Gd,1.377455704444447,0.0,False,True,True,,,,,1,1,35,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-863739,ErCdRh2,Cd-Er-Rh,0.0,0.0305917624999993,True,False,True,,,,,1,1,65,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1095346,EuCdPt,Cd-Eu-Pt,0.0,0.0105950072222213,True,False,True,,,,,1,1,42,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1210866,LiVCdF6,Cd-F-Li-V,0.002616103333338,0.0,False,True,True,,,,,0,1,37,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1245535,CdGeN2,Cd-Ge-N,0.0,0.0070873335416665,True,False,True,,,,,0,4,6,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1078978,Yb2CdGe2,Cd-Ge-Yb,0.0,0.0284511533333318,True,False,True,,,,,3,3,31,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1185207,LiCdHg2,Cd-Hg-Li,0.0,0.0025799675,True,False,True,,,,,3,3,225,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1220203,NdCdIn,Cd-In-Nd,0.0,0.0099955566666674,True,False,True,,,,,2,2,110,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1079679,K2CdSn,Cd-K-Sn,0.0,0.0007759112499998,True,False,True,,,,,1,1,90,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1078614,LaCdPd,Cd-La-Pd,0.0,7.395333333626297e-05,True,False,True,,,,,4,4,100,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-867343,Li3Cd,Cd-Li,0.0060066675,0.0,False,True,True,,,,,4,4,35,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-975904,Li3Cd,Cd-Li,0.0,0.0058928450000004,True,False,True,,,,,4,4,35,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-865582,Li2CdPd,Cd-Li-Pd,0.0,0.0153712124999998,True,False,True,,,,,3,3,176,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-30491,MgCd3,Cd-Mg,0.012905597916667,0.0,False,True,True,,,,,10,10,34,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1186024,Na3Cd,Cd-Na,0.0,0.0149129061330051,True,False,True,,,,,4,4,34,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1186127,NaCd3,Cd-Na,0.0,0.0330931010393256,True,False,True,,,,,4,4,34,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-761024,Na2Cd2O3,Cd-Na-O,0.006258749642856,0.0,False,True,True,,,,,0,6,34,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-865206,TmCdRh2,Cd-Rh-Tm,0.0,0.0245240725000002,True,False,True,,,,,1,1,63,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-977537,ZrCdRh2,Cd-Rh-Zr,0.0,0.0001035174999994,True,False,True,,,,,1,1,74,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1070,CdSe,Cd-Se,0.0,0.0011513899999995,True,False,True,,,,,4,4,6,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1017540,ZrCd,Cd-Zr,0.0,0.0015176089999986,True,False,True,,,,,5,5,25,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1101094,Cs2CeCl6,Ce-Cl-Cs,0.0,0.0001881088888877,True,False,True,,,,,0,2,3,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1101996,Ce2NCl3,Ce-Cl-N,0.0,0.0045192841666734,True,False,True,,,,,0,3,1,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-20170,CeCrSe3,Ce-Cr-Se,0.0,0.0028520204999997,True,False,True,,,,,1,1,24,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1112680,Cs2LiCeI6,Ce-Cs-I-Li,0.0022902885,0.0,False,True,True,,,,,1,1,59,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1096897,CeCuPb,Ce-Cu-Pb,0.0,0.0331359099999994,True,False,True,,,,,2,2,34,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-20775,CeDyS3,Ce-Dy-S,0.0,0.0009829919999981,True,False,True,,,,,2,2,42,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-2038579,CeF3,Ce-F,0.0,0.004630968333334,True,False,True,,,,,0,2,1,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1223451,KCeF4,Ce-F-K,0.030484114583328,0.0,False,True,True,,,,,0,2,4,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-755007,CeOF,Ce-F-O,0.001825151666668,0.0,False,True,True,,,,,0,1,1,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1213791,CeGaIr,Ce-Ga-Ir,0.0,0.0007339730555564,True,False,True,,,,,2,2,86,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1102053,CeGaPd,Ce-Ga-Pd,0.0,0.0095623205555552,True,False,True,,,,,11,11,106,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-3494,CeGa3Pd2,Ce-Ga-Pd,0.0,0.0045027831249981,True,False,True,,,,,11,11,106,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-604496,CeSiHRu,Ce-H-Ru-Si,0.0,0.0438621197499955,True,False,True,,,,,0,2,56,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-865755,YbCeHg2,Ce-Hg-Yb,0.013342297499995,0.0,False,True,True,,,,,1,1,26,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-19733,Ce2In,Ce-In,0.0,0.0275260899999993,True,False,True,,,,,3,3,16,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1078439,CeIn7Pt2,Ce-In-Pt,0.0,0.0175658736666655,True,False,True,,,,,10,10,77,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1227310,Ce2(InSn)3,Ce-In-Sn,0.0,0.0010702787499994,True,False,True,,,,,1,1,66,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1222913,LaCeRu4,Ce-La-Ru,0.0,0.0034722929166672,True,False,True,,,,,1,1,50,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-9912,Li2CeP2,Ce-Li-P,0.0037376805,0.0,False,True,True,,,,,1,1,24,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-21188,CeNi,Ce-Ni,0.0,0.0833828775,True,False,True,,,,,6,8,10,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-640447,Ce5NiPb3,Ce-Ni-Pb,0.0,0.0337850333333316,True,False,True,,,,,1,1,36,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1078924,Ce(NiSb)2,Ce-Ni-Sb,0.0,0.0451569414444446,True,False,True,,,,,4,4,40,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-22539,CeNiSb2,Ce-Ni-Sb,0.0,0.0188297674166655,True,False,True,,,,,4,4,40,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-510369,Ce5Pb3O,Ce-O-Pb,0.0,0.0046948675925966,True,False,True,,,,,0,2,17,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-505005,CeSiOs,Ce-Os-Si,0.0,0.0475723166666668,True,False,True,,,,,3,3,47,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1190312,Ce5Pb3,Ce-Pb,0.0,0.0383644849999988,True,False,True,,,,,4,4,17,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1103851,Ce3Pd4,Ce-Pd,0.0,0.0442446910714302,True,False,True,,,,,8,8,16,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-30155,Ce3SiPd5,Ce-Pd-Si,0.0,0.0110173788888889,True,False,True,,,,,9,9,66,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-13381,CeZnPd,Ce-Pd-Zn,0.0,0.0029180149999996,True,False,True,,,,,2,2,95,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1189811,Ce(Sb3Ru)4,Ce-Ru-Sb,0.0,0.0025113794117634,True,False,True,,,,,1,1,40,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1079021,YbCeS3,Ce-S-Yb,0.0,0.0549418989999974,True,False,True,,,,,1,1,29,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-22848,Cl2,Cl,0.0,0.0076180674999999,True,False,True,,,,,0,1,0,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-28497,Cs2CrCl4,Cl-Cr-Cs,0.0,0.0299915695238084,True,False,True,,,,,0,3,2,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-28360,Na3CrCl6,Cl-Cr-Na,0.003222670999999,0.0,False,True,True,,,,,0,2,3,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-579536,CsCu2ICl2,Cl-Cs-Cu-I,0.0,0.0624295325000003,True,False,True,,,,,0,1,38,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1213256,CsEuCl3,Cl-Cs-Eu,0.0,0.0003338395000032,True,False,True,,,,,0,3,4,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-568628,CsHg5Cl11,Cl-Cs-Hg,0.002867528823526,0.0,False,True,True,,,,,0,4,29,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-2647097,Cs2Pb(ICl)2,Cl-Cs-I-Pb,0.0,0.0987982747619042,True,False,True,,,,,0,1,31,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1111820,Cs2NaPrCl6,Cl-Cs-Na-Pr,0.0,0.0018445700000002,True,False,True,,,,,0,1,27,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1539667,CsPbCl3,Cl-Cs-Pb,0.0,0.0001841579999926,True,False,True,,,,,0,4,12,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1112118,Cs2RbSmCl6,Cl-Cs-Rb-Sm,0.0,0.0221834954999993,True,False,True,,,,,0,1,32,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1232302,RbCuCl3,Cl-Cu-Rb,0.000887255999999,0.0,False,True,True,,,,,0,5,2,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-28448,DyCl3,Cl-Dy,0.0,0.0356245949999998,True,False,True,,,,,0,4,1,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1210040,NaDyCl4,Cl-Dy-Na,0.0,0.0107904369444424,True,False,True,,,,,0,2,4,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-863029,ErCl3,Cl-Er,0.0,0.0766405599999995,True,False,True,,,,,0,2,1,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-559004,ErMoClO4,Cl-Er-Mo-O,0.0,0.0655729088888952,True,False,True,,,,,0,1,3,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-28542,Na3ErCl6,Cl-Er-Na,0.0,0.0017079149999981,True,False,True,,,,,0,2,3,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1114024,Rb2NaErCl6,Cl-Er-Na-Rb,0.0,0.0115631450000002,True,False,True,,,,,0,1,37,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-22887,EuCl2,Cl-Eu,0.0,0.0166233433333342,True,False,True,,,,,0,2,1,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1070860,EuHCl,Cl-Eu-H,0.0,0.0214449312500004,True,False,True,,,,,0,3,1,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1190111,GaHCl2,Cl-Ga-H,0.0,0.032431163125,True,False,True,,,,,0,2,1,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-559032,GdMoClO4,Cl-Gd-Mo-O,0.0,0.0704433833333553,True,False,True,,,,,0,1,2,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-865182,Gd2SCl4,Cl-Gd-S,0.0,0.023129461190475,True,False,True,,,,,0,1,7,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-23860,SrHCl,Cl-H-Sr,0.0,0.0139254512499977,True,False,True,,,,,0,3,1,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-27851,Hg3(SeCl)2,Cl-Hg-Se,0.0,0.0840788549999995,True,False,True,,,,,0,1,8,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-989512,LiTl2InCl6,Cl-In-Li-Tl,0.0,0.025279149500001,True,False,True,,,,,0,1,121,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-989550,Rb2TlInCl6,Cl-In-Rb-Tl,0.0,0.0344790375000001,True,False,True,,,,,0,1,103,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1223753,Ir(N2Cl3)2,Cl-Ir-N,0.077840261818181,0.0,False,True,True,,,,,0,5,1,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1111126,K2LiLuCl6,Cl-K-Li-Lu,0.0,0.0151415393333325,True,False,True,,,,,0,1,18,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-554960,KMoPClO5,Cl-K-Mo-O-P,0.0,0.0509828355476242,True,False,True,,,,,0,1,26,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1185319,LiCl,Cl-Li,0.003852756249999,0.0,False,True,True,,,,,0,1,1,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1210698,LuTiClO3,Cl-Lu-O-Ti,0.0,0.0901076433333418,True,False,True,,,,,0,1,3,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-23396,MoNCl3,Cl-Mo-N,0.0,0.0480648316428542,True,False,True,,,,,0,7,1,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-989545,Rb2NaSbCl6,Cl-Na-Rb-Sb,0.0,0.0173128840000074,True,False,True,,,,,0,1,59,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-567498,Rb2NaTmCl6,Cl-Na-Rb-Tm,0.0,0.010579002,True,False,True,,,,,0,1,38,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1209961,NaTbCl4,Cl-Na-Tb,0.0,0.0060676202777791,True,False,True,,,,,0,2,3,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1209960,NaYCl4,Cl-Na-Y,0.0,0.0123632358333347,True,False,True,,,,,0,2,3,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-675104,Na3YCl6,Cl-Na-Y,0.002902338,0.0,False,True,True,,,,,0,2,3,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-23058,NdClO,Cl-Nd-O,0.0,0.0556317091666658,True,False,True,,,,,0,7,1,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-559243,Nd2Ta2Cl2O7,Cl-Nd-O-Ta,0.0,0.0879279255128242,True,False,True,,,,,0,3,3,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-555836,Sn2PClO4,Cl-O-P-Sn,0.0,0.0658738381250003,True,False,True,,,,,0,4,9,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-559702,Pr2Ta2Cl2O7,Cl-O-Pr-Ta,0.0,0.0878419319230836,True,False,True,,,,,0,2,2,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-998611,RbSnCl3,Cl-Rb-Sn,0.0,0.0065272314999962,True,False,True,,,,,0,2,15,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-865716,YbCl2,Cl-Yb,0.185846899444442,0.0,False,True,True,,,,,0,2,1,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-54,Co,Co,0.025098924999999,0.0,False,True,True,0.025098924999999002,0.0,False,True,1,1,1,energy_or_correction_driven_common_composition,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1225938,CsMgCoF6,Co-Cs-F-Mg,0.0,0.0034509044444401,True,False,True,,,,,0,1,20,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1185457,Lu2CoCu,Co-Cu-Lu,0.0,0.0222916424999999,True,False,True,,,,,1,1,35,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1207275,Dy3(In2Co)2,Co-Dy-In,0.0,0.0017101760269335,True,False,True,,,,,7,7,66,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-19767,DyCoSi,Co-Dy-Si,0.0,0.0222998966666656,True,False,True,,,,,6,7,58,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1102621,ErCoSi,Co-Er-Si,0.0,0.0094893233333319,True,False,True,,,,,13,13,63,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1111145,K3CoF6,Co-F-K,0.0,0.0132931430000002,True,False,True,,,,,0,6,4,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1222369,LiCoNiF6,Co-F-Li-Ni,0.002659737222221,0.0,False,True,True,,,,,0,1,50,common_hull_unavailable,common_composition_hull_proxy_subset
