denominator,model_name,label_view,metric,value,ci_low_95,ci_high_95,bootstrap_method
D5_family_complete,MP_source_native_public_hull_rank,alexmp20_native,auprc,0.785214911338006,0.7810190928358007,0.7894107298402113,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MP_source_native_public_hull_rank,alex_pbe_native,f1,0.7293856767411301,0.7248465285040786,0.7339248249781816,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MP_source_native_public_hull_rank,alex_pbe_native,precision,0.7293856767411301,0.7248465285040786,0.7339248249781816,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MP_source_native_public_hull_rank,alex_pbe_native,recall,0.7293856767411301,0.7248465285040786,0.7339248249781816,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MP_source_native_public_hull_rank,alex_pbe_native,balanced_accuracy,0.7977920018563118,0.7936884080586963,0.8018955956539273,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MP_source_native_public_hull_rank,alex_pbe_native,auroc,0.8797764257630553,0.8764536476676388,0.8830992038584717,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MP_source_native_public_hull_rank,alex_pbe_native,auprc,0.7015761876567441,0.6969012640546264,0.7062511112588619,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MP_source_native_public_hull_rank,common_pool,f1,0.8791702050224433,0.8755919762790493,0.8827484337658372,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MP_source_native_public_hull_rank,common_pool,precision,0.8791702050224433,0.8755919762790493,0.8827484337658372,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MP_source_native_public_hull_rank,common_pool,recall,0.8791702050224433,0.8755919762790493,0.8827484337658372,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MP_source_native_public_hull_rank,common_pool,balanced_accuracy,0.8748551356560842,0.871222522188457,0.8784877491237114,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MP_source_native_public_hull_rank,common_pool,auroc,0.9439909945706565,0.9414665987294383,0.9465153904118747,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MP_source_native_public_hull_rank,common_pool,auprc,0.9565783864226446,0.9543409131254593,0.9588158597198299,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MP_source_native_public_hull_rank,source_union,f1,,,,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MP_source_native_public_hull_rank,source_union,precision,,,,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MP_source_native_public_hull_rank,source_union,recall,,,,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MP_source_native_public_hull_rank,source_union,balanced_accuracy,,,,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MP_source_native_public_hull_rank,source_union,auroc,,,,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MP_source_native_public_hull_rank,source_union,auprc,,,,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MP_source_native_public_hull_rank,consensus,f1,1.0,1.0,1.0,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MP_source_native_public_hull_rank,consensus,precision,1.0,1.0,1.0,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MP_source_native_public_hull_rank,consensus,recall,1.0,1.0,1.0,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MP_source_native_public_hull_rank,consensus,balanced_accuracy,1.0,1.0,1.0,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MP_source_native_public_hull_rank,consensus,auroc,1.0,1.0,1.0,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MP_source_native_public_hull_rank,consensus,auprc,1.0,1.0,1.0,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MP_source_native_public_hull_rank,uncertain,f1,0.35931730532534667,0.3544152193411148,0.36421939130957853,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MP_source_native_public_hull_rank,uncertain,precision,0.35931730532534667,0.3544152193411148,0.36421939130957853,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MP_source_native_public_hull_rank,uncertain,recall,0.35931730532534667,0.3544152193411148,0.36421939130957853,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MP_source_native_public_hull_rank,uncertain,balanced_accuracy,0.521056174498952,0.515952241982635,0.526160107015269,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MP_source_native_public_hull_rank,uncertain,auroc,0.6142134368578647,0.6092400348427096,0.6191868388730197,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MP_source_native_public_hull_rank,uncertain,auprc,0.38631736951249585,0.38134269816688726,0.39129204085810443,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MP_source_native_public_hull_rank,audit_view,f1,0.6238009908295562,0.618851594696565,0.6287503869625474,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MP_source_native_public_hull_rank,audit_view,precision,0.6238009908295562,0.618851594696565,0.6287503869625474,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MP_source_native_public_hull_rank,audit_view,recall,0.6238009908295562,0.618851594696565,0.6287503869625474,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MP_source_native_public_hull_rank,audit_view,balanced_accuracy,0.7465700908751478,0.7421259830404966,0.751014198709799,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MP_source_native_public_hull_rank,audit_view,auroc,0.8984623833058759,0.8953764694889563,0.9015482971227955,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MP_source_native_public_hull_rank,audit_view,auprc,0.6310363176799255,0.6261064036243424,0.6359662317355086,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MatterGen_alex_mp20_source_native_public_hull_rank,mp_native,f1,0.8424238392975921,0.8387013715605264,0.8461463070346579,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MatterGen_alex_mp20_source_native_public_hull_rank,mp_native,precision,0.8424238392975921,0.8387013715605264,0.8461463070346579,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MatterGen_alex_mp20_source_native_public_hull_rank,mp_native,recall,0.8424238392975921,0.8387013715605264,0.8461463070346579,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MatterGen_alex_mp20_source_native_public_hull_rank,mp_native,balanced_accuracy,0.8667971824198362,0.863325533399817,0.8702688314398553,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MatterGen_alex_mp20_source_native_public_hull_rank,mp_native,auroc,0.917484141788719,0.9146729637296082,0.9202953198478298,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MatterGen_alex_mp20_source_native_public_hull_rank,mp_native,auprc,0.8677034437101401,0.8642418165383431,0.8711650708819371,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MatterGen_alex_mp20_source_native_public_hull_rank,alexmp20_native,f1,1.0,1.0,1.0,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MatterGen_alex_mp20_source_native_public_hull_rank,alexmp20_native,precision,1.0,1.0,1.0,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MatterGen_alex_mp20_source_native_public_hull_rank,alexmp20_native,recall,1.0,1.0,1.0,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MatterGen_alex_mp20_source_native_public_hull_rank,alexmp20_native,balanced_accuracy,1.0,1.0,1.0,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MatterGen_alex_mp20_source_native_public_hull_rank,alexmp20_native,auroc,1.0,1.0,1.0,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MatterGen_alex_mp20_source_native_public_hull_rank,alexmp20_native,auprc,1.0,1.0,1.0,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MatterGen_alex_mp20_source_native_public_hull_rank,alex_pbe_native,f1,0.8141425755584757,0.8101682764299072,0.8181168746870442,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MatterGen_alex_mp20_source_native_public_hull_rank,alex_pbe_native,precision,0.8141425755584757,0.8101682764299072,0.8181168746870442,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MatterGen_alex_mp20_source_native_public_hull_rank,alex_pbe_native,recall,0.8141425755584757,0.8101682764299072,0.8181168746870442,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MatterGen_alex_mp20_source_native_public_hull_rank,alex_pbe_native,balanced_accuracy,0.8611239150837128,0.8575907256862317,0.8646571044811938,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MatterGen_alex_mp20_source_native_public_hull_rank,alex_pbe_native,auroc,0.91827436045074,0.9154754709437316,0.9210732499577483,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MatterGen_alex_mp20_source_native_public_hull_rank,alex_pbe_native,auprc,0.7927444484047435,0.7886031163704146,0.7968857804390723,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MatterGen_alex_mp20_source_native_public_hull_rank,common_pool,f1,0.8476282906708723,0.8436828138939159,0.8515737674478288,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MatterGen_alex_mp20_source_native_public_hull_rank,common_pool,precision,0.8476282906708723,0.8436828138939159,0.8515737674478288,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MatterGen_alex_mp20_source_native_public_hull_rank,common_pool,recall,0.8476282906708723,0.8436828138939159,0.8515737674478288,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MatterGen_alex_mp20_source_native_public_hull_rank,common_pool,balanced_accuracy,0.8421867975743391,0.8381843976570509,0.8461891974916274,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MatterGen_alex_mp20_source_native_public_hull_rank,common_pool,auroc,0.920335106762807,0.9173624067595573,0.9233078067660568,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MatterGen_alex_mp20_source_native_public_hull_rank,common_pool,auprc,0.9345044502695337,0.931788378867587,0.9372205216714803,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MatterGen_alex_mp20_source_native_public_hull_rank,source_union,f1,,,,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MatterGen_alex_mp20_source_native_public_hull_rank,source_union,precision,,,,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MatterGen_alex_mp20_source_native_public_hull_rank,source_union,recall,,,,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MatterGen_alex_mp20_source_native_public_hull_rank,source_union,balanced_accuracy,,,,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MatterGen_alex_mp20_source_native_public_hull_rank,source_union,auroc,,,,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MatterGen_alex_mp20_source_native_public_hull_rank,source_union,auprc,,,,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MatterGen_alex_mp20_source_native_public_hull_rank,consensus,f1,1.0,1.0,1.0,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MatterGen_alex_mp20_source_native_public_hull_rank,consensus,precision,1.0,1.0,1.0,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MatterGen_alex_mp20_source_native_public_hull_rank,consensus,recall,1.0,1.0,1.0,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MatterGen_alex_mp20_source_native_public_hull_rank,consensus,balanced_accuracy,1.0,1.0,1.0,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MatterGen_alex_mp20_source_native_public_hull_rank,consensus,auroc,1.0,1.0,1.0,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MatterGen_alex_mp20_source_native_public_hull_rank,consensus,auprc,1.0,1.0,1.0,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MatterGen_alex_mp20_source_native_public_hull_rank,uncertain,f1,0.2850578485271191,0.2804454979083657,0.28967019914587244,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MatterGen_alex_mp20_source_native_public_hull_rank,uncertain,precision,0.2850578485271191,0.2804454979083657,0.28967019914587244,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MatterGen_alex_mp20_source_native_public_hull_rank,uncertain,recall,0.2850578485271191,0.2804454979083657,0.28967019914587244,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MatterGen_alex_mp20_source_native_public_hull_rank,uncertain,balanced_accuracy,0.4655433463639048,0.4604470266312811,0.4706396660965285,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MatterGen_alex_mp20_source_native_public_hull_rank,uncertain,auroc,0.5702745927223444,0.5652168365552958,0.575332348889393,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MatterGen_alex_mp20_source_native_public_hull_rank,uncertain,auprc,0.34661297675437513,0.3417508304557274,0.35147512305302286,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MatterGen_alex_mp20_source_native_public_hull_rank,audit_view,f1,0.7116053546958997,0.7069769261781537,0.7162337832136457,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MatterGen_alex_mp20_source_native_public_hull_rank,audit_view,precision,0.7116053546958997,0.7069769261781537,0.7162337832136457,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MatterGen_alex_mp20_source_native_public_hull_rank,audit_view,recall,0.7116053546958997,0.7069769261781537,0.7162337832136457,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MatterGen_alex_mp20_source_native_public_hull_rank,audit_view,balanced_accuracy,0.8057203050250503,0.8016780266193809,0.8097625834307197,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MatterGen_alex_mp20_source_native_public_hull_rank,audit_view,auroc,0.9302031850631521,0.9275998679434476,0.9328065021828567,deterministic_binomial_approximation_phase2_v1
D5_family_complete,MatterGen_alex_mp20_source_native_public_hull_rank,audit_view,auprc,0.7133082706766918,0.7086880090049874,0.7179285323483962,deterministic_binomial_approximation_phase2_v1
D5_family_complete,consensus_oracle_proxy,mp_native,f1,0.6310363176799255,0.6261064036243424,0.6359662317355086,deterministic_binomial_approximation_phase2_v1
D5_family_complete,consensus_oracle_proxy,mp_native,precision,0.6310363176799255,0.6261064036243424,0.6359662317355086,deterministic_binomial_approximation_phase2_v1
D5_family_complete,consensus_oracle_proxy,mp_native,recall,0.6310363176799255,0.6261064036243424,0.6359662317355086,deterministic_binomial_approximation_phase2_v1
D5_family_complete,consensus_oracle_proxy,mp_native,balanced_accuracy,0.6881063617065559,0.6833731993088557,0.6928395241042562,deterministic_binomial_approximation_phase2_v1
D5_family_complete,consensus_oracle_proxy,mp_native,auroc,0.6872854061725677,0.682548846678427,0.6920219656667085,deterministic_binomial_approximation_phase2_v1
D5_family_complete,consensus_oracle_proxy,mp_native,auprc,0.7780683351354545,0.7738227371645053,0.7823139331064036,deterministic_binomial_approximation_phase2_v1
D5_family_complete,consensus_oracle_proxy,alexmp20_native,f1,0.7133082706766918,0.7086880090049874,0.7179285323483962,deterministic_binomial_approximation_phase2_v1
D5_family_complete,consensus_oracle_proxy,alexmp20_native,precision,0.7133082706766918,0.7086880090049874,0.7179285323483962,deterministic_binomial_approximation_phase2_v1
D5_family_complete,consensus_oracle_proxy,alexmp20_native,recall,0.7133082706766918,0.7086880090049874,0.7179285323483962,deterministic_binomial_approximation_phase2_v1
D5_family_complete,consensus_oracle_proxy,alexmp20_native,balanced_accuracy,0.7755333796579782,0.7712705645902778,0.7797961947256786,deterministic_binomial_approximation_phase2_v1
D5_family_complete,consensus_oracle_proxy,alexmp20_native,auroc,0.7657395627183865,0.7614123287397878,0.7700667966969852,deterministic_binomial_approximation_phase2_v1
D5_family_complete,consensus_oracle_proxy,alexmp20_native,auprc,0.8202960091456131,0.8163733143325983,0.8242187039586278,deterministic_binomial_approximation_phase2_v1
D5_family_complete,consensus_oracle_proxy,alex_pbe_native,f1,0.7791557161629435,0.7749175734888878,0.7833938588369993,deterministic_binomial_approximation_phase2_v1
D5_family_complete,consensus_oracle_proxy,alex_pbe_native,precision,0.7791557161629435,0.7749175734888878,0.7833938588369993,deterministic_binomial_approximation_phase2_v1
D5_family_complete,consensus_oracle_proxy,alex_pbe_native,recall,0.7791557161629435,0.7749175734888878,0.7833938588369993,deterministic_binomial_approximation_phase2_v1
D5_family_complete,consensus_oracle_proxy,alex_pbe_native,balanced_accuracy,0.8349810904375182,0.8311885908913812,0.8387735899836553,deterministic_binomial_approximation_phase2_v1
D5_family_complete,consensus_oracle_proxy,alex_pbe_native,auroc,0.8227812650177003,0.818879892916463,0.8266826371189376,deterministic_binomial_approximation_phase2_v1
D5_family_complete,consensus_oracle_proxy,alex_pbe_native,auprc,0.8577310517662011,0.8541620152806274,0.8613000882517748,deterministic_binomial_approximation_phase2_v1
D5_family_complete,consensus_oracle_proxy,common_pool,f1,0.5754579643333738,0.5700315649897196,0.580884363677028,deterministic_binomial_approximation_phase2_v1
D5_family_complete,consensus_oracle_proxy,common_pool,precision,0.5754579643333738,0.5700315649897196,0.580884363677028,deterministic_binomial_approximation_phase2_v1
D5_family_complete,consensus_oracle_proxy,common_pool,recall,0.5754579643333738,0.5700315649897196,0.580884363677028,deterministic_binomial_approximation_phase2_v1
D5_family_complete,consensus_oracle_proxy,common_pool,balanced_accuracy,0.5602967341651272,0.5548475248396981,0.5657459434905562,deterministic_binomial_approximation_phase2_v1
D5_family_complete,consensus_oracle_proxy,common_pool,auroc,0.5790845725354399,0.5736644011461808,0.584504743924699,deterministic_binomial_approximation_phase2_v1
D5_family_complete,consensus_oracle_proxy,common_pool,auprc,0.7694875488756167,0.7648638175232038,0.7741112802280296,deterministic_binomial_approximation_phase2_v1
D5_family_complete,consensus_oracle_proxy,source_union,f1,,,,deterministic_binomial_approximation_phase2_v1
D5_family_complete,consensus_oracle_proxy,source_union,precision,,,,deterministic_binomial_approximation_phase2_v1
D5_family_complete,consensus_oracle_proxy,source_union,recall,,,,deterministic_binomial_approximation_phase2_v1
D5_family_complete,consensus_oracle_proxy,source_union,balanced_accuracy,,,,deterministic_binomial_approximation_phase2_v1
D5_family_complete,consensus_oracle_proxy,source_union,auroc,,,,deterministic_binomial_approximation_phase2_v1
D5_family_complete,consensus_oracle_proxy,source_union,auprc,,,,deterministic_binomial_approximation_phase2_v1
D5_family_complete,consensus_oracle_proxy,consensus,f1,1.0,1.0,1.0,deterministic_binomial_approximation_phase2_v1
D5_family_complete,consensus_oracle_proxy,consensus,precision,1.0,1.0,1.0,deterministic_binomial_approximation_phase2_v1
D5_family_complete,consensus_oracle_proxy,consensus,recall,1.0,1.0,1.0,deterministic_binomial_approximation_phase2_v1
D5_family_complete,consensus_oracle_proxy,consensus,balanced_accuracy,1.0,1.0,1.0,deterministic_binomial_approximation_phase2_v1
D5_family_complete,consensus_oracle_proxy,consensus,auroc,1.0,1.0,1.0,deterministic_binomial_approximation_phase2_v1
D5_family_complete,consensus_oracle_proxy,consensus,auprc,1.0,1.0,1.0,deterministic_binomial_approximation_phase2_v1
D5_family_complete,consensus_oracle_proxy,uncertain,f1,0.0,0.0,0.0,deterministic_binomial_approximation_phase2_v1
D5_family_complete,consensus_oracle_proxy,uncertain,precision,0.0,0.0,0.0,deterministic_binomial_approximation_phase2_v1
D5_family_complete,consensus_oracle_proxy,uncertain,recall,0.0,0.0,0.0,deterministic_binomial_approximation_phase2_v1
D5_family_complete,consensus_oracle_proxy,uncertain,balanced_accuracy,0.25244769449522647,0.24800929021842474,0.2568860987720282,deterministic_binomial_approximation_phase2_v1
D5_family_complete,consensus_oracle_proxy,uncertain,auroc,0.0,0.0,0.0,deterministic_binomial_approximation_phase2_v1
D5_family_complete,consensus_oracle_proxy,uncertain,auprc,0.18766773153113636,0.18367856638729488,0.19165689667497784,deterministic_binomial_approximation_phase2_v1
D5_family_complete,consensus_oracle_proxy,audit_view,f1,1.0,1.0,1.0,deterministic_binomial_approximation_phase2_v1
D5_family_complete,consensus_oracle_proxy,audit_view,precision,1.0,1.0,1.0,deterministic_binomial_approximation_phase2_v1
D5_family_complete,consensus_oracle_proxy,audit_view,recall,1.0,1.0,1.0,deterministic_binomial_approximation_phase2_v1
D5_family_complete,consensus_oracle_proxy,audit_view,balanced_accuracy,1.0,1.0,1.0,deterministic_binomial_approximation_phase2_v1
D5_family_complete,consensus_oracle_proxy,audit_view,auroc,1.0,1.0,1.0,deterministic_binomial_approximation_phase2_v1
D5_family_complete,consensus_oracle_proxy,audit_view,auprc,1.0,1.0,1.0,deterministic_binomial_approximation_phase2_v1
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,mp_native,f1,0.718903818012505,0.7143109577808875,0.7234966782441226,deterministic_binomial_approximation_phase2_v1
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,mp_native,precision,0.718903818012505,0.7143109577808875,0.7234966782441226,deterministic_binomial_approximation_phase2_v1
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,mp_native,recall,0.718903818012505,0.7143109577808875,0.7234966782441226,deterministic_binomial_approximation_phase2_v1
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,mp_native,balanced_accuracy,0.7623828167607545,0.7580342531014629,0.7667313804200461,deterministic_binomial_approximation_phase2_v1
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,mp_native,auroc,0.8544574185686278,0.8508544488671052,0.8580603882701504,deterministic_binomial_approximation_phase2_v1
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,mp_native,auprc,0.7041102850015072,0.6994468530956596,0.7087737169073548,deterministic_binomial_approximation_phase2_v1
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,alexmp20_native,f1,0.6418045112781955,0.6369058004976356,0.6467032220587554,deterministic_binomial_approximation_phase2_v1
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,alexmp20_native,precision,0.6418045112781955,0.6369058004976356,0.6467032220587554,deterministic_binomial_approximation_phase2_v1
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,alexmp20_native,recall,0.6418045112781955,0.6369058004976356,0.6467032220587554,deterministic_binomial_approximation_phase2_v1
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,alexmp20_native,balanced_accuracy,0.7195491793051687,0.7149595357365404,0.724138822873797,deterministic_binomial_approximation_phase2_v1
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,alexmp20_native,auroc,0.837569678920303,0.8338012147910123,0.8413381430495936,deterministic_binomial_approximation_phase2_v1
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,alexmp20_native,auprc,0.6345049914054345,0.6295848384119919,0.6394251443988771,deterministic_binomial_approximation_phase2_v1
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,alex_pbe_native,f1,0.5955157687253614,0.5905013823886839,0.6005301550620389,deterministic_binomial_approximation_phase2_v1
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,alex_pbe_native,precision,0.5955157687253614,0.5905013823886839,0.6005301550620389,deterministic_binomial_approximation_phase2_v1
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,alex_pbe_native,recall,0.5955157687253614,0.5905013823886839,0.6005301550620389,deterministic_binomial_approximation_phase2_v1
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,alex_pbe_native,balanced_accuracy,0.6977619451114827,0.6930700469872607,0.7024538432357047,deterministic_binomial_approximation_phase2_v1
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,alex_pbe_native,auroc,0.8409764962285196,0.837240185826549,0.8447128066304901,deterministic_binomial_approximation_phase2_v1
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,alex_pbe_native,auprc,0.6039440342637169,0.598947176488111,0.6089408920393228,deterministic_binomial_approximation_phase2_v1
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,common_pool,f1,1.0,1.0,1.0,deterministic_binomial_approximation_phase2_v1
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,common_pool,precision,1.0,1.0,1.0,deterministic_binomial_approximation_phase2_v1
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,common_pool,recall,1.0,1.0,1.0,deterministic_binomial_approximation_phase2_v1
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,common_pool,balanced_accuracy,1.0,1.0,1.0,deterministic_binomial_approximation_phase2_v1
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,common_pool,auroc,1.0,1.0,1.0,deterministic_binomial_approximation_phase2_v1
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,common_pool,auprc,1.0,1.0,1.0,deterministic_binomial_approximation_phase2_v1
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,source_union,f1,,,,deterministic_binomial_approximation_phase2_v1
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,source_union,precision,,,,deterministic_binomial_approximation_phase2_v1
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,source_union,recall,,,,deterministic_binomial_approximation_phase2_v1
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,source_union,balanced_accuracy,,,,deterministic_binomial_approximation_phase2_v1
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,source_union,auroc,,,,deterministic_binomial_approximation_phase2_v1
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,source_union,auprc,,,,deterministic_binomial_approximation_phase2_v1
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,consensus,f1,1.0,1.0,1.0,deterministic_binomial_approximation_phase2_v1
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,consensus,precision,1.0,1.0,1.0,deterministic_binomial_approximation_phase2_v1
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,consensus,recall,1.0,1.0,1.0,deterministic_binomial_approximation_phase2_v1
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,consensus,balanced_accuracy,1.0,1.0,1.0,deterministic_binomial_approximation_phase2_v1
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,consensus,auroc,1.0,1.0,1.0,deterministic_binomial_approximation_phase2_v1
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,consensus,auprc,1.0,1.0,1.0,deterministic_binomial_approximation_phase2_v1
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,uncertain,f1,0.5411504061705096,0.5360592721341179,0.5462415402069013,deterministic_binomial_approximation_phase2_v1
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,uncertain,precision,0.5411504061705096,0.5360592721341179,0.5462415402069013,deterministic_binomial_approximation_phase2_v1
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,uncertain,recall,0.5411504061705096,0.5360592721341179,0.5462415402069013,deterministic_binomial_approximation_phase2_v1
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,uncertain,balanced_accuracy,0.6569859282528355,0.6521357872661924,0.6618360692394787,deterministic_binomial_approximation_phase2_v1
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,uncertain,auroc,0.7609205928182499,0.7565628548266556,0.7652783308098441,deterministic_binomial_approximation_phase2_v1
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,uncertain,auprc,0.5257548983003153,0.5206532155121322,0.5308565810884984,deterministic_binomial_approximation_phase2_v1
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,audit_view,f1,0.4214187835986086,0.4163738033468286,0.42646376385038864,deterministic_binomial_approximation_phase2_v1
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,audit_view,precision,0.4214187835986086,0.4163738033468286,0.42646376385038864,deterministic_binomial_approximation_phase2_v1
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,audit_view,recall,0.4214187835986086,0.4163738033468286,0.42646376385038864,deterministic_binomial_approximation_phase2_v1
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,audit_view,balanced_accuracy,0.6102334628225516,0.6052506950635059,0.6152162305815974,deterministic_binomial_approximation_phase2_v1
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,audit_view,auroc,0.806459005792699,0.8024225705191151,0.8104954410662829,deterministic_binomial_approximation_phase2_v1
