denominator,model_a,model_b,metric,label_view_a,label_view_b,margin_a,margin_b,winner_a,winner_b
D5_pairwise_complete,M3GNet,MP_source_native_public_hull_rank,recall@100,mp_native,uncertain,-0.0027936676865770917,0.0005743825387708214,MP_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MP_source_native_public_hull_rank,recall@1000,alex_pbe_native,uncertain,-0.03621879106438897,0.0031180766390416018,MP_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MP_source_native_public_hull_rank,recall@1000,alexmp20_native,uncertain,-0.03691729323308271,0.0031180766390416018,MP_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MP_source_native_public_hull_rank,recall@1000,audit_view,uncertain,-0.04395488563297143,0.0031180766390416018,MP_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MP_source_native_public_hull_rank,recall@1000,common_pool,uncertain,-0.026325366978041977,0.0031180766390416018,MP_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MP_source_native_public_hull_rank,recall@1000,consensus,uncertain,-0.06187414356487825,0.0031180766390416018,MP_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MP_source_native_public_hull_rank,recall@1000,mp_native,uncertain,-0.035852068644406,0.0031180766390416018,MP_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MP_source_native_public_hull_rank,recall@300,alex_pbe_native,uncertain,-0.011169513797634692,0.0014769836711249693,MP_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MP_source_native_public_hull_rank,recall@300,alexmp20_native,uncertain,-0.010977443609022558,0.0014769836711249693,MP_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MP_source_native_public_hull_rank,recall@300,audit_view,uncertain,-0.012543480552334773,0.0014769836711249693,MP_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MP_source_native_public_hull_rank,recall@300,common_pool,uncertain,-0.006732985563508433,0.0014769836711249693,MP_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MP_source_native_public_hull_rank,recall@300,consensus,uncertain,-0.01739222093390956,0.0014769836711249693,MP_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MP_source_native_public_hull_rank,recall@300,mp_native,uncertain,-0.009378741519223093,0.0014769836711249693,MP_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MP_source_native_public_hull_rank,recall@500,alex_pbe_native,uncertain,-0.017821944809461233,0.0012308197259374744,MP_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MP_source_native_public_hull_rank,recall@500,alexmp20_native,uncertain,-0.017969924812030073,0.0012308197259374744,MP_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MP_source_native_public_hull_rank,recall@500,audit_view,uncertain,-0.02034362812269421,0.0012308197259374744,MP_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MP_source_native_public_hull_rank,recall@500,common_pool,uncertain,-0.011464272716244086,0.0012308197259374744,MP_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MP_source_native_public_hull_rank,recall@500,consensus,uncertain,-0.03035733108464214,0.0012308197259374744,MP_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MP_source_native_public_hull_rank,recall@500,mp_native,uncertain,-0.01662897432486364,0.0012308197259374744,MP_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MP_source_native_public_hull_rank,stable_yield@100,alex_pbe_native,uncertain,-0.39999999999999997,0.07,MP_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MP_source_native_public_hull_rank,stable_yield@100,alexmp20_native,uncertain,-0.51,0.07,MP_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MP_source_native_public_hull_rank,stable_yield@100,audit_view,uncertain,-0.37000000000000005,0.07,MP_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MP_source_native_public_hull_rank,stable_yield@100,common_pool,uncertain,-0.31999999999999995,0.07,MP_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MP_source_native_public_hull_rank,stable_yield@100,consensus,uncertain,-0.5,0.07,MP_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MP_source_native_public_hull_rank,stable_yield@100,mp_native,uncertain,-0.42000000000000004,0.07,MP_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MP_source_native_public_hull_rank,stable_yield@1000,alex_pbe_native,uncertain,-0.441,0.038000000000000034,MP_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MP_source_native_public_hull_rank,stable_yield@1000,alexmp20_native,uncertain,-0.491,0.038000000000000034,MP_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MP_source_native_public_hull_rank,stable_yield@1000,audit_view,uncertain,-0.4169999999999999,0.038000000000000034,MP_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MP_source_native_public_hull_rank,stable_yield@1000,common_pool,uncertain,-0.43399999999999994,0.038000000000000034,MP_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MP_source_native_public_hull_rank,stable_yield@1000,consensus,uncertain,-0.587,0.038000000000000034,MP_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MP_source_native_public_hull_rank,stable_yield@1000,mp_native,uncertain,-0.5389999999999999,0.038000000000000034,MP_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MP_source_native_public_hull_rank,stable_yield@300,alex_pbe_native,uncertain,-0.4533333333333333,0.06,MP_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MP_source_native_public_hull_rank,stable_yield@300,alexmp20_native,uncertain,-0.48666666666666664,0.06,MP_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MP_source_native_public_hull_rank,stable_yield@300,audit_view,uncertain,-0.39666666666666667,0.06,MP_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MP_source_native_public_hull_rank,stable_yield@300,common_pool,uncertain,-0.37,0.06,MP_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MP_source_native_public_hull_rank,stable_yield@300,consensus,uncertain,-0.55,0.06,MP_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MP_source_native_public_hull_rank,stable_yield@300,mp_native,uncertain,-0.47,0.06,MP_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MP_source_native_public_hull_rank,stable_yield@500,alex_pbe_native,uncertain,-0.434,0.02999999999999997,MP_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MP_source_native_public_hull_rank,stable_yield@500,alexmp20_native,uncertain,-0.478,0.02999999999999997,MP_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MP_source_native_public_hull_rank,stable_yield@500,audit_view,uncertain,-0.38600000000000007,0.02999999999999997,MP_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MP_source_native_public_hull_rank,stable_yield@500,common_pool,uncertain,-0.378,0.02999999999999997,MP_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MP_source_native_public_hull_rank,stable_yield@500,consensus,uncertain,-0.5760000000000001,0.02999999999999997,MP_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MP_source_native_public_hull_rank,stable_yield@500,mp_native,uncertain,-0.5,0.02999999999999997,MP_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,DAF@100,alex_pbe_native,uncertain,-1.4810266097240468,0.3925707721342413,MatterGen_alex_mp20_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,DAF@100,alexmp20_native,uncertain,-1.7985939849624062,0.3925707721342413,MatterGen_alex_mp20_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,DAF@100,audit_view,uncertain,-1.6680573416253819,0.3925707721342413,MatterGen_alex_mp20_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,DAF@100,common_pool,uncertain,-0.5800012131505519,0.3925707721342413,MatterGen_alex_mp20_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,DAF@100,consensus,uncertain,-1.297301570570254,0.3925707721342413,MatterGen_alex_mp20_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,DAF@100,mp_native,uncertain,-0.8322921378209391,0.3925707721342413,MatterGen_alex_mp20_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,DAF@1000,alex_pbe_native,uncertain,-1.5626341984231271,0.2657402149831788,MatterGen_alex_mp20_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,DAF@1000,alexmp20_native,uncertain,-1.7349514285714287,0.2657402149831788,MatterGen_alex_mp20_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,DAF@1000,audit_view,uncertain,-1.8115878570675659,0.2657402149831788,MatterGen_alex_mp20_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,DAF@1000,common_pool,uncertain,-0.8371350843139633,0.2657402149831788,MatterGen_alex_mp20_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,DAF@1000,consensus,uncertain,-1.5230320438494782,0.2657402149831788,MatterGen_alex_mp20_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,DAF@1000,mp_native,uncertain,-1.138281894372755,0.2657402149831788,MatterGen_alex_mp20_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,DAF@10000,alex_pbe_native,uncertain,-1.5481261826544022,0.09059325510790195,MatterGen_alex_mp20_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,DAF@10000,alexmp20_native,uncertain,-1.8547654586466167,0.09059325510790195,MatterGen_alex_mp20_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,DAF@10000,audit_view,uncertain,-1.8496040476441449,0.09059325510790195,MatterGen_alex_mp20_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,DAF@10000,common_pool,uncertain,-0.965895353633386,0.09059325510790195,MatterGen_alex_mp20_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,DAF@10000,consensus,uncertain,-1.5398969642668914,0.09059325510790195,MatterGen_alex_mp20_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,DAF@10000,mp_native,uncertain,-1.3299538778768127,0.09059325510790195,MatterGen_alex_mp20_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,DAF@300,alex_pbe_native,uncertain,-1.591851730179588,0.3321752687289735,MatterGen_alex_mp20_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,DAF@300,alexmp20_native,uncertain,-1.7340290726817045,0.3321752687289735,MatterGen_alex_mp20_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,DAF@300,audit_view,uncertain,-1.732710726959699,0.3321752687289735,MatterGen_alex_mp20_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,DAF@300,common_pool,uncertain,-0.7024459137045573,0.3321752687289735,MatterGen_alex_mp20_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,DAF@300,consensus,uncertain,-1.4270317276272793,0.3321752687289735,MatterGen_alex_mp20_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,DAF@300,mp_native,uncertain,-0.9873269478071924,0.3321752687289735,MatterGen_alex_mp20_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,DAF@500,alex_pbe_native,uncertain,-1.5535666885676738,0.25970066464265196,MatterGen_alex_mp20_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,DAF@500,alexmp20_native,uncertain,-1.721116090225564,0.25970066464265196,MatterGen_alex_mp20_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,DAF@500,audit_view,uncertain,-1.7146077790660903,0.25970066464265196,MatterGen_alex_mp20_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,DAF@500,common_pool,uncertain,-0.7462682275870436,0.25970066464265196,MatterGen_alex_mp20_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,DAF@500,consensus,uncertain,-1.4944914092969326,0.25970066464265196,MatterGen_alex_mp20_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,DAF@500,mp_native,uncertain,-1.0477089264334178,0.25970066464265196,MatterGen_alex_mp20_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,DAF@5000,alex_pbe_native,uncertain,-1.4767951051248356,0.016306785919422473,MatterGen_alex_mp20_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,DAF@5000,alexmp20_native,uncertain,-1.8306919699248123,0.016306785919422473,MatterGen_alex_mp20_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,DAF@5000,audit_view,uncertain,-1.6595230947612518,0.016306785919422473,MatterGen_alex_mp20_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,DAF@5000,common_pool,uncertain,-0.9156285818270048,0.016306785919422473,MatterGen_alex_mp20_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,DAF@5000,consensus,uncertain,-1.661064930958153,0.016306785919422473,MatterGen_alex_mp20_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,DAF@5000,mp_native,uncertain,-1.2670423839297595,0.016306785919422473,MatterGen_alex_mp20_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,balanced_accuracy,alex_pbe_native,uncertain,-0.3796232705665721,0.02116234884706225,MatterGen_alex_mp20_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,balanced_accuracy,alexmp20_native,uncertain,-0.5200467149492316,0.02116234884706225,MatterGen_alex_mp20_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,balanced_accuracy,audit_view,uncertain,-0.3174087121849507,0.02116234884706225,MatterGen_alex_mp20_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,balanced_accuracy,common_pool,uncertain,-0.3695919864132815,0.02116234884706225,MatterGen_alex_mp20_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,balanced_accuracy,consensus,uncertain,-0.525335101884808,0.02116234884706225,MatterGen_alex_mp20_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,balanced_accuracy,mp_native,uncertain,-0.3961785785858315,0.02116234884706225,MatterGen_alex_mp20_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,f1,alex_pbe_native,uncertain,-0.5080486202365309,0.028308853696561886,MatterGen_alex_mp20_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,f1,alexmp20_native,uncertain,-0.6642105263157895,0.028308853696561886,MatterGen_alex_mp20_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,f1,audit_view,uncertain,-0.47117107620954995,0.028308853696561886,MatterGen_alex_mp20_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,f1,common_pool,uncertain,-0.3568482348659469,0.028308853696561886,MatterGen_alex_mp20_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,f1,consensus,uncertain,-0.6457257299462422,0.028308853696561886,MatterGen_alex_mp20_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,f1,mp_native,uncertain,-0.4686710123719569,0.028308853696561886,MatterGen_alex_mp20_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,false_positive_burden@100,alex_pbe_native,uncertain,0.4899999999999999,-0.13,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,false_positive_burden@100,alexmp20_native,uncertain,0.65,-0.13,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,false_positive_burden@100,audit_view,uncertain,0.42999999999999994,-0.13,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,false_positive_burden@100,common_pool,uncertain,0.29999999999999993,-0.13,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,false_positive_burden@100,consensus,uncertain,0.5,-0.13,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,false_positive_burden@100,mp_native,uncertain,0.3400000000000001,-0.13,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,false_positive_burden@1000,alex_pbe_native,uncertain,0.5169999999999999,-0.08800000000000008,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,false_positive_burden@1000,alexmp20_native,uncertain,0.627,-0.08800000000000008,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,false_positive_burden@1000,audit_view,uncertain,0.46699999999999997,-0.08800000000000008,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,false_positive_burden@1000,common_pool,uncertain,0.43299999999999994,-0.08800000000000008,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,false_positive_burden@1000,consensus,uncertain,0.587,-0.08800000000000008,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,false_positive_burden@1000,mp_native,uncertain,0.46499999999999997,-0.08800000000000008,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,false_positive_burden@10000,alex_pbe_native,uncertain,0.5122,-0.030000000000000027,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,false_positive_burden@10000,alexmp20_native,uncertain,0.6703,-0.030000000000000027,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,false_positive_burden@10000,audit_view,uncertain,0.4768,-0.030000000000000027,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,false_positive_burden@10000,common_pool,uncertain,0.49960000000000004,-0.030000000000000027,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,false_positive_burden@10000,consensus,uncertain,0.5935,-0.030000000000000027,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,false_positive_burden@10000,mp_native,uncertain,0.5433,-0.030000000000000027,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,false_positive_burden@300,alex_pbe_native,uncertain,0.5266666666666666,-0.1100000000000001,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,false_positive_burden@300,alexmp20_native,uncertain,0.6266666666666667,-0.1100000000000001,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,false_positive_burden@300,audit_view,uncertain,0.44666666666666666,-0.1100000000000001,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,false_positive_burden@300,common_pool,uncertain,0.3633333333333333,-0.1100000000000001,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,false_positive_burden@300,consensus,uncertain,0.55,-0.1100000000000001,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,false_positive_burden@300,mp_native,uncertain,0.4033333333333333,-0.1100000000000001,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,false_positive_burden@500,alex_pbe_native,uncertain,0.5139999999999999,-0.08599999999999997,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,false_positive_burden@500,alexmp20_native,uncertain,0.622,-0.08599999999999997,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,false_positive_burden@500,audit_view,uncertain,0.44199999999999995,-0.08599999999999997,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,false_positive_burden@500,common_pool,uncertain,0.386,-0.08599999999999997,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,false_positive_burden@500,consensus,uncertain,0.5760000000000001,-0.08599999999999997,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,false_positive_burden@500,mp_native,uncertain,0.42800000000000005,-0.08599999999999997,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,false_positive_burden@5000,alex_pbe_native,uncertain,0.48860000000000003,-0.005400000000000071,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,false_positive_burden@5000,alexmp20_native,uncertain,0.6616,-0.005400000000000071,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,false_positive_burden@5000,audit_view,uncertain,0.42779999999999996,-0.005400000000000071,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,false_positive_burden@5000,common_pool,uncertain,0.4736,-0.005400000000000071,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,false_positive_burden@5000,consensus,uncertain,0.6402,-0.005400000000000071,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,false_positive_burden@5000,mp_native,uncertain,0.5176000000000001,-0.005400000000000071,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,precision,alex_pbe_native,uncertain,-0.5080486202365309,0.028308853696561886,MatterGen_alex_mp20_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,precision,alexmp20_native,uncertain,-0.6642105263157895,0.028308853696561886,MatterGen_alex_mp20_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,precision,audit_view,uncertain,-0.47117107620954995,0.028308853696561886,MatterGen_alex_mp20_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,precision,common_pool,uncertain,-0.3568482348659469,0.028308853696561886,MatterGen_alex_mp20_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,precision,consensus,uncertain,-0.6457257299462422,0.028308853696561886,MatterGen_alex_mp20_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,precision,mp_native,uncertain,-0.4686710123719569,0.028308853696561886,MatterGen_alex_mp20_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,precision@100,alex_pbe_native,uncertain,-0.48999999999999994,0.13,MatterGen_alex_mp20_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,precision@100,alexmp20_native,uncertain,-0.65,0.13,MatterGen_alex_mp20_source_native_public_hull_rank,M3GNet
D5_pairwise_complete,M3GNet,MatterGen_alex_mp20_source_native_public_hull_rank,precision@100,audit_view,uncertain,-0.43,0.13,MatterGen_alex_mp20_source_native_public_hull_rank,M3GNet
