denominator,model_name,label_view,K,metric,value,ci_low_95,ci_high_95,ci_denominator_n,bootstrap_method,metric_status
D5_family_complete,random_baseline,alexmp20_native,300,stable_yield@300,0.33666666666666667,0.2831903588631515,0.3901429744701818,300.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,alexmp20_native,300,uncertain_fraction@300,0.0,0.0,0.0,300.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,alexmp20_native,300,false_positive_burden@300,0.6633333333333333,0.6098570255298181,0.7168096411368485,300.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,alexmp20_native,300,recall@300,0.007593984962406015,0.006118584853334355,0.009069385071477675,13300.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,alexmp20_native,300,DAF@300,0.931579448621554,,,,deterministic_binomial_topk_approximation_phase2_v1,point_estimate_only_ratio_metric
D5_family_complete,random_baseline,alexmp20_native,500,precision@500,0.35,0.308191771144905,0.391808228855095,500.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,alexmp20_native,500,stable_yield@500,0.35,0.308191771144905,0.391808228855095,500.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,alexmp20_native,500,uncertain_fraction@500,0.0,0.0,0.0,500.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,alexmp20_native,500,false_positive_burden@500,0.65,0.608191771144905,0.6918082288550951,500.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,alexmp20_native,500,recall@500,0.013157894736842105,0.011221261904597405,0.015094527569086804,13300.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,alexmp20_native,500,DAF@500,0.9684736842105263,,,,deterministic_binomial_topk_approximation_phase2_v1,point_estimate_only_ratio_metric
D5_family_complete,random_baseline,alexmp20_native,1000,precision@1000,0.345,0.315536368859219,0.37446363114078096,1000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,alexmp20_native,1000,stable_yield@1000,0.345,0.315536368859219,0.37446363114078096,1000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,alexmp20_native,1000,uncertain_fraction@1000,0.0,0.0,0.0,1000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,alexmp20_native,1000,false_positive_burden@1000,0.655,0.625536368859219,0.684463631140781,1000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,alexmp20_native,1000,recall@1000,0.02593984962406015,0.02323833784111371,0.028641361407006592,13300.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,alexmp20_native,1000,DAF@1000,0.9546383458646617,,,,deterministic_binomial_topk_approximation_phase2_v1,point_estimate_only_ratio_metric
D5_family_complete,random_baseline,alexmp20_native,5000,precision@5000,0.3638,0.35046480874005925,0.37713519125994077,5000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,alexmp20_native,5000,stable_yield@5000,0.3638,0.35046480874005925,0.37713519125994077,5000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,alexmp20_native,5000,uncertain_fraction@5000,0.0,0.0,0.0,5000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,alexmp20_native,5000,false_positive_burden@5000,0.6362,0.6228648087400592,0.6495351912599407,5000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,alexmp20_native,5000,recall@5000,0.1367669172932331,0.13092729419247684,0.14260654039398935,13300.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,alexmp20_native,5000,DAF@5000,1.0066592180451128,,,,deterministic_binomial_topk_approximation_phase2_v1,point_estimate_only_ratio_metric
D5_family_complete,random_baseline,alexmp20_native,10000,precision@10000,0.3607,0.3512880091839399,0.37011199081606017,10000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,alexmp20_native,10000,stable_yield@10000,0.3607,0.3512880091839399,0.37011199081606017,10000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,alexmp20_native,10000,uncertain_fraction@10000,0.0,0.0,0.0,10000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,alexmp20_native,10000,false_positive_burden@10000,0.6393,0.6298880091839398,0.6487119908160601,10000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,alexmp20_native,10000,recall@10000,0.271203007518797,0.2636472017132947,0.2787588133242993,13300.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,alexmp20_native,10000,DAF@10000,0.9980813082706768,,,,deterministic_binomial_topk_approximation_phase2_v1,point_estimate_only_ratio_metric
D5_family_complete,random_baseline,alex_pbe_native,100,precision@100,0.36,0.26592,0.45408,100.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,alex_pbe_native,100,stable_yield@100,0.36,0.26592,0.45408,100.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,alex_pbe_native,100,uncertain_fraction@100,0.0,0.0,0.0,100.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,alex_pbe_native,100,false_positive_burden@100,0.64,0.54592,0.7340800000000001,100.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,alex_pbe_native,100,recall@100,0.002956636005256242,0.001992230444237575,0.003921041566274909,12176.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,alex_pbe_native,100,DAF@100,1.088101182654402,,,,deterministic_binomial_topk_approximation_phase2_v1,point_estimate_only_ratio_metric
D5_family_complete,random_baseline,alex_pbe_native,300,precision@300,0.31666666666666665,0.26402702521792715,0.36930630811540616,300.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,alex_pbe_native,300,stable_yield@300,0.31666666666666665,0.26402702521792715,0.36930630811540616,300.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,alex_pbe_native,300,uncertain_fraction@300,0.0,0.0,0.0,300.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,alex_pbe_native,300,false_positive_burden@300,0.6833333333333333,0.6306936918845939,0.7359729747820728,300.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,alex_pbe_native,300,recall@300,0.007802233902759527,0.006239401679939249,0.009365066125579805,12176.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,alex_pbe_native,300,DAF@300,0.9571260402978536,,,,deterministic_binomial_topk_approximation_phase2_v1,point_estimate_only_ratio_metric
D5_family_complete,random_baseline,alex_pbe_native,500,precision@500,0.32,0.279111562514569,0.36088843748543104,500.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,alex_pbe_native,500,stable_yield@500,0.32,0.279111562514569,0.36088843748543104,500.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,alex_pbe_native,500,uncertain_fraction@500,0.0,0.0,0.0,500.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,alex_pbe_native,500,false_positive_burden@500,0.6799999999999999,0.6391115625145689,0.720888437485431,500.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,alex_pbe_native,500,recall@500,0.013140604467805518,0.01111786912260567,0.015163339813005368,12176.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,alex_pbe_native,500,DAF@500,0.9672010512483574,,,,deterministic_binomial_topk_approximation_phase2_v1,point_estimate_only_ratio_metric
D5_family_complete,random_baseline,alex_pbe_native,1000,precision@1000,0.314,0.28523376968735736,0.34276623031264264,1000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,alex_pbe_native,1000,stable_yield@1000,0.314,0.28523376968735736,0.34276623031264264,1000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,alex_pbe_native,1000,uncertain_fraction@1000,0.0,0.0,0.0,1000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,alex_pbe_native,1000,false_positive_burden@1000,0.6859999999999999,0.6572337696873574,0.7147662303126425,1000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,alex_pbe_native,1000,recall@1000,0.025788436268068333,0.022973018182404034,0.02860385435373263,12176.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,alex_pbe_native,1000,DAF@1000,0.9490660315374507,,,,deterministic_binomial_topk_approximation_phase2_v1,point_estimate_only_ratio_metric
D5_family_complete,random_baseline,alex_pbe_native,5000,precision@5000,0.3268,0.3137987788172341,0.33980122118276584,5000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,alex_pbe_native,5000,stable_yield@5000,0.3268,0.3137987788172341,0.33980122118276584,5000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,alex_pbe_native,5000,uncertain_fraction@5000,0.0,0.0,0.0,5000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,alex_pbe_native,5000,false_positive_burden@5000,0.6732,0.6601987788172341,0.6862012211827659,5000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,alex_pbe_native,5000,recall@5000,0.13419842312746386,0.12814380656948152,0.1402530396854462,12176.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,alex_pbe_native,5000,DAF@5000,0.9877540735873849,,,,deterministic_binomial_topk_approximation_phase2_v1,point_estimate_only_ratio_metric
D5_family_complete,random_baseline,alex_pbe_native,10000,precision@10000,0.3293,0.32008880259240957,0.3385111974075904,10000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,alex_pbe_native,10000,stable_yield@10000,0.3293,0.32008880259240957,0.3385111974075904,10000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,alex_pbe_native,10000,uncertain_fraction@10000,0.0,0.0,0.0,10000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,alex_pbe_native,10000,false_positive_burden@10000,0.6707000000000001,0.6614888025924097,0.6799111974075904,10000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,alex_pbe_native,10000,recall@10000,0.2704500657030223,0.2625601055727673,0.2783400258332773,12176.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,alex_pbe_native,10000,DAF@10000,0.9953103318002627,,,,deterministic_binomial_topk_approximation_phase2_v1,point_estimate_only_ratio_metric
D5_family_complete,random_baseline,common_pool,100,precision@100,0.47,0.37217655904641256,0.5678234409535874,100.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,common_pool,100,stable_yield@100,0.47,0.37217655904641256,0.5678234409535874,100.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,common_pool,100,uncertain_fraction@100,0.0,0.0,0.0,100.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,common_pool,100,false_positive_burden@100,0.53,0.4321765590464126,0.6278234409535874,100.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,common_pool,100,recall@100,0.0028509037971612278,0.0020370062216243183,0.003664801372698137,16486.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,common_pool,100,DAF@100,0.9086685672691981,,,,deterministic_binomial_topk_approximation_phase2_v1,point_estimate_only_ratio_metric
D5_family_complete,random_baseline,common_pool,300,precision@300,0.4866666666666667,0.43010646131317076,0.5432268720201626,300.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,common_pool,300,stable_yield@300,0.4866666666666667,0.43010646131317076,0.5432268720201626,300.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,common_pool,300,uncertain_fraction@300,0.0,0.0,0.0,300.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,common_pool,300,false_positive_burden@300,0.5133333333333333,0.4567731279798374,0.5698935386868292,300.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,common_pool,300,recall@300,0.00885599902947956,0.007425835884766966,0.010286162174192152,16486.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,common_pool,300,DAF@300,0.9408908568886734,,,,deterministic_binomial_topk_approximation_phase2_v1,point_estimate_only_ratio_metric
D5_family_complete,random_baseline,common_pool,500,precision@500,0.478,0.4342155126648718,0.5217844873351282,500.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,common_pool,500,stable_yield@500,0.478,0.4342155126648718,0.5217844873351282,500.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,common_pool,500,uncertain_fraction@500,0.0,0.0,0.0,500.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,common_pool,500,false_positive_burden@500,0.522,0.47821551266487183,0.5657844873351282,500.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,common_pool,500,recall@500,0.014497149096202838,0.012672544902142905,0.016321753290262773,16486.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,common_pool,500,DAF@500,0.9241352662865462,,,,deterministic_binomial_topk_approximation_phase2_v1,point_estimate_only_ratio_metric
D5_family_complete,random_baseline,common_pool,1000,precision@1000,0.49,0.4590158776144942,0.5209841223855057,1000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,common_pool,1000,stable_yield@1000,0.49,0.4590158776144942,0.5209841223855057,1000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,common_pool,1000,uncertain_fraction@1000,0.0,0.0,0.0,1000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,common_pool,1000,false_positive_burden@1000,0.51,0.4790158776144942,0.5409841223855058,1000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,common_pool,1000,recall@1000,0.029722188523595778,0.027129878937467378,0.03231449810972418,16486.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,common_pool,1000,DAF@1000,0.9473353148125683,,,,deterministic_binomial_topk_approximation_phase2_v1,point_estimate_only_ratio_metric
D5_family_complete,random_baseline,common_pool,5000,precision@5000,0.5136,0.4997458348669867,0.5274541651330132,5000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,common_pool,5000,stable_yield@5000,0.5136,0.4997458348669867,0.5274541651330132,5000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,common_pool,5000,uncertain_fraction@5000,0.0,0.0,0.0,5000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,common_pool,5000,false_positive_burden@5000,0.48640000000000005,0.4725458348669868,0.5002541651330134,5000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,common_pool,5000,recall@5000,0.15576853087468154,0.15023287538747274,0.16130418636189034,16486.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,common_pool,5000,DAF@5000,0.9929620769137449,,,,deterministic_binomial_topk_approximation_phase2_v1,point_estimate_only_ratio_metric
D5_family_complete,random_baseline,common_pool,10000,precision@10000,0.5136,0.5038036258867681,0.5233963741132318,10000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,common_pool,10000,stable_yield@10000,0.5136,0.5038036258867681,0.5233963741132318,10000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,common_pool,10000,uncertain_fraction@10000,0.0,0.0,0.0,10000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,common_pool,10000,false_positive_burden@10000,0.48640000000000005,0.47660362588676813,0.496196374113232,10000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,common_pool,10000,recall@10000,0.3115370617493631,0.3044674825139297,0.31860664098479646,16486.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,common_pool,10000,DAF@10000,0.9929620769137449,,,,deterministic_binomial_topk_approximation_phase2_v1,point_estimate_only_ratio_metric
D5_family_complete,random_baseline,source_union,100,precision@100,,,,0.0,deterministic_binomial_topk_approximation_phase2_v1,not_evaluable_full_source_union_incomplete
D5_family_complete,random_baseline,source_union,100,stable_yield@100,,,,0.0,deterministic_binomial_topk_approximation_phase2_v1,not_evaluable_full_source_union_incomplete
D5_family_complete,random_baseline,source_union,100,uncertain_fraction@100,,,,0.0,deterministic_binomial_topk_approximation_phase2_v1,not_evaluable_full_source_union_incomplete
D5_family_complete,random_baseline,source_union,100,false_positive_burden@100,,,,0.0,deterministic_binomial_topk_approximation_phase2_v1,not_evaluable_full_source_union_incomplete
D5_family_complete,random_baseline,source_union,100,recall@100,,,,0.0,deterministic_binomial_topk_approximation_phase2_v1,not_evaluable_full_source_union_incomplete
D5_family_complete,random_baseline,source_union,100,DAF@100,,,,,deterministic_binomial_topk_approximation_phase2_v1,not_evaluable_full_source_union_incomplete
D5_family_complete,random_baseline,source_union,300,precision@300,,,,0.0,deterministic_binomial_topk_approximation_phase2_v1,not_evaluable_full_source_union_incomplete
D5_family_complete,random_baseline,source_union,300,stable_yield@300,,,,0.0,deterministic_binomial_topk_approximation_phase2_v1,not_evaluable_full_source_union_incomplete
D5_family_complete,random_baseline,source_union,300,uncertain_fraction@300,,,,0.0,deterministic_binomial_topk_approximation_phase2_v1,not_evaluable_full_source_union_incomplete
D5_family_complete,random_baseline,source_union,300,false_positive_burden@300,,,,0.0,deterministic_binomial_topk_approximation_phase2_v1,not_evaluable_full_source_union_incomplete
D5_family_complete,random_baseline,source_union,300,recall@300,,,,0.0,deterministic_binomial_topk_approximation_phase2_v1,not_evaluable_full_source_union_incomplete
D5_family_complete,random_baseline,source_union,300,DAF@300,,,,,deterministic_binomial_topk_approximation_phase2_v1,not_evaluable_full_source_union_incomplete
D5_family_complete,random_baseline,source_union,500,precision@500,,,,0.0,deterministic_binomial_topk_approximation_phase2_v1,not_evaluable_full_source_union_incomplete
D5_family_complete,random_baseline,source_union,500,stable_yield@500,,,,0.0,deterministic_binomial_topk_approximation_phase2_v1,not_evaluable_full_source_union_incomplete
D5_family_complete,random_baseline,source_union,500,uncertain_fraction@500,,,,0.0,deterministic_binomial_topk_approximation_phase2_v1,not_evaluable_full_source_union_incomplete
D5_family_complete,random_baseline,source_union,500,false_positive_burden@500,,,,0.0,deterministic_binomial_topk_approximation_phase2_v1,not_evaluable_full_source_union_incomplete
D5_family_complete,random_baseline,source_union,500,recall@500,,,,0.0,deterministic_binomial_topk_approximation_phase2_v1,not_evaluable_full_source_union_incomplete
D5_family_complete,random_baseline,source_union,500,DAF@500,,,,,deterministic_binomial_topk_approximation_phase2_v1,not_evaluable_full_source_union_incomplete
D5_family_complete,random_baseline,source_union,1000,precision@1000,,,,0.0,deterministic_binomial_topk_approximation_phase2_v1,not_evaluable_full_source_union_incomplete
D5_family_complete,random_baseline,source_union,1000,stable_yield@1000,,,,0.0,deterministic_binomial_topk_approximation_phase2_v1,not_evaluable_full_source_union_incomplete
D5_family_complete,random_baseline,source_union,1000,uncertain_fraction@1000,,,,0.0,deterministic_binomial_topk_approximation_phase2_v1,not_evaluable_full_source_union_incomplete
D5_family_complete,random_baseline,source_union,1000,false_positive_burden@1000,,,,0.0,deterministic_binomial_topk_approximation_phase2_v1,not_evaluable_full_source_union_incomplete
D5_family_complete,random_baseline,source_union,1000,recall@1000,,,,0.0,deterministic_binomial_topk_approximation_phase2_v1,not_evaluable_full_source_union_incomplete
D5_family_complete,random_baseline,source_union,1000,DAF@1000,,,,,deterministic_binomial_topk_approximation_phase2_v1,not_evaluable_full_source_union_incomplete
D5_family_complete,random_baseline,source_union,5000,precision@5000,,,,0.0,deterministic_binomial_topk_approximation_phase2_v1,not_evaluable_full_source_union_incomplete
D5_family_complete,random_baseline,source_union,5000,stable_yield@5000,,,,0.0,deterministic_binomial_topk_approximation_phase2_v1,not_evaluable_full_source_union_incomplete
D5_family_complete,random_baseline,source_union,5000,uncertain_fraction@5000,,,,0.0,deterministic_binomial_topk_approximation_phase2_v1,not_evaluable_full_source_union_incomplete
D5_family_complete,random_baseline,source_union,5000,false_positive_burden@5000,,,,0.0,deterministic_binomial_topk_approximation_phase2_v1,not_evaluable_full_source_union_incomplete
D5_family_complete,random_baseline,source_union,5000,recall@5000,,,,0.0,deterministic_binomial_topk_approximation_phase2_v1,not_evaluable_full_source_union_incomplete
D5_family_complete,random_baseline,source_union,5000,DAF@5000,,,,,deterministic_binomial_topk_approximation_phase2_v1,not_evaluable_full_source_union_incomplete
D5_family_complete,random_baseline,source_union,10000,precision@10000,,,,0.0,deterministic_binomial_topk_approximation_phase2_v1,not_evaluable_full_source_union_incomplete
D5_family_complete,random_baseline,source_union,10000,stable_yield@10000,,,,0.0,deterministic_binomial_topk_approximation_phase2_v1,not_evaluable_full_source_union_incomplete
D5_family_complete,random_baseline,source_union,10000,uncertain_fraction@10000,,,,0.0,deterministic_binomial_topk_approximation_phase2_v1,not_evaluable_full_source_union_incomplete
D5_family_complete,random_baseline,source_union,10000,false_positive_burden@10000,,,,0.0,deterministic_binomial_topk_approximation_phase2_v1,not_evaluable_full_source_union_incomplete
D5_family_complete,random_baseline,source_union,10000,recall@10000,,,,0.0,deterministic_binomial_topk_approximation_phase2_v1,not_evaluable_full_source_union_incomplete
D5_family_complete,random_baseline,source_union,10000,DAF@10000,,,,,deterministic_binomial_topk_approximation_phase2_v1,not_evaluable_full_source_union_incomplete
D5_family_complete,random_baseline,consensus,100,precision@100,0.4,0.30398000208289944,0.4960199979171006,100.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,consensus,100,stable_yield@100,0.4,0.30398000208289944,0.4960199979171006,100.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,consensus,100,uncertain_fraction@100,0.0,0.0,0.0,100.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,consensus,100,false_positive_burden@100,0.6,0.5039800020828994,0.6960199979171006,100.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,consensus,100,recall@100,0.004216295983978075,0.002912409829197872,0.0055201821387582785,9487.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,consensus,100,DAF@100,1.0378412564562034,,,,deterministic_binomial_topk_approximation_phase2_v1,point_estimate_only_ratio_metric
D5_family_complete,random_baseline,consensus,300,precision@300,0.37666666666666665,0.32183465060683913,0.43149868272649416,300.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,consensus,300,stable_yield@300,0.37666666666666665,0.32183465060683913,0.43149868272649416,300.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,consensus,300,uncertain_fraction@300,0.0,0.0,0.0,300.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,consensus,300,false_positive_burden@300,0.6233333333333333,0.5685013172735057,0.6781653493931609,300.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,consensus,300,recall@300,0.011911036154738062,0.009727982465015782,0.014094089844460343,9487.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,consensus,300,DAF@300,0.977300516496258,,,,deterministic_binomial_topk_approximation_phase2_v1,point_estimate_only_ratio_metric
D5_family_complete,random_baseline,consensus,500,precision@500,0.352,0.3101370427800424,0.39386295721995757,500.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,consensus,500,stable_yield@500,0.352,0.3101370427800424,0.39386295721995757,500.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,consensus,500,uncertain_fraction@500,0.0,0.0,0.0,500.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,consensus,500,false_positive_burden@500,0.648,0.6061370427800424,0.6898629572199576,500.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,consensus,500,recall@500,0.018551702329503532,0.015836406092690884,0.02126699856631618,9487.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,consensus,500,DAF@500,0.9133003056814588,,,,deterministic_binomial_topk_approximation_phase2_v1,point_estimate_only_ratio_metric
D5_family_complete,random_baseline,consensus,1000,precision@1000,0.39,0.35976894576763824,0.4202310542323618,1000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,consensus,1000,stable_yield@1000,0.39,0.35976894576763824,0.4202310542323618,1000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,consensus,1000,uncertain_fraction@1000,0.0,0.0,0.0,1000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,consensus,1000,false_positive_burden@1000,0.61,0.5797689457676382,0.6402310542323618,1000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,consensus,1000,recall@1000,0.04110888584378623,0.03711363436104863,0.04510413732652384,9487.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,consensus,1000,DAF@1000,1.0118952250447981,,,,deterministic_binomial_topk_approximation_phase2_v1,point_estimate_only_ratio_metric
D5_family_complete,random_baseline,consensus,5000,precision@5000,0.386,0.37250574517507545,0.39949425482492457,5000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,consensus,5000,stable_yield@5000,0.386,0.37250574517507545,0.39949425482492457,5000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,consensus,5000,uncertain_fraction@5000,0.0,0.0,0.0,5000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,consensus,5000,false_positive_burden@5000,0.614,0.6005057451750754,0.6274942548249246,5000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,consensus,5000,recall@5000,0.20343628122694213,0.19533570177339168,0.21153686068049257,9487.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,consensus,5000,DAF@5000,1.001516812480236,,,,deterministic_binomial_topk_approximation_phase2_v1,point_estimate_only_ratio_metric
D5_family_complete,random_baseline,consensus,10000,precision@10000,0.3848,0.37526365912555554,0.3943363408744444,10000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,consensus,10000,stable_yield@10000,0.3848,0.37526365912555554,0.3943363408744444,10000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,consensus,10000,uncertain_fraction@10000,0.0,0.0,0.0,10000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_family_complete,random_baseline,consensus,10000,false_positive_burden@10000,0.6152,0.6056636591255555,0.6247363408744444,10000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
