denominator,model_name,label_view,metric,value,ci_low_95,ci_high_95,bootstrap_replicates,bootstrap_method,metric_status
D5_family_complete,consensus_oracle_proxy,common_pool,auroc,0.5790845725354399,0.5743800844693191,0.5858843252548358,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,consensus_oracle_proxy,common_pool,auprc,0.7694875488756167,0.7665018048069394,0.7747422953859057,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,consensus_oracle_proxy,source_union,f1,,,,40,deterministic_row_resampling_phase2_v1,not_evaluable_full_source_union_incomplete
D5_family_complete,consensus_oracle_proxy,source_union,precision,,,,40,deterministic_row_resampling_phase2_v1,not_evaluable_full_source_union_incomplete
D5_family_complete,consensus_oracle_proxy,source_union,recall,,,,40,deterministic_row_resampling_phase2_v1,not_evaluable_full_source_union_incomplete
D5_family_complete,consensus_oracle_proxy,source_union,balanced_accuracy,,,,40,deterministic_row_resampling_phase2_v1,not_evaluable_full_source_union_incomplete
D5_family_complete,consensus_oracle_proxy,source_union,auroc,,,,40,deterministic_row_resampling_phase2_v1,not_evaluable_full_source_union_incomplete
D5_family_complete,consensus_oracle_proxy,source_union,auprc,,,,40,deterministic_row_resampling_phase2_v1,not_evaluable_full_source_union_incomplete
D5_family_complete,consensus_oracle_proxy,consensus,f1,1.0,1.0,1.0,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,consensus_oracle_proxy,consensus,precision,1.0,1.0,1.0,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,consensus_oracle_proxy,consensus,recall,1.0,1.0,1.0,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,consensus_oracle_proxy,consensus,balanced_accuracy,1.0,1.0,1.0,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,consensus_oracle_proxy,consensus,auroc,1.0,1.0,1.0,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,consensus_oracle_proxy,consensus,auprc,1.0,1.0,1.0,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,consensus_oracle_proxy,uncertain,f1,0.0,0.0,0.0,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,consensus_oracle_proxy,uncertain,precision,0.0,0.0,0.0,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,consensus_oracle_proxy,uncertain,recall,0.0,0.0,0.0,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,consensus_oracle_proxy,uncertain,balanced_accuracy,0.25244769449522647,0.2476451850886973,0.2586564270308733,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,consensus_oracle_proxy,uncertain,auroc,0.0,0.0,0.0,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,consensus_oracle_proxy,uncertain,auprc,0.18766773153113636,0.18406126798730713,0.1904531528690831,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,consensus_oracle_proxy,audit_view,f1,1.0,1.0,1.0,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,consensus_oracle_proxy,audit_view,precision,1.0,1.0,1.0,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,consensus_oracle_proxy,audit_view,recall,1.0,1.0,1.0,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,consensus_oracle_proxy,audit_view,balanced_accuracy,1.0,1.0,1.0,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,consensus_oracle_proxy,audit_view,auroc,1.0,1.0,1.0,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,consensus_oracle_proxy,audit_view,auprc,1.0,0.9999999999999999,1.0,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,mp_native,f1,0.718903818012505,0.7088158740491307,0.7222463136653797,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,mp_native,precision,0.718903818012505,0.7088158740491307,0.7222463136653797,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,mp_native,recall,0.718903818012505,0.7088158740491307,0.7222463136653797,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,mp_native,balanced_accuracy,0.7623828167607545,0.7550566487311459,0.7642717948254952,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,mp_native,auroc,0.8544574185686278,0.8510860809070774,0.8576230243560766,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,mp_native,auprc,0.7041102850015072,0.697170971455617,0.7088501122343321,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,alexmp20_native,f1,0.6418045112781955,0.6336510090819578,0.6496161275428114,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,alexmp20_native,precision,0.6418045112781955,0.6336510090819578,0.6496161275428114,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,alexmp20_native,recall,0.6418045112781955,0.6336510090819578,0.6496161275428114,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,alexmp20_native,balanced_accuracy,0.7195491793051687,0.7151910808966208,0.7255251460162744,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,alexmp20_native,auroc,0.837569678920303,0.8335834667811209,0.8410589866770044,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,alexmp20_native,auprc,0.6345049914054345,0.626241387751933,0.6394027219326678,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,alex_pbe_native,f1,0.5955157687253614,0.6001829293254655,0.6165918034712489,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,alex_pbe_native,precision,0.5955157687253614,0.6001829293254655,0.6165918034712489,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,alex_pbe_native,recall,0.5955157687253614,0.6001829293254655,0.6165918034712489,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,alex_pbe_native,balanced_accuracy,0.6977619451114827,0.7016870468430692,0.7132636841970851,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,alex_pbe_native,auroc,0.8409764962285196,0.837421076116427,0.8439430372126058,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,alex_pbe_native,auprc,0.6039440342637169,0.598230831088507,0.608208537258957,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,common_pool,f1,1.0,1.0,1.0,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,common_pool,precision,1.0,1.0,1.0,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,common_pool,recall,1.0,1.0,1.0,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,common_pool,balanced_accuracy,1.0,1.0,1.0,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,common_pool,auroc,1.0,0.9999999999999999,1.0,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,common_pool,auprc,1.0,0.9999999999999998,1.0,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,source_union,f1,,,,40,deterministic_row_resampling_phase2_v1,not_evaluable_full_source_union_incomplete
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,source_union,precision,,,,40,deterministic_row_resampling_phase2_v1,not_evaluable_full_source_union_incomplete
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,source_union,recall,,,,40,deterministic_row_resampling_phase2_v1,not_evaluable_full_source_union_incomplete
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,source_union,balanced_accuracy,,,,40,deterministic_row_resampling_phase2_v1,not_evaluable_full_source_union_incomplete
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,source_union,auroc,,,,40,deterministic_row_resampling_phase2_v1,not_evaluable_full_source_union_incomplete
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,source_union,auprc,,,,40,deterministic_row_resampling_phase2_v1,not_evaluable_full_source_union_incomplete
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,consensus,f1,1.0,1.0,1.0,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,consensus,precision,1.0,1.0,1.0,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,consensus,recall,1.0,1.0,1.0,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,consensus,balanced_accuracy,1.0,1.0,1.0,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,consensus,auroc,1.0,1.0,1.0,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,consensus,auprc,1.0,0.9999999999999997,1.0,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,uncertain,f1,0.5411504061705096,0.5189354812911454,0.5326088380036524,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,uncertain,precision,0.5411504061705096,0.5189354812911454,0.5326088380036524,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,uncertain,recall,0.5411504061705096,0.5189354812911454,0.5326088380036524,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,uncertain,balanced_accuracy,0.6569859282528355,0.6405120092145398,0.6499407689545141,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,uncertain,auroc,0.7609205928182499,0.7576990416092256,0.7643688186087496,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,uncertain,auprc,0.5257548983003153,0.5190670581112078,0.5322470914173253,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,audit_view,f1,0.4214187835986086,0.4608767303436833,0.4822549437124569,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,audit_view,precision,0.4214187835986086,0.4608767303436833,0.4822549437124569,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,audit_view,recall,0.4214187835986086,0.4608767303436833,0.4822549437124569,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,audit_view,balanced_accuracy,0.6102334628225516,0.6395259236690417,0.6493829070150408,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,audit_view,auroc,0.806459005792699,0.8026875061286539,0.8084025762097963,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,audit_view,auprc,0.46911891921862753,0.460036046848893,0.47610172041373866,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_source_native_public_hull_rank,mp_native,f1,0.8131568444858321,0.8085086582149321,0.8170903087329159,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_source_native_public_hull_rank,mp_native,precision,0.8131568444858321,0.8085086582149321,0.8170903087329159,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_source_native_public_hull_rank,mp_native,recall,0.8131568444858321,0.8085086582149321,0.8170903087329159,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_source_native_public_hull_rank,mp_native,balanced_accuracy,0.8420571065501561,0.8383172532044639,0.845504349367856,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_source_native_public_hull_rank,mp_native,auroc,0.9023035214875195,0.9001191620755937,0.9057346740171062,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_source_native_public_hull_rank,mp_native,auprc,0.8410505014013133,0.8362605934146764,0.8486226481493271,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_source_native_public_hull_rank,alexmp20_native,f1,0.855187969924812,0.8514364603969918,0.8588775862899116,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_source_native_public_hull_rank,alexmp20_native,precision,0.855187969924812,0.8514364603969918,0.8588775862899116,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_source_native_public_hull_rank,alexmp20_native,recall,0.855187969924812,0.8514364603969918,0.8588775862899116,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_source_native_public_hull_rank,alexmp20_native,balanced_accuracy,0.8866187488122912,0.8834718939121271,0.889241609768946,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_source_native_public_hull_rank,alexmp20_native,auroc,0.9360458060520204,0.9339469806061729,0.9383991560535919,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_source_native_public_hull_rank,alexmp20_native,auprc,0.8609631383872791,0.8566903380522027,0.8660335022192698,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_source_native_public_hull_rank,alex_pbe_native,f1,1.0,1.0,1.0,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_source_native_public_hull_rank,alex_pbe_native,precision,1.0,1.0,1.0,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_source_native_public_hull_rank,alex_pbe_native,recall,1.0,1.0,1.0,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_source_native_public_hull_rank,alex_pbe_native,balanced_accuracy,1.0,1.0,1.0,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_source_native_public_hull_rank,alex_pbe_native,auroc,1.0,1.0,1.0,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_source_native_public_hull_rank,alex_pbe_native,auprc,1.0,1.0,1.0,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_source_native_public_hull_rank,common_pool,f1,0.8386509765861944,0.8347728176166114,0.8420352494123449,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_source_native_public_hull_rank,common_pool,precision,0.8386509765861944,0.8347728176166114,0.8420352494123449,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_source_native_public_hull_rank,common_pool,recall,0.8386509765861944,0.8347728176166114,0.8420352494123449,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_source_native_public_hull_rank,common_pool,balanced_accuracy,0.8328888859664578,0.8286757630208319,0.8369793301272124,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_source_native_public_hull_rank,common_pool,auroc,0.9143627745584915,0.9103909017832112,0.9167625411651693,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_source_native_public_hull_rank,common_pool,auprc,0.937513252072893,0.9351206458619671,0.9392621616848673,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_source_native_public_hull_rank,source_union,f1,,,,40,deterministic_row_resampling_phase2_v1,not_evaluable_full_source_union_incomplete
D5_family_complete,official_Alexandria_PBE_source_native_public_hull_rank,source_union,precision,,,,40,deterministic_row_resampling_phase2_v1,not_evaluable_full_source_union_incomplete
D5_family_complete,official_Alexandria_PBE_source_native_public_hull_rank,source_union,recall,,,,40,deterministic_row_resampling_phase2_v1,not_evaluable_full_source_union_incomplete
D5_family_complete,official_Alexandria_PBE_source_native_public_hull_rank,source_union,balanced_accuracy,,,,40,deterministic_row_resampling_phase2_v1,not_evaluable_full_source_union_incomplete
D5_family_complete,official_Alexandria_PBE_source_native_public_hull_rank,source_union,auroc,,,,40,deterministic_row_resampling_phase2_v1,not_evaluable_full_source_union_incomplete
D5_family_complete,official_Alexandria_PBE_source_native_public_hull_rank,source_union,auprc,,,,40,deterministic_row_resampling_phase2_v1,not_evaluable_full_source_union_incomplete
D5_family_complete,official_Alexandria_PBE_source_native_public_hull_rank,consensus,f1,1.0,1.0,1.0,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_source_native_public_hull_rank,consensus,precision,1.0,1.0,1.0,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_source_native_public_hull_rank,consensus,recall,1.0,1.0,1.0,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_source_native_public_hull_rank,consensus,balanced_accuracy,1.0,1.0,1.0,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_source_native_public_hull_rank,consensus,auroc,1.0,1.0,1.0,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_source_native_public_hull_rank,consensus,auprc,1.0,1.0,1.0,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_source_native_public_hull_rank,uncertain,f1,0.22154755066874537,0.2148537947525365,0.24339359483174908,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_source_native_public_hull_rank,uncertain,precision,0.22154755066874537,0.2148537947525365,0.24339359483174908,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_source_native_public_hull_rank,uncertain,recall,0.22154755066874537,0.2148537947525365,0.24339359483174908,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_source_native_public_hull_rank,uncertain,balanced_accuracy,0.4180660767765827,0.41509571201538015,0.4298498060749631,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_source_native_public_hull_rank,uncertain,auroc,0.5441734824277795,0.5406823552679471,0.5492940580136739,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_source_native_public_hull_rank,uncertain,auprc,0.32538527234070386,0.3212004478373866,0.33114930779096974,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_source_native_public_hull_rank,audit_view,f1,0.7822283124275324,0.7722399887029584,0.786033779312861,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_source_native_public_hull_rank,audit_view,precision,0.7822283124275324,0.7722399887029584,0.786033779312861,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_source_native_public_hull_rank,audit_view,recall,0.7822283124275324,0.7722399887029584,0.786033779312861,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_source_native_public_hull_rank,audit_view,balanced_accuracy,0.8532961075225709,0.8468291794474501,0.8558332700354409,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_source_native_public_hull_rank,audit_view,auroc,0.9507779608273842,0.9491585811281427,0.9520205159950753,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,official_Alexandria_PBE_source_native_public_hull_rank,audit_view,auprc,0.7791557161629435,0.7723819789277566,0.7850410357313053,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,prevalence_dummy,mp_native,f1,0.3726220566715445,0.40363899332293035,0.41326118036263515,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,prevalence_dummy,mp_native,precision,0.3726220566715445,0.40363899332293035,0.41326118036263515,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,prevalence_dummy,mp_native,recall,0.3726220566715445,0.40363899332293035,0.41326118036263515,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,prevalence_dummy,mp_native,balanced_accuracy,0.46966273726631247,0.4965081142026537,0.5035045589463931,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,prevalence_dummy,mp_native,auroc,0.5,0.5,0.5,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,prevalence_dummy,mp_native,auprc,0.4085104070430955,0.4042327862616162,0.4130631487419162,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,prevalence_dummy,alexmp20_native,f1,0.34984962406015035,0.3546346830573242,0.36888397685058966,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,prevalence_dummy,alexmp20_native,precision,0.34984962406015035,0.3546346830573242,0.36888397685058966,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,prevalence_dummy,alexmp20_native,recall,0.34984962406015035,0.3546346830573242,0.36888397685058966,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,prevalence_dummy,alexmp20_native,balanced_accuracy,0.4909617450570516,0.4955445049038658,0.5040446807468955,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,prevalence_dummy,alexmp20_native,auroc,0.5,0.5,0.5,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,prevalence_dummy,alexmp20_native,auprc,0.36139340253247104,0.35875292103690015,0.36699364164991033,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,prevalence_dummy,alex_pbe_native,f1,0.3382884362680683,0.322050713246469,0.3378869318123693,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,prevalence_dummy,alex_pbe_native,precision,0.3382884362680683,0.322050713246469,0.3378869318123693,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,prevalence_dummy,alex_pbe_native,recall,0.3382884362680683,0.322050713246469,0.3378869318123693,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,prevalence_dummy,alex_pbe_native,balanced_accuracy,0.5055569526422775,0.4958400767680818,0.5041859706852275,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,prevalence_dummy,alex_pbe_native,auroc,0.5,0.5,0.5,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,prevalence_dummy,alex_pbe_native,auprc,0.33085158415303517,0.3262200423890006,0.337031275474159,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,prevalence_dummy,common_pool,f1,0.4443163896639573,0.5119920811546084,0.5229713348161189,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,prevalence_dummy,common_pool,precision,0.4443163896639573,0.5119920811546084,0.5229713348161189,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,prevalence_dummy,common_pool,recall,0.4443163896639573,0.5119920811546084,0.5229713348161189,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,prevalence_dummy,common_pool,balanced_accuracy,0.4244718362175639,0.4954488268861149,0.5045002658231866,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,prevalence_dummy,common_pool,auroc,0.5,0.5,0.5,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,prevalence_dummy,common_pool,auprc,0.517240297430427,0.5131772973990525,0.5223668936090107,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,prevalence_dummy,source_union,f1,,,,40,deterministic_row_resampling_phase2_v1,not_evaluable_full_source_union_incomplete
D5_family_complete,prevalence_dummy,source_union,precision,,,,40,deterministic_row_resampling_phase2_v1,not_evaluable_full_source_union_incomplete
D5_family_complete,prevalence_dummy,source_union,recall,,,,40,deterministic_row_resampling_phase2_v1,not_evaluable_full_source_union_incomplete
D5_family_complete,prevalence_dummy,source_union,balanced_accuracy,,,,40,deterministic_row_resampling_phase2_v1,not_evaluable_full_source_union_incomplete
D5_family_complete,prevalence_dummy,source_union,auroc,,,,40,deterministic_row_resampling_phase2_v1,not_evaluable_full_source_union_incomplete
D5_family_complete,prevalence_dummy,source_union,auprc,,,,40,deterministic_row_resampling_phase2_v1,not_evaluable_full_source_union_incomplete
D5_family_complete,prevalence_dummy,consensus,f1,0.3478444186781912,0.37622302802605473,0.39680073049591413,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,prevalence_dummy,consensus,precision,0.3478444186781912,0.37622302802605473,0.39680073049591413,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,prevalence_dummy,consensus,recall,0.3478444186781912,0.37622302802605473,0.39680073049591413,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,prevalence_dummy,consensus,balanced_accuracy,0.4694338433951506,0.49468479658061226,0.5058170146399238,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,prevalence_dummy,consensus,auroc,0.5,0.5,0.5,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,prevalence_dummy,consensus,auprc,0.3854153971155799,0.38082368474507416,0.39088462319723744,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,prevalence_dummy,uncertain,f1,0.3381472060392221,0.32330279720777655,0.33782934649336854,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,prevalence_dummy,uncertain,precision,0.3381472060392221,0.32330279720777655,0.33782934649336854,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,prevalence_dummy,uncertain,recall,0.3381472060392221,0.32330279720777655,0.33782934649336854,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,prevalence_dummy,uncertain,balanced_accuracy,0.5052304179698446,0.49442556219340544,0.5058263385918269,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,prevalence_dummy,uncertain,auroc,0.5,0.5,0.5,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,prevalence_dummy,uncertain,auprc,0.3311504809521222,0.32663645997500135,0.33463602521602087,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,prevalence_dummy,audit_view,f1,0.22810161273321386,0.2508434319616506,0.2671502988088335,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,prevalence_dummy,audit_view,precision,0.22810161273321386,0.2508434319616506,0.2671502988088335,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,prevalence_dummy,audit_view,recall,0.22810161273321386,0.2508434319616506,0.2671502988088335,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,prevalence_dummy,audit_view,balanced_accuracy,0.48000357956814454,0.49592588934061776,0.5047526652891039,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,prevalence_dummy,audit_view,auroc,0.5,0.5,0.5,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,prevalence_dummy,audit_view,auprc,0.2577849029944025,0.2541315689364708,0.2619266615944786,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,random_baseline,mp_native,f1,0.40767593454835704,0.4020947252941782,0.41384558706479196,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,random_baseline,mp_native,precision,0.40767593454835704,0.4020947252941782,0.41384558706479196,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,random_baseline,mp_native,recall,0.40767593454835704,0.4020947252941782,0.41384558706479196,40,deterministic_row_resampling_phase2_v1,ok
