cluster,threshold_meV_per_atom,endpoint,model,metric,value_ci_low_95,value_median,value_ci_high_95,bootstrap_replicates
chemical_system,50,mp_matched_pool_coordinate,ALIGNN-FF,normalized_ap,0.5037313038560488,0.5191613522081118,0.5353776355777989,1000
chemical_system,50,mp_matched_pool_coordinate,CHGNet,ap,0.9531756336050975,0.9559775205343743,0.9585392072286801,1000
chemical_system,50,mp_matched_pool_coordinate,CHGNet,auroc,0.8474102343198185,0.8540800202837314,0.8606244931643564,1000
chemical_system,50,mp_matched_pool_coordinate,CHGNet,normalized_ap,0.7552959715520559,0.7671008437175886,0.7789531276810687,1000
chemical_system,50,mp_matched_pool_coordinate,M3GNet,ap,0.9415880369214865,0.9449404882967052,0.9482484089422616,1000
chemical_system,50,mp_matched_pool_coordinate,M3GNet,auroc,0.8065173667336665,0.8134761069964498,0.8208724219291702,1000
chemical_system,50,mp_matched_pool_coordinate,M3GNet,normalized_ap,0.6968054597796806,0.7086268348286913,0.7219949401510409,1000
chemical_system,50,mp_matched_pool_coordinate,MACE-MP,ap,0.9603209608392591,0.9628152076045953,0.9652950549500638,1000
chemical_system,50,mp_matched_pool_coordinate,MACE-MP,auroc,0.8687133789964929,0.8751288985183703,0.8811838799574949,1000
chemical_system,50,mp_matched_pool_coordinate,MACE-MP,normalized_ap,0.7918779118548404,0.8034462772528288,0.8145874990776026,1000
chemical_system,50,mp_source_coordinate,ALIGNN-FF,ap,0.8682329340435067,0.874687425914374,0.8801852028424686,1000
chemical_system,50,mp_source_coordinate,ALIGNN-FF,auroc,0.6720421415029678,0.6799773009239528,0.6879092145439069,1000
chemical_system,50,mp_source_coordinate,ALIGNN-FF,normalized_ap,0.3930392125167837,0.4137689968982783,0.4337740424420467,1000
chemical_system,50,mp_source_coordinate,CHGNet,ap,0.9285318600285326,0.9327197979036401,0.9366631127337925,1000
chemical_system,50,mp_source_coordinate,CHGNet,auroc,0.8351202087404752,0.8423159739330979,0.8496281665495637,1000
chemical_system,50,mp_source_coordinate,CHGNet,normalized_ap,0.6668518503985631,0.6852399947621026,0.7034791053431434,1000
chemical_system,50,mp_source_coordinate,M3GNet,ap,0.9174565658529852,0.9219136698828716,0.9262019715546933,1000
chemical_system,50,mp_source_coordinate,M3GNet,auroc,0.79487634794314,0.8022616592235644,0.8103597495752534,1000
chemical_system,50,mp_source_coordinate,M3GNet,normalized_ap,0.6173386220733179,0.6349649056270663,0.6545384910036535,1000
chemical_system,50,mp_source_coordinate,MACE-MP,ap,0.9405722346067799,0.944452808661566,0.9481180682599952,1000
chemical_system,50,mp_source_coordinate,MACE-MP,auroc,0.8645762410126017,0.8716885665771883,0.878177078472343,1000
chemical_system,50,mp_source_coordinate,MACE-MP,normalized_ap,0.7225431978443416,0.7400047262491087,0.7573556969701337,1000
equivalence_class_id,0,alex_pbe_matched_pool_coordinate,ALIGNN-FF,ap,0.7822247447581856,0.7883198158849631,0.7936984966095654,1000
equivalence_class_id,0,alex_pbe_matched_pool_coordinate,ALIGNN-FF,auroc,0.7323070819955304,0.7376994382430445,0.7426162094899377,1000
equivalence_class_id,0,alex_pbe_matched_pool_coordinate,ALIGNN-FF,normalized_ap,0.5237582730620911,0.5344267681185351,0.5441862434878814,1000
equivalence_class_id,0,alex_pbe_matched_pool_coordinate,CHGNet,ap,0.9252704542078314,0.9283829560978922,0.9312208977516232,1000
equivalence_class_id,0,alex_pbe_matched_pool_coordinate,CHGNet,auroc,0.9075444262148622,0.9108242080588331,0.9137093904260595,1000
equivalence_class_id,0,alex_pbe_matched_pool_coordinate,CHGNet,normalized_ap,0.8360996540269665,0.8424247916744423,0.8480028577369398,1000
equivalence_class_id,0,alex_pbe_matched_pool_coordinate,M3GNet,ap,0.8964677872354148,0.8999733883994787,0.9032853750715563,1000
equivalence_class_id,0,alex_pbe_matched_pool_coordinate,M3GNet,auroc,0.8640451901210826,0.8679579148359047,0.8714679182763555,1000
equivalence_class_id,0,alex_pbe_matched_pool_coordinate,M3GNet,normalized_ap,0.7732592205938587,0.7801884860567633,0.7864900711312633,1000
equivalence_class_id,0,alex_pbe_matched_pool_coordinate,MACE-MP,ap,0.9508836555573659,0.9530596229194828,0.9552028336000927,1000
equivalence_class_id,0,alex_pbe_matched_pool_coordinate,MACE-MP,auroc,0.9341913679964733,0.9370346032680502,0.9396592517821362,1000
equivalence_class_id,0,alex_pbe_matched_pool_coordinate,MACE-MP,normalized_ap,0.891860344023551,0.8967264897723228,0.9012487922072441,1000
equivalence_class_id,0,alex_pbe_source_coordinate,ALIGNN-FF,ap,0.4801636703339477,0.4892789473652156,0.4991275425117999,1000
equivalence_class_id,0,alex_pbe_source_coordinate,ALIGNN-FF,auroc,0.6747233937272582,0.6805430399848145,0.6864020771635395,1000
equivalence_class_id,0,alex_pbe_source_coordinate,ALIGNN-FF,normalized_ap,0.22432942350736282,0.2358021707965149,0.24852829842334953,1000
equivalence_class_id,0,alex_pbe_source_coordinate,CHGNet,ap,0.5849820641175945,0.5952875857946587,0.6048625695723887,1000
equivalence_class_id,0,alex_pbe_source_coordinate,CHGNet,auroc,0.7975316372625977,0.8024038083674201,0.806943598290274,1000
equivalence_class_id,0,alex_pbe_source_coordinate,CHGNet,normalized_ap,0.3807256788561753,0.394627714781399,0.4083451852187396,1000
equivalence_class_id,0,alex_pbe_source_coordinate,M3GNet,ap,0.5738246574861409,0.5838932094162717,0.5939876629066888,1000
equivalence_class_id,0,alex_pbe_source_coordinate,M3GNet,auroc,0.7712903105801229,0.7765823365226124,0.7815688364332797,1000
equivalence_class_id,0,alex_pbe_source_coordinate,M3GNet,normalized_ap,0.3643328650111171,0.37761574450191326,0.39206947824309785,1000
equivalence_class_id,0,alex_pbe_source_coordinate,MACE-MP,ap,0.6304725278452604,0.6400546990452763,0.6498829356860444,1000
equivalence_class_id,0,alex_pbe_source_coordinate,MACE-MP,auroc,0.8372226738442909,0.8417682562570952,0.8462146056231096,1000
equivalence_class_id,0,alex_pbe_source_coordinate,MACE-MP,normalized_ap,0.448413086900411,0.46159854021477387,0.47607839613546227,1000
equivalence_class_id,0,alexmp20_source_coordinate,ALIGNN-FF,ap,0.52246834412014,0.5321585658946526,0.5415367040085968,1000
equivalence_class_id,0,alexmp20_source_coordinate,ALIGNN-FF,auroc,0.6777887860900385,0.6837838838861103,0.6894867559256678,1000
equivalence_class_id,0,alexmp20_source_coordinate,ALIGNN-FF,normalized_ap,0.25387233975805834,0.26657938725014885,0.27994006719903153,1000
equivalence_class_id,0,alexmp20_source_coordinate,CHGNet,ap,0.6350987762107353,0.6453084150954396,0.6545361069639585,1000
equivalence_class_id,0,alexmp20_source_coordinate,CHGNet,auroc,0.8073812015850981,0.8121765364484004,0.8164912379595615,1000
equivalence_class_id,0,alexmp20_source_coordinate,CHGNet,normalized_ap,0.42992049300003915,0.44406420971959304,0.45692973641162365,1000
equivalence_class_id,0,alexmp20_source_coordinate,M3GNet,ap,0.6203719061481431,0.6300954575878328,0.6394142627737819,1000
equivalence_class_id,0,alexmp20_source_coordinate,M3GNet,auroc,0.7796240649464133,0.7845117982761676,0.7892144815540306,1000
equivalence_class_id,0,alexmp20_source_coordinate,M3GNet,normalized_ap,0.40665581663237743,0.42031893282456334,0.4338792234539383,1000
equivalence_class_id,0,alexmp20_source_coordinate,MACE-MP,ap,0.6776320037400084,0.6872588765730208,0.6960212688621846,1000
equivalence_class_id,0,alexmp20_source_coordinate,MACE-MP,auroc,0.8448911105559963,0.8489159129221049,0.8529222412857584,1000
equivalence_class_id,0,alexmp20_source_coordinate,MACE-MP,normalized_ap,0.49618637237816066,0.5099844258167748,0.5227283537995275,1000
equivalence_class_id,0,mp_matched_pool_coordinate,ALIGNN-FF,ap,0.7253787314831293,0.7323468597024052,0.7389115216676331,1000
equivalence_class_id,0,mp_matched_pool_coordinate,ALIGNN-FF,auroc,0.7210740334835981,0.7264975493833716,0.7315150632198198,1000
equivalence_class_id,0,mp_matched_pool_coordinate,ALIGNN-FF,normalized_ap,0.46633358982218626,0.4783764765069768,0.4896209662460196,1000
equivalence_class_id,0,mp_matched_pool_coordinate,CHGNet,ap,0.8587936852418018,0.8635820441464486,0.8687574513664338,1000
equivalence_class_id,0,mp_matched_pool_coordinate,CHGNet,auroc,0.8685401211889294,0.8721309274647087,0.8756043154560323,1000
equivalence_class_id,0,mp_matched_pool_coordinate,CHGNet,normalized_ap,0.725262643774417,0.7339614539713255,0.7428974834467696,1000
equivalence_class_id,0,mp_matched_pool_coordinate,M3GNet,ap,0.8310265453085647,0.8362825591167375,0.8410780453360127,1000
equivalence_class_id,0,mp_matched_pool_coordinate,M3GNet,auroc,0.8322439673171027,0.836292156484802,0.8402559212053867,1000
equivalence_class_id,0,mp_matched_pool_coordinate,M3GNet,normalized_ap,0.6713906827887369,0.680748603347894,0.6897047165221656,1000
equivalence_class_id,0,mp_matched_pool_coordinate,MACE-MP,ap,0.8839084885585897,0.8885208694600275,0.8930375513374993,1000
equivalence_class_id,0,mp_matched_pool_coordinate,MACE-MP,auroc,0.8950157367558506,0.8981896009055117,0.9014920760102465,1000
equivalence_class_id,0,mp_matched_pool_coordinate,MACE-MP,normalized_ap,0.7741370528857062,0.78291049466644,0.7908424132810801,1000
equivalence_class_id,0,mp_source_coordinate,ALIGNN-FF,ap,0.59520771305128,0.6038963359905776,0.6129347272487836,1000
equivalence_class_id,0,mp_source_coordinate,ALIGNN-FF,auroc,0.6934041723533927,0.6988063718322901,0.7040726502253563,1000
equivalence_class_id,0,mp_source_coordinate,ALIGNN-FF,normalized_ap,0.3168528314713613,0.3294562470909991,0.34226901558630113,1000
equivalence_class_id,0,mp_source_coordinate,CHGNet,ap,0.7125221003620907,0.7209520526144646,0.7301096992997957,1000
equivalence_class_id,0,mp_source_coordinate,CHGNet,auroc,0.8267448808345697,0.831244716239313,0.8355334606859645,1000
equivalence_class_id,0,mp_source_coordinate,CHGNet,normalized_ap,0.5144642692026765,0.5277003337331927,0.5412395718663767,1000
equivalence_class_id,0,mp_source_coordinate,M3GNet,ap,0.6953641077741417,0.7035271435210292,0.7125990345027755,1000
equivalence_class_id,0,mp_source_coordinate,M3GNet,auroc,0.7970725079766048,0.8018679033298486,0.8065670233472789,1000
equivalence_class_id,0,mp_source_coordinate,M3GNet,normalized_ap,0.4856010656955335,0.49815909902666133,0.5119843627819914,1000
equivalence_class_id,0,mp_source_coordinate,MACE-MP,ap,0.7514892302074492,0.7597524792346046,0.7683697878792644,1000
equivalence_class_id,0,mp_source_coordinate,MACE-MP,auroc,0.8635713419246858,0.867183408641906,0.8710495863683154,1000
equivalence_class_id,0,mp_source_coordinate,MACE-MP,normalized_ap,0.579925940221485,0.5933493644427802,0.6069648726275045,1000
equivalence_class_id,10,alex_pbe_matched_pool_coordinate,ALIGNN-FF,ap,0.8307610858174429,0.8356184872271758,0.8401095893036877,1000
equivalence_class_id,10,alex_pbe_matched_pool_coordinate,ALIGNN-FF,auroc,0.7188020202625717,0.7246450862235596,0.729788540784032,1000
equivalence_class_id,10,alex_pbe_matched_pool_coordinate,ALIGNN-FF,normalized_ap,0.5190498891671437,0.5302388461408227,0.5414612898566863,1000
equivalence_class_id,10,alex_pbe_matched_pool_coordinate,CHGNet,ap,0.9398332454873305,0.9423518961892746,0.9446106588651382,1000
equivalence_class_id,10,alex_pbe_matched_pool_coordinate,CHGNet,auroc,0.8963122284880454,0.8997861832374086,0.90295883839948,1000
equivalence_class_id,10,alex_pbe_matched_pool_coordinate,CHGNet,normalized_ap,0.8287066486881928,0.8352632908662887,0.8411725050243394,1000
equivalence_class_id,10,alex_pbe_matched_pool_coordinate,M3GNet,ap,0.9193189874214283,0.9221868606589965,0.9250604400852229,1000
equivalence_class_id,10,alex_pbe_matched_pool_coordinate,M3GNet,auroc,0.8561054822434259,0.8602247394929932,0.8640080610501739,1000
equivalence_class_id,10,alex_pbe_matched_pool_coordinate,M3GNet,normalized_ap,0.770382276513767,0.7779766045351082,0.7848663434337257,1000
equivalence_class_id,10,alex_pbe_matched_pool_coordinate,MACE-MP,ap,0.9622215191277323,0.9639766744248609,0.9657515540253487,1000
equivalence_class_id,10,alex_pbe_matched_pool_coordinate,MACE-MP,auroc,0.9307548748211177,0.9335824640842898,0.936269434119025,1000
equivalence_class_id,10,alex_pbe_matched_pool_coordinate,MACE-MP,normalized_ap,0.8924100065784583,0.8970958942628102,0.901730577027303,1000
equivalence_class_id,10,alex_pbe_source_coordinate,ALIGNN-FF,ap,0.6221308246600733,0.6301837129305365,0.6390421501417224,1000
equivalence_class_id,10,alex_pbe_source_coordinate,ALIGNN-FF,auroc,0.6623092612393731,0.6680771184996683,0.6739425792652389,1000
equivalence_class_id,10,alex_pbe_source_coordinate,ALIGNN-FF,normalized_ap,0.2727170747548475,0.2861795115373979,0.30059467471041845,1000
equivalence_class_id,10,alex_pbe_source_coordinate,CHGNet,ap,0.7220973381869716,0.7300977898267059,0.7387515512647804,1000
equivalence_class_id,10,alex_pbe_source_coordinate,CHGNet,auroc,0.7898402402643616,0.7945880989737122,0.7993163175746881,1000
equivalence_class_id,10,alex_pbe_source_coordinate,CHGNet,normalized_ap,0.4648217016234749,0.47910642594365194,0.49297743061290544,1000
equivalence_class_id,10,alex_pbe_source_coordinate,M3GNet,ap,0.7126771219123892,0.7202089542944772,0.7286064600321909,1000
equivalence_class_id,10,alex_pbe_source_coordinate,M3GNet,auroc,0.767520852276839,0.7726798432681756,0.7776723047487311,1000
equivalence_class_id,10,alex_pbe_source_coordinate,M3GNet,normalized_ap,0.4465356683538258,0.45984875745101084,0.47424944047230233,1000
equivalence_class_id,10,alex_pbe_source_coordinate,MACE-MP,ap,0.7633786558164566,0.7713975169197389,0.7792183048031813,1000
equivalence_class_id,10,alex_pbe_source_coordinate,MACE-MP,auroc,0.8342998219153497,0.8387184077981837,0.8431134287892047,1000
equivalence_class_id,10,alex_pbe_source_coordinate,MACE-MP,normalized_ap,0.5440660047727901,0.5586143087749267,0.5724024120819091,1000
equivalence_class_id,10,alexmp20_source_coordinate,ALIGNN-FF,ap,0.6379656003105755,0.6464978221434291,0.6551212077938099,1000
equivalence_class_id,10,alexmp20_source_coordinate,ALIGNN-FF,auroc,0.6675173312669818,0.6733949207575753,0.6790134236534189,1000
equivalence_class_id,10,alexmp20_source_coordinate,ALIGNN-FF,normalized_ap,0.2851351667453316,0.2994666697814008,0.313441552296092,1000
equivalence_class_id,10,alexmp20_source_coordinate,CHGNet,ap,0.7403197519863953,0.7482364385848275,0.7560670010918028,1000
equivalence_class_id,10,alexmp20_source_coordinate,CHGNet,auroc,0.7996395071792347,0.8040908184527551,0.8087080312139862,1000
equivalence_class_id,10,alexmp20_source_coordinate,CHGNet,normalized_ap,0.48679188655754024,0.500931724188461,0.5146336069895038,1000
equivalence_class_id,10,alexmp20_source_coordinate,M3GNet,ap,0.726981246698434,0.7345071228481701,0.7423000041303655,1000
equivalence_class_id,10,alexmp20_source_coordinate,M3GNet,auroc,0.7735505278552284,0.7783532499735106,0.7832304481256839,1000
equivalence_class_id,10,alexmp20_source_coordinate,M3GNet,normalized_ap,0.45991037853819555,0.4740045059849026,0.4873981563855706,1000
equivalence_class_id,10,alexmp20_source_coordinate,MACE-MP,ap,0.779186139247342,0.7867644317039897,0.7941786582697881,1000
equivalence_class_id,10,alexmp20_source_coordinate,MACE-MP,auroc,0.8418056422884562,0.8459150361584569,0.8499432901133912,1000
equivalence_class_id,10,alexmp20_source_coordinate,MACE-MP,normalized_ap,0.563541849427485,0.5771588203380315,0.5907245926611521,1000
equivalence_class_id,10,mp_matched_pool_coordinate,ALIGNN-FF,ap,0.7802693428034966,0.7861359291655765,0.7919136770932927,1000
equivalence_class_id,10,mp_matched_pool_coordinate,ALIGNN-FF,auroc,0.709816876228567,0.7149493482250835,0.7201111228012125,1000
equivalence_class_id,10,mp_matched_pool_coordinate,ALIGNN-FF,normalized_ap,0.4780273780718987,0.4892530787113877,0.5000350969780633,1000
equivalence_class_id,10,mp_matched_pool_coordinate,CHGNet,ap,0.889453511886579,0.8932773652407213,0.8973526071912629,1000
equivalence_class_id,10,mp_matched_pool_coordinate,CHGNet,auroc,0.8577634426780227,0.8617171822955286,0.8653975418452181,1000
equivalence_class_id,10,mp_matched_pool_coordinate,CHGNet,normalized_ap,0.7367708376114014,0.7450519137776881,0.7533959607933853,1000
equivalence_class_id,10,mp_matched_pool_coordinate,M3GNet,ap,0.8657331158764932,0.8700908478255005,0.8742042442165131,1000
equivalence_class_id,10,mp_matched_pool_coordinate,M3GNet,auroc,0.8215603937695065,0.8257897803100398,0.8300521889435416,1000
equivalence_class_id,10,mp_matched_pool_coordinate,M3GNet,normalized_ap,0.680798561358864,0.6896154428734762,0.6980091676920899,1000
equivalence_class_id,10,mp_matched_pool_coordinate,MACE-MP,ap,0.9117913106861417,0.9151044709249883,0.9185525032856074,1000
equivalence_class_id,10,mp_matched_pool_coordinate,MACE-MP,auroc,0.8878647263543991,0.8911067375432653,0.8943763723325272,1000
equivalence_class_id,10,mp_matched_pool_coordinate,MACE-MP,normalized_ap,0.7902227344814965,0.7971319208335094,0.8043909153401562,1000
equivalence_class_id,10,mp_source_coordinate,ALIGNN-FF,ap,0.6891564022709588,0.6965941052461252,0.7046801444057362,1000
equivalence_class_id,10,mp_source_coordinate,ALIGNN-FF,auroc,0.6867015028583141,0.692051164324923,0.6977416088508414,1000
equivalence_class_id,10,mp_source_coordinate,ALIGNN-FF,normalized_ap,0.3496705893333948,0.36296750226917934,0.3773523106346777,1000
equivalence_class_id,10,mp_source_coordinate,CHGNet,ap,0.7903007191449749,0.7970497236626131,0.8039822132532529,1000
equivalence_class_id,10,mp_source_coordinate,CHGNet,auroc,0.8202031138325695,0.824463992978948,0.8286731340402926,1000
equivalence_class_id,10,mp_source_coordinate,CHGNet,normalized_ap,0.5612150565647253,0.5741354960111522,0.5869579432535376,1000
equivalence_class_id,10,mp_source_coordinate,M3GNet,ap,0.7751152076488146,0.7820632780115485,0.788648194971833,1000
equivalence_class_id,10,mp_source_coordinate,M3GNet,auroc,0.791671774688688,0.7967124260451778,0.8011862809902512,1000
equivalence_class_id,10,mp_source_coordinate,M3GNet,normalized_ap,0.529432234534356,0.5421632331137456,0.5550629932043029,1000
equivalence_class_id,10,mp_source_coordinate,MACE-MP,ap,0.8255465941838847,0.8321780554249727,0.8386466627634107,1000
equivalence_class_id,10,mp_source_coordinate,MACE-MP,auroc,0.8613790003030593,0.8653283866905198,0.8692243694871234,1000
equivalence_class_id,10,mp_source_coordinate,MACE-MP,normalized_ap,0.6344273277200142,0.6474640463442207,0.6601030072176098,1000
equivalence_class_id,25,alex_pbe_matched_pool_coordinate,ALIGNN-FF,ap,0.8834195670311559,0.8871117261198986,0.890731892363156,1000
equivalence_class_id,25,alex_pbe_matched_pool_coordinate,ALIGNN-FF,auroc,0.7129192266175817,0.7187835986538225,0.724798282489009,1000
equivalence_class_id,25,alex_pbe_matched_pool_coordinate,ALIGNN-FF,normalized_ap,0.5299774619045549,0.5418659180469596,0.5550787841730839,1000
equivalence_class_id,25,alex_pbe_matched_pool_coordinate,CHGNet,ap,0.9608944459919353,0.9628022657300047,0.9646464348548871,1000
equivalence_class_id,25,alex_pbe_matched_pool_coordinate,CHGNet,auroc,0.8978865765001767,0.9014583720273317,0.9052757240922121,1000
equivalence_class_id,25,alex_pbe_matched_pool_coordinate,CHGNet,normalized_ap,0.8422940909730071,0.8489396778789029,0.85583274492633,1000
equivalence_class_id,25,alex_pbe_matched_pool_coordinate,M3GNet,ap,0.9466378260343417,0.948853750911429,0.9510448376877347,1000
equivalence_class_id,25,alex_pbe_matched_pool_coordinate,M3GNet,auroc,0.8568867761003036,0.8612937276446695,0.865656081571553,1000
equivalence_class_id,25,alex_pbe_matched_pool_coordinate,M3GNet,normalized_ap,0.7844950319738001,0.7924901580591709,0.800474473893037,1000
equivalence_class_id,25,alex_pbe_matched_pool_coordinate,MACE-MP,ap,0.9758491437323097,0.9772120899000494,0.9785087241081099,1000
equivalence_class_id,25,alex_pbe_matched_pool_coordinate,MACE-MP,auroc,0.9324674398746162,0.9353153596847782,0.9381660299013963,1000
equivalence_class_id,25,alex_pbe_matched_pool_coordinate,MACE-MP,normalized_ap,0.9025882763993058,0.9075693840999886,0.9126144168531359,1000
equivalence_class_id,25,alex_pbe_source_coordinate,ALIGNN-FF,ap,0.7451253761480957,0.7519687921920462,0.7582951418807641,1000
equivalence_class_id,25,alex_pbe_source_coordinate,ALIGNN-FF,auroc,0.6605877194893942,0.6661272632618309,0.6719297596457852,1000
equivalence_class_id,25,alex_pbe_source_coordinate,ALIGNN-FF,normalized_ap,0.3161343795132238,0.3308625607292892,0.3464146397457127,1000
equivalence_class_id,25,alex_pbe_source_coordinate,CHGNet,ap,0.8270518792122997,0.8331437464944695,0.8393429981061419,1000
equivalence_class_id,25,alex_pbe_source_coordinate,CHGNet,auroc,0.7954576529658386,0.8002478234375083,0.8053990833504316,1000
equivalence_class_id,25,alex_pbe_source_coordinate,CHGNet,normalized_ap,0.5355134063430355,0.5501188485601605,0.5651924538086471,1000
equivalence_class_id,25,alex_pbe_source_coordinate,M3GNet,ap,0.8192094435086414,0.8250125918631367,0.8312898675248866,1000
equivalence_class_id,25,alex_pbe_source_coordinate,M3GNet,auroc,0.7729379753431466,0.7777264245597102,0.7834297975999691,1000
equivalence_class_id,25,alex_pbe_source_coordinate,M3GNet,normalized_ap,0.5138782314463919,0.5279875650379018,0.5433783774652169,1000
equivalence_class_id,25,alex_pbe_source_coordinate,MACE-MP,ap,0.8592350047197486,0.864914066308812,0.8702145811315759,1000
equivalence_class_id,25,alex_pbe_source_coordinate,MACE-MP,auroc,0.8413039596634138,0.8459431608631928,0.8502402868970176,1000
equivalence_class_id,25,alex_pbe_source_coordinate,MACE-MP,normalized_ap,0.621889331999535,0.6357860068905081,0.649267604903695,1000
equivalence_class_id,25,alexmp20_source_coordinate,ALIGNN-FF,ap,0.7541947602060506,0.7608212578819942,0.7673816711122812,1000
equivalence_class_id,25,alexmp20_source_coordinate,ALIGNN-FF,auroc,0.6649656403247893,0.6712487503723538,0.6771204719918997,1000
equivalence_class_id,25,alexmp20_source_coordinate,ALIGNN-FF,normalized_ap,0.32575710105966443,0.3416435625838282,0.35778760789654734,1000
equivalence_class_id,25,alexmp20_source_coordinate,CHGNet,ap,0.8382925267635288,0.8441810055747642,0.8498838469145406,1000
equivalence_class_id,25,alexmp20_source_coordinate,CHGNet,auroc,0.8061746632228156,0.8109113649376745,0.8160559556154214,1000
equivalence_class_id,25,alexmp20_source_coordinate,CHGNet,normalized_ap,0.5567448583838873,0.5708701149020097,0.5852100507599037,1000
equivalence_class_id,25,alexmp20_source_coordinate,M3GNet,ap,0.8267900933033543,0.8326168774019075,0.8383481574379791,1000
equivalence_class_id,25,alexmp20_source_coordinate,M3GNet,auroc,0.7781651801054976,0.7832006209917439,0.7882866043455165,1000
equivalence_class_id,25,alexmp20_source_coordinate,M3GNet,normalized_ap,0.5256611239572305,0.53933514683729,0.5526980196684951,1000
equivalence_class_id,25,alexmp20_source_coordinate,MACE-MP,ap,0.868716471419837,0.8742800362089675,0.8796588814428932,1000
equivalence_class_id,25,alexmp20_source_coordinate,MACE-MP,auroc,0.8498417270076245,0.854538562201344,0.8588359320748238,1000
equivalence_class_id,25,alexmp20_source_coordinate,MACE-MP,normalized_ap,0.6400835995850115,0.6536772443450841,0.6668211986924116,1000
equivalence_class_id,25,mp_matched_pool_coordinate,ALIGNN-FF,ap,0.8352486735730288,0.840256076119583,0.8446635528292333,1000
equivalence_class_id,25,mp_matched_pool_coordinate,ALIGNN-FF,auroc,0.7003154671732218,0.7060487873222985,0.7117011299534111,1000
equivalence_class_id,25,mp_matched_pool_coordinate,ALIGNN-FF,normalized_ap,0.4814178876504922,0.49402709812732837,0.5063681059163063,1000
equivalence_class_id,25,mp_matched_pool_coordinate,CHGNet,ap,0.9182543546609957,0.9214669443864894,0.9244001711529211,1000
equivalence_class_id,25,mp_matched_pool_coordinate,CHGNet,auroc,0.8517216594523435,0.8560784273298808,0.8600809118199534,1000
equivalence_class_id,25,mp_matched_pool_coordinate,CHGNet,normalized_ap,0.7427474584448894,0.7513497312843919,0.759301551219631,1000
equivalence_class_id,25,mp_matched_pool_coordinate,M3GNet,ap,0.9006209751700084,0.9042899180972974,0.9076211682322829,1000
equivalence_class_id,25,mp_matched_pool_coordinate,M3GNet,auroc,0.8147982578098277,0.8190553410253287,0.8234247220886544,1000
equivalence_class_id,25,mp_matched_pool_coordinate,M3GNet,normalized_ap,0.6875175907659384,0.6970741935776217,0.7059224922140481,1000
equivalence_class_id,25,mp_matched_pool_coordinate,MACE-MP,ap,0.9343000875474876,0.9370694925264302,0.9396458826777213,1000
equivalence_class_id,25,mp_matched_pool_coordinate,MACE-MP,auroc,0.8806577267605175,0.8842739054713717,0.8879340929691956,1000
equivalence_class_id,25,mp_matched_pool_coordinate,MACE-MP,normalized_ap,0.7931194906937848,0.8008608659571752,0.8083073965955738,1000
equivalence_class_id,25,mp_source_coordinate,ALIGNN-FF,ap,0.7807178968665962,0.7873403700912289,0.7933523295653798,1000
equivalence_class_id,25,mp_source_coordinate,ALIGNN-FF,auroc,0.6835441299742153,0.6896542264168183,0.6952931858052995,1000
equivalence_class_id,25,mp_source_coordinate,ALIGNN-FF,normalized_ap,0.38295735898875344,0.39818851321349563,0.413465362651631,1000
equivalence_class_id,25,mp_source_coordinate,CHGNet,ap,0.8632377746681313,0.8687458734391194,0.8736560522181218,1000
equivalence_class_id,25,mp_source_coordinate,CHGNet,auroc,0.8251124554371698,0.8296252319461956,0.834075442486527,1000
equivalence_class_id,25,mp_source_coordinate,CHGNet,normalized_ap,0.615067384365212,0.6286771068293591,0.6416134512605707,1000
equivalence_class_id,25,mp_source_coordinate,M3GNet,ap,0.8500470482278676,0.855402587435632,0.8604504758309374,1000
equivalence_class_id,25,mp_source_coordinate,M3GNet,auroc,0.794032735691582,0.7991722305064893,0.8036434429851723,1000
equivalence_class_id,25,mp_source_coordinate,M3GNet,normalized_ap,0.577790672399793,0.5907490150606296,0.6037732041485552,1000
equivalence_class_id,25,mp_source_coordinate,MACE-MP,ap,0.8889880254895143,0.8941298479816726,0.8987709513102334,1000
equivalence_class_id,25,mp_source_coordinate,MACE-MP,auroc,0.8646943933841467,0.8691760947560558,0.8733007517928093,1000
equivalence_class_id,25,mp_source_coordinate,MACE-MP,normalized_ap,0.6864277356749338,0.700440826652214,0.7126098254874721,1000
equivalence_class_id,50,alex_pbe_matched_pool_coordinate,ALIGNN-FF,ap,0.9377465410451917,0.9404066821591386,0.9430206705240728,1000
equivalence_class_id,50,alex_pbe_matched_pool_coordinate,ALIGNN-FF,auroc,0.7088642972778879,0.7155211383178188,0.7225725003108765,1000
equivalence_class_id,50,alex_pbe_matched_pool_coordinate,ALIGNN-FF,normalized_ap,0.5448650656169594,0.5598707665925713,0.5749628837379251,1000
equivalence_class_id,50,alex_pbe_matched_pool_coordinate,CHGNet,ap,0.9807240941236436,0.9819228859837501,0.9831296619771538,1000
equivalence_class_id,50,alex_pbe_matched_pool_coordinate,CHGNet,auroc,0.9007688501119085,0.9052980595427448,0.9099129040297972,1000
equivalence_class_id,50,alex_pbe_matched_pool_coordinate,CHGNet,normalized_ap,0.8584257353309127,0.8663954317942011,0.8743067976360587,1000
equivalence_class_id,50,alex_pbe_matched_pool_coordinate,M3GNet,ap,0.9720229127204217,0.9734937044491979,0.975105457995048,1000
equivalence_class_id,50,alex_pbe_matched_pool_coordinate,M3GNet,auroc,0.8556265864102522,0.8606088374324297,0.8661188429255684,1000
