row_id,formula,chemical_system,source_native_mp_ehull,source_native_alex_pbe_ehull,source_native_mp_label,source_native_alex_pbe_label,discordant_zero_mev,mp_ehull_mev,alexandria_ehull_mev
SAS36K-18002,AlGaCo2,Al-Co-Ga,0.0,0.002922689,True,False,True,0.0,2.922689
SAS36K-18003,AlGaN2,Al-Ga-N,0.00717303,0.009470233,False,False,False,7.173030000000001,9.470233
SAS36K-18004,AlGaSb2,Al-Ga-Sb,0.003723565000001,0.0061017526,False,False,False,3.723565000001,6.1017526
SAS36K-18005,CsVNiF6,Cs-F-Ni-V,0.0,0.0,True,True,False,0.0,0.0
SAS36K-18006,AlGeMo,Al-Ge-Mo,0.0,0.0,True,True,False,0.0,0.0
SAS36K-18007,Al2FeCo,Al-Co-Fe,0.000441762499999,0.00367142,False,False,False,0.441762499999,3.67142
SAS36K-18008,AlCrFe2,Al-Cr-Fe,0.024139161249999,0.040878296,False,False,False,24.139161249999,40.878296
SAS36K-18009,AlGa(CuS2)2,Al-Cu-Ga-S,0.001452938124998,0.0011051012,False,False,False,1.452938124998,1.1051012
SAS36K-18010,Al2CoRu,Al-Co-Ru,0.031180757500001,0.01903295,False,False,False,31.180757500001,19.03295
SAS36K-18011,Al3SiPd4,Al-Pd-Si,0.005202613020832,0.0035643538,False,False,False,5.2026130208320005,3.5643538
SAS36K-18012,AlCuPd2,Al-Cu-Pd,0.020547323749998,0.03334146,False,False,False,20.547323749998,33.341460000000005
SAS36K-18013,Al2CoNi,Al-Co-Ni,0.0,0.010887108,True,False,True,0.0,10.887108
SAS36K-18014,Al4CrNi15,Al-Cr-Ni,0.001804654999997,0.004239083,False,False,False,1.804654999997,4.239083
SAS36K-18015,CsCoNiF6,Co-Cs-F-Ni,0.0,0.0,True,True,False,0.0,0.0
SAS36K-18016,AlInGaSb3,Al-Ga-In-Sb,0.018929923333335,0.011122423,False,False,False,18.929923333335,11.122423
SAS36K-18017,AlGaNi6,Al-Ga-Ni,0.0,0.000313825,True,False,True,0.0,0.313825
SAS36K-18018,CsFeCuF6,Cs-Cu-F-Fe,0.0,0.0,True,True,False,0.0,0.0
SAS36K-18019,Al3Ni2Pt,Al-Ni-Pt,0.046795699583331,0.04000627,False,False,False,46.795699583331,40.006269999999994
SAS36K-18020,AlCr6Si,Al-Cr-Si,0.088569145000001,0.002247165,False,False,False,88.569145000001,2.2471650000000003
SAS36K-18021,AlCr3SiMo3,Al-Cr-Mo-Si,0.074923057500001,0.08139322,False,False,False,74.923057500001,81.39322
SAS36K-18022,AlCdSbTe,Al-Cd-Sb-Te,0.022197012499999,0.017927784,False,False,False,22.197012499998998,17.927784
SAS36K-18023,AlIn(AgSe2)2,Ag-Al-In-Se,0.002148663749999,0.00138299,False,False,False,2.148663749999,1.38299
SAS36K-18024,AlAg3,Ag-Al,0.0907937345,0.087227434,False,False,False,90.7937345,87.227434
SAS36K-18025,Al2CrB2Mo,Al-B-Cr-Mo,0.031676111123189,0.030960467,False,False,False,31.676111123189,30.960466999999998
SAS36K-18026,CsCuNiF6,Cs-Cu-F-Ni,0.157524051666674,0.0049132835,False,False,False,157.52405166667398,4.9132834999999995
SAS36K-18027,AlIn(AgS2)2,Ag-Al-In-S,0.001991401249998,0.0019782826,False,False,False,1.991401249998,1.9782825999999998
SAS36K-18028,AlCuNi6,Al-Cu-Ni,0.028141036249999,0.03618469,False,False,False,28.141036249998997,36.184689999999996
SAS36K-18029,Al3NO3,Al-N-O,0.048324102142856,0.048310976,False,False,False,48.324102142856,48.310976
SAS36K-18030,AlGa3N4,Al-Ga-N,0.003032757499999,0.00477067,False,False,False,3.032757499999,4.77067
SAS36K-18031,CsRbMnF6,Cs-F-Mn-Rb,0.005817341111111,0.004875612,False,False,False,5.817341111111,4.875611999999999
SAS36K-18032,AlCrGe,Al-Cr-Ge,0.044578214444443,0.03132734,False,False,False,44.578214444443,31.327340000000003
SAS36K-18033,AlAg4,Ag-Al,0.073577378266669,0.05566822,False,False,False,73.577378266669,55.66822
SAS36K-18034,AlGa(PO4)2,Al-Ga-O-P,0.013131696388878,0.0040946915,False,False,False,13.131696388878,4.0946915
SAS36K-18035,Al2CrFeCo4,Al-Co-Cr-Fe,0.037073238749999,0.037874542,False,False,False,37.073238749999,37.874542
SAS36K-18036,AlGa(CuSe2)2,Al-Cu-Ga-Se,0.001106895624999,0.0011262062,False,False,False,1.1068956249989998,1.1262062000000002
SAS36K-18037,AlFe4,Al-Fe,0.096307044000001,0.11646374,False,False,False,96.307044000001,116.46374
SAS36K-18038,Al2GaN3,Al-Ga-N,0.004115225000003,0.00727439,False,False,False,4.115225000003,7.27439
SAS36K-18039,CsNd2Ti2NbO10,Cs-Nb-Nd-O-Ti,0.046441235546875,0.04793844,False,False,False,46.441235546875,47.93844
SAS36K-18040,Cs4Na2ScGaF12,Cs-F-Ga-Na-Sc,0.0,0.0,True,True,False,0.0,0.0
SAS36K-18041,AlAu4,Al-Au,0.0717559805,0.06939807,False,False,False,71.75598049999999,69.39807
SAS36K-18042,CsPr2Ti2NbO10,Cs-Nb-O-Pr-Ti,0.036197862265623,0.03806558,False,False,False,36.197862265623,38.065580000000004
SAS36K-18043,AlCr4CuS8,Al-Cr-Cu-S,0.0,0.0,True,True,False,0.0,0.0
SAS36K-18044,AlCuSnS4,Al-Cu-S-Sn,0.0,0.0,True,True,False,0.0,0.0
SAS36K-18045,AlAgSnSe4,Ag-Al-Se-Sn,0.0,0.0,True,True,False,0.0,0.0
SAS36K-18046,AlAg(PSe3)2,Ag-Al-P-Se,0.0,0.0,True,True,False,0.0,0.0
SAS36K-18047,AlCr4GaC2,Al-C-Cr-Ga,0.000528831874998,0.0,False,True,True,0.528831874998,0.0
SAS36K-18048,AlCoNi6,Al-Co-Ni,0.019286010625,0.019305568,False,False,False,19.286010625,19.305567999999997
SAS36K-18049,Al3ZnCr8,Al-Cr-Zn,0.016436879999998,0.010745214,False,False,False,16.436879999998,10.745213999999999
SAS36K-18050,Al2Cr3CuS8,Al-Cr-Cu-S,0.0,0.0,True,True,False,0.0,0.0
SAS36K-18051,AlCdInS4,Al-Cd-In-S,0.099387859642856,0.09676749,False,False,False,99.387859642856,96.76749
SAS36K-18052,AlCuGeSe4,Al-Cu-Ge-Se,0.0,0.0,True,True,False,0.0,0.0
SAS36K-18053,CsMnFeF6,Cs-F-Fe-Mn,0.0,0.0,True,True,False,0.0,0.0
SAS36K-18054,AlCu(PSe3)2,Al-Cu-P-Se,0.0,0.0042174356,True,False,True,0.0,4.2174356
SAS36K-18055,AlH6N2F3,Al-F-H-N,0.0,0.0,True,True,False,0.0,0.0
SAS36K-18056,Al2(ZnS2)3,Al-S-Zn,0.024000783311688,0.023590738,False,False,False,24.000783311688,23.590738
SAS36K-18057,AlAg3,Ag-Al,0.0,0.0041840454,True,False,True,0.0,4.1840454000000005
SAS36K-18058,As3Pd4Pb,As-Pb-Pd,0.004637693281249,0.0017132562,False,False,False,4.637693281249,1.7132562
SAS36K-18059,AlGe3Mo2,Al-Ge-Mo,0.015788417499997,0.0045130095,False,False,False,15.788417499997001,4.5130095
SAS36K-18060,AlGa2Bi(BO3)4,Al-B-Bi-Ga-O,0.021704576038433,0.02087903,False,False,False,21.704576038433,20.87903
SAS36K-18061,Al2Ga(PO4)3,Al-Ga-O-P,0.018775855555553,0.010134955,False,False,False,18.775855555553,10.134955
SAS36K-18062,AlCr4AgS8,Ag-Al-Cr-S,0.0,0.0,True,True,False,0.0,0.0
SAS36K-18063,AlCr4CuSe8,Al-Cr-Cu-Se,0.0,0.0,True,True,False,0.0,0.0
SAS36K-18064,AgSnS2,Ag-S-Sn,0.081720575833333,0.09047804,False,False,False,81.720575833333,90.47804
SAS36K-18065,AgSnTe2,Ag-Sn-Te,0.036413949687499,0.05695643,False,False,False,36.413949687499006,56.956430000000005
SAS36K-18066,AgSbSe2,Ag-Sb-Se,0.064830971875,0.03729847,False,False,False,64.830971875,37.29847
SAS36K-18067,AgSnSe2,Ag-Se-Sn,0.0,0.0001671225,True,False,True,0.0,0.1671225
SAS36K-18068,AgPd,Ag-Pd,0.0,0.028637605,True,False,True,0.0,28.637605
SAS36K-18069,Ca3(InGa2)2,Ca-Ga-In,0.031663141666667,0.031615574,False,False,False,31.663141666667,31.615574
SAS36K-18070,AgPt,Ag-Pt,0.003116314999999,0.029007047,False,False,False,3.116314999999,29.007047
SAS36K-18071,AgSbS2,Ag-S-Sb,0.0573476225,0.05173715,False,False,False,57.3476225,51.73715
SAS36K-18072,CsVCuF6,Cs-Cu-F-V,0.0,0.0033919439,True,False,True,0.0,3.3919439
SAS36K-18073,Al3SiMo12,Al-Mo-Si,0.008104089374999,0.006354107,False,False,False,8.104089374999,6.354107
SAS36K-18074,AlCuSnSe4,Al-Cu-Se-Sn,0.0,0.0015385858,True,False,True,0.0,1.5385858
SAS36K-18075,AgGeBiTe3,Ag-Bi-Ge-Te,0.047139035833339,0.04856359,False,False,False,47.139035833339,48.56359
SAS36K-18076,AgPd2Au,Ag-Au-Pd,0.036565324166666,0.04227173,False,False,False,36.565324166665995,42.27173
SAS36K-18077,AgPt4,Ag-Pt,0.008742394000002,0.0040709875,False,False,False,8.742394000002001,4.070987499999999
SAS36K-18078,Al3ZnNi12,Al-Ni-Zn,0.004389708124999,0.005220423,False,False,False,4.389708124999,5.220423
SAS36K-18079,AgTe3,Ag-Te,0.058839224999999,0.07486834,False,False,False,58.839224999999004,74.86834
SAS36K-18080,AlIn(CuSe2)2,Al-Cu-In-Se,0.005000698749999,0.004489146,False,False,False,5.000698749999,4.489146
SAS36K-18081,Al2Ni3,Al-Ni,0.059224135,0.06152579,False,False,False,59.224135,61.52578999999999
SAS36K-18082,Al3NiMo12,Al-Mo-Ni,0.047839338749998,0.04031199,False,False,False,47.83933874999801,40.31199
SAS36K-18083,AgHgAsO4,Ag-As-Hg-O,0.00372296404762,0.0018350569,False,False,False,3.72296404762,1.8350568999999999
SAS36K-18084,Al(V4Ge)3,Al-Ge-V,0.001784970624997,0.0062358775,False,False,False,1.784970624997,6.2358775
SAS36K-18085,Al(V4Si)3,Al-Si-V,0.005135436874995,0.007689896,False,False,False,5.135436874995,7.689896
SAS36K-18086,AgSbPbS3,Ag-Pb-S-Sb,0.061261659999998,0.06034452,False,False,False,61.261659999997995,60.344519999999996
SAS36K-18087,AlIn(CuS2)2,Al-Cu-In-S,0.006313456249999,0.005811269,False,False,False,6.313456249999,5.811269
SAS36K-18088,AgSbWO7,Ag-O-Sb-W,0.089895458125,0.12561104,False,False,False,89.89545812499999,125.61104
SAS36K-18089,AgSb(PbS2)2,Ag-Pb-S-Sb,0.077128788749999,0.07175363,False,False,False,77.128788749999,71.75363
SAS36K-18090,AgAu,Ag-Au,0.00107321250001,0.030355144,False,False,False,1.0732125000100001,30.355144
SAS36K-18091,Ag2Hg,Ag-Hg,0.054669044166669,0.10026238,False,False,False,54.669044166668996,100.26238
SAS36K-18092,AlCrFeO4,Al-Cr-Fe-O,0.0,0.0,True,True,False,0.0,0.0
SAS36K-18093,Cs3BAsP,As-B-Cs-P,0.001788537916664,0.0,False,True,True,1.7885379166639999,0.0
SAS36K-18094,Ag3Sb,Ag-Sb,0.087364865000001,0.1413892,False,False,False,87.364865000001,141.3892
SAS36K-18095,Ag3Ge,Ag-Ge,0.08377575375,0.09562766,False,False,False,83.77575375,95.62766
SAS36K-18096,Al(V4Sn)3,Al-Sn-V,0.003547279374997,0.010113737,False,False,False,3.547279374997,10.113736999999999
SAS36K-18097,Ag6SnSb,Ag-Sb-Sn,0.029359320000001,0.017098362,False,False,False,29.359320000001002,17.098361999999998
SAS36K-18098,Al(Ni4Pt)3,Al-Ni-Pt,0.027030415,0.035107397,False,False,False,27.030414999999998,35.107397
SAS36K-18099,Ag2BiSbSe4,Ag-Bi-Sb-Se,0.046519244062498,0.04700679,False,False,False,46.519244062498004,47.00679
SAS36K-18100,AgBiPbS3,Ag-Bi-Pb-S,0.040036299722221,0.04082714,False,False,False,40.036299722221,40.82714
SAS36K-18101,Ag2HgI4,Ag-Hg-I,0.001123387142858,0.0,False,True,True,1.123387142858,0.0
SAS36K-18102,Ag3AsO4,Ag-As-O,0.0,0.0,True,True,False,0.0,0.0
SAS36K-18103,Ag2BiSbTe4,Ag-Bi-Sb-Te,0.0681134225,0.060717553,False,False,False,68.11342250000001,60.717553
SAS36K-18104,Ag2SnBiS4,Ag-Bi-S-Sn,0.051151939374999,0.058924943,False,False,False,51.151939374998996,58.924943
SAS36K-18105,Ag3PO4,Ag-O-P,0.0,0.0,True,True,False,0.0,0.0
SAS36K-18106,CsPHO3F,Cs-F-H-O-P,0.0,0.007224525,True,False,True,0.0,7.224525
SAS36K-18107,Ag2SnBiSe4,Ag-Bi-Se-Sn,0.063996524427057,0.06193105,False,False,False,63.996524427057,61.93105
SAS36K-18108,Ag2HgGeS4,Ag-Ge-Hg-S,0.0,0.0,True,True,False,0.0,0.0
SAS36K-18109,Ag6SbAsS6,Ag-As-S-Sb,0.004927204999997,0.0035586958,False,False,False,4.9272049999970005,3.5586958
SAS36K-18110,Ag4Hg4S4BrCl3,Ag-Br-Cl-Hg-S,0.0,0.0012557894,True,False,True,0.0,1.2557893999999998
SAS36K-18111,Cs3(SeO4)2,Cs-O-Se,0.005267212307692,0.058849342,False,False,False,5.267212307692,58.849342
SAS36K-18112,Cs2GaFeS4,Cs-Fe-Ga-S,0.033388648749998,0.034990955,False,False,False,33.388648749998,34.990955
SAS36K-18113,Ag2CO3,Ag-C-O,0.029578096388888,0.028352642,False,False,False,29.578096388888,28.352642
SAS36K-18114,Ag3AsF12,Ag-As-F,0.0,0.0,True,True,False,0.0,0.0
SAS36K-18115,Ag4Sn2(HgSe3)3,Ag-Hg-Se-Sn,0.017304647777777,0.021378715,False,False,False,17.304647777777,21.378715
SAS36K-18116,Cs2BaCl4,Ba-Cl-Cs,0.044364439285714,0.039042346,False,False,False,44.364439285714,39.042346
SAS36K-18117,Ag6HgNO11,Ag-Hg-N-O,0.0,0.008070405,True,False,True,0.0,8.070405
SAS36K-18118,Ag(OsO3)2,Ag-O-Os,0.064274817037032,0.08396268,False,False,False,64.274817037032,83.96267999999999
SAS36K-18119,Cs(NbS2)2,Cs-Nb-S,0.0,0.0,True,True,False,0.0,0.0
SAS36K-18120,Cs(Nb3S4)2,Cs-Nb-S,0.0,0.010906436,True,False,True,0.0,10.906436000000001
SAS36K-18121,Cs(Ti3Se4)2,Cs-Se-Ti,0.0,0.007969297,True,False,True,0.0,7.969297
SAS36K-18122,CeIn3(CuSe2)4,Ce-Cu-In-Se,0.087256694921875,0.093759164,False,False,False,87.25669492187501,93.75916400000001
SAS36K-18123,Nd,Nd,0.0,0.0045416625,True,False,True,0.0,4.5416625
SAS36K-18124,Cs2NaAl3F12,Al-Cs-F-Na,0.0,0.0,True,True,False,0.0,0.0
SAS36K-18125,Cr3Ga,Cr-Ga,0.185049461875001,0.0,False,True,True,185.049461875001,0.0
SAS36K-18126,DyBO3,B-Dy-O,0.0,0.029387182,True,False,True,0.0,29.387182000000003
SAS36K-18127,SrCN2,C-N-Sr,0.000506667499999,0.0,False,True,True,0.5066674999990001,0.0
SAS36K-18128,Mo3Pt,Mo-Pt,0.076285793750003,0.04319114,False,False,False,76.285793750003,43.191140000000004
SAS36K-18129,Y2MgS4,Mg-S-Y,0.080250513571435,0.08763474,False,False,False,80.25051357143501,87.63474000000001
SAS36K-18130,La2MgSe4,La-Mg-Se,0.074474469821431,0.08084982,False,False,False,74.474469821431,80.84982000000001
SAS36K-18131,Ce2MgSe4,Ce-Mg-Se,0.071174646250007,0.091105685,False,False,False,71.174646250007,91.10568500000001
SAS36K-18132,Nd2MgSe4,Mg-Nd-Se,0.070366190535716,0.08023753,False,False,False,70.366190535716,80.23753
SAS36K-18133,La2MgSe4,La-Mg-Se,0.088410160535716,0.0944966,False,False,False,88.410160535716,94.4966
SAS36K-18134,Nd2MgSe4,Mg-Nd-Se,0.051149206249999,0.060364448,False,False,False,51.149206249999004,60.364448
SAS36K-18135,Mg(InSe2)2,In-Mg-Se,0.059252922500002,0.058879133,False,False,False,59.252922500002,58.879133
SAS36K-18136,Sm2MgSe4,Mg-Se-Sm,0.078869225357141,0.078645736,False,False,False,78.869225357141,78.645736
SAS36K-18137,Dy2MgSe4,Dy-Mg-Se,0.082272162857141,0.09166856,False,False,False,82.27216285714101,91.66856
SAS36K-18138,Nd2MgS4,Mg-Nd-S,0.082897406785714,0.08301107,False,False,False,82.897406785714,83.01107
SAS36K-18139,Sm2MgSe4,Mg-Se-Sm,0.038432844642856,0.037659474,False,False,False,38.432844642856,37.659473999999996
SAS36K-18140,Dy2MgSe4,Dy-Mg-Se,0.0,0.008362795,True,False,True,0.0,8.362794999999998
SAS36K-18141,Pr2MgS4,Mg-Pr-S,0.086856223571428,0.08694345,False,False,False,86.856223571428,86.94345
SAS36K-18142,Sm2MgS4,Mg-S-Sm,0.07722542607143,0.078478046,False,False,False,77.22542607143001,78.47804599999999
SAS36K-18143,Nd2MgS4,Mg-Nd-S,0.076340569642857,0.076616585,False,False,False,76.340569642857,76.616585
SAS36K-18144,Sm2MgS4,Mg-S-Sm,0.04952689107143,0.0508607,False,False,False,49.52689107143,50.8607
SAS36K-18145,Tb2MgS4,Mg-S-Tb,0.014112711071432,0.020379512,False,False,False,14.112711071431999,20.379512
SAS36K-18146,Pr2MgS4,Mg-Pr-S,0.090939967857142,0.091327906,False,False,False,90.93996785714201,91.327906
SAS36K-18147,Dy2MgS4,Dy-Mg-S,0.073889570714292,0.08401669,False,False,False,73.889570714292,84.01669000000001
SAS36K-18148,Er2MgS4,Er-Mg-S,0.0,0.0014450821,True,False,True,0.0,1.4450820999999998
SAS36K-18149,Dy2MgS4,Dy-Mg-S,0.003020465000007,0.013542412,False,False,False,3.020465000007,13.542412
SAS36K-18150,Ce2MgS4,Ce-Mg-S,0.099525737857142,0.09953786,False,False,False,99.525737857142,99.53786000000001
SAS36K-18151,Gd2MgS4,Gd-Mg-S,0.129204960000004,0.026439736,False,False,False,129.204960000004,26.439736
SAS36K-18152,Pr2MgSe4,Mg-Pr-Se,0.073723908392855,0.081686,False,False,False,73.72390839285501,81.68599999999999
SAS36K-18153,Y2MgSe4,Mg-Se-Y,0.097574245714286,0.0975476,False,False,False,97.574245714286,97.5476
SAS36K-18154,RbGd2CuS4,Cu-Gd-Rb-S,0.00106782270833,0.0,False,True,True,1.06782270833,0.0
SAS36K-18155,YSe2,Se-Y,0.033650106406248,0.04015176,False,False,False,33.650106406248,40.15176
SAS36K-18156,La2MgS4,La-Mg-S,0.088794760714287,0.088337876,False,False,False,88.79476071428701,88.337876
SAS36K-18157,Ho2MgS4,Ho-Mg-S,0.080862884999997,0.08743494,False,False,False,80.862884999997,87.43494
SAS36K-18158,Ho2MgS4,Ho-Mg-S,0.0,0.0071893088,True,False,True,0.0,7.1893088
SAS36K-18159,Tb2MgSe4,Mg-Se-Tb,0.077573432500002,0.08427677,False,False,False,77.573432500002,84.27677
SAS36K-18160,Tm2MgS4,Mg-S-Tm,0.0,0.0,True,True,False,0.0,0.0
SAS36K-18161,Cu3SbF12,Cu-F-Sb,0.0,0.0371552,True,False,True,0.0,37.1552
SAS36K-18162,Mg(AlGe)2,Al-Ge-Mg,0.0,0.0,True,True,False,0.0,0.0
SAS36K-18163,Mg(InS2)2,In-Mg-S,0.060565258928572,0.054756425,False,False,False,60.565258928572,54.756425
SAS36K-18164,NaSm2IrO6,Ir-Na-O-Sm,0.008738299124998,0.0183267,False,False,False,8.738299124997999,18.326700000000002
SAS36K-18165,Tb2MgSe4,Mg-Se-Tb,0.005265561785718,0.010981418,False,False,False,5.265561785718001,10.981418
SAS36K-18166,K2Zn3Se4,K-Se-Zn,0.0,0.0,True,True,False,0.0,0.0
SAS36K-18167,K2ZnSe2,K-Se-Zn,0.0,0.0,True,True,False,0.0,0.0
SAS36K-18168,Cu(BiO2)2,Bi-Cu-O,0.076215925357142,0.06881878,False,False,False,76.215925357142,68.81877999999999
SAS36K-18169,ZnCu2SiSe4,Cu-Se-Si-Zn,0.0,0.008109726,True,False,True,0.0,8.109726
SAS36K-18170,Ba2CaCu2MoO8,Ba-Ca-Cu-Mo-O,0.066318975714283,0.083905585,False,False,False,66.318975714283,83.905585
SAS36K-18171,Sr3LaTaAl3O12,Al-La-O-Sr-Ta,0.044974313625001,0.05974104,False,False,False,44.974313625000995,59.741040000000005
SAS36K-18172,SrNb2CuO6F,Cu-F-Nb-O-Sr,0.056423874448059,0.06264805,False,False,False,56.423874448058996,62.64805
SAS36K-18173,CsIn(Cu3O4)2,Cs-Cu-In-O,0.080235200781249,0.079437904,False,False,False,80.235200781249,79.437904
SAS36K-18174,MgCdTe2,Cd-Mg-Te,0.002924921249999,0.0029856663,False,False,False,2.924921249999,2.9856663
SAS36K-18175,YPO4,O-P-Y,0.028836228888856,0.028377416,False,False,False,28.836228888856002,28.377416
SAS36K-18176,ScBC,B-C-Sc,0.038657426111113,0.006478897,False,False,False,38.657426111113004,6.478897
SAS36K-18177,Tb2MgS4,Mg-S-Tb,0.074565063214291,0.080620214,False,False,False,74.565063214291,80.62021399999999
SAS36K-18178,Pr2MgSe4,Mg-Pr-Se,0.065106498392855,0.072565794,False,False,False,65.106498392855,72.565794
SAS36K-18179,ZnCu2SiSe4,Cu-Se-Si-Zn,0.005325389999999,0.013713552,False,False,False,5.325389999999,13.713552
SAS36K-18180,CsVP2S7,Cs-P-S-V,0.0,0.0069176718,True,False,True,0.0,6.9176718
SAS36K-18181,LiMg2Ir,Ir-Li-Mg,0.0,0.0,True,True,False,0.0,0.0
SAS36K-18182,Gd2NiIr,Gd-Ir-Ni,0.0,0.051348157,True,False,True,0.0,51.348157
SAS36K-18183,CrAgS2,Ag-Cr-S,0.004038545416666,0.03997607,False,False,False,4.0385454166659995,39.97607
SAS36K-18184,MnPS3,Mn-P-S,0.006663317,0.023782887,False,False,False,6.663317,23.782887
SAS36K-18185,LaCrAsO,As-Cr-La-O,0.072513969166666,0.0649843,False,False,False,72.513969166666,64.98429999999999
SAS36K-18186,CrN,Cr-N,0.041064755,0.18509053,False,False,False,41.064755,185.09053
SAS36K-18187,CrAgS2,Ag-Cr-S,0.004092037291667,0.03997607,False,False,False,4.092037291667,39.97607
SAS36K-18188,MnO,Mn-O,0.0,0.0,True,True,False,0.0,0.0
SAS36K-18189,CrAgS2,Ag-Cr-S,0.002610199791667,0.03997607,False,False,False,2.6101997916669997,39.97607
SAS36K-18190,Ca(MnSb)2,Ca-Mn-Sb,0.083488382759851,0.20667934,False,False,False,83.488382759851,206.67934
SAS36K-18191,CrN,Cr-N,0.047570155,0.18509053,False,False,False,47.570155,185.09053
SAS36K-18192,Ba(FeAs)2,As-Ba-Fe,0.031996526999999,0.0,False,True,True,31.996526999999,0.0
SAS36K-18193,Ba(MnAs)2,As-Ba-Mn,0.071961275999998,0.0013827184,False,False,False,71.96127599999801,1.3827184
SAS36K-18194,CrAgS2,Ag-Cr-S,0.001742457291666,0.03997607,False,False,False,1.742457291666,39.97607
SAS36K-18195,CrN,Cr-N,0.022511655,0.18509053,False,False,False,22.511654999999998,185.09053
SAS36K-18196,CrN,Cr-N,0.076920225,0.18509053,False,False,False,76.92022499999999,185.09053
SAS36K-18197,LiV4O10,Li-O-V,0.069637028333339,0.06691665,False,False,False,69.637028333339,66.91664999999999
SAS36K-18198,Sr4LiMn2(GaO5)2,Ga-Li-Mn-O-Sr,0.015999872763161,0.005367267,False,False,False,15.999872763161001,5.367267
SAS36K-18199,Rb2LiNb2(TeO6)2,Li-Nb-O-Rb-Te,0.089635096644737,0.08895602,False,False,False,89.635096644737,88.95602
SAS36K-18200,La2MgCrO6,Cr-La-Mg-O,0.01665511058335,0.0030800696,False,False,False,16.65511058335,3.0800696000000003
SAS36K-18201,Mg(TiS2)4,Mg-S-Ti,0.032118003846155,0.03423952,False,False,False,32.118003846155,34.239520000000006
SAS36K-18202,RbMgCu2H3(SO5)2,Cu-H-Mg-O-Rb-S,0.092302613684209,0.09024603,False,False,False,92.302613684209,90.24603
SAS36K-18203,MgV4(NiO6)2,Mg-Ni-O-V,0.108948830877178,0.068239756,False,False,False,108.948830877178,68.239756
SAS36K-18204,Sr4MgMn2(GaO5)2,Ga-Mg-Mn-O-Sr,0.109033803421051,0.09094172,False,False,False,109.033803421051,90.94172
SAS36K-18205,Sr4MgMn2(GaO5)2,Ga-Mg-Mn-O-Sr,0.106515330789473,0.08397303,False,False,False,106.51533078947301,83.97303000000001
SAS36K-18206,MnCN2,C-Mn-N,0.070496249374999,0.05665826,False,False,False,70.496249374999,56.65826
SAS36K-18207,MgCrF6,Cr-F-Mg,0.09510815375,0.07974695,False,False,False,95.10815375,79.74695
SAS36K-18208,Rb2CaNb2(TeO6)2,Ca-Nb-O-Rb-Te,0.091599595684206,0.09028667,False,False,False,91.59959568420601,90.28667
SAS36K-18209,NaLa2OsO6,La-Na-O-Os,0.0,0.0,True,True,False,0.0,0.0
SAS36K-18210,CaV4(NiO6)2,Ca-Ni-O-V,0.105610427105254,0.06350041,False,False,False,105.610427105254,63.500409999999995
SAS36K-18211,MgMn2P2(H2O5)2,H-Mg-Mn-O-P,0.06575125000001,0.058001645,False,False,False,65.75125000001,58.001644999999996
SAS36K-18212,MgCrF6,Cr-F-Mg,0.094527281249999,0.07922576,False,False,False,94.52728124999899,79.22576000000001
SAS36K-18213,Sr4MgMn2(GaO5)2,Ga-Mg-Mn-O-Sr,0.110293756578947,0.09276388,False,False,False,110.293756578947,92.76388
SAS36K-18214,MgMn2P2(H2O5)2,H-Mg-Mn-O-P,0.046849949473694,0.042438377,False,False,False,46.849949473694004,42.438377
SAS36K-18215,LuAl2,Al-Lu,0.0,0.0,True,True,False,0.0,0.0
SAS36K-18216,CsPrZnTe3,Cs-Pr-Te-Zn,0.0,0.0,True,True,False,0.0,0.0
SAS36K-18217,La2MgFe2(TeO6)2,Fe-La-Mg-O-Te,0.107692561136364,0.10436999,False,False,False,107.69256113636399,104.36999
SAS36K-18218,CsSmZnTe3,Cs-Sm-Te-Zn,0.0,0.0,True,True,False,0.0,0.0
SAS36K-18219,LiCu6OF11,Cu-F-Li-O,0.060124139999998,0.05131371,False,False,False,60.124139999998,51.31371
SAS36K-18220,LiCu6OF11,Cu-F-Li-O,0.072010751052629,0.057594046,False,False,False,72.01075105262899,57.594046000000006
SAS36K-18221,Rb2LiNb2(TeO6)2,Li-Nb-O-Rb-Te,0.088971906118421,0.087381706,False,False,False,88.971906118421,87.38170600000001
SAS36K-18222,Rb3LiTbV2O8,Li-O-Rb-Tb-V,0.073880949821429,0.08229199,False,False,False,73.880949821429,82.29199
SAS36K-18223,LiTi4O8,Li-O-Ti,0.034577858461515,0.03035918,False,False,False,34.577858461515,30.35918
SAS36K-18224,PrTe3,Pr-Te,0.0,0.0,True,True,False,0.0,0.0
SAS36K-18225,LiNb3O7F,F-Li-Nb-O,0.07654321870833,0.07397627,False,False,False,76.54321870833,73.97627
SAS36K-18226,Rb2LiNb2(TeO6)2,Li-Nb-O-Rb-Te,0.091493719276315,0.08895602,False,False,False,91.493719276315,88.95602
SAS36K-18227,Ba2Li(NiO3)2,Ba-Li-Ni-O,0.075781522954549,0.0520974,False,False,False,75.781522954549,52.0974
SAS36K-18228,LiCu6OF11,Cu-F-Li-O,0.06204007210526,0.05332692,False,False,False,62.040072105259995,53.32692
SAS36K-18229,Ba2LiMn2O6,Ba-Li-Mn-O,0.073455970303008,0.081640616,False,False,False,73.455970303008,81.640616
SAS36K-18230,RbLiCu2H3(SO5)2,Cu-H-Li-O-Rb-S,0.055643557335524,0.04955864,False,False,False,55.643557335524,49.558640000000004
